,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,66,76,29,25,95,101,196
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,6,6,12,13,18,31
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,11,21,20,17,31,38,69
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,3,11,24,15,27,42
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,5,4,13,9,18,13,31
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,11,29,6,1,17,30,47
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,15,9,28,14,43,23,66
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,2,1,25,25,27,26,53
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,123,106,35,32,158,138,296
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,26,38,70,65,96,103,199
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,26,30,22,22,48,52,100
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,5,1,2,8,7,15
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,74,54,300,340,374,394,768
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,18,7,8,17,26,43
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,2,4,8,4,10,8,18
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,28,19,5,6,33,25,58
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,49,54,81,63,130,117,247
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,75,86,0,4,75,90,165
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,13,16,2,0,15,16,31
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,16,12,29,22,45,34,79
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,3,5,5,12,8,20
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,241,191,72,93,313,284,597
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,17,11,7,9,24,20,44
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,26,28,108,79,134,107,241
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,16,16,23,17,39,33,72
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,19,20,6,3,25,23,48
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,9,14,10,19,19,33,52
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,6,12,7,4,13,16,29
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,3,4,4,1,7,5,12
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,2,0,2,2,4,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,6,2,6,6,12,18
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,27,21,28,15,55,36,91
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,19,16,13,17,32,33,65
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,81,78,15,11,96,89,185
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,12,15,18,25,30,55
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,6,5,25,22,31,27,58
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,21,26,36,34,57,60,117
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,122,100,32,26,154,126,280
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,9,7,19,20,28,27,55
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,30,31,0,0,30,31,61
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,5,2,5,6,10,8,18
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,1,6,7,7,8,13,21
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,235,64,90,95,325,159,484
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,1,19,15,19,16,35
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,30,33,51,32,81,65,146
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,117,87,74,70,191,157,348
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,30,38,15,19,45,57,102
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,5,3,18,23,23,26,49
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,3,6,4,4,7,10,17
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,15,6,15,6,21
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,125,102,87,87,212,189,401
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,21,14,9,2,30,16,46
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,2,3,2,3,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,11,2,9,10,20,12,32
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,4,4,4,4,8
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,8,32,11,39,19,58
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,1,1,1,5,2,6,8
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,1,0,0,4,1,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,788,914,8,7,796,921,1717
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,6,10,10,17,16,33
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,24,38,34,37,58,75,133
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,8,5,3,5,11,10,21
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,8,9,7,8,15,17,32
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,3,4,0,0,3,4,7
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,12,12,0,0,12,12,24
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,16,10,30,16,46,26,72
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,3,3,6,10,9,19
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,21,9,4,5,25,14,39
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,3,11,21,15,24,39
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,40,45,33,34,73,79,152
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,46,31,20,21,66,52,118
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,11,21,17,31,28,59
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,71,81,44,41,115,122,237
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,10,5,4,12,14,26
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,20,17,9,6,29,23,52
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,3,10,23,20,26,30,56
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,389,418,42,30,431,448,879
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,2,5,6,2,8,7,15
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,5,3,9,7,14,21
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,6,18,15,8,21,26,47
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,18,14,19,25,37,39,76
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,9,5,9,5,14
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,86,59,72,69,158,128,286
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,46,41,40,32,86,73,159
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,8,8,8,18,16,34
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,14,9,13,25,27,34,61
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,283,242,105,105,388,347,735
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,27,25,32,23,59,48,107
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,17,9,32,17,49,26,75
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,19,12,31,25,50,37,87
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,27,22,33,45,60,67,127
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,12,10,21,12,33,22,55
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,89,97,23,27,112,124,236
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,34,14,49,58,83,72,155
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,2,0,2,0,2
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,14,19,36,28,50,47,97
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,0,2,1,2,1,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,6,7,9,14,15,29
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,6,8,4,7,10,15,25
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,28,39,30,33,58,72,130
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,28,25,16,13,44,38,82
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,28,16,27,21,55,37,92
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,28,32,19,20,47,52,99
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,5,7,5,2,10,9,19
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,1,1,8,5,9,6,15
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,27,24,31,25,58,49,107
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,136,120,53,38,189,158,347
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,2,4,6,8,8,12,20
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,7,0,0,0,7,0,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,30,45,80,81,110,126,236
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,9,4,41,43,50,47,97
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,15,7,0,0,15,7,22
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,58,60,13,20,71,80,151
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,9,4,8,8,17,12,29
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,41,37,10,3,51,40,91
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,48,46,26,21,74,67,141
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,8,13,11,13,19,26,45
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,13,6,60,52,73,58,131
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,32,48,49,58,81,106,187
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,0,2,14,3,14,5,19
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,16,20,12,23,28,43,71
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,13,23,23,19,36,42,78
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,97,92,59,53,156,145,301
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,11,6,11,16,22,38
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,141,157,10,15,151,172,323
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,54,46,132,126,186,172,358
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,11,12,37,38,48,50,98
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,6,2,5,4,11,6,17
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,77,81,20,24,97,105,202
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,9,13,7,10,16,23,39
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,87,88,124,121,211,209,420
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,13,12,7,8,20,20,40
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,10,9,1,4,11,13,24
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,19,23,44,46,63,69,132
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,26,23,10,7,36,30,66
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,5,5,27,26,32,31,63
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,4,3,17,18,21,21,42
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-05-01,16,15,16,20,32,35,67
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,3,4,4,7,7,14
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,27,31,30,21,57,52,109
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,54,48,7,4,61,52,113
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,19,18,60,44,79,62,141
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,0,0,8,5,8,5,13
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,0,0,3,1,3,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,36,26,3,3,39,29,68
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,13,10,2,7,15,17,32
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,1,3,7,4,8,12
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,6,2,3,2,9,4,13
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,3,14,10,17,13,30
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,33,30,7,16,40,46,86
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,3,3,3,3,6,6,12
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,19,16,21,16,40,32,72
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,42,51,50,54,92,105,197
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,12,11,7,5,19,16,35
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,0,0,5,5,5,5,10
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,7,6,1,2,8,8,16
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,12,5,1,2,13,7,20
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,9,6,3,7,12,13,25
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,11,11,10,13,21,24,45
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,20,18,21,25,41,43,84
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,6,8,19,10,25,18,43
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,10,20,4,4,14,24,38
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,13,4,6,6,19,10,29
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,0,2,1,3,1,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,2,2,2,1,4,3,7
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,0,2,2,3,2,5,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,54,29,5,2,59,31,90
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,22,47,13,10,35,57,92
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,6,4,1,3,7,7,14
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,1,4,6,7,7,11,18
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,16,14,17,17,33,31,64
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,27,39,10,10,37,49,86
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,12,11,18,16,30,27,57
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,6,8,7,3,13,11,24
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,17,30,0,0,17,30,47
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,5,1,5,7,10,8,18
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,21,16,11,6,32,22,54
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2020-06-01,8,14,4,6,12,20,32
