,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,5,0,0,3,5,8
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,14,8,2,1,16,9,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,1,0,0,2,1,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,2,0,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,2,0,0,3,2,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,2,0,0,0,2,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,2,0,2,1,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,1,0,0,2,1,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,8,2,0,0,8,2,10
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,12,20,2,1,14,21,35
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,8,7,1,2,9,9,18
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,32,25,3,2,35,27,62
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,5,1,1,2,6,8
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,7,7,1,1,8,8,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,183,185,2,1,185,186,371
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,0,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,1,0,0,1,1,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,0,0,1,3,1,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,2,1,4,4,6,10
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,4,2,2,0,6,2,8
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,0,0,0,1,0,1
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,5,9,2,0,7,9,16
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,127,138,4,2,131,140,271
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,0,2,0,3,0,3
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,3,0,0,2,3,5
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,5,6,0,1,5,7,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,5,3,4,2,9,5,14
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,6,3,0,0,6,3,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,21,25,9,9,30,34,64
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,6,3,5,7,11,10,21
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,4,1,0,2,4,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,2,3,1,3,3,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,0,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,2,2,1,4,3,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,0,4,2,7,2,9
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,7,1,2,2,9,3,12
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,40,39,0,0,40,39,79
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,20,28,0,0,20,28,48
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,2,1,2,3,4,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,10,8,1,2,11,10,21
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,22,8,4,1,26,9,35
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,2,0,0,2,2,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,14,16,0,0,14,16,30
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,4,4,2,7,6,13
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,14,18,0,1,14,19,33
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,35,35,3,5,38,40,78
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,1,2,1,3,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,13,9,0,0,13,9,22
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,28,25,3,3,31,28,59
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,1,2,1,3,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,3,0,0,2,3,5
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,2,2,0,4,2,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,36,28,11,5,47,33,80
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,3,0,0,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,20,27,2,2,22,29,51
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,17,13,10,3,27,16,43
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,1,0,0,2,1,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,1,1,0,0,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,76,73,2,1,78,74,152
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,1,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,48,67,9,4,57,71,128
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,3,0,0,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,18,21,15,9,33,30,63
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,4,0,0,0,4,0,4
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,2,2,0,1,2,3,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,3,1,3,2,6,3,9
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-01-01,0,1,0,2,0,3,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,4,2,4,5,8,13
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,10,8,0,0,10,8,18
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,8,3,5,7,13,20
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,1,1,0,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,1,0,2,0,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,5,0,1,4,6,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,4,1,0,2,4,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,2,2,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,7,4,1,7,8,15
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,2,3,2,4,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,4,2,3,7,7,14
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,11,13,9,6,20,19,39
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,6,8,3,10,9,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,21,19,2,2,23,21,44
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,3,1,3,2,5
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,4,0,0,1,4,5
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,2,2,3,5,5,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,2,2,3,2,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,5,1,5,5,10,15
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,4,2,4,7,8,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,7,4,0,0,7,4,11
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,3,0,0,1,3,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,2,0,1,0,3,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,1,1,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,16,20,0,0,16,20,36
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,11,9,7,6,18,15,33
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,2,0,3,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,0,1,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,7,1,0,2,7,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,3,0,1,4,4,8
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,2,3,11,6,13,19
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,0,0,0,3,0,3
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,2,3,3,3,6
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,4,1,1,4,5,9
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,0,1,4,4,4,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,5,0,1,4,6,10
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,6,5,2,3,8,8,16
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,20,14,0,0,20,14,34
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,6,2,1,4,7,11
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,6,0,0,3,6,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,5,2,1,4,6,10
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,32,25,2,2,34,27,61
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,6,1,3,6,9,15
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,1,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,0,1,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,11,2,0,14,11,25
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,6,3,1,1,7,4,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,11,3,7,6,18,9,27
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,0,0,0,2,0,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,4,0,0,2,4,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,14,11,4,1,18,12,30
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,11,5,0,0,11,5,16
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,5,0,0,5,5,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,5,2,5,2,7
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,7,3,3,3,10,6,16
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,8,16,1,3,9,19,28
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,25,27,2,4,27,31,58
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,2,5,6,10,8,18
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,229,262,11,12,240,274,514
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,6,0,0,3,6,9
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,7,0,1,3,8,11
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,4,0,0,2,4,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,15,15,1,5,16,20,36
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,3,0,1,0,4,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,14,15,8,7,22,22,44
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,4,0,0,5,4,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,5,5,1,7,6,13
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,8,0,1,9,9,18
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,3,0,0,1,3,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,14,14,14,26,28,54
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,3,0,1,0,4,4
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,12,0,0,5,12,17
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,1,0,0,3,1,4
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,7,10,0,0,7,10,17
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,4,2,1,11,5,16
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,27,20,3,2,30,22,52
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,15,15,5,1,20,16,36
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,2,3,1,6,3,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,1,0,0,4,1,5
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,1,0,0,3,1,4
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,1,0,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,301,299,62,61,363,360,723
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,2,2,2,2,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,16,0,0,9,16,25
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,6,1,2,4,8,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,32,28,1,1,33,29,62
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,2,0,0,2,2,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,9,4,1,16,10,26
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,11,15,0,4,11,19,30
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,1,0,1,0,1
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,2,0,2,0,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,3,0,0,2,3,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,2,1,3,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,5,1,5,5,10,15
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,1,1,1,4,2,6
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,10,0,0,3,10,13
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,7,3,1,6,8,14
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,2,5,5,7,7,14
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,2,0,1,2,3,5
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,12,5,1,17,13,30
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,0,0,0,5,0,5
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,0,1,0,4,0,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,4,0,4,0,4
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,3,3,6,6,9,15
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,2,1,3,1,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,3,0,0,2,3,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,3,0,3,0,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,0,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,0,0,4,0,4,4
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,7,6,3,4,10,10,20
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,2,1,0,3,2,5
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,3,1,0,3,3,6
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,3,0,0,0,3,3
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,2,0,0,4,2,6
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,15,19,4,4,19,23,42
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,43,60,21,11,64,71,135
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,239,197,3,4,242,201,443
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,1,2,1,3,4
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,6,3,1,0,7,3,10
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,2,0,0,0,2,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,4,7,11,10,15,17,32
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,1,1,2,1,3
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,1,1,1,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,3,0,0,2,3,5
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,10,7,3,16,13,29
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,4,1,0,3,4,7
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,9,0,0,9,9,18
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,6,3,1,2,7,5,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,9,10,1,2,10,12,22
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,3,6,5,4,8,10,18
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,4,4,0,9,4,13
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,0,0,0,5,0,5
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,6,1,1,13,7,20
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,72,80,7,7,79,87,166
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,1,0,0,2,1,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,0,1,0,3,0,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,1,0,0,1,1,2
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,2,2,4,2,6,8
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,3,0,0,0,3,3
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,0,1,0,2,0,3,3
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,117,145,3,7,120,152,272
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,12,6,2,2,14,8,22
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,5,4,0,1,5,5,10
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,2,3,3,1,5,4,9
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,7,0,6,2,13,2,15
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,15,10,0,0,15,10,25
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2020-02-01,1,0,0,0,1,0,1
