,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,43,42,4,2,47,44,91
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,4,2,0,5,4,9
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,18,12,4,1,22,13,35
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,7,3,4,7,11,10,21
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,21,27,1,2,22,29,51
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,8,7,6,12,14,19,33
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,3,2,2,6,5,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,7,6,9,8,16,14,30
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,5,1,1,5,6,11
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,0,0,1,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,1,1,1,5,2,7
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,0,1,3,1,3,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,5,1,3,3,8,4,12
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,2,5,4,5,6,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,7,14,0,0,7,14,21
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,11,22,0,0,11,22,33
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1178,1125,10,7,1188,1132,2320
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,8,11,4,2,12,13,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,2,1,2,1,4,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,3,0,0,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,0,3,1,3,1,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,6,2,4,3,10,5,15
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,8,5,0,0,8,5,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,14,14,0,5,14,19,33
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,6,6,1,0,7,6,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,40,45,4,2,44,47,91
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,1,4,2,8,3,11
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,4,1,2,4,6,10
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,229,205,6,5,235,210,445
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,0,1,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,6,3,0,0,6,3,9
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,0,6,1,7,1,8
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,0,0,2,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,10,8,3,4,13,12,25
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,2,3,1,7,3,10
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,1,1,3,2,4,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,4,0,0,3,4,7
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,176,171,7,5,183,176,359
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,2,3,1,4,3,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,8,4,1,2,9,6,15
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,9,4,0,2,9,6,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,2,9,4,12,6,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,1,3,5,5,6,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,32,23,27,28,59,51,110
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,4,13,9,17,13,30
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,4,0,2,2,6,8
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,2,1,3,3,5,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,3,0,2,1,5,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,3,5,5,7,8,15
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,5,3,6,3,11,6,17
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,2,6,8,8,10,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,5,3,1,5,6,11
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,3,0,0,2,3,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,0,4,0,4,0,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,74,87,0,0,74,87,161
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,22,23,3,2,25,25,50
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,2,0,0,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,1,0,3,1,4,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,13,16,11,10,24,26,50
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,11,6,1,0,12,6,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,20,25,1,3,21,28,49
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,11,10,1,1,12,11,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,65,51,18,10,83,61,144
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,0,2,2,3,2,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,7,5,1,9,8,17
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,29,28,9,6,38,34,72
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,0,1,4,2,4,3,7
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,1,1,1,4,2,6
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,2,4,0,8,2,10
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,37,33,21,18,58,51,109
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,2,3,2,5,4,9
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,32,29,8,4,40,33,73
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,31,20,28,16,59,36,95
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,4,2,4,5,8,13
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,110,116,7,3,117,119,236
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,6,1,0,4,6,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,42,34,22,21,64,55,119
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,4,2,0,0,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,2,3,0,0,2,3,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,25,26,32,16,57,42,99
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,6,3,1,0,7,3,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,3,2,2,5,5,7,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-01-01,1,0,1,1,2,1,3
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,3,1,1,5,4,9
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,19,17,4,3,23,20,43
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,10,14,2,2,12,16,28
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,15,11,6,4,21,15,36
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,0,1,1,1,2
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,0,0,0,3,0,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,3,3,1,7,4,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,7,0,2,4,9,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,3,3,3,4,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,5,2,0,3,5,8
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,3,2,6,3,9,12
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,6,4,7,9,13,22
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,2,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,6,3,3,8,9,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,18,13,8,10,26,23,49
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,3,2,4,10,7,17
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,34,14,4,6,38,20,58
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,6,3,6,7,12,19
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,4,2,1,4,5,9
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,2,1,3,1,5,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,2,0,0,3,2,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,10,9,6,9,16,18,34
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,0,5,4,11,4,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,11,0,0,7,11,18
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,5,0,0,5,5,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,0,0,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,0,1,0,2,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,2,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,32,18,0,0,32,18,50
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,10,13,5,5,15,18,33
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,5,3,5,3,8
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,1,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,1,2,2,2,4
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,5,8,4,12,9,21
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,14,14,18,12,32,26,58
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,4,2,3,4,7,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,1,2,7,4,8,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,10,14,0,0,10,14,24
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,11,6,3,2,14,8,22
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,9,1,3,7,12,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,1,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,17,23,4,4,21,27,48
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,9,14,0,0,9,14,23
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,6,0,0,7,6,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,10,1,2,9,12,21
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,21,32,4,2,25,34,59
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,5,10,9,16,14,30
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,1,2,1,3,2,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,0,9,6,12,6,18
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,1,1,1,2,2,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,19,18,5,5,24,23,47
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,4,0,1,7,5,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,12,11,31,32,43,43,86
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,1,1,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,5,3,6,8,11,19
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,18,4,3,11,21,32
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,3,0,0,2,3,5
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,7,0,1,8,8,16
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,4,3,1,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,2,5,2,6,4,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,6,6,7,14,13,27
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,9,12,2,3,11,15,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,36,24,14,15,50,39,89
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,1,11,14,16,15,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,487,454,13,18,500,472,972
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,29,30,3,5,32,35,67
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,7,0,1,8,8,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,1,1,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,16,10,5,3,21,13,34
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,1,2,1,6,2,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,21,16,21,14,42,30,72
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,4,0,0,2,4,6
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,5,7,12,7,17,24
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,5,1,2,7,7,14
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,17,11,15,12,32,23,55
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,2,1,3,5,5,10
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,9,8,0,0,9,8,17
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,2,3,5,4,7,11
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,11,11,2,1,13,12,25
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,1,0,0,3,1,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,8,6,6,14,14,28
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,44,33,1,5,45,38,83
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,16,16,3,5,19,21,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,1,3,4,4,5,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,5,3,0,6,5,11
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,6,1,3,9,9,18
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,3,0,0,4,3,7
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,2,2,3,2,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,0,1,0,7,0,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,464,456,107,114,571,570,1141
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,0,0,2,3,2,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,6,2,2,9,8,17
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,2,3,5,3,7,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,57,38,0,2,57,40,97
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,12,8,1,2,13,10,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,27,17,1,6,28,23,51
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,4,0,4,0,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,4,9,5,14,9,23
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,1,1,1,2,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,12,9,0,1,12,10,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,4,1,1,5,5,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,7,8,1,0,8,8,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,1,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,23,21,2,9,25,30,55
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,8,5,9,9,17,14,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,3,2,2,5,5,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,1,1,2,2,3,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,9,3,11,8,20,11,31
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,7,0,0,3,7,10
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,2,2,2,6,4,10
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,1,2,1,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,4,1,4,4,8,12
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,2,0,3,4,5,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,3,3,1,7,4,11
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,4,5,7,10,11,21
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,11,2,2,1,13,3,16
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,5,4,1,2,6,6,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,6,3,5,1,11,4,15
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,17,13,1,4,18,17,35
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,100,88,5,6,105,94,199
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,455,417,20,22,475,439,914
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,3,1,6,2,9,3,12
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,4,2,2,0,6,2,8
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2020-02-01,0,0,0,1,0,1,1
