,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,19,23,4,1,23,24,47
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,5,1,1,3,6,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,43,42,4,2,47,44,91
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,4,2,0,5,4,9
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,18,12,4,1,22,13,35
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,8,2,3,8,11,10,21
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,22,26,1,2,23,28,51
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,8,7,6,12,14,19,33
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,3,2,2,5,5,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,7,6,9,8,16,14,30
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,5,1,1,5,6,11
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,0,1,1,5,1,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,1,3,1,3,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,5,1,3,3,8,4,12
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,2,5,4,5,6,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,7,14,0,0,7,14,21
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,10,20,0,0,10,20,30
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1169,1139,10,7,1179,1146,2325
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,8,11,4,2,12,13,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,2,1,2,1,4,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,3,0,0,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,3,1,3,1,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,6,2,4,3,10,5,15
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,8,5,0,0,8,5,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,14,14,0,5,14,19,33
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,6,6,1,0,7,6,13
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,40,45,4,2,44,47,91
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,1,4,2,8,3,11
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,4,1,2,4,6,10
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,232,208,6,5,238,213,451
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,5,2,0,0,5,2,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,6,1,6,1,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,0,2,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,11,5,5,7,16,12,28
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,2,3,1,7,3,10
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,1,1,3,2,4,6
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,4,0,0,3,4,7
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,187,165,5,4,192,169,361
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,2,3,1,4,3,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,8,4,1,2,9,6,15
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,9,4,0,2,9,6,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,1,9,4,11,5,16
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,1,3,5,4,6,10
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,32,23,27,28,59,51,110
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,5,4,12,10,17,14,31
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,4,0,2,2,6,8
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,2,1,3,3,5,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,3,0,2,1,5,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,1,4,3,6,4,10
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,5,2,6,3,11,5,16
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,1,5,8,7,9,16
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,1,0,1,0,1
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,3,0,0,2,3,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,0,4,0,4,0,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,75,87,0,0,75,87,162
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,18,14,1,1,19,15,34
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,2,0,0,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,1,0,3,1,4,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,10,15,11,10,21,25,46
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,6,5,1,0,7,5,12
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,1,0,0,0,1,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,15,18,2,3,17,21,38
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,11,10,1,1,12,11,23
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,65,51,13,10,78,61,139
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,0,2,2,3,2,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,8,3,0,6,8,14
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,30,26,9,7,39,33,72
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,0,1,4,2,4,3,7
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,1,1,1,4,2,6
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,2,2,0,6,2,8
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,37,33,12,16,49,49,98
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,2,3,2,5,4,9
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,31,30,5,1,36,31,67
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,31,20,28,16,59,36,95
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,4,2,4,5,8,13
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,2,0,0,1,2,3
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,105,115,7,3,112,118,230
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,6,1,0,4,6,10
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,42,34,23,22,65,56,121
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,4,2,0,0,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,3,0,0,2,3,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,25,26,32,16,57,42,99
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,2,1,1,0,3,1,4
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,3,2,2,5,5,7,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-01-01,1,0,0,1,1,1,2
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,3,1,1,5,4,9
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,17,16,4,3,21,19,40
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,10,14,2,2,12,16,28
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,15,11,6,4,21,15,36
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,0,1,0,1,1
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,0,0,0,3,0,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,3,3,1,8,4,12
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,7,0,2,4,9,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,1,3,3,3,4,7
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,5,2,0,3,5,8
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,3,1,5,2,8,10
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,6,4,7,9,13,22
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,2,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,6,3,3,8,9,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,18,13,8,10,26,23,49
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,3,0,2,8,5,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,30,14,4,7,34,21,55
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,6,3,5,6,11,17
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,4,2,1,4,5,9
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,2,1,3,1,5,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,3,0,1,1,4,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,9,9,3,4,12,13,25
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,6,0,5,4,11,4,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,11,0,0,7,11,18
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,5,0,0,5,5,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,0,0,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,2,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,26,20,0,0,26,20,46
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,10,14,5,5,15,19,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,5,3,5,3,8
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,1,1,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,1,2,2,2,4
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,5,8,4,12,9,21
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,14,14,18,12,32,26,58
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,4,2,3,4,7,11
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,2,7,3,8,11
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,10,14,0,0,10,14,24
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,11,6,3,2,14,8,22
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,6,10,0,3,6,13,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,2,1,1,2,3,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,17,23,4,4,21,27,48
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,9,14,0,0,9,14,23
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,5,0,0,7,5,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,10,1,2,9,12,21
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,19,32,4,2,23,34,57
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,5,8,9,13,14,27
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,2,1,3,2,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,0,9,6,11,6,17
CATACORA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,1,1,2,2,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,19,18,5,5,24,23,47
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,4,0,1,7,5,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,12,11,31,32,43,43,86
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,1,1,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,3,3,6,4,9,13
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,18,4,3,11,21,32
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,6,2,2,10,8,18
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,4,5,2,9,6,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,8,4,8,4,12
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,5,6,7,14,12,26
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,9,12,2,3,11,15,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,36,24,14,15,50,39,89
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,1,11,14,16,15,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,465,437,7,10,472,447,919
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,27,31,3,5,30,36,66
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,7,0,1,7,8,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,1,1,1,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,17,13,5,3,22,16,38
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,1,2,1,6,2,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,22,17,21,15,43,32,75
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,4,0,0,2,4,6
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,5,7,12,7,17,24
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,4,1,2,5,6,11
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,16,11,13,11,29,22,51
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,3,2,3,9,6,15
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,9,8,0,0,9,8,17
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,2,3,5,4,7,11
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,10,8,2,1,12,9,21
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,1,0,0,3,1,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,8,4,6,12,14,26
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,44,33,1,4,45,37,82
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,16,17,3,5,19,22,41
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,3,4,4,5,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,5,3,0,6,5,11
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,5,0,3,8,8,16
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,3,0,0,4,3,7
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,2,2,3,2,5
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,6,0,1,0,7,0,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,449,457,104,116,553,573,1126
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,0,0,2,3,2,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,6,2,2,9,8,17
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,2,3,5,3,7,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,58,39,0,2,58,41,99
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,11,7,1,3,12,10,22
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,27,17,2,6,29,23,52
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,0,4,0,4,0,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,3,9,5,14,8,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,1,1,1,1,2,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,12,9,0,1,12,10,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,4,1,1,5,5,10
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,8,1,0,8,8,16
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,1,1,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,23,23,3,6,26,29,55
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,8,5,9,9,17,14,31
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,3,2,2,5,5,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,1,1,2,2,3,5
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,9,3,11,7,20,10,30
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,7,0,0,3,7,10
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,2,2,2,6,4,10
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,0,1,2,1,2,2,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,4,1,4,4,8,12
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,2,0,3,4,5,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,3,3,3,1,6,4,10
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,4,5,7,9,11,20
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,7,2,3,1,10,3,13
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,5,4,1,2,6,6,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,4,3,5,1,9,4,13
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,17,13,1,4,18,17,35
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2020-02-01,100,88,5,6,105,94,199
