,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,5,2,0,15
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,15,2,9,34
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1462,1403,11,11,2887
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,5,0,0,13
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,14,7,1,3,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,0,1,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,5,1,4,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,1,1,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,3,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,7,1,2,15
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,0,2,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,2,2,0,8
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,7,6,0,3,16
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,11,17,1,2,31
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,13,6,5,1,25
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,1,0,0,4
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,42,57,1,1,101
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,1,0,4,6
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,6,1,2,17
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,6,4,2,17
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,320,270,4,4,598
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,0,1,2,0,3
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,9,9,1,0,19
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,5,1,1,11
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,6,4,2,2,14
TAHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,0,0,0,1,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,10,17,8,3,38
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,4,4,1,14
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,2,0,1,4
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,6,5,0,1,12
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,199,206,7,10,422
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,8,8,7,31
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,7,6,3,24
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,11,1,1,0,13
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,2,7,8,21
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,5,3,1,12
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,49,48,7,7,111
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,8,9,16,38
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,2,0,0,3
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,8,3,3,17
TODOS SANTOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,0,0,0,1
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,6,3,0,0,9
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,3,0,2,7
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,3,4,3,14
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,7,3,0,13
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,3,2,5,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,11,8,6,7,32
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,2,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,0,2,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,117,102,0,0,219
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,40,45,4,3,92
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,4,0,0,9
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,3,1,3,11
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,14,16,2,4,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,10,12,1,0,23
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,6,3,0,0,9
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,19,26,2,2,49
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,1,5,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,10,9,1,0,20
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,48,56,3,6,113
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,0,1,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,8,4,2,1,15
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,56,40,8,1,105
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,7,5,2,4,18
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,6,8,1,4,19
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,54,51,7,5,117
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,19,8,1,0,28
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,21,31,6,0,58
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,30,35,5,15,85
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,3,3,0,10
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,4,0,0,6
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,105,95,3,4,207
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,1,4,1,4,10
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,78,70,15,14,177
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,7,8,1,1,17
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,41,41,13,11,106
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,3,2,0,1,6
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,2,3,2,1,8
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,4,3,2,1,10
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-01-01,5,1,1,2,9
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,2,3,1,10
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,17,22,2,4,45
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,7,10,20
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,12,5,8,1,26
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,3,1,0,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,2,0,1,6
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,6,1,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,7,3,2,18
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,1,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,1,0,0,4
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,11,11,1,5,28
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,1,0,4
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,3,0,0,10
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,11,10,3,3,27
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,7,1,1,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,18,29,3,2,52
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,11,1,0,16
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,2,1,2,7
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,2,2,1,9
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,3,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,7,4,4,22
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,12,1,7,4,24
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,10,3,2,22
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,4,0,0,8
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,3,2,7
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,29,20,3,1,53
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,15,11,6,9,41
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,1,0,1,2
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,0,4,3,7
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,4,0,0,6
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,7,1,0,12
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,18,10,14,14,56
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,5,2,3,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,3,0,0,6
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,6,0,0,14
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,1,1,2,6
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,8,1,0,17
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,13,7,2,2,24
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,1,0,3
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,31,31,4,3,69
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,6,3,2,19
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,1,3,0,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,11,6,8,3,28
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,43,28,1,3,75
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,13,2,1,23
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,3,3,9
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,2,3,1,6
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,3,0,0,4
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,18,15,4,5,42
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,4,0,2,9
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,14,12,9,15,50
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,4,2,4,15
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,19,14,1,0,34
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,9,0,0,16
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,4,4,0,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,2,6,0,11
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,7,1,4,20
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,11,20,1,4,36
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,40,40,6,8,94
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,9,7,12,34
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,467,446,2,4,919
COIPASA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,0,0,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,27,35,0,0,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,11,0,1,20
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,0,0,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,16,6,2,31
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,3,1,0,10
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,12,13,4,12,41
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,9,0,0,16
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,6,5,3,19
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,27,14,1,0,42
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,0,0,2,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,13,10,3,5,31
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,8,2,3,15
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,6,0,0,14
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,0,2,1,7
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,11,7,2,2,22
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,3,2,1,7
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,12,11,2,3,28
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,52,59,0,3,114
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,15,16,3,2,36
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,1,1,0,4
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,0,1
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,10,3,5,0,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,1,0,4
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,0,1,1,5
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,2,1,2,9
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,464,471,93,121,1149
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,2,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,10,5,0,0,15
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,6,0,2,14
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,38,32,10,2,82
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,4,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,14,9,5,7,35
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,26,29,0,1,56
ESCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,3,0,2,6
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,1,0,2,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,8,5,2,21
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,1,5,4,13
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,9,15,0,0,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,5,1,2,10
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,6,3,3,20
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,4,2,2,9
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,33,26,3,9,71
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,10,7,6,30
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,8,1,0,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,2,2,5
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,8,6,1,3,18
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,3,0,0,6
HUARINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,0,1,0,3
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,1,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,0,0,0,3
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,0,0,2,5
ICLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,2,2,2,10
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,6,2,8,20
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,5,3,5,20
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,13,16,3,2,34
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,10,1,0,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,6,1,2,15
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,39,26,6,2,73
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,70,71,1,3,145
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,406,417,1,0,824
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,3,1,1,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,7,6,2,1,16
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,1,0,1,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,0,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,13,17,15,19,64
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,0,1,1,2
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,6,4,2,1,13
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,0,0,1,2
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,3,2,3,11
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,3,4,4,15
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,10,11,0,0,21
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,15,10,1,1,27
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,2,6,3,3,14
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,15,12,7,7,41
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,9,17,6,2,34
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,7,4,5,19
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,0,0,3
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,2,1,3,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,19,17,1,0,37
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,81,81,7,3,172
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,0,1,0,1
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,3,4,5,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,1,3,6
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,2,3,2,7
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,7,9,5,24
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,19,0,1,24
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,3,1,3,0,7
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,198,217,4,6,425
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,12,11,2,2,27
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,6,0,0,11
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,21,11,26,23,81
PALCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,9,8,4,5,26
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,19,16,4,2,41
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,1,2,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,5,7,1,0,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,4,1,1,0,6
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2017-02-01,0,2,0,2,4
