,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,1,1,1,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,6,4,3,0,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,6,12,0,0,18
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,14,12,3,4,33
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,1467,1506,12,18,3003
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,10,7,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,12,0,4,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,0,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,0,1,2,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,2,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,2,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,9,11,0,0,20
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,7,0,3,12
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,6,1,1,12
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,14,4,1,1,20
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,15,15,0,0,30
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,15,6,1,1,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,2,0,2,8
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,56,66,0,2,124
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,1,0,2,6
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,6,1,3,13
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,12,9,6,35
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,287,283,6,2,578
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,2,0,0,10
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,0,4,3,7
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,1,0,6,15
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,0,1,1,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,11,5,4,28
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,8,4,1,16
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,1,4,0,0,5
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,12,10,2,1,25
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,228,222,3,5,458
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,6,12,0,5,23
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,5,3,0,2,10
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,5,5,0,0,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,7,6,7,20
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,5,1,0,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,55,55,4,3,117
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,8,10,8,34
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,8,1,1,14
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,5,0,1,10
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,10,1,4,19
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,2,5,4,14
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,2,2,8,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,7,6,3,7,23
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,2,1,0,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,0,1,0,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,112,101,0,0,213
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,34,29,4,1,68
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,0,0,0,2
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,2,4,5,15
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,19,8,10,6,43
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,9,11,0,0,20
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,5,6,0,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,28,24,0,3,55
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,2,3,9,18
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,24,13,1,1,39
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,57,74,5,5,141
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,1,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,14,7,1,3,25
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,43,29,3,2,77
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,1,2,0,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,11,8,2,3,24
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,1,1,5,4,11
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,61,66,4,4,135
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,12,10,0,0,22
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,29,31,1,3,64
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,48,34,23,14,119
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,6,3,2,3,14
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,3,1,0,0,4
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,106,116,6,4,232
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,9,5,2,0,16
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,70,78,5,8,161
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,8,1,1,0,10
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,6,0,0,10
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,38,28,11,9,86
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,5,5,0,1,11
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,1,8,1,3,13
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,2,1,1,3,7
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-01-01,4,4,1,3,12
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,2,1,2,8
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,16,11,4,1,32
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,3,4,2,13
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,10,2,5,4,21
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,1,1,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,1,1,0,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,9,0,0,16
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,6,0,1,12
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,1,0,2,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,1,0,2,5
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,2,1,3,7
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,14,13,0,3,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,3,1,2,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,5,0,1,15
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,7,2,7,25
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,4,3,2,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,25,22,0,2,49
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,1,1,0,11
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,1,2,0,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,2,1,1,7
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,11,0,1,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,6,0,1,13
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,5,7,6,21
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,8,12,5,2,27
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,0,1,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,0,1,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,0,0,2
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,23,14,1,1,39
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,20,16,2,5,43
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,1,0,3
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,2,1,3
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,4,1,0,9
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,11,8,0,0,19
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,16,19,4,10,49
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,4,2,3,16
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,10,2,0,1,13
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,9,1,0,15
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,0,1,1
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,11,6,1,2,20
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,3,0,1,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,3,1,1,7
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,26,25,2,0,53
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,13,14,1,2,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,7,1,1,12
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,2,5,5,18
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,31,28,1,4,64
CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,0,0,2
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,13,11,1,1,26
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,0,3,2,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,3,1,0,5
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,1,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,19,16,3,4,42
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,6,1,0,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,8,9,9,30
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,2,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,10,1,5,18
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,20,16,1,3,40
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,1,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,12,17,1,1,31
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,3,1,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,2,0,1,6
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,5,5,4,16
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,10,0,5,24
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,40,37,10,4,91
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,11,8,11,36
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,488,501,1,3,993
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,35,23,0,0,58
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,8,0,0,17
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,2,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,15,9,1,3,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,5,0,0,10
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,12,9,7,37
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,11,4,1,0,16
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,11,9,5,32
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,12,8,1,5,26
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,1,0,0,1
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,19,9,4,1,33
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,3,1,5,13
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,12,15,1,2,30
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,2,3,0,6
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,11,6,2,2,21
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,4,1,1,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,10,2,5,24
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,58,57,1,1,117
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,12,11,2,1,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,2,2,0,5
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,1,1,4
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,9,0,3,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,0,0,2
CURVA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,1,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,3,0,1,4
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,479,489,85,69,1122
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,1,0,1,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,8,0,0,13
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,4,0,0,11
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,27,35,6,1,69
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,3,1,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,10,8,4,3,25
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,22,21,0,1,44
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,1,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,0,1,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,1,0,1
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,8,5,2,1,16
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,7,4,4,16
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,12,11,0,0,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,8,3,1,15
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,1,1,7,13
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,1,0,1,5
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,34,33,0,1,68
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,8,8,6,29
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,8,0,0,15
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,0,3,2,7
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,14,10,1,0,25
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,3,0,0,7
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,5,1,1,10
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,1,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,3,0,0,5
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,1,2,3
ICLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,4,3,2,13
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,6,5,1,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,3,3,2,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,10,2,3,21
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,9,12,0,1,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,0,0,1,4
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,29,19,3,4,55
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,73,59,2,2,136
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,437,467,0,1,905
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,1,2,2,10
LAJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,11,9,1,1,22
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,1,0,0,2,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,0,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,14,15,20,27,76
LORETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,3,1,1,5
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,6,2,2,3,13
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,2,0,0,4
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,1,1,0,6
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,4,8,0,0,12
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,15,10,1,1,27
MALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,1,1,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,8,8,1,1,18
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,2,8,0,2,12
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,8,19,6,1,34
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,17,16,2,12,47
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,2,4,3,9
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,7,4,1,3,15
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,10,9,3,2,24
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,102,90,2,2,196
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,2,1,0,6
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,3,8,5,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,0,3,1,4
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,0,1,0,1,2
OCURI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,5,6,11,8,30
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,8,9,0,0,17
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2017-02-01,3,1,3,0,7
