,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,18,10,0,1,29
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,0,2,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,3,0,2,6
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,2,6,0,0,8
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,7,1,0,0,8
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,4,0,0,5
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,0,2,0,3
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,3,1,4,14
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,8,2,6,19
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,24,8,0,1,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,14,16,1,2,33
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,1,2,3,9
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,58,59,1,1,119
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,1,5,2,12
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,8,1,1,14
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,8,9,4,4,25
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,310,264,2,0,576
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,0,4,0,1,5
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,7,0,4,14
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,2,1,2,8
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,7,13,1,5,26
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,6,2,3,15
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,10,3,0,0,13
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,191,204,3,3,401
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,7,9,3,20
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,5,5,2,6,18
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,9,4,1,4,18
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,10,4,14,6,34
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,6,0,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,51,58,3,3,115
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,11,9,8,15,43
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,3,3,0,1,7
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,0,1,1,8
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,2,3,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,6,4,2,16
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,5,2,1,3,11
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,1,2,5,9
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,7,15,7,6,35
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,2,1,0,4
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,1,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,124,111,0,0,235
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,43,33,10,3,89
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,1,0,0,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,5,2,2,2,11
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,11,13,5,4,33
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,9,6,1,1,17
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,8,3,0,0,11
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,28,39,0,1,68
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,2,1,4,13
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,16,17,0,0,33
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,65,57,5,8,135
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,2,3,1,0,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,9,11,1,3,24
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,33,34,4,1,72
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,2,1,2,0,5
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,8,8,3,7,26
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,5,1,3,13
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,67,63,4,3,137
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,5,7,0,0,12
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,32,34,2,1,69
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,38,37,9,13,97
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,5,2,0,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,1,0,0,0,1
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,110,93,4,5,212
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,6,2,3,17
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,80,67,10,5,162
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,5,1,1,13
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,4,2,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,50,28,7,16,101
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,8,7,2,2,19
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,6,3,0,0,9
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,2,3,7,0,12
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-01-01,5,0,4,3,12
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,3,0,2,7
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,17,4,5,38
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,9,5,9,29
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,17,9,6,7,39
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,2,0,5
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,7,0,2,13
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,6,2,1,14
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,0,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,3,0,0,5
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,2,1,1,7
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,8,10,5,4,27
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,1,2,5
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,7,1,1,19
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,9,4,6,31
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,3,1,5,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,30,32,4,3,69
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,4,0,0,10
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,3,0,0,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,3,1,7
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,4,2,1,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,14,8,5,5,32
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,5,4,5,18
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,11,4,3,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,1,1,0,5
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,1,1,4
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,1,0,3
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,16,32,0,1,49
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,21,14,0,3,38
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,0,2,5
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,1,1,2,4
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,2,1,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,9,1,1,16
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,19,18,14,14,65
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,0,2,4
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,3,1,0,7
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,4,0,0,8
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,1,2,0,3
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,3,1,2,10
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,11,11,2,3,27
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,1,0,1,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,18,32,5,1,56
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,22,17,1,1,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,2,1,0,6
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,8,2,3,17
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,40,21,4,2,67
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,7,2,1,20
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,2,3,2,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,2,1,1,7
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,3,0,3
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,20,22,6,5,53
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,3,1,0,7
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,21,13,15,13,62
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,6,4,7,21
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,16,12,2,1,31
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,13,8,1,1,23
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,3,2,1,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,3,1,3,10
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,2,0,9,18
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,11,1,0,22
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,42,29,7,5,83
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,6,14,8,35
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,519,519,2,2,1042
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,38,38,2,0,78
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,5,0,1,13
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,3,0,0,4
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,22,19,0,0,41
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,5,0,0,9
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,11,8,6,32
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,4,0,0,6
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,7,5,8,25
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,0,1,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,11,19,0,1,31
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,1,1,0,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,23,13,1,0,37
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,2,3,7,17
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,14,11,2,1,28
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,4,0,2,8
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,15,9,3,2,29
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,1,2,5
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,11,3,4,28
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,60,41,0,2,103
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,19,10,3,5,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,1,0,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,2,1,1,9
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,9,11,3,2,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,3,0,0,7
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,539,591,98,97,1325
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,8,1,0,16
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,9,3,0,0,12
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,25,35,6,2,68
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,2,1,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,4,2,0,18
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,36,33,0,0,69
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,6,0,0,9
ESMERALDA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,1,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,1,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,1,2,5
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,9,6,0,0,15
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,3,1,4
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,10,0,0,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,4,0,4,11
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,9,4,3,22
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,9,1,1,12
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,33,23,1,2,59
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,9,5,10,6,30
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,4,1,1,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,1,1,0,5
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,16,14,1,0,31
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,1,0,0,3
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,1,0,1,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,2,1,2,5
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,3,1,1,5
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,2,2,3,10
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,5,2,4,12
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,3,5,3,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,1,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,4,5,0,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,11,8,5,1,25
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,11,3,0,1,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,5,5,0,15
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,36,35,3,8,82
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,85,82,5,5,177
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,528,450,1,0,979
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,5,1,0,4,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,7,0,0,19
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,2,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,0,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,13,19,22,16,70
LLICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,4,0,1,9
LORETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,0,1,1,4
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,3,1,2,9
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,2,1,0,4
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,6,3,0,13
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,4,0,1,12
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,11,0,0,21
MALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,11,2,0,20
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,2,9,2,0,13
MINEROS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,19,9,9,2,39
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,18,11,6,7,42
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,3,4,4,15
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,6,1,0,8
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,20,15,0,0,35
MONTERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,98,97,2,2,199
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,0,0,0,1
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,6,2,9,3,20
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,0,3,0,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,0,0,0,1,1
OCURI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,2,9,6,20
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,12,7,0,0,19
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,1,1,0,0,2
ORURO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,259,233,2,6,500
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,10,10,0,1,21
PADILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,8,9,0,0,17
PAILON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,17,13,47,37,114
PALCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,7,14,3,3,27
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,24,24,1,2,51
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,4,0,0,0,4
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2017-02-01,3,7,0,2,12
