municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,377,377
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,124,124
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,15,15
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,13,13
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,41,41
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,32,32
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,76,76
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,24,24
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,45,45
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,107,107
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,91,91
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,11,11
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,20,20
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,261,261
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,19,19
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,122,122
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,75,75
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,9,9
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,5,5
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,69,69
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,132,132
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,19,19
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,15,15
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,132,132
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,2,2
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,13,13
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,10,10
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-01-01,18,18
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,25,25
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,135,135
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,17,17
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,26,26
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,31,31
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,6,6
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,19,19
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,14,14
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,9,9
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,58,58
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,71,71
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,33,33
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,12,12
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,106,106
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,108,108
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,46,46
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,9,9
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,103,103
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,27,27
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,51,51
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,44,44
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,103,103
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,23,23
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,45,45
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,39,39
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,11,11
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,38,38
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,124,124
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,53,53
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,48,48
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,14,14
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,52,52
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,32,32
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,28,28
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,148,148
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,97,97
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2070,2070
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,45,45
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,70,70
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,24,24
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,141,141
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,41,41
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,127,127
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,187,187
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,43,43
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,35,35
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,32,32
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,27,27
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,132,132
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,58,58
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,34,34
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,16,16
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,3,3
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2257,2257
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,33,33
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,33,33
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,131,131
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,78,78
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,108,108
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,3,3
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,18,18
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,17,17
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,118,118
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,6,6
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,188,188
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,11,11
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,202,202
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,17,17
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,36,36
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,31,31
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,123,123
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,42,42
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,29,29
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,6,6
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,6,6
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,74,74
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,79,79
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1641,1641
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,34,34
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,27,27
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,18,18
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,112,112
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,36,36
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,100,100
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,29,29
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,26,26
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,22,22
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,16,16
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,58,58
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,198,198
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,43,43
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,32,32
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,8,8
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,34,34
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,289,289
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,65,65
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,82,82
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,36,36
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,28,28
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,409,409
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,30,30
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,78,78
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,28,28
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,50,50
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,12,12
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,222,222
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,7,7
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,36,36
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,60,60
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,27,27
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,8,8
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,31,31
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,79,79
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,28,28
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,46,46
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,5,5
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,273,273
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,7,7
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,47,47
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,55,55
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,65,65
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,40,40
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,68,68
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,9,9
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,32,32
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,18,18
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,245,245
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,47,47
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,114,114
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,14,14
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,513,513
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,28,28
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,33,33
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,11,11
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,260,260
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,20,20
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,456,456
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,38,38
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,44,44
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,11,11
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,104,104
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,54,54
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,10,10
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,27,27
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,182,182
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,16,16
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,68,68
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,132,132
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,131,131
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,7,7
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,50,50
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,21,21
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,151,151
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,19,19
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,32,32
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,121,121
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,14,14
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,63,63
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,41,41
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,23,23
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,17,17
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,25,25
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,4852,4852
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,15,15
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,91,91
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,1,1
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,16,16
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,43,43
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,21,21
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,49,49
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,81,81
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,85,85
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,24,24
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,55,55
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,69,69
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2005-02-01,689,689
