municipality,group,variable,month,Antirrábica canina,TOTAL
CLIZA,otras vacunaciones,antirrabica canina,2005-12-01,73,73
COBIJA,otras vacunaciones,antirrabica canina,2005-12-01,24,24
COCHABAMBA,otras vacunaciones,antirrabica canina,2005-12-01,1139,1139
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2005-12-01,746,746
"COLCHA ""K""",otras vacunaciones,antirrabica canina,2005-12-01,20,20
COLOMI,otras vacunaciones,antirrabica canina,2005-12-01,61,61
COLPA BELGICA,otras vacunaciones,antirrabica canina,2005-12-01,87,87
COLQUECHACA,otras vacunaciones,antirrabica canina,2005-12-01,100,100
COLQUENCHA,otras vacunaciones,antirrabica canina,2005-12-01,123,123
COLQUIRI,otras vacunaciones,antirrabica canina,2005-12-01,192,192
COMARAPA,otras vacunaciones,antirrabica canina,2005-12-01,1618,1618
COPACABANA,otras vacunaciones,antirrabica canina,2005-12-01,135,135
CORO CORO,otras vacunaciones,antirrabica canina,2005-12-01,25,25
COROICO,otras vacunaciones,antirrabica canina,2005-12-01,1,1
CORQUE,otras vacunaciones,antirrabica canina,2005-12-01,22,22
COTOCA,otras vacunaciones,antirrabica canina,2005-12-01,1469,1469
CUATRO CAÑADAS,otras vacunaciones,antirrabica canina,2005-12-01,70,70
CUEVO,otras vacunaciones,antirrabica canina,2005-12-01,810,810
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2005-12-01,25,25
DESAGUADERO,otras vacunaciones,antirrabica canina,2005-12-01,47,47
EL ALTO,otras vacunaciones,antirrabica canina,2005-12-01,3258,3258
EL CHORO,otras vacunaciones,antirrabica canina,2005-12-01,16,16
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2005-12-01,1707,1707
EL TORNO,otras vacunaciones,antirrabica canina,2005-12-01,400,400
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-12-01,17,17
ENTRE RIOS,otras vacunaciones,antirrabica canina,2005-12-01,5,5
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2005-12-01,144,144
GUANAY,otras vacunaciones,antirrabica canina,2005-12-01,74,74
GUTIERREZ,otras vacunaciones,antirrabica canina,2005-12-01,933,933
HUACARETA,otras vacunaciones,antirrabica canina,2005-12-01,258,258
HUACHACALLA,otras vacunaciones,antirrabica canina,2005-12-01,10,10
ICHOCA,otras vacunaciones,antirrabica canina,2005-12-01,254,254
ICLA,otras vacunaciones,antirrabica canina,2005-12-01,12,12
INCAHUASI,otras vacunaciones,antirrabica canina,2005-12-01,49,49
INQUISIVI,otras vacunaciones,antirrabica canina,2005-12-01,246,246
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2005-12-01,91,91
LA PAZ,otras vacunaciones,antirrabica canina,2005-12-01,1530,1530
LA RIVERA,otras vacunaciones,antirrabica canina,2005-12-01,4,4
LAGUNILLAS,otras vacunaciones,antirrabica canina,2005-12-01,344,344
LICOMA PAMPA,otras vacunaciones,antirrabica canina,2005-12-01,375,375
LLICA,otras vacunaciones,antirrabica canina,2005-12-01,57,57
LORETO,otras vacunaciones,antirrabica canina,2005-12-01,50,50
MACHARETI,otras vacunaciones,antirrabica canina,2005-12-01,572,572
MECAPACA,otras vacunaciones,antirrabica canina,2005-12-01,90,90
MIZQUE,otras vacunaciones,antirrabica canina,2005-12-01,379,379
MOCOMOCO,otras vacunaciones,antirrabica canina,2005-12-01,2,2
MOJOCOYA,otras vacunaciones,antirrabica canina,2005-12-01,229,229
MONTERO,otras vacunaciones,antirrabica canina,2005-12-01,11,11
MORO MORO,otras vacunaciones,antirrabica canina,2005-12-01,170,170
MOROCHATA,otras vacunaciones,antirrabica canina,2005-12-01,920,920
OKINAWA,otras vacunaciones,antirrabica canina,2005-12-01,98,98
OMEREQUE,otras vacunaciones,antirrabica canina,2005-12-01,99,99
ORURO,otras vacunaciones,antirrabica canina,2005-12-01,2191,2191
PADILLA,otras vacunaciones,antirrabica canina,2005-12-01,968,968
PAILON,otras vacunaciones,antirrabica canina,2005-12-01,400,400
PALCA,otras vacunaciones,antirrabica canina,2005-12-01,28,28
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2005-12-01,18,18
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2005-12-01,15,15
PASORAPA,otras vacunaciones,antirrabica canina,2005-12-01,520,520
POCONA,otras vacunaciones,antirrabica canina,2005-12-01,348,348
POJO (CBBA),otras vacunaciones,antirrabica canina,2005-12-01,60,60
POROMA,otras vacunaciones,antirrabica canina,2005-12-01,72,72
PORONGO,otras vacunaciones,antirrabica canina,2005-12-01,84,84
POSTRER VALLE,otras vacunaciones,antirrabica canina,2005-12-01,170,170
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2005-12-01,2,2
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2005-12-01,16,16
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2005-12-01,25,25
PUNA,otras vacunaciones,antirrabica canina,2005-12-01,19,19
PUNATA,otras vacunaciones,antirrabica canina,2005-12-01,238,238
QUILLACOLLO,otras vacunaciones,antirrabica canina,2005-12-01,3361,3361
RAVELO,otras vacunaciones,antirrabica canina,2005-12-01,319,319
ROBORE,otras vacunaciones,antirrabica canina,2005-12-01,40,40
SABAYA,otras vacunaciones,antirrabica canina,2005-12-01,8,8
SACABA,otras vacunaciones,antirrabica canina,2005-12-01,834,834
SACABAMBA,otras vacunaciones,antirrabica canina,2005-12-01,32,32
SACACA,otras vacunaciones,antirrabica canina,2005-12-01,202,202
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2005-12-01,72,72
SAN BENITO,otras vacunaciones,antirrabica canina,2005-12-01,9,9
SAN BORJA,otras vacunaciones,antirrabica canina,2005-12-01,59,59
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2005-12-01,504,504
SAN JULIAN,otras vacunaciones,antirrabica canina,2005-12-01,5403,5403
SAN LUCAS,otras vacunaciones,antirrabica canina,2005-12-01,10,10
SAN MATIAS,otras vacunaciones,antirrabica canina,2005-12-01,1114,1114
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica canina,2005-12-01,232,232
SAN PEDRO,otras vacunaciones,antirrabica canina,2005-12-01,300,300
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2005-12-01,10,10
SAN RAFAEL,otras vacunaciones,antirrabica canina,2005-12-01,11,11
SAN RAMON,otras vacunaciones,antirrabica canina,2005-12-01,777,777
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2005-12-01,66241,66241
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2005-12-01,260,260
SANTIAGO DE HUARI,otras vacunaciones,antirrabica canina,2005-12-01,13,13
SANTIVAÑES,otras vacunaciones,antirrabica canina,2005-12-01,56,56
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2005-12-01,55,55
SIPE SIPE,otras vacunaciones,antirrabica canina,2005-12-01,308,308
SORACACHI,otras vacunaciones,antirrabica canina,2005-12-01,33,33
SUCRE,otras vacunaciones,antirrabica canina,2005-12-01,6,6
TACACHI,otras vacunaciones,antirrabica canina,2005-12-01,5,5
TACOPAYA,otras vacunaciones,antirrabica canina,2005-12-01,60,60
TAPACARI,otras vacunaciones,antirrabica canina,2005-12-01,125,125
TARATA,otras vacunaciones,antirrabica canina,2005-12-01,23,23
TARIJA,otras vacunaciones,antirrabica canina,2005-12-01,646,646
TARVITA,otras vacunaciones,antirrabica canina,2005-12-01,540,540
TEOPONTE,otras vacunaciones,antirrabica canina,2005-12-01,74,74
TIAWANACU,otras vacunaciones,antirrabica canina,2005-12-01,69,69
TIPUANI,otras vacunaciones,antirrabica canina,2005-12-01,21,21
TIQUIPAYA,otras vacunaciones,antirrabica canina,2005-12-01,10,10
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2005-12-01,462,462
TOCO,otras vacunaciones,antirrabica canina,2005-12-01,2,2
TOLATA,otras vacunaciones,antirrabica canina,2005-12-01,404,404
TOLEDO,otras vacunaciones,antirrabica canina,2005-12-01,44,44
TOMAVE,otras vacunaciones,antirrabica canina,2005-12-01,25,25
TORO TORO,otras vacunaciones,antirrabica canina,2005-12-01,2,2
TRIGAL,otras vacunaciones,antirrabica canina,2005-12-01,522,522
TUPIZA,otras vacunaciones,antirrabica canina,2005-12-01,107,107
TURCO,otras vacunaciones,antirrabica canina,2005-12-01,3,3
UMALA,otras vacunaciones,antirrabica canina,2005-12-01,71,71
URUBICHA,otras vacunaciones,antirrabica canina,2005-12-01,950,950
UYUNI,otras vacunaciones,antirrabica canina,2005-12-01,398,398
VACAS,otras vacunaciones,antirrabica canina,2005-12-01,10,10
VALLEGRANDE,otras vacunaciones,antirrabica canina,2005-12-01,2389,2389
VIACHA,otras vacunaciones,antirrabica canina,2005-12-01,11,11
VILA VILA,otras vacunaciones,antirrabica canina,2005-12-01,3,3
VILLA RIVERO,otras vacunaciones,antirrabica canina,2005-12-01,5,5
VILLA TUNARI,otras vacunaciones,antirrabica canina,2005-12-01,136,136
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2005-12-01,641,641
VILLAZON,otras vacunaciones,antirrabica canina,2005-12-01,2926,2926
VINTO,otras vacunaciones,antirrabica canina,2005-12-01,500,500
VITICHI,otras vacunaciones,antirrabica canina,2005-12-01,150,150
WARNES,otras vacunaciones,antirrabica canina,2005-12-01,221,221
YACUIBA,otras vacunaciones,antirrabica canina,2005-12-01,54,54
YANACACHI,otras vacunaciones,antirrabica canina,2005-12-01,91,91
YAPACANI,otras vacunaciones,antirrabica canina,2005-12-01,244,244
YOTALA,otras vacunaciones,antirrabica canina,2005-12-01,107,107
