,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
ACHOCALLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,3,0,3
ATOCHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
AYO AYO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
BOLPEBRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,5,4,9
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,2,2
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
CKOCHAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,3,1,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,16,11,27
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,3,2,5
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,2,2
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,21,12,33
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,2,3
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
HUACARETA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,3,2,5
HUARINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
IXIAMAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,6,4,10
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,27,18,45
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,2,2
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,6,9,15
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,2,3
PAMPA GRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
PORCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,2,2
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,3,2,5
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,4,2,6
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,5,6,11
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,3,5
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,2,4
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,3,3
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,1,3
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,96,67,163
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SANTUARIO DE QUILLACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,8,2,10
TACOPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,7,5,12
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,2,2
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,2,0,2
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,3,3
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,3,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,1,2
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,2,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,7,5,12
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,10,1,11
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,0,1,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,4,3,7
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2016-12-01,1,0,1
