,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,180,164,5,12,361
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,0,2,5
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,14,9,0,0,23
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,5,1,4,1,11
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,3,0,0,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,3,2,0,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,1,2,3
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,0,2,2,4
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,0,0,2
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,3,1,0,0,4
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,11,6,14,8,39
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,0,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,0,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,4,1,3,2,10
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,1,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,1,0,4
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,1,1,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,2,1,2,2,7
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,5,12,2,1,20
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,6,3,0,0,9
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,1,2,4
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-08-01,0,1,1,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,2,1,0,4
ALCALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,5,5,0,0,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,1,0,0,3
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,0,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,5,1,7
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,4,3,1,9
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,22,21,3,2,48
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,1,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,28,27,17,26,98
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,1,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,3,4,7
HUARINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,34,26,2,0,62
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,4,6,0,0,10
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,1,3
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,1,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,9,4,8,1,22
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,7,13,1,1,22
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,0,2,1,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,1,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,2,1,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,4,1,5,10,20
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,0,0,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,3,3,0,0,6
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,1,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,3,2,0,1,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,2,2,1,7
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,8,3,2,4,17
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,6,5,2,5,18
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,2,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,3,1,0,5
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,2,1,0,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,1,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,3,0,1,1,5
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,13,26,0,0,39
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,3,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,85,76,13,14,188
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,0,1,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,2,3,1,7
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,8,5,5,4,22
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,1,0,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,1,1,3
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,23,17,3,6,49
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,2,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,3,1,1,7
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,0,6,2,9
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,2,0,1,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,2,2
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,1,3,2,1,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,4,1,2,1,8
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,0,0,1,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-09-01,3,0,0,0,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,5,4,0,1,10
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,4,0,0,4
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,2,3,6
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,1,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,1,0,2
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,2,1,6
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,4,1,8
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,28,27,4,2,61
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,2,5,0,0,7
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,2,0,0,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,1,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,2,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,37,42,19,20,118
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,2,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,2,1,2,0,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,28,25,0,2,55
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,7,6,13
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,0,0,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,3,0,0,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,7,6,8,3,24
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,2,0,0,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,13,21,2,1,37
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,3,1,15,16,35
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,0,0,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,4,5,0,2,11
PRESTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,1,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,2,0,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,3,0,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,2,4,6,6,18
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,1,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,4,0,2,1,7
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,2,1,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,11,9,0,2,22
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,1,2
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,1,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,2,1,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,2,0,2,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,2,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,2,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,10,12,24
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,81,69,5,7,162
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,1,0,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,2,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,1,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,6,4,0,0,10
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2017-10-01,15,19,0,3,37
