,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TURCO,consulta externa,menores de 6 meses,2021-01-01,7,3,0,0,7,3,10
UMALA,consulta externa,menores de 6 meses,2021-01-01,13,7,1,2,14,9,23
UNCIA,consulta externa,menores de 6 meses,2021-01-01,16,15,1,0,17,15,32
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2021-01-01,25,42,7,2,32,44,76
URUBICHA,consulta externa,menores de 6 meses,2021-01-01,11,12,0,0,11,12,23
UYUNI,consulta externa,menores de 6 meses,2021-01-01,48,55,4,3,52,58,110
VACAS,consulta externa,menores de 6 meses,2021-01-01,22,12,3,1,25,13,38
VALLEGRANDE,consulta externa,menores de 6 meses,2021-01-01,24,25,6,7,30,32,62
VIACHA,consulta externa,menores de 6 meses,2021-01-01,247,247,33,48,280,295,575
VILA VILA,consulta externa,menores de 6 meses,2021-01-01,2,4,0,0,2,4,6
VILLA CHARCAS,consulta externa,menores de 6 meses,2021-01-01,9,13,0,0,9,13,22
VILLA MONTES,consulta externa,menores de 6 meses,2021-01-01,61,77,8,7,69,84,153
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2021-01-01,7,3,1,0,8,3,11
VILLA RIVERO,consulta externa,menores de 6 meses,2021-01-01,24,23,10,8,34,31,65
VILLA SERRANO,consulta externa,menores de 6 meses,2021-01-01,23,26,0,0,23,26,49
VILLA TUNARI,consulta externa,menores de 6 meses,2021-01-01,401,340,15,16,416,356,772
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2021-01-01,16,12,1,0,17,12,29
VILLAZON,consulta externa,menores de 6 meses,2021-01-01,72,60,2,1,74,61,135
VINTO,consulta externa,menores de 6 meses,2021-01-01,109,90,23,31,132,121,253
VITICHI,consulta externa,menores de 6 meses,2021-01-01,6,4,0,0,6,4,10
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2021-01-01,1,2,0,0,1,2,3
WARNES,consulta externa,menores de 6 meses,2021-01-01,182,127,9,8,191,135,326
YACO,consulta externa,menores de 6 meses,2021-01-01,15,13,7,4,22,17,39
YACUIBA,consulta externa,menores de 6 meses,2021-01-01,159,171,31,32,190,203,393
YAMPARAEZ,consulta externa,menores de 6 meses,2021-01-01,2,2,0,0,2,2,4
YANACACHI,consulta externa,menores de 6 meses,2021-01-01,9,7,0,0,9,7,16
YAPACANI,consulta externa,menores de 6 meses,2021-01-01,121,90,43,25,164,115,279
YOCALLA,consulta externa,menores de 6 meses,2021-01-01,7,6,0,0,7,6,13
YOTALA,consulta externa,menores de 6 meses,2021-01-01,28,13,15,14,43,27,70
YUNCHARA,consulta externa,menores de 6 meses,2021-01-01,16,26,0,2,16,28,44
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2021-01-01,3,2,0,0,3,2,5
ZUDAÑEZ,consulta externa,menores de 6 meses,2021-01-01,18,5,0,0,18,5,23
ACACIO,consulta externa,menores de 6 meses,2021-02-01,5,3,0,0,5,3,8
ACHACACHI,consulta externa,menores de 6 meses,2021-02-01,63,75,23,17,86,92,178
ACHOCALLA,consulta externa,menores de 6 meses,2021-02-01,29,20,2,1,31,21,52
AIQUILE,consulta externa,menores de 6 meses,2021-02-01,23,20,2,0,25,20,45
ALALAY,consulta externa,menores de 6 meses,2021-02-01,1,3,1,1,2,4,6
ALCALA,consulta externa,menores de 6 meses,2021-02-01,3,2,2,0,5,2,7
ALTO BENI,consulta externa,menores de 6 meses,2021-02-01,26,17,0,0,26,17,43
ANCORAIMES,consulta externa,menores de 6 meses,2021-02-01,6,6,1,0,7,6,13
ANDAMARCA,consulta externa,menores de 6 meses,2021-02-01,1,2,0,2,1,4,5
ANTEQUERA,consulta externa,menores de 6 meses,2021-02-01,1,2,0,0,1,2,3
ANZALDO,consulta externa,menores de 6 meses,2021-02-01,12,7,1,0,13,7,20
APOLO,consulta externa,menores de 6 meses,2021-02-01,36,30,24,15,60,45,105
ARAMPAMPA,consulta externa,menores de 6 meses,2021-02-01,2,7,0,0,2,7,9
ARANI,consulta externa,menores de 6 meses,2021-02-01,10,8,0,1,10,9,19
ARBIETO,consulta externa,menores de 6 meses,2021-02-01,52,49,7,6,59,55,114
ARQUE,consulta externa,menores de 6 meses,2021-02-01,13,23,2,1,15,24,39
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2021-02-01,59,47,6,3,65,50,115
ATOCHA,consulta externa,menores de 6 meses,2021-02-01,19,19,3,1,22,20,42
AUCAPATA,consulta externa,menores de 6 meses,2021-02-01,15,6,0,1,15,7,22
AYATA,consulta externa,menores de 6 meses,2021-02-01,12,11,1,0,13,11,24
AYO AYO,consulta externa,menores de 6 meses,2021-02-01,6,8,7,2,13,10,23
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2021-02-01,37,44,0,0,37,44,81
AZURDUY,consulta externa,menores de 6 meses,2021-02-01,45,39,1,2,46,41,87
BATALLAS,consulta externa,menores de 6 meses,2021-02-01,11,17,1,1,12,18,30
BAURES,consulta externa,menores de 6 meses,2021-02-01,4,2,0,1,4,3,7
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2021-02-01,1,1,0,0,1,1,2
BELLA FLOR,consulta externa,menores de 6 meses,2021-02-01,3,4,1,4,4,8,12
BERMEJO,consulta externa,menores de 6 meses,2021-02-01,111,106,18,13,129,119,248
BETANZOS,consulta externa,menores de 6 meses,2021-02-01,29,33,3,0,32,33,65
BOLIVAR,consulta externa,menores de 6 meses,2021-02-01,6,6,0,3,6,9,15
BOLPEBRA,consulta externa,menores de 6 meses,2021-02-01,0,4,0,0,0,4,4
BOYUIBE,consulta externa,menores de 6 meses,2021-02-01,2,0,0,0,2,0,2
BUENA VISTA,consulta externa,menores de 6 meses,2021-02-01,30,13,3,0,33,13,46
CABEZAS,consulta externa,menores de 6 meses,2021-02-01,32,31,3,1,35,32,67
CAIROMA,consulta externa,menores de 6 meses,2021-02-01,23,19,1,6,24,25,49
"CAIZA ""D""",consulta externa,menores de 6 meses,2021-02-01,8,4,0,0,8,4,12
CAJUATA,consulta externa,menores de 6 meses,2021-02-01,23,25,0,3,23,28,51
CALACOTO,consulta externa,menores de 6 meses,2021-02-01,0,1,0,0,0,1,1
CALAMARCA,consulta externa,menores de 6 meses,2021-02-01,8,8,0,1,8,9,17
CAMARGO,consulta externa,menores de 6 meses,2021-02-01,28,16,1,4,29,20,49
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2021-02-01,4,4,0,0,4,4,8
CAMIRI,consulta externa,menores de 6 meses,2021-02-01,47,33,10,6,57,39,96
CAPINOTA,consulta externa,menores de 6 meses,2021-02-01,48,53,18,17,66,70,136
CAQUIAVIRI,consulta externa,menores de 6 meses,2021-02-01,7,10,1,1,8,11,19
CARACOLLO,consulta externa,menores de 6 meses,2021-02-01,69,49,11,2,80,51,131
CARANAVI,consulta externa,menores de 6 meses,2021-02-01,127,135,44,53,171,188,359
CARANGAS,consulta externa,menores de 6 meses,2021-02-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,menores de 6 meses,2021-02-01,36,41,5,1,41,42,83
CARIPUYO,consulta externa,menores de 6 meses,2021-02-01,3,5,0,0,3,5,8
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2021-02-01,4,6,0,0,4,6,10
CATACORA,consulta externa,menores de 6 meses,2021-02-01,1,2,1,0,2,2,4
CHACARILLA,consulta externa,menores de 6 meses,2021-02-01,4,2,0,0,4,2,6
CHALLAPATA,consulta externa,menores de 6 meses,2021-02-01,53,60,5,7,58,67,125
CHAQUI,consulta externa,menores de 6 meses,2021-02-01,8,4,1,0,9,4,13
CHARAGUA,consulta externa,menores de 6 meses,2021-02-01,71,42,5,2,76,44,120
CHARAÑA,consulta externa,menores de 6 meses,2021-02-01,4,0,0,1,4,1,5
CHAYANTA,consulta externa,menores de 6 meses,2021-02-01,22,16,3,1,25,17,42
CHIMORE,consulta externa,menores de 6 meses,2021-02-01,110,89,2,3,112,92,204
CHIPAYA,consulta externa,menores de 6 meses,2021-02-01,4,1,0,1,4,2,6
CHOQUE COTA,consulta externa,menores de 6 meses,2021-02-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2021-02-01,0,3,4,4,4,7,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2021-02-01,41,48,13,17,54,65,119
CHUMA,consulta externa,menores de 6 meses,2021-02-01,7,7,1,0,8,7,15
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2021-02-01,8,6,0,0,8,6,14
CKOCHAS,consulta externa,menores de 6 meses,2021-02-01,13,16,0,0,13,16,29
CLIZA,consulta externa,menores de 6 meses,2021-02-01,32,43,3,2,35,45,80
COBIJA,consulta externa,menores de 6 meses,2021-02-01,92,66,33,43,125,109,234
COCAPATA,consulta externa,menores de 6 meses,2021-02-01,56,53,5,2,61,55,116
COCHABAMBA,consulta externa,menores de 6 meses,2021-02-01,1481,1451,647,626,2128,2077,4205
COIPASA,consulta externa,menores de 6 meses,2021-02-01,1,1,1,1,2,2,4
COLCAPIRHUA,consulta externa,menores de 6 meses,2021-02-01,72,65,54,54,126,119,245
"COLCHA ""K""",consulta externa,menores de 6 meses,2021-02-01,8,18,0,0,8,18,26
COLLANA,consulta externa,menores de 6 meses,2021-02-01,3,2,0,0,3,2,5
COLOMI,consulta externa,menores de 6 meses,2021-02-01,37,32,8,9,45,41,86
COLPA BELGICA,consulta externa,menores de 6 meses,2021-02-01,14,3,0,1,14,4,18
COLQUECHACA,consulta externa,menores de 6 meses,2021-02-01,14,7,0,0,14,7,21
COLQUENCHA,consulta externa,menores de 6 meses,2021-02-01,14,16,1,1,15,17,32
COLQUIRI,consulta externa,menores de 6 meses,2021-02-01,16,8,1,0,17,8,25
COMANCHE,consulta externa,menores de 6 meses,2021-02-01,1,2,0,0,1,2,3
COMARAPA,consulta externa,menores de 6 meses,2021-02-01,29,31,11,9,40,40,80
COMBAYA,consulta externa,menores de 6 meses,2021-02-01,1,1,0,0,1,1,2
CONCEPCION,consulta externa,menores de 6 meses,2021-02-01,35,22,4,4,39,26,65
COPACABANA,consulta externa,menores de 6 meses,2021-02-01,7,3,1,1,8,4,12
CORIPATA,consulta externa,menores de 6 meses,2021-02-01,44,27,6,5,50,32,82
CORO CORO,consulta externa,menores de 6 meses,2021-02-01,10,16,0,1,10,17,27
COROICO,consulta externa,menores de 6 meses,2021-02-01,37,22,7,4,44,26,70
CORQUE,consulta externa,menores de 6 meses,2021-02-01,7,5,0,0,7,5,12
COTAGAITA,consulta externa,menores de 6 meses,2021-02-01,32,22,1,0,33,22,55
COTOCA,consulta externa,menores de 6 meses,2021-02-01,92,68,4,1,96,69,165
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2021-02-01,30,18,3,1,33,19,52
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2021-02-01,9,10,0,2,9,12,21
CUEVO,consulta externa,menores de 6 meses,2021-02-01,4,10,4,5,8,15,23
CULPINA,consulta externa,menores de 6 meses,2021-02-01,17,7,0,0,17,7,24
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2021-02-01,1,4,2,1,3,5,8
CURVA,consulta externa,menores de 6 meses,2021-02-01,9,5,1,0,10,5,15
DESAGUADERO,consulta externa,menores de 6 meses,2021-02-01,1,2,2,8,3,10,13
EL ALTO,consulta externa,menores de 6 meses,2021-02-01,1942,1891,757,796,2699,2687,5386
EL CHORO,consulta externa,menores de 6 meses,2021-02-01,3,2,1,0,4,2,6
EL PUENTE(STC),consulta externa,menores de 6 meses,2021-02-01,17,19,0,0,17,19,36
EL PUENTE(TJA),consulta externa,menores de 6 meses,2021-02-01,17,19,0,0,17,19,36
EL TORNO,consulta externa,menores de 6 meses,2021-02-01,100,113,77,86,177,199,376
EL VILLAR,consulta externa,menores de 6 meses,2021-02-01,4,4,0,0,4,4,8
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2021-02-01,27,34,1,0,28,34,62
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2021-02-01,152,121,11,15,163,136,299
ESCOMA,consulta externa,menores de 6 meses,2021-02-01,12,6,3,2,15,8,23
ESMERALDA,consulta externa,menores de 6 meses,2021-02-01,0,1,0,1,0,2,2
EUCALIPTUS,consulta externa,menores de 6 meses,2021-02-01,2,4,0,0,2,4,6
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2021-02-01,1,3,0,1,1,4,5
EXALTACION,consulta externa,menores de 6 meses,2021-02-01,5,1,0,0,5,1,6
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2021-02-01,20,22,8,6,28,28,56
FILADELFIA,consulta externa,menores de 6 meses,2021-02-01,6,5,0,0,6,5,11
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2021-02-01,28,23,9,5,37,28,65
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2021-02-01,12,16,1,3,13,19,32
GUANAY,consulta externa,menores de 6 meses,2021-02-01,25,27,10,10,35,37,72
GUAQUI,consulta externa,menores de 6 meses,2021-02-01,0,5,0,0,0,5,5
GUAYARAMERIN,consulta externa,menores de 6 meses,2021-02-01,56,56,4,7,60,63,123
GUTIERREZ,consulta externa,menores de 6 meses,2021-02-01,35,34,1,0,36,34,70
HUACARETA,consulta externa,menores de 6 meses,2021-02-01,8,16,8,2,16,18,34
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2021-02-01,3,5,1,1,4,6,10
HUACHACALLA,consulta externa,menores de 6 meses,2021-02-01,5,0,0,0,5,0,5
HUANUNI,consulta externa,menores de 6 meses,2021-02-01,37,43,5,3,42,46,88
HUARACAJE,consulta externa,menores de 6 meses,2021-02-01,3,1,1,1,4,2,6
HUARINA,consulta externa,menores de 6 meses,2021-02-01,12,2,2,2,14,4,18
HUATAJATA,consulta externa,menores de 6 meses,2021-02-01,3,2,3,0,6,2,8
HUAYLLAMARCA,consulta externa,menores de 6 meses,2021-02-01,0,1,1,0,1,1,2
HUMANATA,consulta externa,menores de 6 meses,2021-02-01,4,1,3,1,7,2,9
ICHOCA,consulta externa,menores de 6 meses,2021-02-01,10,10,2,0,12,10,22
ICLA,consulta externa,menores de 6 meses,2021-02-01,19,15,3,2,22,17,39
INCAHUASI,consulta externa,menores de 6 meses,2021-02-01,39,23,0,0,39,23,62
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2021-02-01,0,1,0,0,0,1,1
INQUISIVI,consulta externa,menores de 6 meses,2021-02-01,20,21,0,0,20,21,41
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2021-02-01,34,37,4,5,38,42,80
IXIAMAS,consulta externa,menores de 6 meses,2021-02-01,31,37,1,1,32,38,70
JESUS DE MACHACA,consulta externa,menores de 6 meses,2021-02-01,15,16,20,17,35,33,68
LA ASUNTA,consulta externa,menores de 6 meses,2021-02-01,148,118,10,5,158,123,281
LA GUARDIA,consulta externa,menores de 6 meses,2021-02-01,322,463,175,152,497,615,1112
LA PAZ,consulta externa,menores de 6 meses,2021-02-01,1362,1339,590,604,1952,1943,3895
LA RIVERA,consulta externa,menores de 6 meses,2021-02-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,menores de 6 meses,2021-02-01,10,15,0,1,10,16,26
LAJA,consulta externa,menores de 6 meses,2021-02-01,19,15,3,3,22,18,40
LAS CARRERAS,consulta externa,menores de 6 meses,2021-02-01,3,1,0,0,3,1,4
LICOMA PAMPA,consulta externa,menores de 6 meses,2021-02-01,2,1,0,0,2,1,3
LLALLAGUA,consulta externa,menores de 6 meses,2021-02-01,110,82,11,8,121,90,211
LLICA,consulta externa,menores de 6 meses,2021-02-01,3,3,0,0,3,3,6
LORETO,consulta externa,menores de 6 meses,2021-02-01,0,5,0,0,0,5,5
LURIBAY,consulta externa,menores de 6 meses,2021-02-01,21,14,2,0,23,14,37
MACHACAMARCA,consulta externa,menores de 6 meses,2021-02-01,4,15,0,0,4,15,19
MACHARETI,consulta externa,menores de 6 meses,2021-02-01,3,6,0,0,3,6,9
MAGDALENA,consulta externa,menores de 6 meses,2021-02-01,10,6,0,0,10,6,16
MAIRANA,consulta externa,menores de 6 meses,2021-02-01,23,15,2,3,25,18,43
MALLA,consulta externa,menores de 6 meses,2021-02-01,3,4,0,0,3,4,7
MAPIRI,consulta externa,menores de 6 meses,2021-02-01,35,49,3,2,38,51,89
MECAPACA,consulta externa,menores de 6 meses,2021-02-01,17,12,0,0,17,12,29
MINEROS,consulta externa,menores de 6 meses,2021-02-01,18,11,2,1,20,12,32
MIZQUE,consulta externa,menores de 6 meses,2021-02-01,28,39,8,7,36,46,82
MOCOMOCO,consulta externa,menores de 6 meses,2021-02-01,20,21,2,5,22,26,48
MOJINETE,consulta externa,menores de 6 meses,2021-02-01,1,4,1,0,2,4,6
MOJOCOYA,consulta externa,menores de 6 meses,2021-02-01,9,7,5,5,14,12,26
MONTEAGUDO,consulta externa,menores de 6 meses,2021-02-01,45,34,15,12,60,46,106
MONTERO,consulta externa,menores de 6 meses,2021-02-01,433,428,64,69,497,497,994
MORO MORO,consulta externa,menores de 6 meses,2021-02-01,0,1,0,0,0,1,1
MOROCHATA,consulta externa,menores de 6 meses,2021-02-01,16,14,0,0,16,14,30
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2021-02-01,2,5,0,0,2,5,7
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2021-02-01,4,1,3,2,7,3,10
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2021-02-01,3,7,0,1,3,8,11
OCURI,consulta externa,menores de 6 meses,2021-02-01,15,9,0,0,15,9,24
OKINAWA,consulta externa,menores de 6 meses,2021-02-01,16,22,0,0,16,22,38
OMEREQUE,consulta externa,menores de 6 meses,2021-02-01,15,10,2,1,17,11,28
ORURO,consulta externa,menores de 6 meses,2021-02-01,531,544,199,187,730,731,1461
PADCAYA,consulta externa,menores de 6 meses,2021-02-01,48,36,11,13,59,49,108
PADILLA,consulta externa,menores de 6 meses,2021-02-01,28,23,2,2,30,25,55
PAILON,consulta externa,menores de 6 meses,2021-02-01,63,32,7,6,70,38,108
PALCA,consulta externa,menores de 6 meses,2021-02-01,30,26,1,1,31,27,58
PALOS BLANCOS,consulta externa,menores de 6 meses,2021-02-01,65,60,7,11,72,71,143
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2021-02-01,3,4,0,0,3,4,7
PAMPA GRANDE,consulta externa,menores de 6 meses,2021-02-01,4,8,0,0,4,8,12
PAPEL PAMPA,consulta externa,menores de 6 meses,2021-02-01,6,3,1,0,7,3,10
PASORAPA,consulta externa,menores de 6 meses,2021-02-01,3,4,0,0,3,4,7
PATACAMAYA,consulta externa,menores de 6 meses,2021-02-01,47,56,0,0,47,56,103
PAZÑA,consulta externa,menores de 6 meses,2021-02-01,4,7,0,0,4,7,11
PELECHUCO,consulta externa,menores de 6 meses,2021-02-01,19,11,1,2,20,13,33
POCOATA,consulta externa,menores de 6 meses,2021-02-01,17,18,1,0,18,18,36
POCONA,consulta externa,menores de 6 meses,2021-02-01,9,13,0,1,9,14,23
POJO (CBBA),consulta externa,menores de 6 meses,2021-02-01,12,23,6,8,18,31,49
POOPO,consulta externa,menores de 6 meses,2021-02-01,7,10,0,0,7,10,17
PORCO,consulta externa,menores de 6 meses,2021-02-01,12,20,0,1,12,21,33
POROMA,consulta externa,menores de 6 meses,2021-02-01,24,17,0,0,24,17,41
PORONGO,consulta externa,menores de 6 meses,2021-02-01,17,10,2,1,19,11,30
PORTACHUELO,consulta externa,menores de 6 meses,2021-02-01,19,24,0,2,19,26,45
PORVENIR,consulta externa,menores de 6 meses,2021-02-01,5,3,2,1,7,4,11
POSTRER VALLE,consulta externa,menores de 6 meses,2021-02-01,1,0,0,0,1,0,1
POTOSI,consulta externa,menores de 6 meses,2021-02-01,644,522,62,72,706,594,1300
PRESTO,consulta externa,menores de 6 meses,2021-02-01,11,11,0,0,11,11,22
PUCARA,consulta externa,menores de 6 meses,2021-02-01,1,1,1,0,2,1,3
PUCARANI,consulta externa,menores de 6 meses,2021-02-01,18,10,7,3,25,13,38
PUERTO ACOSTA,consulta externa,menores de 6 meses,2021-02-01,11,7,0,0,11,7,18
PUERTO CARABUCO,consulta externa,menores de 6 meses,2021-02-01,13,10,1,5,14,15,29
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2021-02-01,21,27,8,13,29,40,69
PUERTO PEREZ,consulta externa,menores de 6 meses,2021-02-01,0,3,0,0,0,3,3
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2021-02-01,21,12,6,3,27,15,42
PUERTO RICO,consulta externa,menores de 6 meses,2021-02-01,16,18,2,1,18,19,37
PUERTO SILES,consulta externa,menores de 6 meses,2021-02-01,0,3,0,0,0,3,3
PUERTO SUAREZ,consulta externa,menores de 6 meses,2021-02-01,4,15,2,0,6,15,21
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2021-02-01,289,279,28,31,317,310,627
PUNA,consulta externa,menores de 6 meses,2021-02-01,8,17,0,0,8,17,25
PUNATA,consulta externa,menores de 6 meses,2021-02-01,77,85,12,6,89,91,180
QUIABAYA,consulta externa,menores de 6 meses,2021-02-01,4,7,1,1,5,8,13
QUILLACOLLO,consulta externa,menores de 6 meses,2021-02-01,313,274,134,137,447,411,858
QUIME,consulta externa,menores de 6 meses,2021-02-01,5,4,0,0,5,4,9
QUIRUSILLAS,consulta externa,menores de 6 meses,2021-02-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),consulta externa,menores de 6 meses,2021-02-01,8,15,1,0,9,15,24
RAVELO,consulta externa,menores de 6 meses,2021-02-01,16,13,0,0,16,13,29
REYES,consulta externa,menores de 6 meses,2021-02-01,18,14,0,0,18,14,32
RIBERALTA,consulta externa,menores de 6 meses,2021-02-01,318,331,47,41,365,372,737
ROBORE,consulta externa,menores de 6 meses,2021-02-01,14,17,1,0,15,17,32
RURRENABAQUE,consulta externa,menores de 6 meses,2021-02-01,23,41,1,2,24,43,67
SABAYA,consulta externa,menores de 6 meses,2021-02-01,1,3,0,0,1,3,4
SACABA,consulta externa,menores de 6 meses,2021-02-01,451,461,96,77,547,538,1085
SACABAMBA,consulta externa,menores de 6 meses,2021-02-01,5,4,0,0,5,4,9
SACACA,consulta externa,menores de 6 meses,2021-02-01,28,30,0,0,28,30,58
SAIPINA,consulta externa,menores de 6 meses,2021-02-01,5,6,2,0,7,6,13
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2021-02-01,15,11,0,0,15,11,26
SAMAIPATA,consulta externa,menores de 6 meses,2021-02-01,6,11,4,6,10,17,27
SAN AGUSTIN,consulta externa,menores de 6 meses,2021-02-01,2,4,0,0,2,4,6
SAN ANDRES,consulta externa,menores de 6 meses,2021-02-01,13,16,2,3,15,19,34
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2021-02-01,5,3,0,0,5,3,8
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2021-02-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2021-02-01,5,4,0,0,5,4,9
SAN BENITO,consulta externa,menores de 6 meses,2021-02-01,12,12,11,13,23,25,48
SAN BORJA,consulta externa,menores de 6 meses,2021-02-01,100,88,19,18,119,106,225
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2021-02-01,14,20,0,0,14,20,34
SAN CARLOS,consulta externa,menores de 6 meses,2021-02-01,38,24,0,4,38,28,66
SAN IGNACIO,consulta externa,menores de 6 meses,2021-02-01,48,27,13,3,61,30,91
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2021-02-01,99,108,8,7,107,115,222
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2021-02-01,8,3,0,4,8,7,15
SAN JAVIER(STC),consulta externa,menores de 6 meses,2021-02-01,20,18,3,0,23,18,41
SAN JOAQUIN,consulta externa,menores de 6 meses,2021-02-01,3,3,0,2,3,5,8
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2021-02-01,12,15,9,14,21,29,50
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2021-02-01,11,10,0,0,11,10,21
SAN JULIAN,consulta externa,menores de 6 meses,2021-02-01,94,110,29,30,123,140,263
SAN LORENZO(PND),consulta externa,menores de 6 meses,2021-02-01,11,9,0,0,11,9,20
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2021-02-01,31,33,0,1,31,34,65
SAN LUCAS,consulta externa,menores de 6 meses,2021-02-01,56,50,2,3,58,53,111
SAN MATIAS,consulta externa,menores de 6 meses,2021-02-01,18,20,0,0,18,20,38
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2021-02-01,15,15,0,0,15,15,30
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2021-02-01,5,7,0,1,5,8,13
SAN PEDRO,consulta externa,menores de 6 meses,2021-02-01,35,26,5,4,40,30,70
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2021-02-01,19,18,0,0,19,18,37
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2021-02-01,8,6,1,0,9,6,15
SAN PEDRO DE MACHA,consulta externa,menores de 6 meses,2021-02-01,25,28,0,0,25,28,53
