,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,1961,1723,613,415,2574,2138,4712
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,29,24,2,1,31,25,56
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,26,14,3,2,29,16,45
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,3,2,5,1,8,3,11
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,8,5,6,7,14,12,26
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,5,1,0,0,5,1,6
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,0,1,0,0,0,1,1
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,10,8,3,2,13,10,23
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,4,7,1,0,5,7,12
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,8,8,0,0,8,8,16
SENA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,16,11,0,0,16,11,27
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,115,90,3,3,118,93,211
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,34,36,1,0,35,36,71
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,14,14,2,0,16,14,30
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,97,94,52,62,149,156,305
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,21,19,8,6,29,25,54
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,13,15,0,0,13,15,28
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,44,37,3,4,47,41,88
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,412,400,54,53,466,453,919
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,2,4,0,0,2,4,6
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,16,15,0,0,16,15,31
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,7,8,0,0,7,8,15
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,14,15,2,0,16,15,31
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,2,1,0,0,2,1,3
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,31,40,3,3,34,43,77
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,39,46,0,0,39,46,85
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,10,14,0,0,10,14,24
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,10,9,2,3,12,12,24
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,321,334,81,108,402,442,844
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,44,42,0,1,44,43,87
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,28,23,6,10,34,33,67
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,12,5,2,2,14,7,21
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,25,24,0,0,25,24,49
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,30,25,3,0,33,25,58
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,96,115,22,20,118,135,253
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,46,53,19,17,65,70,135
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,4,0,1,0,5,0,5
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,7,6,2,2,9,8,17
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,19,6,4,1,23,7,30
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,2,4,1,0,3,4,7
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,27,26,0,6,27,32,59
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,18,23,0,1,18,24,42
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,19,12,0,0,19,12,31
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,43,28,1,0,44,28,72
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,3,6,0,0,3,6,9
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,0,2,0,0,0,2,2
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,157,149,20,20,177,169,346
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,60,65,5,5,65,70,135
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,1,3,0,1,1,4,5
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,10,6,2,2,12,8,20
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,23,26,0,0,23,26,49
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,32,20,5,7,37,27,64
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,11,8,0,0,11,8,19
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,38,27,5,4,43,31,74
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,16,29,3,1,19,30,49
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,9,11,8,3,17,14,31
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,127,128,38,21,165,149,314
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,9,5,0,0,9,5,14
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,9,19,1,0,10,19,29
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,68,75,13,16,81,91,172
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,4,7,0,0,4,7,11
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,28,16,12,10,40,26,66
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,28,31,0,1,28,32,60
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,372,332,21,36,393,368,761
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,12,21,0,0,12,21,33
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,33,35,2,1,35,36,71
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,136,115,23,21,159,136,295
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,11,3,0,0,11,3,14
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,3,0,0,0,3,0,3
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,182,134,11,6,193,140,333
YACO,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,16,18,8,2,24,20,44
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,218,188,54,49,272,237,509
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,4,4,0,0,4,4,8
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,12,6,0,0,12,6,18
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,119,76,33,40,152,116,268
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,10,9,0,0,10,9,19
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,7,15,18,11,25,26,51
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,19,14,0,0,19,14,33
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,0,1,0,0,0,1,1
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2021-01-01,7,14,1,2,8,16,24
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,3,0,0,6,3,9
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,34,32,25,17,59,49,108
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,19,0,0,15,19,34
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,23,5,2,23,25,48
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,3,3,5,5,8,13
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,4,5,0,0,4,5,9
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,32,28,0,0,32,28,60
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,3,0,1,6,4,10
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,3,0,0,6,3,9
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,1,1,1,2,2,4
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,7,9,1,0,8,9,17
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,36,21,25,17,61,38,99
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,5,12,0,0,5,12,17
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,3,2,0,10,3,13
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,60,53,5,3,65,56,121
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,29,25,2,3,31,28,59
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,55,62,5,4,60,66,126
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,12,26,1,0,13,26,39
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,17,4,0,0,17,4,21
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,4,0,0,3,4,7
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,8,1,0,2,8,10
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,65,60,2,2,67,62,129
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,24,29,1,1,25,30,55
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,16,3,5,9,21,30
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,9,0,0,14,9,23
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,2,0,0,2,2,4
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,2,0,0,1,2,3
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,9,3,2,2,11,5,16
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,87,86,19,15,106,101,207
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,41,26,1,0,42,26,68
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,7,5,3,2,10,7,17
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,1,0,0,3,1,4
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,9,9,0,1,9,10,19
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,27,13,9,6,36,19,55
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,40,34,6,3,46,37,83
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,23,24,1,4,24,28,52
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,12,15,0,0,12,15,27
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,30,29,1,2,31,31,62
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,4,6,1,1,5,7,12
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,11,0,0,6,11,17
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,31,12,0,1,31,13,44
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,2,0,0,1,2,3
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,57,47,6,6,63,53,116
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,42,45,5,10,47,55,102
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,16,9,2,0,18,9,27
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,51,48,5,1,56,49,105
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,93,92,33,42,126,134,260
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,33,40,6,3,39,43,82
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,7,7,0,0,7,7,14
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,4,8,0,0,4,8,12
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,1,0,0,3,1,4
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,0,0,0,2,0,2
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,22,28,4,6,26,34,60
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,9,0,0,15,9,24
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,94,81,6,8,100,89,189
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,2,1,1,3,3,6
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,24,1,2,16,26,42
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,115,102,2,2,117,104,221
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,2,0,0,3,2,5
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,1,0,0,0,1,1
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,0,3,1,6,1,7
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,19,31,10,3,29,34,63
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,12,0,0,18,12,30
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,9,3,3,0,12,3,15
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,24,24,0,0,24,24,48
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,54,27,5,1,59,28,87
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,42,42,8,16,50,58,108
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,53,67,2,3,55,70,125
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1119,1081,353,379,1472,1460,2932
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,1,3,1,5,2,7
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,43,54,38,38,81,92,173
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,16,20,0,0,16,20,36
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,2,0,0,2,2,4
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,27,24,8,12,35,36,71
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,9,8,0,0,9,8,17
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,11,0,0,15,11,26
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,20,16,1,0,21,16,37
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,13,13,0,0,13,13,26
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,4,0,0,1,4,5
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,19,4,1,18,20,38
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,1,2,0,4,1,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,31,27,13,8,44,35,79
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,5,1,1,4,6,10
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,47,31,3,3,50,34,84
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,12,6,0,0,12,6,18
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,21,16,8,5,29,21,50
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,6,2,4,10,10,20
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,31,33,0,0,31,33,64
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,74,65,1,1,75,66,141
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,35,36,3,5,38,41,79
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,3,0,0,2,3,5
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,7,3,9,9,16,12,28
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,12,25,2,1,14,26,40
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,0,0,0,2,0,2
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,2,1,0,2,2,4
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,4,6,11,8,15,23
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1267,1224,669,647,1936,1871,3807
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,6,0,0,3,6,9
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,24,19,0,0,24,19,43
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,22,1,3,19,25,44
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,143,102,126,79,269,181,450
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,6,0,0,14,6,20
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,35,19,1,0,36,19,55
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,130,134,20,13,150,147,297
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,6,0,2,14,8,22
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,1,0,0,1,1,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,4,2,0,0,4,2,6
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,6,0,1,0,7,7
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,5,3,0,0,5,3,8
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,27,12,13,6,40,18,58
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,17,9,1,0,18,9,27
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,38,17,9,14,47,31,78
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,21,4,4,19,25,44
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,29,18,15,11,44,29,73
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,3,2,2,3,5,8
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,63,43,7,7,70,50,120
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,54,28,3,1,57,29,86
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,16,6,8,4,24,10,34
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,4,3,1,3,5,6,11
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,1,1,0,2,1,3
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,27,9,2,0,29,9,38
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,6,4,2,5,8,13
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,7,7,5,9,12,16,28
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,1,4,5,6,6,12
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,4,1,0,3,4,7
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,3,12,2,13,5,18
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,13,0,0,8,13,21
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,15,13,6,3,21,16,37
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,32,33,0,0,32,33,65
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,11,13,0,0,11,13,24
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,24,22,1,0,25,22,47
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,35,28,3,2,38,30,68
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,37,30,2,1,39,31,70
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,15,7,12,15,27,42
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,133,116,10,12,143,128,271
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,215,196,168,130,383,326,709
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,809,797,369,368,1178,1165,2343
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,2,0,0,0,2,2
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,25,14,11,0,36,14,50
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,16,11,2,2,18,13,31
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,8,0,0,3,8,11
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,2,0,0,0,2,2
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,84,74,6,1,90,75,165
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,5,2,0,1,5,3,8
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,5,9,1,2,6,11,17
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,8,3,0,21,8,29
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,11,9,0,0,11,9,20
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,8,1,0,4,8,12
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,11,12,1,0,12,12,24
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,12,3,2,1,14,4,18
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,3,5,0,0,3,5,8
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,35,20,3,2,38,22,60
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,9,0,2,18,11,29
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,16,18,2,1,18,19,37
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,20,26,10,7,30,33,63
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,23,17,8,3,31,20,51
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,0,2,0,0,0,2,2
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,15,7,1,21,16,37
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,38,24,46,15,84,39,123
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,250,182,48,60,298,242,540
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,1,0,0,1,1,2
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,12,1,0,15,12,27
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,3,0,0,8,3,11
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,2,1,0,1,2,2,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,1,7,0,0,1,7,8
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,19,15,0,0,19,15,34
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,6,12,0,0,6,12,18
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,30,4,1,22,31,53
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,250,204,45,29,295,233,528
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,39,44,8,6,47,50,97
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,20,30,2,1,22,31,53
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,54,31,9,3,63,34,97
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,18,29,2,0,20,29,49
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,55,52,7,8,62,60,122
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,9,2,0,0,9,2,11
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,3,0,0,8,3,11
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,14,15,4,4,18,19,37
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,5,0,0,8,5,13
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,45,42,1,1,46,43,89
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2021-02-01,8,3,0,0,8,3,11
