,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,14,14,4,2,18,16,34
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2021-01-01,54,24,9,5,63,29,92
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2021-01-01,14,8,3,8,17,16,33
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,65,52,3,3,68,55,123
SENA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,59,59,0,0,59,59,118
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,321,336,8,11,329,347,676
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2021-01-01,121,124,9,2,130,126,256
SICAYA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,50,45,3,5,53,50,103
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2021-01-01,274,250,161,142,435,392,827
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2021-01-01,104,102,18,13,122,115,237
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,46,41,0,1,46,42,88
SORATA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,147,136,19,15,166,151,317
SUCRE,consulta externa,ninos  de 1 a 4 anos,2021-01-01,1448,1161,235,172,1683,1333,3016
TACACHI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,10,9,0,1,10,10,20
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,73,77,4,5,77,82,159
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,44,37,0,0,44,37,81
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,62,60,3,3,65,63,128
TAHUA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,7,4,0,0,7,4,11
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,168,150,8,10,176,160,336
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,187,187,0,0,187,187,374
TARACO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,23,12,1,1,24,13,37
TARATA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,29,23,7,6,36,29,65
TARIJA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,1149,935,249,229,1398,1164,2562
TARVITA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,239,235,3,2,242,237,479
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2021-01-01,95,84,22,21,117,105,222
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2021-01-01,42,34,13,7,55,41,96
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,67,91,0,0,67,91,158
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,81,82,6,3,87,85,172
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,384,374,71,59,455,433,888
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-01-01,134,100,72,68,206,168,374
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2021-01-01,2,7,0,0,2,7,9
TOCO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,41,37,13,13,54,50,104
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2021-01-01,3,2,0,0,3,2,5
TOLATA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,35,48,18,7,53,55,108
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,8,32,0,0,8,32,40
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2021-01-01,100,87,3,1,103,88,191
TOMINA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,128,89,5,11,133,100,233
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,76,62,0,2,76,64,140
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2021-01-01,105,80,2,1,107,81,188
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2021-01-01,59,38,2,1,61,39,100
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2021-01-01,16,19,2,0,18,19,37
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2021-01-01,596,532,83,79,679,611,1290
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,300,281,15,18,315,299,614
TURCO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,24,23,3,1,27,24,51
UMALA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,41,36,4,3,45,39,84
UNCIA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,88,102,0,2,88,104,192
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2021-01-01,119,130,12,8,131,138,269
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,63,44,0,0,63,44,107
UYUNI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,104,114,12,14,116,128,244
VACAS,consulta externa,ninos  de 1 a 4 anos,2021-01-01,52,44,2,8,54,52,106
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2021-01-01,66,84,14,34,80,118,198
VIACHA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,376,328,100,79,476,407,883
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,32,29,0,0,32,29,61
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2021-01-01,56,51,1,4,57,55,112
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2021-01-01,366,349,19,6,385,355,740
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2021-01-01,16,12,0,0,16,12,28
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,67,51,21,23,88,74,162
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,127,136,3,1,130,137,267
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,1150,1100,99,79,1249,1179,2428
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2021-01-01,99,117,1,1,100,118,218
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2021-01-01,150,156,6,7,156,163,319
VINTO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,443,382,64,62,507,444,951
VITICHI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,55,68,0,0,55,68,123
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2021-01-01,8,10,0,0,8,10,18
WARNES,consulta externa,ninos  de 1 a 4 anos,2021-01-01,578,541,28,28,606,569,1175
YACO,consulta externa,ninos  de 1 a 4 anos,2021-01-01,61,50,8,13,69,63,132
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,822,824,150,147,972,971,1943
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2021-01-01,37,39,0,1,37,40,77
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,48,29,0,0,48,29,77
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2021-01-01,453,341,81,85,534,426,960
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,48,38,0,0,48,38,86
YOTALA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,49,45,54,78,103,123,226
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2021-01-01,79,94,1,1,80,95,175
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2021-01-01,1,2,0,0,1,2,3
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2021-01-01,63,52,8,2,71,54,125
ACACIO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,23,18,0,0,23,18,41
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,132,131,44,57,176,188,364
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,97,66,4,2,101,68,169
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,82,93,9,15,91,108,199
ALALAY,consulta externa,ninos  de 1 a 4 anos,2021-02-01,4,14,4,3,8,17,25
ALCALA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,22,21,0,0,22,21,43
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,125,118,6,2,131,120,251
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2021-02-01,19,16,2,2,21,18,39
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,22,19,0,1,22,20,42
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,8,12,1,2,9,14,23
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,38,38,1,4,39,42,81
APOLO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,122,132,36,41,158,173,331
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,33,24,4,0,37,24,61
ARANI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,24,27,2,3,26,30,56
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,186,173,9,8,195,181,376
ARQUE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,88,79,3,3,91,82,173
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,200,199,13,10,213,209,422
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,122,98,12,9,134,107,241
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,47,46,2,0,49,46,95
AYATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,36,33,0,0,36,33,69
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,28,28,5,6,33,34,67
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,215,204,12,5,227,209,436
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2021-02-01,191,182,1,5,192,187,379
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,37,34,8,7,45,41,86
BAURES,consulta externa,ninos  de 1 a 4 anos,2021-02-01,71,55,4,3,75,58,133
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,13,6,0,1,13,7,20
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,1,5,0,0,1,5,6
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2021-02-01,19,16,8,12,27,28,55
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,372,329,36,39,408,368,776
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,154,146,3,3,157,149,306
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2021-02-01,29,25,4,4,33,29,62
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,13,8,0,0,13,8,21
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,25,26,0,1,25,27,52
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,105,92,16,7,121,99,220
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,203,158,17,13,220,171,391
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,70,83,11,9,81,92,173
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2021-02-01,72,61,0,0,72,61,133
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,87,87,4,3,91,90,181
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,24,22,1,3,25,25,50
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,47,40,4,1,51,41,92
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,96,103,1,2,97,105,202
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,12,14,0,0,12,14,26
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,213,168,40,26,253,194,447
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,136,144,26,32,162,176,338
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,42,45,9,6,51,51,102
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,132,130,2,10,134,140,274
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,431,349,126,90,557,439,996
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,175,131,14,20,189,151,340
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,32,31,0,0,32,31,63
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2021-02-01,30,44,2,0,32,44,76
CATACORA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,10,14,0,2,10,16,26
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,16,10,0,0,16,10,26
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,116,93,9,5,125,98,223
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,41,33,1,1,42,34,76
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,382,339,23,15,405,354,759
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,9,9,1,1,10,10,20
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,73,71,8,2,81,73,154
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,341,368,4,6,345,374,719
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,5,7,0,1,5,8,13
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,4,9,0,0,4,9,13
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,3,10,6,11,9,21,30
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2021-02-01,95,85,12,13,107,98,205
CHUMA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,43,45,1,1,44,46,90
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,27,12,7,3,34,15,49
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,98,76,0,0,98,76,174
CLIZA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,115,117,7,3,122,120,242
COBIJA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,269,212,66,37,335,249,584
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,274,244,8,10,282,254,536
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,3660,3386,1071,956,4731,4342,9073
COIPASA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,0,1,6,5,6,6,12
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,145,150,123,106,268,256,524
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2021-02-01,71,68,0,0,71,68,139
COLLANA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,7,16,0,0,7,16,23
COLOMI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,154,123,34,22,188,145,333
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,48,46,2,1,50,47,97
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,102,80,0,0,102,80,182
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,56,34,3,4,59,38,97
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,53,55,3,0,56,55,111
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,2,7,0,0,2,7,9
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,132,117,12,13,144,130,274
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,5,8,0,0,5,8,13
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2021-02-01,107,72,31,36,138,108,246
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,16,11,7,1,23,12,35
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,100,89,16,9,116,98,214
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,29,26,1,0,30,26,56
COROICO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,70,69,11,13,81,82,163
CORQUE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,28,45,5,5,33,50,83
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,203,189,2,5,205,194,399
COTOCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,390,338,8,11,398,349,747
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,3,0,0,0,3,0,3
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,105,100,29,18,134,118,252
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2021-02-01,16,16,5,2,21,18,39
CUEVO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,36,42,26,37,62,79,141
CULPINA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,84,95,1,2,85,97,182
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,9,10,2,0,11,10,21
CURVA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,17,21,1,1,18,22,40
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,6,9,9,14,15,23,38
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,3046,2895,1235,1178,4281,4073,8354
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,19,22,0,0,19,22,41
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2021-02-01,95,73,1,4,96,77,173
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,63,65,5,17,68,82,150
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,439,392,182,207,621,599,1220
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2021-02-01,49,36,0,0,49,36,85
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2021-02-01,166,129,4,5,170,134,304
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,427,383,52,42,479,425,904
ESCARA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,1,1,0,0,1,1,2
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,22,21,2,2,24,23,47
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,4,5,0,0,4,5,9
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,20,13,1,0,21,13,34
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2021-02-01,6,6,1,2,7,8,15
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2021-02-01,24,15,0,0,24,15,39
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,129,77,18,17,147,94,241
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,92,78,1,0,93,78,171
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,162,144,35,27,197,171,368
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2021-02-01,49,72,7,11,56,83,139
GUANAY,consulta externa,ninos  de 1 a 4 anos,2021-02-01,110,99,27,40,137,139,276
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,12,7,0,1,12,8,20
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2021-02-01,221,184,22,9,243,193,436
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2021-02-01,177,164,0,1,177,165,342
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,69,96,17,28,86,124,210
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,40,28,9,6,49,34,83
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,3,11,0,1,3,12,15
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,79,70,17,14,96,84,180
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,22,12,8,8,30,20,50
HUARINA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,22,18,30,20,52,38,90
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,8,2,15,10,23,12,35
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,13,17,0,0,13,17,30
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,6,3,17,21,23,24,47
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,39,39,0,1,39,40,79
ICLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,95,94,29,28,124,122,246
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,161,151,2,0,163,151,314
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,11,3,1,0,12,3,15
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,77,82,0,0,77,82,159
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,126,104,6,5,132,109,241
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,120,110,8,5,128,115,243
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,62,62,38,25,100,87,187
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,331,291,35,33,366,324,690
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,763,753,370,375,1133,1128,2261
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2021-02-01,2252,2051,781,720,3033,2771,5804
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,140,139,17,16,157,155,312
LAJA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,52,41,4,7,56,48,104
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,29,18,0,0,29,18,47
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,14,18,1,1,15,19,34
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,237,244,6,9,243,253,496
LLICA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,14,11,0,0,14,11,25
LORETO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,32,39,4,1,36,40,76
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2021-02-01,61,41,10,7,71,48,119
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,34,30,1,0,35,30,65
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,48,37,2,3,50,40,90
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,77,51,5,0,82,51,133
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,35,35,7,8,42,43,85
MALLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,18,16,0,0,18,16,34
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,117,98,11,10,128,108,236
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,50,51,3,0,53,51,104
MINEROS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,86,88,5,11,91,99,190
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,123,118,41,20,164,138,302
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,39,37,6,7,45,44,89
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,4,4,2,0,6,4,10
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,44,42,6,8,50,50,100
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,139,150,55,82,194,232,426
MONTERO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,937,838,187,186,1124,1024,2148
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,8,9,0,0,8,9,17
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,60,61,2,1,62,62,124
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,26,23,0,0,26,23,49
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2021-02-01,4,3,6,5,10,8,18
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,21,15,0,4,21,19,40
OCURI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,59,55,1,1,60,56,116
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,60,69,10,25,70,94,164
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,71,72,2,6,73,78,151
ORURO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,968,840,175,137,1143,977,2120
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,186,157,18,22,204,179,383
PADILLA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,61,68,3,2,64,70,134
PAILON,consulta externa,ninos  de 1 a 4 anos,2021-02-01,189,180,29,11,218,191,409
PALCA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,124,86,1,1,125,87,212
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,261,287,24,12,285,299,584
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2021-02-01,18,20,0,0,18,20,38
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,38,34,1,1,39,35,74
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,53,34,5,7,58,41,99
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,30,25,2,0,32,25,57
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,113,103,1,1,114,104,218
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,24,17,0,0,24,17,41
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,68,49,7,3,75,52,127
POCOATA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,125,105,0,1,125,106,231
POCONA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,80,58,1,1,81,59,140
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2021-02-01,51,58,36,22,87,80,167
POOPO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,27,22,2,4,29,26,55
PORCO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,31,41,0,2,31,43,74
POROMA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,153,153,0,0,153,153,306
PORONGO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,84,78,7,3,91,81,172
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,83,76,3,2,86,78,164
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2021-02-01,64,46,12,12,76,58,134
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2021-02-01,1,8,5,1,6,9,15
POTOSI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,691,569,54,54,745,623,1368
PRESTO,consulta externa,ninos  de 1 a 4 anos,2021-02-01,61,85,0,2,61,87,148
PUCARA,consulta externa,ninos  de 1 a 4 anos,2021-02-01,8,8,3,2,11,10,21
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2021-02-01,92,87,27,29,119,116,235
