municipality,group,variable,month,Mujeres con muestra de PAP tomada,TOTAL
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,10,10
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,110,110
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,40,40
VILA VILA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,39,39
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,4,4
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,3,3
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,18,18
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,12,12
VINTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,58,58
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,11,11
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,61,61
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,130,130
YAMPARAEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,40,40
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,2,2
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,63,63
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,1,1
YOTALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,5,5
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,7,7
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-01-01,2,2
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,50,50
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,15,15
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,18,18
ALCALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,9,9
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
ANTEQUERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
ANZALDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4,4
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
ARAMPAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,24,24
ARBIETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,13,13
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,43,43
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,22,22
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,39,39
BELEN DE ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,9,9
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,49,49
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,40,40
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,29,29
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,16,16
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4,4
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,11,11
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,17,17
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,60,60
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,31,31
CAQUIAVIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,11,11
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,73,73
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,16,16
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,102,102
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,28,28
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
CHOQUE COTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,68,68
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,33,33
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5881,5881
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,103,103
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,7,7
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,25,25
COLQUENCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4,4
COMANCHE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,37,37
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,7,7
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,39,39
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,11,11
COROICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,51,51
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,8,8
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,69,69
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,30,30
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,17,17
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,17,17
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2231,2231
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,6,6
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,8,8
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,97,97
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,69,69
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,33,33
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4,4
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,36,36
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,28,28
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,14,14
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,33,33
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,8,8
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
HUACHACALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,43,43
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
ICLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,16,16
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,22,22
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,16,16
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,111,111
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,4768,4768
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,9,9
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,1,1
LICOMA PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,13,13
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,14,14
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,2,2
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,18,18
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,5,5
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,23,23
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,16,16
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,10,10
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,49,49
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,45,45
MOJOCOYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,8,8
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,51,51
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,249,249
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,11,11
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,12,12
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,40,40
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",mujeres con muestra de pap tomada,2009-02-01,3,3
