municipality,group,variable,month,Número de condones entregados,Número de condones entregados1,Número de condones entregados2,Número de condones entregados3,Número de condones entregados4,TOTAL
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,48,24,0,72
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,36,0,0,36
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,60,13,0,73
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,72,24,0,96
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,0,0,12
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,24,0,0,24
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,60,0,0,72
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,72,24,0,120
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,72,60,0,0,132
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,22,76,24,0,122
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,24,646,23332,529,0,24531
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,108,36,0,168
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,84,72,0,168
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,36,180,12,0,228
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,60,0,0,72
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,108,36,0,144
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,36,24,0,60
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,36,24,0,72
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,12,12,0,36
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,204,48,0,300
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,24,0,0,24
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,36,96,48,0,180
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,142,144,0,334
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,108,36,0,144
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,13,0,0,13
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,1043,3199,970,36,5248
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,36,0,0,36
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,108,0,0,108
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,60,12,0,72
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,12,0,24
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,60,72,12,192
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,12,0,24
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,48,12,0,72
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,3,0,0,3
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,12,128,1563,264,32,1999
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,24,24,0,48
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,24,0,0,24
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,108,36,0,156
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,0,0,12
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,72,0,0,72
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,348,108,0,480
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,84,24,0,108
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,12,0,24
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,84,36,0,132
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,36,0,0,48
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,36,72,0,120
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,36,144,24,0,204
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,156,42,0,198
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,72,12,0,108
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,72,0,0,84
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,60,12,12,96
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,12,0,0,24
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,5164,12,123,12,0,5311
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,56,180,96,0,332
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,84,84,0,168
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,0,0,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,60,0,12,84
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,198,60,20,278
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,72,0,0,72
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,12,48,120,0,0,180
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,12,0,0,36
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,84,156,0,0,240
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,389,96,0,533
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,12,0,24
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,36,12,0,72
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,36,44,44,0,124
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,24,12,0,48
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,48,0,0,72
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,36,36,0,72
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,12,48,390,97,0,547
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,132,0,0,156
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,324,168,0,540
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,60,156,0,0,216
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,12,0,0,12
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,72,276,108,0,456
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,12,132,760,197,0,1101
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,0,12,0,12
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,0,48,0,0,48
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,48,180,24,0,252
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,12,108,48,0,168
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,108,0,0,132
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,32,200,32,0,264
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-01-01,0,24,12,12,0,48
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,12,0,36
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,113,36,0,149
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,12,96,24,0,132
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,12,0,0,12
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,48,0,0,48
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,48,0,12,60
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,36,36,36,0,108
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,36,0,0,36
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,36,36,0,0,72
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,12,192,72,0,276
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,48,12,0,60
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,60,12,0,72
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,0,0,24
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,84,0,0,84
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,84,0,108
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,36,84,0,0,120
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,108,120,0,228
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,0,0,24
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,12,12,0,24
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,48,336,98,12,494
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,12,12,48,12,12,96
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,0,0,24
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,180,15,0,0,195
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,12,12,0,24
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,24,108,60,0,192
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,24,0,0,24
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,24,80,56,0,160
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,48,168,96,0,312
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,0,24,0,24
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,24,36,114,12,0,186
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,84,132,36,0,252
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,12,180,636,84,12,924
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,60,12,0,72
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,48,12,0,60
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,12,132,48,0,192
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,0,24,0,24
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,24,84,48,0,156
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,0,12,0,0,12
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2015-02-01,0,12,60,12,0,84
