municipality,group,variable,month,úmero de DIU Insertados,úmero de DIU Insertados1,úmero de DIU Insertados2,úmero de DIU Insertados3,úmero de DIU Insertados4,TOTAL
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,3,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,2,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,12,217,49,1,279
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,1,0,3
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,4,50,29,0,83
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,2,0,0,3
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,1,3,7,1,0,12
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,4,2,0,7
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,0,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,4,1,0,5
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,1,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,2,0,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,6,2,0,10
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,10,260,28,1,299
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,3,0,0,3
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,1,0,3
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,2,0,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,5,0,0,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,3,0,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,11,11,0,23
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,4,4,0,9
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,1,2,4,3,0,10
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,2,0,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,3,0,0,3
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,5,2,0,7
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,9,1,0,11
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,0,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,1,0,2
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,1,0,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,4,6,3,0,13
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,2,1,0,4
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,1,0,2
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,2,0,0,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,1,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,10,7,0,19
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,2,0,0,2
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,1,1,3,1,0,6
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,3,4,1,0,8
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,4,0,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,6,0,0,6
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,0,0,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,1,0,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,5,0,0,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,57,294,106,0,457
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,2,0,0,2
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,2,0,0,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,7,0,0,8
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,4,96,12,0,112
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,16,55,15,0,86
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,0,0,0,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,2,0,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,2,0,0,2
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,3,0,0,5
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,1,2,0,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,3,0,0,4
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,3,0,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,0,1,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,6,1,0,7
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,2,6,1,0,9
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,4,0,0,4
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,5,0,0,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,8,1,0,9
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,0,1,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,5,1,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,4,1,0,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,1,9,0,0,10
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,6,12,5,0,23
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-10-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,2,1,0,4
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,1,0,2
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,1,1,3,3,0,8
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,3,6,3,0,12
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,0,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,13,188,33,1,235
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,7,0,0,7
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,5,0,0,5
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,10,43,55,0,108
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,6,4,0,12
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,3,2,0,6
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,2,1,0,4
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,0,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,1,0,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,0,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,4,11,3,0,18
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,5,164,30,0,199
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,1,0,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,3,1,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,5,2,0,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,2,5,8,1,0,16
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,4,18,3,0,25
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,2,3,0,7
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,1,0,0,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,3,0,0,5
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,3,2,0,7
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,1,0,0,2
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,13,0,0,13
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,1,1,0,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,13,15,0,29
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,7,0,0,8
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,2,0,0,4
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,0,0,0,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,4,0,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,20,187,66,0,273
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,6,0,0,7
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,6,0,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,2,47,19,1,69
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,7,31,7,0,45
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,1,0,0,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,2,0,0,3
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,2,1,0,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,1,0,0,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,1,0,4
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,2,0,5
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,2,0,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,1,7,0,0,8
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,4,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,3,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,5,1,0,6
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,8,2,0,10
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-11-01,0,0,0,1,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,2,1,0,3
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,1,2,0,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,1,2,0,4
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,0,1,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,0,1,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,0,1,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,2,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,2,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,2,1,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,10,171,96,0,277
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,5,0,0,5
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,0,1,0,2
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,2,0,0,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,5,50,40,0,95
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,2,0,0,2
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,2,2,0,4
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,1,0,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,1,0,2
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2015-12-01,0,0,1,0,0,1
