municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,112,112
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,285,285
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,417,417
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,234,234
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,778,778
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,172,172
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,68,68
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,20,20
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,344,344
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,62,62
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,386,386
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,337,337
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,143,143
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,609,609
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,96,96
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,227,227
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,76,76
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-01-01,205,205
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,241,241
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,75,75
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,60,60
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,10,10
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,138,138
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,92,92
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,107,107
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,53,53
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,60,60
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,243,243
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,40,40
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,36,36
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,124,124
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,536,536
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,35,35
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,87,87
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,257,257
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,26,26
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,73,73
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,186,186
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,189,189
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,85,85
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,96,96
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,45,45
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,26,26
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,176,176
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,424,424
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,48,48
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,36,36
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,394,394
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,66,66
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,22,22
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,225,225
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,50,50
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,155,155
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,91,91
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,371,371
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,60,60
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,125,125
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,345,345
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,23,23
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,78,78
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,50,50
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,30,30
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,6,6
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,571,571
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,68,68
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,105,105
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,28,28
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,332,332
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,35,35
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,176,176
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,98,98
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,194,194
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,63,63
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,86,86
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,15,15
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,128,128
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,142,142
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,43,43
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,89,89
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,59,59
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,30,30
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,399,399
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,113,113
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,8,8
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,10,10
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,182,182
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,48,48
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,24,24
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,846,846
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,107,107
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,138,138
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,16,16
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,177,177
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,76,76
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,44,44
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,5,5
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,2197,2197
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,13,13
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,44,44
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,198,198
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,428,428
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-02-01,119,119
