municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en la comunidad,TOTAL
CAPINOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
CHARAÑA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,8,8
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,7,7
COLLANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,7,7
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,8,8
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
HUATAJATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
LORETO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,7,7
MOROCHATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,11,11
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,13,13
PADILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,11,11
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,11,11
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,11,11
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,6,6
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,12,12
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
SAIPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,5,5
SAMAIPATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,66,66
SAN BENITO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,6,6
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,4,4
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,6,6
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,8,8
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,8,8
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-03-01,11,11
