municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,45,45
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,80,80
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,9,9
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,4,4
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,284,284
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,13,13
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,108,108
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,51,51
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,17,17
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,421,421
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,25,25
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,31,31
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-01-01,39,39
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,151,151
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,20,20
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,17,17
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,19,19
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,6,6
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,14,14
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,10,10
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,9,9
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,26,26
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,37,37
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,90,90
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,64,64
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,19,19
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,6,6
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,18,18
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,42,42
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,37,37
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,14,14
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,74,74
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,26,26
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,21,21
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,26,26
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,40,40
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,14,14
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,35,35
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,7,7
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,23,23
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,9,9
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,128,128
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,40,40
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,70,70
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,9,9
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,9,9
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,15,15
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,24,24
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,31,31
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,71,71
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,85,85
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,38,38
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,12,12
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,4,4
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,23,23
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,70,70
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,39,39
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,63,63
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,33,33
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,5,5
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,26,26
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,8,8
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,19,19
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,48,48
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,13,13
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,6,6
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-02-01,24,24
