,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,2,2,5,9
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,0,0,3
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,1,0,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,2,3,8
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,2,0,0,2
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,1,0,2,5
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,4,1,1,8
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,5,0,2,8
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,7,6,5,4,22
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,400,439,9,6,854
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,5,4,0,1,10
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,6,9,2,3,20
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,1,3,3,8
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,3,1,7
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,2,0,0,4
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,3,2,0,8
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,1,1,0,3
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,3,1,1,8
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,4,0,0,8
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,7,2,0,11
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,4,2,0,10
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,2,1,4
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,13,19,5,6,43
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,2,2,5
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,3,3,2,12
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,103,105,0,0,208
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,0,1,2,3
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,0,4,7
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,2,0,4,6
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,0,4,2,6
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,5,6,6,21
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,6,3,0,12
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,1,1,0,4
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,2,2,4,12
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,105,94,9,3,211
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,6,4,6,0,16
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,7,0,2,13
TIAWANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,6,1,0,10
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,4,9,6,22
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,9,3,2,6,20
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,15,25,7,8,55
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,2,12,2,19
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,2,1,6
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,2,2,0,6
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,2,0,3
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,3,2,2,7
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,5,0,0,7
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,2,0,3
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,6,3,2,1,12
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,2,1,1,6
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,2,0,0,4
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,41,36,5,5,87
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,25,48,4,4,81
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,0,0,0,2
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,0,1,4
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,5,0,0,9
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,8,0,2,13
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,7,4,0,0,11
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,1,1,1,6
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,9,11,3,1,24
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,15,22,4,8,49
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,1,3,8,16
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,5,5,3,2,15
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,31,23,4,1,59
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,0,7,3,10
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,2,4,3,2,11
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,3,3,3,12
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,29,23,4,4,60
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,0,0,1
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,32,28,5,3,68
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,11,20,13,17,61
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,3,3,0,0,6
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,63,77,7,8,155
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,0,0,1,1
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,27,24,8,2,61
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,6,4,0,1,11
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,4,4,0,0,8
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,30,24,35,30,119
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,3,0,1,4
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,6,0,2,1,9
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,0,1,5,3,9
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-01-01,1,2,3,3,9
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,0,1,0,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,7,3,8,22
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,14,2,1,24
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,5,14,12,35
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,3,2,6
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,1,3,5
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,11,4,0,0,15
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,3,6,10
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,2,0,3
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,1,3
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,4,1,6,16
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,5,2,7
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,1,4,1,8
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,7,4,4,22
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,5,7,4,18
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,18,14,0,0,32
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,4,3,3,17
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,0,0,2
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,1,2,4,9
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,1,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,11,13,12,42
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,13,2,5,2,22
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,3,2,1,10
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,0,0,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,2,0,2
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,1,1,2,8
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,12,17,3,3,35
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,4,0,2,10
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,1,2,3
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,3,2,7
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,0,2
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,11,2,2,22
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,10,10,9,13,42
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,2,2,0,8
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,4,0,2,11
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,8,4,1,0,13
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,2,4
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,1,0,1,4
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,5,1,1,9
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,9,12,2,0,23
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,7,5,10,28
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,3,0,0,6
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,3,3,1,10
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,20,25,3,6,54
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,2,5,3,17
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,2,1,1,4
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,1,0,3
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,1,0,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,0,1,1
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,10,12,5,4,31
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,10,7,17,10,44
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,1,7,7,19
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,4,8,10,26
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,1,1,2
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,1,2
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,2,0,1,4
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,1,0,1,4
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,1,0,2
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,5,2,6,14
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,3,1,4,15
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,15,20,15,9,59
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,10,11,8,13,42
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,187,192,4,8,391
COIPASA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,0,1,1
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,14,9,2,0,25
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,3,0,0,9
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,11,12,3,0,26
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,4,0,0,10
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,3,2,2,13
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,6,0,0,7
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,0,3,3,10
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,2,0,0,5
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,0,1,2
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,13,10,4,5,32
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,1,1,2,7
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,9,4,0,0,13
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,2,4,3,11
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,5,5,4,16
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,1,3,1,8
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,6,8,13,33
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,33,28,1,3,65
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,6,3,7,18
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,2,1,4
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,1,2,4
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,3,1,0,8
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,0,1,3
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,8,7,0,0,15
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,150,133,87,63,433
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,0,2
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,4,3,6,19
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,9,11,17,3,40
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,20,17,10,18,65
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,0,0,0,3
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,4,8,6,4,22
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,18,18,5,5,46
ESCOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,2,0,3,6
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,0,2,2
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,2,0,0,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,9,4,2,1,16
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,1,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,2,0,0,7
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,2,2,0,9
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,0,2
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,16,20,6,4,46
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,4,3,2,10
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,7,0,4,13
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,2,5,7
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,1,2,0,8
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,0,0,2
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,3,0,0,4
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,5,3,0,0,8
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,1,1,3,8
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,1,2,4
ICHOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,0,0,2
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,3,0,3,7
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,2,1,2,6
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,2,1,2,8
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,5,2,1,11
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,2,2,3,9
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,0,1,2,6
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,17,13,0,1,31
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,69,68,5,5,147
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,222,182,21,14,439
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,3,3,1,9
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,6,1,1,14
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,0,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,13,16,30,29,88
LORETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,0,1,2,3
LURIBAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,0,5,0,0,5
MACHARETI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,4,1,5,13
MAGDALENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,6,4,3,14,27
MAIRANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,6,2,5,15
MALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,0,1,0,2
MAPIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,5,3,3,18
MECAPACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,3,7,1,4,15
MINEROS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,25,22,3,3,53
MIZQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,7,3,5,10,25
MOCOMOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,7,3,1,13
MOJOCOYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,1,1,0,1,3
MONTEAGUDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,12,11,5,0,28
MONTERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,68,51,48,40,207
MOROCHATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-02-01,2,0,5,6,13
