municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,24,24
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,19,19
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,30,30
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,17,17
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,35,35
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,37,37
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,14,14
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,32,32
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,54,54
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,18,18
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,13,13
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,57,57
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
CATACORA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,30,30
CHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
CHARAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,32,32
CHARAÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,15,15
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,13,13
CHIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,17,17
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,16,16
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,69,69
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,812,812
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,51,51
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
COLLANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,17,17
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,20,20
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,14,14
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,38,38
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,28,28
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,22,22
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,33,33
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,48,48
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,20,20
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,32,32
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,728,728
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,42,42
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,31,31
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,18,18
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,66,66
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,18,18
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,29,29
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,11,11
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,34,34
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,10,10
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,13,13
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,11,11
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,31,31
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,64,64
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,914,914
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,38,38
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,11,11
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,27,27
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,20,20
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,30,30
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,15,15
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,32,32
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,242,242
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,19,19
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,17,17
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,29,29
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,430,430
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,24,24
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,15,15
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,32,32
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,14,14
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,26,26
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,64,64
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,184,184
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
PUCARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,11,11
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,19,19
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,19,19
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,50,50
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,43,43
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,30,30
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,38,38
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,148,148
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,18,18
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,23,23
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,153,153
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,21,21
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,21,21
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,156,156
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,29,29
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,8,8
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,15,15
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,51,51
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,46,46
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,51,51
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,58,58
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,27,27
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,24,24
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,79,79
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,15,15
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,56,56
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,13,13
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,38,38
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,16,16
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,52,52
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1586,1586
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,9,9
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,27,27
SANTIAGO DE CALLAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,4,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,2,2
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,14,14
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,12,12
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,23,23
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,13,13
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,20,20
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,458,458
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,3,3
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,11,11
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,24,24
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,34,34
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,7,7
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,205,205
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,31,31
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,6,6
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-02-01,5,5
