municipality,group,variable,month,Repetidas,TOTAL
GUANAY,consultas prenatales,repetidas,2005-02-01,79,79
GUAQUI,consultas prenatales,repetidas,2005-02-01,4,4
GUAYARAMERIN,consultas prenatales,repetidas,2005-02-01,296,296
GUTIERREZ,consultas prenatales,repetidas,2005-02-01,70,70
HUACARETA,consultas prenatales,repetidas,2005-02-01,54,54
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-02-01,12,12
HUACHACALLA,consultas prenatales,repetidas,2005-02-01,3,3
HUANUNI,consultas prenatales,repetidas,2005-02-01,164,164
HUARACAJE,consultas prenatales,repetidas,2005-02-01,29,29
HUAYLLAMARCA,consultas prenatales,repetidas,2005-02-01,10,10
ICHOCA,consultas prenatales,repetidas,2005-02-01,7,7
ICLA,consultas prenatales,repetidas,2005-02-01,52,52
INCAHUASI,consultas prenatales,repetidas,2005-02-01,148,148
INGAVI (HUMAITA),consultas prenatales,repetidas,2005-02-01,1,1
INQUISIVI,consultas prenatales,repetidas,2005-02-01,27,27
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-02-01,53,53
IXIAMAS,consultas prenatales,repetidas,2005-02-01,38,38
JESUS DE MACHACA,consultas prenatales,repetidas,2005-02-01,38,38
LA ASUNTA,consultas prenatales,repetidas,2005-02-01,135,135
LA GUARDIA,consultas prenatales,repetidas,2005-02-01,228,228
LA PAZ,consultas prenatales,repetidas,2005-02-01,5701,5701
LAGUNILLAS,consultas prenatales,repetidas,2005-02-01,25,25
LAJA,consultas prenatales,repetidas,2005-02-01,32,32
LAS CARRERAS,consultas prenatales,repetidas,2005-02-01,23,23
LICOMA PAMPA,consultas prenatales,repetidas,2005-02-01,10,10
LLALLAGUA,consultas prenatales,repetidas,2005-02-01,317,317
LLICA,consultas prenatales,repetidas,2005-02-01,12,12
LORETO,consultas prenatales,repetidas,2005-02-01,6,6
LURIBAY,consultas prenatales,repetidas,2005-02-01,22,22
MACHACAMARCA,consultas prenatales,repetidas,2005-02-01,10,10
MACHARETI,consultas prenatales,repetidas,2005-02-01,44,44
MAGDALENA,consultas prenatales,repetidas,2005-02-01,102,102
MAIRANA,consultas prenatales,repetidas,2005-02-01,70,70
MALLA,consultas prenatales,repetidas,2005-02-01,12,12
MAPIRI,consultas prenatales,repetidas,2005-02-01,79,79
MECAPACA,consultas prenatales,repetidas,2005-02-01,25,25
MINEROS,consultas prenatales,repetidas,2005-02-01,127,127
MIZQUE,consultas prenatales,repetidas,2005-02-01,92,92
MOCOMOCO,consultas prenatales,repetidas,2005-02-01,41,41
MOJINETE,consultas prenatales,repetidas,2005-02-01,4,4
MOJOCOYA,consultas prenatales,repetidas,2005-02-01,42,42
MONTEAGUDO,consultas prenatales,repetidas,2005-02-01,242,242
MONTERO,consultas prenatales,repetidas,2005-02-01,561,561
MORO MORO,consultas prenatales,repetidas,2005-02-01,7,7
MOROCHATA,consultas prenatales,repetidas,2005-02-01,77,77
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-02-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-02-01,2,2
OCURI,consultas prenatales,repetidas,2005-02-01,71,71
OKINAWA,consultas prenatales,repetidas,2005-02-01,87,87
OMEREQUE,consultas prenatales,repetidas,2005-02-01,23,23
ORURO,consultas prenatales,repetidas,2005-02-01,1536,1536
PADCAYA,consultas prenatales,repetidas,2005-02-01,55,55
PADILLA,consultas prenatales,repetidas,2005-02-01,85,85
PAILON,consultas prenatales,repetidas,2005-02-01,61,61
PALCA,consultas prenatales,repetidas,2005-02-01,16,16
PALOS BLANCOS,consultas prenatales,repetidas,2005-02-01,131,131
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-02-01,6,6
PAMPA GRANDE,consultas prenatales,repetidas,2005-02-01,42,42
PAPEL PAMPA,consultas prenatales,repetidas,2005-02-01,7,7
PASORAPA,consultas prenatales,repetidas,2005-02-01,8,8
PATACAMAYA,consultas prenatales,repetidas,2005-02-01,114,114
PAZÑA,consultas prenatales,repetidas,2005-02-01,18,18
PELECHUCO,consultas prenatales,repetidas,2005-02-01,6,6
POCOATA,consultas prenatales,repetidas,2005-02-01,94,94
POCONA,consultas prenatales,repetidas,2005-02-01,74,74
POJO (CBBA),consultas prenatales,repetidas,2005-02-01,38,38
POOPO,consultas prenatales,repetidas,2005-02-01,15,15
PORCO,consultas prenatales,repetidas,2005-02-01,28,28
POROMA,consultas prenatales,repetidas,2005-02-01,63,63
PORONGO,consultas prenatales,repetidas,2005-02-01,11,11
PORTACHUELO,consultas prenatales,repetidas,2005-02-01,91,91
PORVENIR,consultas prenatales,repetidas,2005-02-01,15,15
POSTRER VALLE,consultas prenatales,repetidas,2005-02-01,7,7
POTOSI,consultas prenatales,repetidas,2005-02-01,1192,1192
PRESTO,consultas prenatales,repetidas,2005-02-01,35,35
PUCARA,consultas prenatales,repetidas,2005-02-01,6,6
PUCARANI,consultas prenatales,repetidas,2005-02-01,48,48
PUERTO ACOSTA,consultas prenatales,repetidas,2005-02-01,54,54
PUERTO CARABUCO,consultas prenatales,repetidas,2005-02-01,25,25
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2005-02-01,17,17
PUERTO PEREZ,consultas prenatales,repetidas,2005-02-01,1,1
PUERTO QUIJARRO,consultas prenatales,repetidas,2005-02-01,72,72
PUERTO RICO,consultas prenatales,repetidas,2005-02-01,38,38
PUERTO SILES,consultas prenatales,repetidas,2005-02-01,7,7
PUERTO SUAREZ,consultas prenatales,repetidas,2005-02-01,128,128
PUERTO VILLARROEL,consultas prenatales,repetidas,2005-02-01,271,271
PUNA,consultas prenatales,repetidas,2005-02-01,134,134
PUNATA,consultas prenatales,repetidas,2005-02-01,221,221
QUIABAYA,consultas prenatales,repetidas,2005-02-01,3,3
QUILLACOLLO,consultas prenatales,repetidas,2005-02-01,333,333
QUIME,consultas prenatales,repetidas,2005-02-01,28,28
QUIRUSILLAS,consultas prenatales,repetidas,2005-02-01,7,7
RAVELO,consultas prenatales,repetidas,2005-02-01,92,92
REYES,consultas prenatales,repetidas,2005-02-01,92,92
RIBERALTA,consultas prenatales,repetidas,2005-02-01,606,606
ROBORE,consultas prenatales,repetidas,2005-02-01,72,72
RURRENABAQUE,consultas prenatales,repetidas,2005-02-01,115,115
SABAYA,consultas prenatales,repetidas,2005-02-01,8,8
SACABA,consultas prenatales,repetidas,2005-02-01,447,447
SACABAMBA,consultas prenatales,repetidas,2005-02-01,12,12
SACACA,consultas prenatales,repetidas,2005-02-01,112,112
SAIPINA,consultas prenatales,repetidas,2005-02-01,32,32
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2005-02-01,29,29
SAMAIPATA,consultas prenatales,repetidas,2005-02-01,68,68
SAN AGUSTIN,consultas prenatales,repetidas,2005-02-01,6,6
SAN ANDRES,consultas prenatales,repetidas,2005-02-01,48,48
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2005-02-01,2,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2005-02-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2005-02-01,31,31
SAN BENITO,consultas prenatales,repetidas,2005-02-01,62,62
SAN BORJA,consultas prenatales,repetidas,2005-02-01,232,232
SAN BUENA VENTURA,consultas prenatales,repetidas,2005-02-01,43,43
SAN CARLOS,consultas prenatales,repetidas,2005-02-01,137,137
SAN IGNACIO,consultas prenatales,repetidas,2005-02-01,122,122
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2005-02-01,365,365
SAN JAVIER(BNI),consultas prenatales,repetidas,2005-02-01,5,5
SAN JAVIER(STC),consultas prenatales,repetidas,2005-02-01,64,64
SAN JOAQUIN,consultas prenatales,repetidas,2005-02-01,26,26
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2005-02-01,100,100
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2005-02-01,75,75
SAN JULIAN,consultas prenatales,repetidas,2005-02-01,305,305
SAN LORENZO(PND),consultas prenatales,repetidas,2005-02-01,19,19
SAN LORENZO(TJA),consultas prenatales,repetidas,2005-02-01,70,70
SAN LUCAS,consultas prenatales,repetidas,2005-02-01,234,234
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2005-02-01,78,78
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2005-02-01,6,6
SAN PEDRO,consultas prenatales,repetidas,2005-02-01,174,174
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2005-02-01,49,49
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2005-02-01,10,10
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2005-02-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2005-02-01,8,8
SAN PEDRO(PND),consultas prenatales,repetidas,2005-02-01,1,1
SAN RAFAEL,consultas prenatales,repetidas,2005-02-01,45,45
SAN RAMON,consultas prenatales,repetidas,2005-02-01,39,39
SAN RAMON,consultas prenatales,repetidas,2005-02-01,39,39
SANTA ANA,consultas prenatales,repetidas,2005-02-01,129,129
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2005-02-01,6268,6268
SANTA ROSA,consultas prenatales,repetidas,2005-02-01,37,37
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2005-02-01,98,98
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2005-02-01,9,9
SANTIAGO DE HUARI,consultas prenatales,repetidas,2005-02-01,22,22
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2005-02-01,15,15
SANTIVAÑES,consultas prenatales,repetidas,2005-02-01,10,10
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2005-02-01,3,3
SAPAHAQUI,consultas prenatales,repetidas,2005-02-01,19,19
SENA,consultas prenatales,repetidas,2005-02-01,27,27
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2005-02-01,37,37
SICAYA,consultas prenatales,repetidas,2005-02-01,9,9
SIPE SIPE,consultas prenatales,repetidas,2005-02-01,173,173
SOPACHUY,consultas prenatales,repetidas,2005-02-01,54,54
SORACACHI,consultas prenatales,repetidas,2005-02-01,19,19
SORATA,consultas prenatales,repetidas,2005-02-01,63,63
SUCRE,consultas prenatales,repetidas,2005-02-01,1622,1622
TACACHI,consultas prenatales,repetidas,2005-02-01,5,5
TACACOMA,consultas prenatales,repetidas,2005-02-01,14,14
TACOBAMBA,consultas prenatales,repetidas,2005-02-01,8,8
TACOPAYA,consultas prenatales,repetidas,2005-02-01,56,56
TAHUA,consultas prenatales,repetidas,2005-02-01,2,2
TAPACARI,consultas prenatales,repetidas,2005-02-01,80,80
TARABUCO,consultas prenatales,repetidas,2005-02-01,162,162
TARACO,consultas prenatales,repetidas,2005-02-01,13,13
TARATA,consultas prenatales,repetidas,2005-02-01,30,30
TARIJA,consultas prenatales,repetidas,2005-02-01,788,788
TARVITA,consultas prenatales,repetidas,2005-02-01,92,92
TEOPONTE,consultas prenatales,repetidas,2005-02-01,26,26
TIAWANACU,consultas prenatales,repetidas,2005-02-01,20,20
TINGUIPAYA,consultas prenatales,repetidas,2005-02-01,36,36
TIPUANI,consultas prenatales,repetidas,2005-02-01,65,65
TIQUIPAYA,consultas prenatales,repetidas,2005-02-01,222,222
TIRAQUE (CBBA),consultas prenatales,repetidas,2005-02-01,213,213
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2005-02-01,3,3
TOCO,consultas prenatales,repetidas,2005-02-01,2,2
TOLATA,consultas prenatales,repetidas,2005-02-01,19,19
TOLEDO,consultas prenatales,repetidas,2005-02-01,7,7
TOMAVE,consultas prenatales,repetidas,2005-02-01,24,24
TOMINA,consultas prenatales,repetidas,2005-02-01,68,68
TORO TORO,consultas prenatales,repetidas,2005-02-01,56,56
TOTORA(CBBA),consultas prenatales,repetidas,2005-02-01,60,60
TOTORA(ORR),consultas prenatales,repetidas,2005-02-01,5,5
TRIGAL,consultas prenatales,repetidas,2005-02-01,9,9
TRINIDAD,consultas prenatales,repetidas,2005-02-01,867,867
TUPIZA,consultas prenatales,repetidas,2005-02-01,260,260
TURCO,consultas prenatales,repetidas,2005-02-01,15,15
UMALA,consultas prenatales,repetidas,2005-02-01,5,5
UNCIA,consultas prenatales,repetidas,2005-02-01,144,144
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2005-02-01,72,72
URUBICHA,consultas prenatales,repetidas,2005-02-01,63,63
UYUNI,consultas prenatales,repetidas,2005-02-01,94,94
VACAS,consultas prenatales,repetidas,2005-02-01,49,49
VALLEGRANDE,consultas prenatales,repetidas,2005-02-01,87,87
VIACHA,consultas prenatales,repetidas,2005-02-01,179,179
VILA VILA,consultas prenatales,repetidas,2005-02-01,5,5
VILLA MONTES,consultas prenatales,repetidas,2005-02-01,254,254
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2005-02-01,2,2
VILLA RIVERO,consultas prenatales,repetidas,2005-02-01,12,12
VILLA SERRANO,consultas prenatales,repetidas,2005-02-01,60,60
VILLA TUNARI,consultas prenatales,repetidas,2005-02-01,321,321
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2005-02-01,61,61
VILLAZON,consultas prenatales,repetidas,2005-02-01,263,263
VINTO,consultas prenatales,repetidas,2005-02-01,144,144
VITICHI,consultas prenatales,repetidas,2005-02-01,67,67
WALDO BALLIVIAN,consultas prenatales,repetidas,2005-02-01,4,4
WARNES,consultas prenatales,repetidas,2005-02-01,218,218
YACO,consultas prenatales,repetidas,2005-02-01,10,10
YACUIBA,consultas prenatales,repetidas,2005-02-01,404,404
YAMPARAEZ,consultas prenatales,repetidas,2005-02-01,69,69
YANACACHI,consultas prenatales,repetidas,2005-02-01,10,10
YAPACANI,consultas prenatales,repetidas,2005-02-01,288,288
YOCALLA,consultas prenatales,repetidas,2005-02-01,18,18
YOTALA,consultas prenatales,repetidas,2005-02-01,51,51
YUNCHARA,consultas prenatales,repetidas,2005-02-01,21,21
ZUDAÑEZ,consultas prenatales,repetidas,2005-02-01,48,48
ACACIO,consultas prenatales,repetidas,2005-03-01,44,44
ACHACACHI,consultas prenatales,repetidas,2005-03-01,136,136
ACHOCALLA,consultas prenatales,repetidas,2005-03-01,44,44
AIQUILE,consultas prenatales,repetidas,2005-03-01,119,119
ALALAY,consultas prenatales,repetidas,2005-03-01,12,12
ALCALA,consultas prenatales,repetidas,2005-03-01,29,29
ANCORAIMES,consultas prenatales,repetidas,2005-03-01,42,42
ANDAMARCA,consultas prenatales,repetidas,2005-03-01,11,11
ANTEQUERA,consultas prenatales,repetidas,2005-03-01,8,8
ANZALDO,consultas prenatales,repetidas,2005-03-01,5,5
APOLO,consultas prenatales,repetidas,2005-03-01,69,69
ARAMPAMPA,consultas prenatales,repetidas,2005-03-01,23,23
ARANI,consultas prenatales,repetidas,2005-03-01,31,31
ARBIETO,consultas prenatales,repetidas,2005-03-01,10,10
ARQUE,consultas prenatales,repetidas,2005-03-01,34,34
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2005-03-01,125,125
ATOCHA,consultas prenatales,repetidas,2005-03-01,87,87
AUCAPATA,consultas prenatales,repetidas,2005-03-01,6,6
AYATA,consultas prenatales,repetidas,2005-03-01,6,6
AYO AYO,consultas prenatales,repetidas,2005-03-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-03-01,142,142
AZURDUY,consultas prenatales,repetidas,2005-03-01,106,106
BATALLAS,consultas prenatales,repetidas,2005-03-01,41,41
BAURES,consultas prenatales,repetidas,2005-03-01,18,18
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2005-03-01,3,3
BELEN DE URMIRI,consultas prenatales,repetidas,2005-03-01,5,5
BELLA FLOR,consultas prenatales,repetidas,2005-03-01,14,14
BERMEJO,consultas prenatales,repetidas,2005-03-01,199,199
BETANZOS,consultas prenatales,repetidas,2005-03-01,147,147
BOLIVAR,consultas prenatales,repetidas,2005-03-01,29,29
BOLPEBRA,consultas prenatales,repetidas,2005-03-01,4,4
BOYUIBE,consultas prenatales,repetidas,2005-03-01,23,23
BUENA VISTA,consultas prenatales,repetidas,2005-03-01,63,63
CABEZAS,consultas prenatales,repetidas,2005-03-01,84,84
CAIROMA,consultas prenatales,repetidas,2005-03-01,18,18
"CAIZA ""D""",consultas prenatales,repetidas,2005-03-01,26,26
CAJUATA,consultas prenatales,repetidas,2005-03-01,42,42
CALACOTO,consultas prenatales,repetidas,2005-03-01,5,5
CALAMARCA,consultas prenatales,repetidas,2005-03-01,29,29
CAMARGO,consultas prenatales,repetidas,2005-03-01,165,165
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2005-03-01,17,17
CAMIRI,consultas prenatales,repetidas,2005-03-01,189,189
CAPINOTA,consultas prenatales,repetidas,2005-03-01,123,123
CAQUIAVIRI,consultas prenatales,repetidas,2005-03-01,32,32
CARACOLLO,consultas prenatales,repetidas,2005-03-01,135,135
CARANAVI,consultas prenatales,repetidas,2005-03-01,251,251
CARAPARI,consultas prenatales,repetidas,2005-03-01,29,29
CARIPUYO,consultas prenatales,repetidas,2005-03-01,49,49
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2005-03-01,12,12
CATACORA,consultas prenatales,repetidas,2005-03-01,2,2
CHACARILLA,consultas prenatales,repetidas,2005-03-01,1,1
CHALLAPATA,consultas prenatales,repetidas,2005-03-01,183,183
CHAQUI,consultas prenatales,repetidas,2005-03-01,24,24
CHARAGUA,consultas prenatales,repetidas,2005-03-01,138,138
CHARAÑA,consultas prenatales,repetidas,2005-03-01,16,16
CHAYANTA,consultas prenatales,repetidas,2005-03-01,82,82
CHIMORE,consultas prenatales,repetidas,2005-03-01,93,93
CHIPAYA,consultas prenatales,repetidas,2005-03-01,15,15
CHOQUE COTA,consultas prenatales,repetidas,2005-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-03-01,123,123
CHUMA,consultas prenatales,repetidas,2005-03-01,36,36
CLIZA,consultas prenatales,repetidas,2005-03-01,101,101
COBIJA,consultas prenatales,repetidas,2005-03-01,300,300
COCHABAMBA,consultas prenatales,repetidas,2005-03-01,5598,5598
COIPASA,consultas prenatales,repetidas,2005-03-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2005-03-01,270,270
"COLCHA ""K""",consultas prenatales,repetidas,2005-03-01,39,39
COLLANA,consultas prenatales,repetidas,2005-03-01,7,7
COLOMI,consultas prenatales,repetidas,2005-03-01,88,88
COLPA BELGICA,consultas prenatales,repetidas,2005-03-01,34,34
COLQUECHACA,consultas prenatales,repetidas,2005-03-01,160,160
COLQUENCHA,consultas prenatales,repetidas,2005-03-01,16,16
COLQUIRI,consultas prenatales,repetidas,2005-03-01,62,62
COMANCHE,consultas prenatales,repetidas,2005-03-01,4,4
COMARAPA,consultas prenatales,repetidas,2005-03-01,130,130
COMBAYA,consultas prenatales,repetidas,2005-03-01,2,2
CONCEPCION,consultas prenatales,repetidas,2005-03-01,372,372
COPACABANA,consultas prenatales,repetidas,2005-03-01,42,42
CORIPATA,consultas prenatales,repetidas,2005-03-01,49,49
CORO CORO,consultas prenatales,repetidas,2005-03-01,27,27
COROICO,consultas prenatales,repetidas,2005-03-01,118,118
CORQUE,consultas prenatales,repetidas,2005-03-01,26,26
COTAGAITA,consultas prenatales,repetidas,2005-03-01,115,115
COTOCA,consultas prenatales,repetidas,2005-03-01,144,144
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-03-01,120,120
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-03-01,7,7
CUEVO,consultas prenatales,repetidas,2005-03-01,17,17
CULPINA,consultas prenatales,repetidas,2005-03-01,129,129
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-03-01,20,20
CURVA,consultas prenatales,repetidas,2005-03-01,5,5
DESAGUADERO,consultas prenatales,repetidas,2005-03-01,25,25
EL ALTO,consultas prenatales,repetidas,2005-03-01,4372,4372
EL CHORO,consultas prenatales,repetidas,2005-03-01,1,1
EL PUENTE(STC),consultas prenatales,repetidas,2005-03-01,57,57
EL PUENTE(TJA),consultas prenatales,repetidas,2005-03-01,50,50
EL TORNO,consultas prenatales,repetidas,2005-03-01,366,366
EL VILLAR,consultas prenatales,repetidas,2005-03-01,37,37
ENTRE RIOS,consultas prenatales,repetidas,2005-03-01,76,76
ENTRE RIOS,consultas prenatales,repetidas,2005-03-01,119,119
EUCALIPTUS,consultas prenatales,repetidas,2005-03-01,27,27
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-03-01,2,2
EXALTACION,consultas prenatales,repetidas,2005-03-01,11,11
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-03-01,107,107
FILADELFIA,consultas prenatales,repetidas,2005-03-01,10,10
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-03-01,91,91
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-03-01,32,32
GUANAY,consultas prenatales,repetidas,2005-03-01,88,88
GUAQUI,consultas prenatales,repetidas,2005-03-01,18,18
GUAYARAMERIN,consultas prenatales,repetidas,2005-03-01,343,343
GUTIERREZ,consultas prenatales,repetidas,2005-03-01,66,66
HUACARETA,consultas prenatales,repetidas,2005-03-01,72,72
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-03-01,13,13
HUACHACALLA,consultas prenatales,repetidas,2005-03-01,2,2
HUANUNI,consultas prenatales,repetidas,2005-03-01,232,232
HUARACAJE,consultas prenatales,repetidas,2005-03-01,24,24
HUAYLLAMARCA,consultas prenatales,repetidas,2005-03-01,17,17
ICHOCA,consultas prenatales,repetidas,2005-03-01,13,13
ICLA,consultas prenatales,repetidas,2005-03-01,63,63
INCAHUASI,consultas prenatales,repetidas,2005-03-01,166,166
INQUISIVI,consultas prenatales,repetidas,2005-03-01,28,28
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-03-01,57,57
IXIAMAS,consultas prenatales,repetidas,2005-03-01,56,56
JESUS DE MACHACA,consultas prenatales,repetidas,2005-03-01,28,28
LA ASUNTA,consultas prenatales,repetidas,2005-03-01,161,161
