municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,71,71
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,12,12
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,52,52
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,14,14
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,19,19
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,10,10
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,25,25
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,18,18
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,18,18
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,20,20
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,12,12
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,10,10
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,49,49
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,32,32
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,10,10
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,13,13
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,12,12
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,13,13
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,119,119
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,26,26
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,21,21
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,68,68
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,21,21
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,47,47
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,42,42
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,21,21
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,17,17
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,27,27
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,24,24
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,58,58
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1367,1367
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,36,36
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,17,17
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,36,36
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,46,46
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,21,21
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,15,15
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,75,75
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,24,24
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1353,1353
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,14,14
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,33,33
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,23,23
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,12,12
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,49,49
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,18,18
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,16,16
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,17,17
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,10,10
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,36,36
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,59,59
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1432,1432
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,50,50
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,12,12
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,24,24
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,35,35
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,22,22
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,226,226
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,22,22
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,276,276
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,18,18
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,11,11
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,28,28
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,13,13
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,25,25
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,28,28
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,21,21
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,18,18
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,15,15
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,19,19
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,3,3
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,679,679
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,20,20
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,20,20
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,13,13
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,20,20
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,105,105
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,35,35
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,29,29
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,164,164
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,20,20
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,126,126
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,17,17
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,158,158
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,5,5
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,25,25
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,2,2
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,6,6
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,14,14
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,8,8
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,32,32
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,9,9
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,23,23
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,29,29
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,73,73
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,25,25
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,26,26
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,13,13
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,65,65
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-02-01,4,4
