municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,5,5
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,76,76
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,4,4
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,10,10
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,8,8
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-01-01,8,8
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,51,51
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,16,16
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,24,24
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,49,49
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,43,43
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,34,34
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,28,28
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,19,19
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,40,40
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,87,87
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,22,22
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,15,15
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,61,61
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,32,32
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,33,33
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,27,27
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,16,16
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,52,52
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1076,1076
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,45,45
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,46,46
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,48,48
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,18,18
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,36,36
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,18,18
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,20,20
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,51,51
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,29,29
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,28,28
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1185,1185
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,13,13
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,85,85
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,25,25
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,19,19
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,13,13
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,19,19
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,72,72
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,47,47
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,53,53
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,37,37
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,67,67
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1344,1344
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,88,88
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,22,22
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,45,45
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,26,26
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,47,47
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,196,196
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,21,21
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,3,3
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,29,29
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,21,21
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,425,425
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,28,28
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,41,41
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,37,37
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,43,43
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,5,5
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,30,30
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,24,24
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,26,26
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,13,13
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,15,15
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,382,382
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,22,22
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,17,17
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,18,18
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,8,8
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,47,47
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,71,71
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,36,36
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,51,51
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,198,198
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,24,24
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,16,16
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,145,145
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,20,20
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,179,179
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,4,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,33,33
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,10,10
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,6,6
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,12,12
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,20,20
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,71,71
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,11,11
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,31,31
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,31,31
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,90,90
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,19,19
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,23,23
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,14,14
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,90,90
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,13,13
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,70,70
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,16,16
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-02-01,2,2
