municipality,group,variable,month,Condón: Usuarias (os) Continuas(os),TOTAL
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,4,4
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,6,6
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,3,3
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,7,7
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,11,11
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,4,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,3,3
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,21627,21627
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,16,16
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,4,4
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,24,24
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,11,11
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,11,11
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,13,13
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,38,38
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,20,20
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,43,43
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,6,6
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,5,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,12,12
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,45,45
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,9,9
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,17,17
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,7,7
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-01-01,1,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,4,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,11,11
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,4,4
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,6,6
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,7,7
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,6,6
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,11,11
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,9,9
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,9,9
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,6,6
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,62,62
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,9,9
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,10,10
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,6,6
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,13,13
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,9,9
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,12,12
CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,8,8
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,10,10
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,69,69
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,12,12
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1788,1788
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,17,17
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,9,9
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,20,20
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,16,16
COMANCHE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,8,8
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,7,7
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,11,11
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,4,4
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,7,7
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,337,337
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,4,4
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,19,19
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,24,24
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,2,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,12,12
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,18,18
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,14,14
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,6,6
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,14,14
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,3,3
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,1,1
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,5,5
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-02-01,10,10
