,group,variable,month,NÚMERO DE IMPLANTES INSERTADOS < 15,NÚMERO DE IMPLANTES INSERTADOS 15 - 19,NÚMERO DE IMPLANTES INSERTADOS 20 - 34,NÚMERO DE IMPLANTES INSERTADOS 35 - 49,NÚMERO DE IMPLANTES INSERTADOS 50 Y +,TOTALES
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,5,0,0,5
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,8,0,0,8
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,2,4,4,0,10
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,6,2,0,9
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,2,0,3,0,0,5
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,2,5,2,0,9
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,11,5,0,17
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,14,70,13,0,97
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,3,1,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,4,26,4,0,34
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,19,5,0,25
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,2,1,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,1,5,12,1,0,19
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,4,27,5,0,36
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,0,1,0,1
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,1,0,0,1
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,3,0,0,3
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,0,2,0,0,2
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,9,1,0,11
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-01-01,0,1,3,0,0,4
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,0,0,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,6,2,0,9
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,11,2,0,14
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,16,4,0,22
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,0,0,3
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,4,0,6
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,3,0,0,3
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,1,0,3
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,8,2,0,11
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,0,0,0,1
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,9,4,0,13
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,3,0,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,4,0,0,4
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,5,2,0,8
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,4,55,12,0,71
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,1,2,0,0,4
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,3,1,1,0,6
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,9,1,0,11
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,1,0,2
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,0,0,3
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,4,0,0,6
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,0,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,19,0,0,20
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,7,8,0,0,15
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,4,0,0,5
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,0,0,0,1
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,9,0,0,9
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,9,1,0,11
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,9,2,0,12
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,2,2,0,0,0,4
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,0,0,3
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,5,15,3,0,24
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,3,0,0,3
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,1,0,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,4,0,0,4
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,2,17,47,15,0,81
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,1,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,31,176,19,0,227
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,19,4,0,23
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,13,1,0,14
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,3,9,1,0,13
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,4,0,0,5
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,1,0,3
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,1,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,6,0,0,7
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,6,0,0,6
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,10,5,0,15
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,0,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,25,243,34,1,303
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,4,1,0,6
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,6,9,0,0,15
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,4,0,0,6
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,18,1,0,21
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,2,0,5
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,13,20,1,0,35
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,12,26,2,0,41
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,6,3,0,10
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,9,2,0,13
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,3,1,0,4
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,0,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,4,1,0,5
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,5,0,0,6
INGAVI (HUMAITA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,3,1,0,4
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,0,0,1,0,2
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,7,2,0,9
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,2,16,208,22,0,248
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,3,2,0,5
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,6,0,0,7
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,3,19,1,0,23
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,10,2,0,12
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,9,2,0,12
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,2,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,2,0,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,6,10,1,0,17
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,4,1,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,6,3,0,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,1,1,9,0,0,11
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,0,0,1
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,1,1,0,2
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,3,2,0,7
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,0,0,0,2
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,17,97,21,0,135
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,8,2,0,10
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,3,0,0,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,11,0,0,13
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,5,1,0,8
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,2,4,4,0,10
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,1,0,0,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,0,0,1,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2023-02-01,0,1,11,0,0,12
