municipality,group,variable,month,Niños de 1 año a menores de 5 años con 1ra dosis v,TOTAL
SAN MATIAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,53,53
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,37,37
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,25,25
SAN PEDRO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,281,281
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,224,224
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,41,41
SAN PEDRO DE QUEMES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,5,5
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,84,84
SAN RAFAEL,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,41,41
SAN RAMON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,24,24
SAN RAMON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,30,30
SANTA ANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,77,77
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,2973,2973
SANTA ROSA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,131,131
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,135,135
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,52,52
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,86,86
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,9,9
SANTIVAÑES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,54,54
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,14,14
SAPAHAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,157,157
SENA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,39,39
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,137,137
SICAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,21,21
SIPE SIPE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,91,91
SOPACHUY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,15,15
SORACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,70,70
SORATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,132,132
SUCRE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,1232,1232
TACACOMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,130,130
TACOBAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,67,67
TACOPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,124,124
TAPACARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,233,233
TARABUCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,982,982
TARACO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,106,106
TARATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,53,53
TARIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,582,582
TARVITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,909,909
TEOPONTE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,88,88
TIAWANACU,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,40,40
TINGUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,151,151
TIPUANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,17,17
TIQUIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,143,143
TIRAQUE (CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,288,288
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,27,27
TOCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,44,44
TOLATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,93,93
TOLEDO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,43,43
TOMAVE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,38,38
TORO TORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,57,57
TOTORA(CBBA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,45,45
TOTORA(ORR),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,87,87
TRIGAL,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,8,8
TRINIDAD,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,400,400
TUPIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,391,391
TURCO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,30,30
UMALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,52,52
UNCIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,78,78
URIONDO (A. CONCEPCION),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,122,122
UYUNI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,99,99
VACAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,103,103
VALLEGRANDE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,104,104
VIACHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,158,158
VILA VILA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,21,21
VILLA MONTES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,434,434
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,11,11
VILLA RIVERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,25,25
VILLA SERRANO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,151,151
VILLA TUNARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,333,333
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,232,232
VILLAZON,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,320,320
VINTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,642,642
VITICHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,24,24
WALDO BALLIVIAN,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,21,21
WARNES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,783,783
YACO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,79,79
YACUIBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,155,155
YAMPARAEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,92,92
YANACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,34,34
YAPACANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,322,322
YOCALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,83,83
YOTALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,35,35
YUNCHARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,41,41
ZUDAÑEZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-01-01,12,12
ACACIO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,72,72
ACHACACHI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,1040,1040
ACHOCALLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,17,17
AIQUILE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,309,309
ALALAY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,87,87
ALCALA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,39,39
ANCORAIMES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,193,193
ANDAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,23,23
ANTEQUERA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,25,25
ANZALDO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,60,60
APOLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,163,163
ARAMPAMPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,82,82
ARANI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,224,224
ARBIETO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,59,59
ARQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,96,96
ASCENCION DE GUARAYOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,702,702
ATOCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,38,38
AUCAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,7,7
AYATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,42,42
AYO AYO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,38,38
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,172,172
AZURDUY,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,240,240
BATALLAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,95,95
BAURES,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,49,49
BELEN DE ANDAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,32,32
BELEN DE URMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,17,17
BELLA FLOR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,11,11
BERMEJO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,113,113
BETANZOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,334,334
BOLIVAR,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,110,110
BOLPEBRA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,19,19
BOYUIBE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,52,52
BUENA VISTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,107,107
CABEZAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,95,95
CAIROMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,117,117
"CAIZA ""D""",nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,148,148
CAJUATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,50,50
CALACOTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,73,73
CALAMARCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,72,72
CAMARGO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,198,198
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,68,68
CAMIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,130,130
CAPINOTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,124,124
CAQUIAVIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,71,71
CARACOLLO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,124,124
CARANAVI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,265,265
CARAPARI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,134,134
CARIPUYO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,97,97
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,22,22
CATACORA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,9,9
CHACARILLA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,42,42
CHALLAPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,310,310
CHAQUI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,70,70
CHARAGUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,364,364
CHARAÑA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,18,18
CHAYANTA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,146,146
CHIMORE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,33,33
CHIPAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,22,22
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,44,44
CHUMA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,20,20
CLIZA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,42,42
COBIJA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,123,123
COCHABAMBA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,1424,1424
COLCAPIRHUA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,81,81
"COLCHA ""K""",nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,5,5
COLLANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,10,10
COLOMI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,180,180
COLPA BELGICA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,102,102
COLQUECHACA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,351,351
COLQUENCHA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,84,84
COLQUIRI,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,130,130
COMANCHE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,16,16
COMARAPA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,133,133
COMBAYA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,53,53
CONCEPCION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,102,102
COPACABANA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,166,166
CORIPATA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,39,39
CORO CORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,99,99
COROICO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,44,44
CORQUE,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,19,19
COTAGAITA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,279,279
COTOCA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,208,208
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,273,273
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,20,20
CUEVO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,92,92
CULPINA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,337,337
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,14,14
CURVA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,26,26
DESAGUADERO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,37,37
EL ALTO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,3216,3216
EL CHORO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,93,93
EL PUENTE(STC),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,37,37
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,110,110
EL TORNO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,108,108
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,228,228
ENTRE RIOS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,90,90
ESCARA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,10,10
EUCALIPTUS,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,39,39
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,4,4
EXALTACION,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,25,25
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,143,143
FILADELFIA,nutricion y micronutrientes,ninos de 1 ano a menores de 5 anos con 1ra dosis v,2007-02-01,18,18
