municipality,group,variable,month,Niños de 6 meses a menores de 2 años con dosis com,TOTAL
BOLPEBRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
BOYUIBE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,13,13
BUENA VISTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,46,46
CAIROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,40,40
CAJUATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,30,30
CALACOTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
CALAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,36,36
CAMARGO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,90,90
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
CAMIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,42,42
CAPINOTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
CAQUIAVIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,21,21
CARACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,30,30
CARANAVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,24,24
CARAPARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,91,91
CARMEN RIVERO TORREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,12,12
CATACORA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
CHALLAPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
CHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,22,22
CHARAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,33,33
CHARAÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,7,7
CHAYANTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,6,6
CHIPAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
CHUMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
COBIJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,100,100
COCHABAMBA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,433,433
"COLCHA ""K""",nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
COLPA BELGICA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,8,8
COLQUECHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,36,36
COLQUENCHA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,28,28
COLQUIRI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,65,65
COMANCHE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,8,8
CONCEPCION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,10,10
CORIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
CORO CORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,26,26
CORQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,4,4
COTAGAITA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,57,57
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,81,81
CUEVO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,69,69
CULPINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,202,202
CURVA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,22,22
DESAGUADERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,32,32
EL ALTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,1116,1116
EL CHORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,22,22
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,85,85
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,22,22
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,6,6
EXALTACION,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,35,35
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,31,31
FILADELFIA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,21,21
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,32,32
GUAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,99,99
GUTIERREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,67,67
HUACARETA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,18,18
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
HUANUNI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,29,29
ICHOCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,75,75
ICLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,89,89
INCAHUASI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,63,63
INQUISIVI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,130,130
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,24,24
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,23,23
LA ASUNTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,11,11
LA PAZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,1040,1040
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,58,58
LAJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,45,45
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,13,13
LLALLAGUA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
LORETO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,13,13
LURIBAY,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,21,21
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,18,18
MACHARETI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,83,83
MAGDALENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,31,31
MAIRANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,65,65
MALLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
MECAPACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
MINEROS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,111,111
MIZQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,52,52
MOCOMOCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,27,27
MOJOCOYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,25,25
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,13,13
MONTERO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,235,235
MORO MORO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,10,10
MOROCHATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
OCURI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,33,33
OKINAWA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,109,109
OMEREQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
ORURO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,331,331
PADCAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,60,60
PADILLA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,26,26
PAILON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,41,41
PALCA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,13,13
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,18,18
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,15,15
PASORAPA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,26,26
PAZÑA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
PELECHUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,16,16
POCOATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,14,14
POCONA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,33,33
POJO (CBBA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,8,8
POOPO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,4,4
POROMA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,72,72
PORTACHUELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,108,108
PORVENIR,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,9,9
POTOSI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,251,251
PRESTO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,12,12
PUCARANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,22,22
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,29,29
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,35,35
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,25,25
PUERTO RICO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,8,8
PUERTO SILES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,12,12
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,16,16
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,5,5
PUNA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,52,52
PUNATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,8,8
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,165,165
QUIME,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,55,55
QUIRUSILLAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,4,4
RAVELO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
REYES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,113,113
RIBERALTA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,307,307
ROBORE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,16,16
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,67,67
SABAYA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SACABA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
SAMAIPATA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,25,25
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SAN ANDRES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,30,30
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,12,12
SAN BORJA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,178,178
SAN CARLOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,43,43
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,86,86
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,247,247
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,9,9
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,27,27
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,45,45
SAN JULIAN,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,229,229
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,9,9
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,18,18
SAN LUCAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,319,319
SAN MATIAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,61,61
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,29,29
SAN PEDRO,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,84,84
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,31,31
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,63,63
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
SAN RAMON,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,46,46
SANTA ANA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,6,6
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,669,669
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,7,7
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,3,3
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,15,15
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,4,4
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,2,2
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,58,58
SENA,nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,11,11
SICA SICA (VILLA AROMA),nutricion y micronutrientes,ninos de 6 meses a menores de 2 anos con dosis com,2007-02-01,19,19
