,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,2,4
CAIROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,1,4
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,2,2
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,3,7
COCAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,18,12,30
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,1,5
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,3,5
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,24,20,44
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,2,3
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,3,7
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,5,2,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,41,37,78
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
MACHACAMARCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,0,3
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,1,3
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,3,4
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,6,2,8
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,1,4
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,3,6
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,2,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,5,2,7
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,5,2,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,1,5
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,4,8
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,2,2
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,1,5
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,3,3
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,68,50,118
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,0,3
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,14,11,25
TACOBAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,5,4,9
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,4,1,5
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,3,5
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,3,3,6
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,0,2
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,2,3
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,6,7
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,2,1,3
