municipality,group,variable,month,Nacidos vivos atendidos por partera capacitad,TOTAL
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,8,8
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,19,19
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,4,4
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,3,3
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,16,16
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,6,6
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,6,6
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,7,7
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,3,3
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,5,5
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,9,9
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,4,4
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
URUBICHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,8,8
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
YACO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,1,1
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-09-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,11,11
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,7,7
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,10,10
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,8,8
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,40,40
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
CUATRO CAÑADAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,18,18
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
FERNANDEZ ALONSO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
HUACHACALLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,5,5
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,5,5
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,10,10
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,10,10
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,6,6
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,13,13
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PUERTO SUAREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
SAMAIPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,20,20
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,11,11
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,13,13
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,9,9
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,5,5
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,4,4
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,6,6
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
VALLEGRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,2,2
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-10-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,10,10
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,8,8
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,6,6
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,25,25
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,20,20
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
LICOMA PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,6,6
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,14,14
OKINAWA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
PAMPA GRANDE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,18,18
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,12,12
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,14,14
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,3,3
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,15,15
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SENA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,5,5
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,7,7
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,4,4
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,2,2
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por partera capacitad,2007-11-01,1,1
