municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-02-01,6,6
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-02-01,122,122
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-02-01,5,5
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-02-01,68,68
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-02-01,7,7
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,4,4
ANZALDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,15,15
ASCENCION DE GUARAYOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,62,62
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,2,2
BELEN DE URMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,2,2
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,17,17
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,17,17
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,45,45
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,4,4
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,30,30
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,53,53
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,11,11
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,44,44
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,10,10
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,36,36
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,13,13
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,21,21
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,8,8
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,24,24
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,121,121
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,173,173
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,29,29
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,16,16
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,10,10
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,26,26
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,4,4
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,8,8
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,4,4
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,471,471
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,49,49
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,30,30
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,29,29
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,48,48
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,9,9
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,69,69
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,19,19
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,13,13
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,34,34
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,439,439
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,17,17
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,4,4
LLALLAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,213,213
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,8,8
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,15,15
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,75,75
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
OCURI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,10,10
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,23,23
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,100,100
PAILON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,41,41
PALCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
PALOS BLANCOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,111,111
PAPEL PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,8,8
PATACAMAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,12,12
PELECHUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,29,29
POCOATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,46,46
POJO (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,57,57
PORCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
POROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,25,25
PORVENIR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,9,9
PRESTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,29,29
PUCARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,42,42
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,18,18
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,42,42
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,26,26
PUERTO SILES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,82,82
PUERTO VILLARROEL,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,43,43
PUNA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,49,49
PUNATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,60,60
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,57,57
RAVELO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,57,57
REYES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,19,19
RIBERALTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,139,139
ROBORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,18,18
SABAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
SACABA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,69,69
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
SAN ANDRES DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
SAN BENITO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,103,103
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,20,20
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,14,14
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,50,50
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,24,24
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,22,22
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,217,217
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,17,17
SICA SICA (VILLA AROMA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,18,18
SICAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,8,8
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,16,16
SOPACHUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,12,12
SUCRE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,77,77
TACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,2,2
TAPACARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,20,20
TARACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,17,17
TARATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
TARIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,136,136
TEOPONTE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
TIAWANACU,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,28,28
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,41,41
TIRAQUE (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,23,23
TOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,6,6
TOTORA(CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,36,36
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,1,1
TURCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,13,13
UMALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,10,10
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,61,61
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,35,35
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,12,12
VALLEGRANDE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,298,298
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,53,53
VILA VILA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,31,31
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,5,5
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,7,7
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,3,3
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,11,11
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,92,92
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,15,15
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,61,61
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-03-01,9,9
ACHOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,3,3
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,9,9
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,5,5
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,113,113
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,69,69
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,434,434
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,18,18
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,35,35
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,11,11
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,3,3
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,6,6
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,65,65
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,8,8
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,16,16
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,58,58
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,69,69
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,42,42
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,26,26
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,3,3
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,11,11
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,127,127
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,145,145
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,35,35
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,30,30
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,2,2
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,3,3
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,10,10
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,10,10
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,2,2
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,42,42
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,7,7
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,447,447
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,9,9
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,58,58
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,87,87
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,77,77
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,4,4
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,20,20
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,26,26
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,4,4
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,30,30
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,16,16
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,57,57
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,1,1
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,3,3
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,9,9
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,7,7
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,11,11
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,9,9
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2005-04-01,18,18
