municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,9,9
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,11,11
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,5,5
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,46,46
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,10,10
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,84,84
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,5,5
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,13,13
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,104,104
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,11,11
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,58,58
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,16,16
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,7,7
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,1,1
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,68,68
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,17,17
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,99,99
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,14,14
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,12,12
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,69,69
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,8,8
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,22,22
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-01-01,4,4
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,12,12
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,145,145
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,26,26
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,18,18
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,21,21
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,75,75
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,34,34
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,27,27
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,22,22
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,98,98
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,34,34
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,54,54
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,38,38
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,39,39
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,22,22
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,22,22
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,6,6
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,51,51
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,31,31
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,19,19
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,18,18
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,132,132
CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,13,13
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,9,9
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,52,52
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,6,6
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,23,23
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,6,6
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,50,50
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,408,408
COIPASA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,6,6
COLLANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,23,23
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,24,24
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,63,63
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,40,40
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,42,42
COMBAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,49,49
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,30,30
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,15,15
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,29,29
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,31,31
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,100,100
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,11,11
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,37,37
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,9,9
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,572,572
EL CHORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,20,20
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,75,75
EL VILLAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,24,24
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,32,32
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
EXALTACION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
FERNANDEZ ALONSO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,47,47
FILADELFIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
GENERAL SAAVEDRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,18,18
GUANAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,21,21
GUAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
GUAYARAMERIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,44,44
GUTIERREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,20,20
HUACARETA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,20,20
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,7,7
HUACHACALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
HUANUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,38,38
HUARACAJE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,9,9
HUAYLLAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
ICHOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
ICLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,36,36
INCAHUASI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,98,98
INGAVI (HUMAITA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
INQUISIVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,39,39
IRUPANA (VILLA DE LANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,9,9
IXIAMAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,19,19
JESUS DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,12,12
LA ASUNTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
LA GUARDIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,81,81
LA PAZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,656,656
LA RIVERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,27,27
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,23,23
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,9,9
LICOMA PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
LLALLAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,31,31
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,15,15
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,18,18
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,7,7
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,37,37
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,21,21
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,45,45
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,49,49
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,22,22
MOJINETE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,17,17
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,40,40
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,176,176
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,36,36
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,27,27
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,37,37
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,243,243
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,29,29
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,15,15
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,25,25
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,35,35
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,12,12
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,7,7
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,13,13
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,31,31
PAZÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,13,13
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,25,25
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,34,34
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,13,13
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,27,27
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,197,197
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,14,14
PUCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,6,6
PUCARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,42,42
PUERTO ACOSTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,34,34
PUERTO CARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,19,19
PUERTO GONZALO MORENO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,7,7
PUERTO PEREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,5,5
PUERTO QUIJARRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,30,30
PUERTO RICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,8,8
PUERTO SILES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
PUERTO SUAREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,22,22
PUERTO VILLARROEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,58,58
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,35,35
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,15,15
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,147,147
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,16,16
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,54,54
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,1,1
RIBERALTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,138,138
ROBORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
RURRENABAQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,24,24
SABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,2,2
SACABA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,347,347
SACABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,4,4
SACACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,47,47
SAIPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,13,13
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,10,10
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,38,38
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-02-01,3,3
