municipality,group,variable,month,Niños menores de 5 años con 1ra dosis de hier,TOTAL
ATOCHA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,59,59
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,32,32
BAURES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,24,24
BELEN DE ANDAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,7,7
BELEN DE URMIRI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,2,2
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,17,17
BERMEJO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,59,59
BETANZOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,187,187
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,20,20
BOYUIBE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,6,6
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,26,26
CABEZAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,18,18
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,59,59
CAMARGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,26,26
CAMIRI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,74,74
CAPINOTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,58,58
CARAPARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,15,15
CARIPUYO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,72,72
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,47,47
CHAQUI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,45,45
CHARAGUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,164,164
CHAYANTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,46,46
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
COBIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,303,303
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,266,266
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,10,10
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,55,55
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,12,12
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,93,93
COMARAPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,81,81
CONCEPCION,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,8,8
CORQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,56,56
COTAGAITA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,133,133
COTOCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,183,183
CUEVO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,18,18
CULPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,187,187
EL CHORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,10,10
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,57,57
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,52,52
EL TORNO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,367,367
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,42,42
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,68,68
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,23,23
EXALTACION,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,65,65
FILADELFIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,26,26
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,28,28
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,183,183
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,43,43
HUACARETA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,70,70
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,24,24
HUANUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,30,30
HUARACAJE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,24,24
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
INCAHUASI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,19,19
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,428,428
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,25,25
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,36,36
LLALLAGUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,8,8
LLICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,2,2
LORETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,38,38
MACHACAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,36,36
MACHARETI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,44,44
MAGDALENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,56,56
MAIRANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,97,97
MINEROS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,146,146
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,210,210
MONTERO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,22,22
MORO MORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,5,5
MOROCHATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,19,19
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,11,11
OCURI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,95,95
OKINAWA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,166,166
OMEREQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,18,18
ORURO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,654,654
PADCAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,58,58
PADILLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,61,61
PAILON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,53,53
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,20,20
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,71,71
PAZÑA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,16,16
POCOATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,7,7
POCONA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,19,19
PORCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,3,3
POROMA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,82,82
PORONGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,20,20
PORVENIR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,4,4
POSTRER VALLE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,25,25
POTOSI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,299,299
PUCARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,7,7
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,11,11
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,21,21
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,45,45
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,16,16
PUNA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,15,15
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,28,28
RAVELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,57,57
REYES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,40,40
RIBERALTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,203,203
ROBORE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,55,55
SABAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,3,3
SACACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,31,31
SAIPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,19,19
SALINAS DE GARCI MENDOZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,10,10
SAMAIPATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,63,63
SAN AGUSTIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,14,14
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,36,36
SAN BORJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,304,304
SAN CARLOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,2,2
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,25,25
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,379,379
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,6,6
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,51,51
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,53,53
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,2,2
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,44,44
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,354,354
SAN MATIAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,116,116
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,124,124
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,7,7
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,89,89
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,5,5
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,70,70
SAN RAMON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,56,56
SANTA ANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,176,176
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1065,1065
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,97,97
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,62,62
SANTUARIO DE QUILLACAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,6,6
SENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,32,32
SICAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,103,103
SORACACHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,31,31
SUCRE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1139,1139
TACOBAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,80,80
TAPACARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,32,32
TARIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,112,112
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,114,114
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,50,50
TOCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
TOLATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
TOLEDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,23,23
TOMAVE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,67,67
TOMINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,20,20
TORO TORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,34,34
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,2,2
TRIGAL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,12,12
TRINIDAD,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,319,319
TUPIZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,74,74
UNCIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,19,19
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,21,21
UYUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,51,51
VILA VILA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,3,3
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,143,143
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,15,15
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,110,110
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,151,151
VILLAZON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,191,191
VINTO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,10,10
VITICHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,26,26
WARNES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,234,234
YACUIBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,208,208
YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,16,16
YOCALLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
YUNCHARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,11,11
AIQUILE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
ALCALA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,22,22
ANDAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
ANZALDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,2,2
ARAMPAMPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,3,3
ARANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,12,12
ARBIETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,5,5
ARQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
ATOCHA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
BAURES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,2,2
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,16,16
BERMEJO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,114,114
BETANZOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,84,84
BOYUIBE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,34,34
CABEZAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,8,8
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
CAMARGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,19,19
CAMIRI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,66,66
CAPINOTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,55,55
CARAPARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,7,7
CARIPUYO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,15,15
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,24,24
CHAQUI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,22,22
CHARAGUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,105,105
CHAYANTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,1,1
CHIMORE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,69,69
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
COBIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,150,150
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,131,131
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,10,10
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,28,28
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,174,174
COMARAPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,104,104
CORQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,25,25
COTAGAITA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,29,29
COTOCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,105,105
CUEVO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,7,7
CULPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,115,115
EL CHORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,16,16
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,9,9
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,19,19
EL TORNO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,197,197
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,2,2
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,33,33
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,19,19
EXALTACION,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,53,53
FILADELFIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,30,30
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,28,28
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,30,30
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,29,29
HUACARETA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,40,40
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,27,27
HUANUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,153,153
HUARACAJE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,18,18
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,8,8
INCAHUASI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,142,142
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,11,11
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,425,425
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,28,28
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,31,31
LLICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,8,8
LORETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,9,9
MACHACAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
MACHARETI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,32,32
MAGDALENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,20,20
MAIRANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,35,35
MINEROS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,84,84
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,161,161
MONTERO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,134,134
MORO MORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,3,3
MOROCHATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
OCURI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,60,60
OKINAWA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,86,86
OMEREQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,15,15
ORURO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,670,670
PADCAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,23,23
PADILLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,35,35
PAILON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,36,36
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,3,3
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,44,44
PAZÑA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,39,39
POCOATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,4,4
POCONA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,62,62
PORCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,13,13
POROMA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,59,59
PORONGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,15,15
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,55,55
PORVENIR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,21,21
POTOSI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,265,265
PUCARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,13,13
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,25,25
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,16,16
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,24,24
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,6,6
PUERTO VILLARROEL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,2,2
PUNA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,59,59
PUNATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,18,18
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-12-01,104,104
