municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 2da dosis vitamina A,TOTAL
TUPIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,54,54
TURCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,9,9
UMALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,11,11
UNCIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,6,6
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,36,36
UYUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,15,15
VACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,17,17
VIACHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,58,58
VILA VILA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,20,20
VILLA MONTES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,147,147
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,22,22
VILLA RIVERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,12,12
VILLA TUNARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,200,200
VILLAZON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,60,60
VINTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,37,37
VITICHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,44,44
WALDO BALLIVIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,8,8
YACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,51,51
YACUIBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,115,115
YANACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,3,3
YOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,27,27
YOTALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,3,3
YUNCHARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,13,13
ZUDAÑEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-01-01,10,10
ACACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,6,6
ACHACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,128,128
ACHOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,37,37
AIQUILE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,78,78
ALALAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,16,16
ALTO BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
ANCORAIMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,65,65
ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,11,11
ANTEQUERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
ANZALDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,24,24
APOLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,25,25
ARAMPAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,13,13
ARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,26,26
ARBIETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,87,87
ARQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,23,23
ATOCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,35,35
AUCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,11,11
AYATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,32,32
AYO AYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,20,20
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,53,53
BATALLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,67,67
BAURES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,9,9
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
BELEN DE URMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,8,8
BELLA FLOR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,4,4
BERMEJO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,133,133
BETANZOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,73,73
BOLIVAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,37,37
BOLPEBRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,21,21
CAIROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,22,22
"CAIZA ""D""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
CAJUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,25,25
CALACOTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,10,10
CALAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,38,38
CAMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,37,37
CAPINOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,65,65
CAQUIAVIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
CARACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,45,45
CARANAVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,127,127
CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
CARAPARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,34,34
CARIPUYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,23,23
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,12,12
CATACORA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
CHACARILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
CHALLAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,66,66
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,15,15
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,37,37
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,12,12
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,20,20
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,15,15
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,42,42
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,72,72
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,140,140
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,82,82
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1040,1040
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,94,94
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,12,12
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,6,6
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,42,42
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,94,94
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,32,32
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,117,117
COMANCHE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,4,4
COMBAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,14,14
COPACABANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,39,39
CORIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,37,37
CORO CORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,18,18
COROICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
CORQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,9,9
COTAGAITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,41,41
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
CULPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,38,38
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,8,8
CURVA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,8,8
DESAGUADERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,17,17
EL ALTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1094,1094
EL CHORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
EL PUENTE(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,33,33
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,85,85
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,59,59
ESCOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,25,25
EUCALIPTUS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,19,19
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,3,3
EXALTACION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
FILADELFIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,41,41
GUANAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,20,20
GUAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,32,32
GUAYARAMERIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
GUTIERREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
HUACHACALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
HUANUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,24,24
HUARACAJE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,4,4
HUARINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,15,15
HUAYLLAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,30,30
HUMANATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,4,4
ICHOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,44,44
INQUISIVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,38,38
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,14,14
IXIAMAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,24,24
JESUS DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,35,35
LA ASUNTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,64,64
LA PAZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1277,1277
LAJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,34,34
LICOMA PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,11,11
LLALLAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
LORETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,3,3
LURIBAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,49,49
MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
MACHARETI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,9,9
MAGDALENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,38,38
MALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,14,14
MAPIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,58,58
MECAPACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,38,38
MINEROS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,14,14
MIZQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,85,85
MOCOMOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,58,58
MONTEAGUDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,1,1
MONTERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,94,94
MOROCHATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,53,53
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,15,15
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,16,16
OCURI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,29,29
OMEREQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,19,19
ORURO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,338,338
PADCAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,39,39
PADILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
PAILON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
PALCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,8,8
PALOS BLANCOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,63,63
PAMPA AULLAGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
PAPEL PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,7,7
PASORAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,22,22
PATACAMAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,27,27
PAZÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,16,16
PELECHUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,9,9
POCOATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,59,59
POCONA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,41,41
POJO (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,60,60
POOPO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,5,5
PORCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,24,24
POROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,2,2
PORVENIR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,34,34
POTOSI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,254,254
PUCARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,69,69
PUERTO ACOSTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,13,13
PUERTO CARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,26,26
PUERTO GONZALO MORENO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,22,22
PUERTO PEREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,24,24
PUERTO RICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,30,30
PUERTO SILES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,3,3
PUERTO VILLARROEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,191,191
PUNA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,43,43
PUNATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,108,108
QUIABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-02-01,33,33
