,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2023-01-01,13,16,56,33,15,23,42,58,17,34,0,5,0,2,314
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2023-01-01,14,3,6,13,4,15,6,17,1,4,0,0,0,0,83
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2023-01-01,0,4,5,9,5,14,4,15,5,2,0,0,0,0,63
SAN BENITO,atencion odontologica,consulta nueva,2023-01-01,25,10,59,80,47,78,52,141,5,14,0,0,0,0,511
SAN BORJA,atencion odontologica,consulta nueva,2023-01-01,29,26,140,156,69,125,110,227,13,9,0,9,0,3,916
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2023-01-01,4,19,21,21,11,16,3,27,4,1,0,3,0,0,130
SAN CARLOS,atencion odontologica,consulta nueva,2023-01-01,5,5,69,63,40,46,25,95,16,2,0,2,0,1,369
SAN IGNACIO,atencion odontologica,consulta nueva,2023-01-01,9,32,121,165,76,113,79,223,6,8,0,7,0,1,840
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2023-01-01,9,14,47,38,16,21,22,100,10,7,0,5,0,1,290
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2023-01-01,5,4,5,5,0,0,5,13,0,0,0,2,0,0,39
SAN JAVIER(STC),atencion odontologica,consulta nueva,2023-01-01,12,10,12,10,5,5,1,30,1,2,0,32,0,2,122
SAN JOAQUIN,atencion odontologica,consulta nueva,2023-01-01,4,5,38,47,15,33,14,59,2,0,0,0,0,5,222
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2023-01-01,3,0,12,12,9,8,7,22,1,3,0,0,0,0,77
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2023-01-01,30,25,64,83,24,27,16,66,5,4,0,6,0,2,352
SAN JULIAN,atencion odontologica,consulta nueva,2023-01-01,94,63,186,221,82,128,145,291,48,17,0,37,0,4,1316
SAN LORENZO(PND),atencion odontologica,consulta nueva,2023-01-01,18,10,29,38,1,2,4,9,1,0,0,9,0,0,121
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2023-01-01,15,32,152,171,47,106,62,174,12,12,0,3,0,0,786
SAN LUCAS,atencion odontologica,consulta nueva,2023-01-01,14,22,91,140,79,135,86,206,13,9,0,9,0,0,804
SAN MATIAS,atencion odontologica,consulta nueva,2023-01-01,12,24,23,35,18,12,10,61,29,2,0,12,0,13,251
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2023-01-01,13,16,61,59,33,97,56,164,17,14,0,37,0,0,567
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2023-01-01,0,4,23,33,7,8,18,31,8,0,0,1,0,0,133
SAN PEDRO,atencion odontologica,consulta nueva,2023-01-01,28,51,108,167,109,125,95,250,23,34,0,23,0,0,1013
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2023-01-01,3,21,35,43,16,65,48,117,5,20,0,15,0,4,392
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2023-01-01,8,8,25,41,18,15,25,77,18,10,0,1,0,0,246
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2023-01-01,21,19,81,87,75,65,73,222,30,65,0,8,0,6,752
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2023-01-01,1,0,3,1,0,0,2,2,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2023-01-01,6,0,18,22,33,24,32,35,1,2,0,1,0,0,174
SAN RAFAEL,atencion odontologica,consulta nueva,2023-01-01,5,2,10,4,5,4,6,6,0,0,0,0,0,0,42
SAN RAMON BENI,atencion odontologica,consulta nueva,2023-01-01,0,0,0,9,3,4,5,12,0,1,0,0,0,0,34
SAN RAMON SCZ,atencion odontologica,consulta nueva,2023-01-01,10,11,10,11,8,3,3,9,4,3,0,10,0,0,82
SANTA ANA,atencion odontologica,consulta nueva,2023-01-01,10,9,74,99,59,118,54,112,16,14,0,4,0,2,571
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2023-01-01,1615,1571,4161,4499,1213,2430,3338,7113,1113,939,0,643,0,42,28677
SANTA ROSA,atencion odontologica,consulta nueva,2023-01-01,0,2,9,20,6,7,39,21,1,0,0,1,0,0,106
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2023-01-01,7,17,80,94,50,105,62,128,2,27,0,5,0,3,580
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2023-01-01,9,8,12,14,14,6,12,31,8,12,0,1,0,0,127
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2023-01-01,53,47,108,82,56,54,96,149,61,59,0,13,0,0,778
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2023-01-01,3,19,35,57,32,34,25,53,14,10,0,0,0,0,282
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2023-01-01,3,12,5,11,4,3,6,18,6,16,0,0,0,0,84
SANTIVAÑES,atencion odontologica,consulta nueva,2023-01-01,14,18,67,106,46,24,57,115,18,19,0,6,0,0,490
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2023-01-01,10,17,24,83,63,45,16,34,5,3,0,2,0,0,302
SAPAHAQUI,atencion odontologica,consulta nueva,2023-01-01,22,10,41,59,42,39,38,68,9,1,0,6,0,0,335
SENA,atencion odontologica,consulta nueva,2023-01-01,13,17,33,18,9,38,18,72,16,7,0,22,0,6,269
SHINAOTA,atencion odontologica,consulta nueva,2023-01-01,12,19,54,58,47,43,36,97,4,9,0,10,0,2,391
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2023-01-01,3,4,14,28,30,26,12,42,5,7,0,1,0,1,173
SICAYA,atencion odontologica,consulta nueva,2023-01-01,0,2,1,3,4,10,1,5,0,3,0,0,0,0,29
SIPE SIPE,atencion odontologica,consulta nueva,2023-01-01,74,107,359,390,169,151,126,387,18,41,0,0,0,0,1822
SOPACHUY,atencion odontologica,consulta nueva,2023-01-01,16,7,25,51,19,23,20,67,4,11,0,1,0,0,244
SORACACHI,atencion odontologica,consulta nueva,2023-01-01,28,28,70,89,89,63,100,128,28,40,0,3,0,0,666
SORATA,atencion odontologica,consulta nueva,2023-01-01,63,30,94,149,58,37,59,130,10,10,0,4,0,0,644
SUCRE,atencion odontologica,consulta nueva,2023-01-01,389,384,1360,1534,495,907,871,1947,169,85,0,81,0,8,8230
TACACHI,atencion odontologica,consulta nueva,2023-01-01,1,0,11,21,10,29,17,23,6,7,0,0,0,0,125
TACACOMA,atencion odontologica,consulta nueva,2023-01-01,3,5,31,24,28,15,25,54,3,1,0,1,0,0,190
TACOBAMBA,atencion odontologica,consulta nueva,2023-01-01,1,1,13,15,3,13,11,25,6,3,0,1,0,0,92
TACOPAYA,atencion odontologica,consulta nueva,2023-01-01,1,2,3,4,5,7,8,20,7,5,0,2,0,0,64
TAHUA,atencion odontologica,consulta nueva,2023-01-01,0,0,0,3,2,4,0,9,9,2,0,6,0,3,38
TAPACARI,atencion odontologica,consulta nueva,2023-01-01,17,12,112,98,47,53,62,186,36,28,0,19,0,3,673
TARABUCO,atencion odontologica,consulta nueva,2023-01-01,12,15,19,19,7,27,23,72,4,19,0,2,0,0,219
TARACO,atencion odontologica,consulta nueva,2023-01-01,18,7,30,36,74,43,39,80,21,21,0,2,0,7,378
TARATA,atencion odontologica,consulta nueva,2023-01-01,2,3,61,27,55,62,45,108,9,14,0,0,0,0,386
TARIJA,atencion odontologica,consulta nueva,2023-01-01,179,212,966,1093,554,705,870,1707,451,192,0,149,0,59,7137
TARVITA,atencion odontologica,consulta nueva,2023-01-01,39,49,43,95,25,58,53,136,13,12,0,8,0,0,531
TEOPONTE,atencion odontologica,consulta nueva,2023-01-01,21,10,29,72,87,30,49,54,5,6,0,3,0,0,366
TIAHUANACU,atencion odontologica,consulta nueva,2023-01-01,14,14,27,44,25,39,28,82,9,6,0,6,0,11,305
TINGUIPAYA,atencion odontologica,consulta nueva,2023-01-01,34,20,45,36,20,55,43,122,27,47,0,21,0,4,474
TIPUANI,atencion odontologica,consulta nueva,2023-01-01,7,3,45,17,18,6,15,34,3,2,0,1,0,0,151
TIQUIPAYA,atencion odontologica,consulta nueva,2023-01-01,153,195,661,834,253,337,204,604,40,39,0,8,0,6,3334
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2023-01-01,40,19,197,175,88,149,102,190,18,20,0,0,0,0,998
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2023-01-01,5,3,38,35,19,34,14,35,0,4,0,1,0,0,188
TOCO,atencion odontologica,consulta nueva,2023-01-01,16,19,46,76,15,45,24,57,1,0,0,3,0,0,302
TODOS SANTOS,atencion odontologica,consulta nueva,2023-01-01,0,0,5,2,0,0,10,10,0,1,0,0,0,0,28
TOLATA,atencion odontologica,consulta nueva,2023-01-01,9,6,38,68,3,38,20,56,4,5,0,0,0,0,247
TOLEDO,atencion odontologica,consulta nueva,2023-01-01,4,12,21,43,20,34,32,77,12,32,0,2,0,0,289
TOMAVE,atencion odontologica,consulta nueva,2023-01-01,9,13,23,48,29,25,20,42,13,8,0,2,0,2,234
TOMINA,atencion odontologica,consulta nueva,2023-01-01,26,23,55,74,33,73,58,144,9,7,0,3,0,0,505
TORO TORO,atencion odontologica,consulta nueva,2023-01-01,9,4,31,7,6,26,9,56,2,4,0,4,0,3,161
TOTORA(CBBA),atencion odontologica,consulta nueva,2023-01-01,21,14,71,105,41,108,44,135,7,9,0,7,0,3,565
TOTORA(ORR),atencion odontologica,consulta nueva,2023-01-01,20,14,24,24,14,16,6,36,1,12,0,3,0,0,170
TRIGAL,atencion odontologica,consulta nueva,2023-01-01,0,2,9,34,5,4,13,32,0,1,0,0,0,0,100
TRINIDAD,atencion odontologica,consulta nueva,2023-01-01,76,95,414,421,130,247,258,616,53,31,0,43,0,1,2385
TUPIZA,atencion odontologica,consulta nueva,2023-01-01,21,16,104,87,36,63,67,154,24,21,0,28,0,3,624
TURCO,atencion odontologica,consulta nueva,2023-01-01,17,10,58,71,52,26,34,59,28,8,0,4,0,1,368
UMALA,atencion odontologica,consulta nueva,2023-01-01,13,23,29,33,11,22,28,48,4,17,0,0,0,0,228
UNCIA,atencion odontologica,consulta nueva,2023-01-01,7,10,86,94,102,68,63,124,7,15,0,17,0,8,601
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2023-01-01,14,8,103,133,81,136,135,350,20,17,0,0,0,3,1000
URUBICHA,atencion odontologica,consulta nueva,2023-01-01,1,0,0,4,1,2,2,11,0,0,0,0,0,0,21
UYUNI,atencion odontologica,consulta nueva,2023-01-01,61,55,228,229,153,121,116,313,28,33,0,4,0,0,1341
VACAS,atencion odontologica,consulta nueva,2023-01-01,8,13,39,41,61,39,35,72,3,8,0,0,0,0,319
VALLEGRANDE,atencion odontologica,consulta nueva,2023-01-01,45,35,122,86,36,113,70,293,16,14,0,10,0,2,842
VIACHA,atencion odontologica,consulta nueva,2023-01-01,109,130,299,351,145,200,70,262,21,19,0,18,0,5,1629
VILA VILA,atencion odontologica,consulta nueva,2023-01-01,9,6,24,43,15,22,16,44,0,2,0,0,0,0,181
VILLA CHARCAS,atencion odontologica,consulta nueva,2023-01-01,9,29,67,137,18,94,63,124,0,7,0,9,0,0,557
VILLA MONTES,atencion odontologica,consulta nueva,2023-01-01,21,30,216,271,156,202,169,478,38,17,0,59,0,1,1658
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2023-01-01,0,1,7,4,1,9,1,9,0,0,0,5,0,0,37
VILLA RIVERO,atencion odontologica,consulta nueva,2023-01-01,7,32,67,32,31,41,36,54,4,5,0,0,0,0,309
VILLA SERRANO,atencion odontologica,consulta nueva,2023-01-01,18,31,87,46,14,47,28,141,2,0,0,1,0,0,415
VILLA TUNARI,atencion odontologica,consulta nueva,2023-01-01,72,69,372,429,211,219,254,564,30,32,0,20,0,8,2280
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2023-01-01,22,26,124,205,69,87,33,209,5,7,0,2,0,4,793
VILLAZON,atencion odontologica,consulta nueva,2023-01-01,68,62,199,296,55,172,71,349,31,63,0,53,0,11,1430
VINTO,atencion odontologica,consulta nueva,2023-01-01,105,91,400,474,211,305,177,387,18,18,0,1,0,0,2187
VITICHI,atencion odontologica,consulta nueva,2023-01-01,11,9,27,24,5,32,36,58,7,14,0,2,0,0,225
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2023-01-01,12,11,29,20,20,21,14,45,2,0,0,0,0,0,174
WARNES,atencion odontologica,consulta nueva,2023-01-01,36,35,130,166,26,57,64,150,18,3,0,0,0,1,686
YACO,atencion odontologica,consulta nueva,2023-01-01,16,11,22,22,51,18,16,37,3,5,0,4,0,0,205
YACUIBA,atencion odontologica,consulta nueva,2023-01-01,27,48,341,393,155,252,280,620,71,43,0,38,0,0,2268
YAMPARAEZ,atencion odontologica,consulta nueva,2023-01-01,56,44,64,84,33,79,84,181,5,22,0,15,0,0,667
YANACACHI,atencion odontologica,consulta nueva,2023-01-01,13,13,50,53,2,29,14,42,3,2,0,2,0,0,223
YAPACANI,atencion odontologica,consulta nueva,2023-01-01,28,63,274,308,221,210,183,217,24,10,0,6,0,0,1544
YOCALLA,atencion odontologica,consulta nueva,2023-01-01,22,13,75,96,59,35,11,81,0,8,0,9,0,0,409
YOTALA,atencion odontologica,consulta nueva,2023-01-01,4,3,14,36,4,12,11,19,2,2,0,2,0,0,109
YUNCHARA,atencion odontologica,consulta nueva,2023-01-01,5,6,34,43,13,19,26,102,5,10,0,1,0,3,267
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2023-01-01,0,7,15,24,14,0,1,16,0,0,0,0,0,0,77
ZUDAÑEZ,atencion odontologica,consulta nueva,2023-01-01,7,0,36,31,4,24,21,50,11,0,0,0,0,0,184
ACACIO,atencion odontologica,consulta nueva,2023-02-01,27,2,16,20,1,17,38,41,5,6,0,3,0,5,181
ACHACACHI,atencion odontologica,consulta nueva,2023-02-01,64,80,135,131,76,162,153,382,27,35,0,30,0,2,1277
ACHOCALLA,atencion odontologica,consulta nueva,2023-02-01,66,101,151,146,45,97,64,234,20,19,0,44,0,24,1011
AIQUILE,atencion odontologica,consulta nueva,2023-02-01,7,8,46,49,15,43,40,107,21,8,0,16,0,2,362
ALALAY,atencion odontologica,consulta nueva,2023-02-01,19,12,16,19,4,9,20,33,4,25,0,11,0,3,175
ALCALA,atencion odontologica,consulta nueva,2023-02-01,21,15,15,18,7,18,36,87,7,2,0,0,0,1,227
ALTO BENI,atencion odontologica,consulta nueva,2023-02-01,27,26,46,61,33,48,62,117,3,1,0,4,0,0,428
ANCORAIMES,atencion odontologica,consulta nueva,2023-02-01,3,11,8,23,15,22,38,68,29,36,0,1,0,1,255
ANDAMARCA,atencion odontologica,consulta nueva,2023-02-01,6,9,30,47,38,64,34,64,34,39,0,4,0,1,370
ANTEQUERA,atencion odontologica,consulta nueva,2023-02-01,11,22,79,33,14,25,46,66,17,12,0,24,0,0,349
ANZALDO,atencion odontologica,consulta nueva,2023-02-01,1,3,29,26,2,17,17,25,0,7,0,0,0,0,127
APOLO,atencion odontologica,consulta nueva,2023-02-01,22,14,43,57,8,30,10,47,6,3,0,28,0,1,269
ARAMPAMPA,atencion odontologica,consulta nueva,2023-02-01,4,6,11,18,4,0,17,27,3,8,0,0,0,2,100
ARANI,atencion odontologica,consulta nueva,2023-02-01,8,11,33,74,21,29,74,138,27,32,0,0,0,0,447
ARBIETO,atencion odontologica,consulta nueva,2023-02-01,52,51,118,129,34,74,58,260,18,25,0,4,0,5,828
ARQUE,atencion odontologica,consulta nueva,2023-02-01,7,9,37,34,17,31,43,68,9,8,0,11,0,0,274
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2023-02-01,38,34,85,94,64,59,34,136,7,1,0,15,0,12,579
ATOCHA,atencion odontologica,consulta nueva,2023-02-01,12,9,78,68,57,56,136,189,23,26,0,3,0,0,657
AUCAPATA,atencion odontologica,consulta nueva,2023-02-01,5,6,7,6,10,14,36,45,0,4,0,1,0,0,134
AYATA,atencion odontologica,consulta nueva,2023-02-01,20,12,42,44,23,36,57,86,18,20,0,4,0,5,367
AYO AYO,atencion odontologica,consulta nueva,2023-02-01,5,2,33,23,22,45,26,92,13,10,0,0,0,0,271
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2023-02-01,19,30,127,126,34,121,160,279,22,23,0,6,0,10,957
AZURDUY,atencion odontologica,consulta nueva,2023-02-01,13,63,9,61,26,41,13,78,3,5,0,1,0,0,313
BATALLAS,atencion odontologica,consulta nueva,2023-02-01,16,34,81,68,21,51,25,90,21,9,0,6,0,0,422
BAURES,atencion odontologica,consulta nueva,2023-02-01,1,0,10,13,2,10,15,33,5,0,0,2,0,0,91
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2023-02-01,14,0,6,18,3,7,13,19,2,5,0,5,0,0,92
BELLA FLOR,atencion odontologica,consulta nueva,2023-02-01,2,2,2,0,6,6,6,16,0,0,0,7,0,4,51
BERMEJO,atencion odontologica,consulta nueva,2023-02-01,33,39,133,101,64,81,110,265,42,16,0,12,0,0,896
BETANZOS,atencion odontologica,consulta nueva,2023-02-01,29,57,97,139,31,93,131,318,32,38,0,29,0,14,1008
BOLIVAR,atencion odontologica,consulta nueva,2023-02-01,0,0,14,13,0,12,11,20,3,3,0,0,0,0,76
BOLPEBRA,atencion odontologica,consulta nueva,2023-02-01,2,0,3,4,0,0,1,1,1,0,0,0,0,0,12
BOYUIBE,atencion odontologica,consulta nueva,2023-02-01,6,2,11,27,8,9,26,75,2,7,0,3,0,0,176
BUENA VISTA,atencion odontologica,consulta nueva,2023-02-01,25,19,29,35,17,31,25,72,8,2,0,5,0,0,268
CABEZAS,atencion odontologica,consulta nueva,2023-02-01,59,51,74,109,17,51,37,153,6,4,0,23,0,0,584
CAIROMA,atencion odontologica,consulta nueva,2023-02-01,5,6,47,24,6,25,26,84,12,7,0,0,0,0,242
"CAIZA ""D""",atencion odontologica,consulta nueva,2023-02-01,25,12,60,71,9,22,37,110,7,19,0,6,0,0,378
CAJUATA,atencion odontologica,consulta nueva,2023-02-01,19,28,56,35,16,47,41,100,7,2,0,6,0,0,357
CALACOTO,atencion odontologica,consulta nueva,2023-02-01,2,3,6,0,0,1,4,4,4,3,0,0,0,0,27
CALAMARCA,atencion odontologica,consulta nueva,2023-02-01,35,32,78,103,38,81,36,147,7,12,0,8,0,7,584
CAMARGO,atencion odontologica,consulta nueva,2023-02-01,4,23,66,81,25,65,35,119,8,10,0,11,0,0,447
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta nueva,2023-02-01,11,1,10,4,17,15,23,33,3,2,0,0,0,0,119
CAMIRI,atencion odontologica,consulta nueva,2023-02-01,88,71,117,110,59,95,128,293,49,30,0,27,0,0,1067
CAPINOTA,atencion odontologica,consulta nueva,2023-02-01,20,58,55,99,23,63,90,212,29,28,0,11,0,0,688
CAQUIAVIRI,atencion odontologica,consulta nueva,2023-02-01,24,24,50,36,12,15,19,41,9,8,0,3,0,0,241
CARACOLLO,atencion odontologica,consulta nueva,2023-02-01,32,41,60,82,21,91,88,163,21,23,0,45,0,3,670
CARANAVI,atencion odontologica,consulta nueva,2023-02-01,65,78,82,149,91,73,129,299,22,15,0,27,0,12,1042
CARANGAS,atencion odontologica,consulta nueva,2023-02-01,0,0,1,0,0,2,3,4,6,5,0,1,0,1,23
CARAPARI,atencion odontologica,consulta nueva,2023-02-01,11,10,77,96,40,50,90,230,22,5,0,12,0,0,643
CARIPUYO,atencion odontologica,consulta nueva,2023-02-01,13,11,17,11,14,21,14,48,3,17,0,4,0,4,177
CARMEN RIVERO TORREZ,atencion odontologica,consulta nueva,2023-02-01,7,9,33,9,5,3,12,31,6,3,0,3,0,1,122
CATACORA,atencion odontologica,consulta nueva,2023-02-01,5,3,2,1,4,11,3,5,1,1,0,2,0,0,38
CHACARILLA,atencion odontologica,consulta nueva,2023-02-01,7,0,12,3,0,0,9,13,2,5,0,0,0,2,53
CHALLAPATA,atencion odontologica,consulta nueva,2023-02-01,61,72,145,173,39,113,101,262,87,88,0,50,0,3,1194
CHAQUI,atencion odontologica,consulta nueva,2023-02-01,25,8,30,52,18,20,34,45,12,15,0,6,0,2,267
CHARAGUA,atencion odontologica,consulta nueva,2023-02-01,42,34,25,39,16,47,71,161,10,0,0,3,0,0,448
CHARAÑA,atencion odontologica,consulta nueva,2023-02-01,0,2,7,14,0,15,14,27,4,1,0,0,0,0,84
CHAYANTA,atencion odontologica,consulta nueva,2023-02-01,32,42,41,69,13,41,42,106,12,9,0,7,0,3,417
CHIMORE,atencion odontologica,consulta nueva,2023-02-01,12,15,96,91,47,101,83,162,8,9,0,6,0,0,630
CHIPAYA,atencion odontologica,consulta nueva,2023-02-01,4,3,22,12,2,7,7,24,10,3,0,3,0,1,98
CHOQUE COTA,atencion odontologica,consulta nueva,2023-02-01,14,5,5,23,0,9,0,29,4,0,0,8,0,0,97
CHUA COCANI,atencion odontologica,consulta nueva,2023-02-01,17,24,71,86,8,18,8,31,5,4,0,2,0,0,274
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta nueva,2023-02-01,11,6,114,102,16,21,34,44,3,3,0,2,0,1,357
CHUMA,atencion odontologica,consulta nueva,2023-02-01,16,15,44,46,8,47,59,115,14,25,0,7,0,2,398
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta nueva,2023-02-01,5,7,1,10,1,4,9,31,1,4,0,1,0,2,76
CKOCHAS,atencion odontologica,consulta nueva,2023-02-01,23,15,28,18,11,11,21,70,13,27,0,8,0,0,245
CLIZA,atencion odontologica,consulta nueva,2023-02-01,31,30,67,66,28,41,46,139,21,30,0,2,0,0,501
COBIJA,atencion odontologica,consulta nueva,2023-02-01,252,251,245,229,117,179,276,562,41,13,0,71,0,37,2273
COCAPATA,atencion odontologica,consulta nueva,2023-02-01,22,11,47,55,31,23,33,81,13,20,0,7,0,4,347
COCHABAMBA,atencion odontologica,consulta nueva,2023-02-01,591,666,1071,1415,451,700,1888,3649,780,595,0,213,0,68,12087
COIPASA,atencion odontologica,consulta nueva,2023-02-01,5,7,5,18,5,8,9,10,6,0,0,0,0,0,73
COLCAPIRHUA,atencion odontologica,consulta nueva,2023-02-01,48,48,115,113,90,31,210,337,40,42,0,6,0,1,1081
"COLCHA ""K""",atencion odontologica,consulta nueva,2023-02-01,4,10,33,31,18,13,22,59,0,6,0,0,0,0,196
COLLANA,atencion odontologica,consulta nueva,2023-02-01,18,9,41,38,18,36,26,57,0,0,0,1,0,0,244
COLOMI,atencion odontologica,consulta nueva,2023-02-01,56,46,117,145,19,71,65,200,19,22,0,8,0,4,772
COLPA BELGICA,atencion odontologica,consulta nueva,2023-02-01,8,0,4,6,0,4,23,19,5,2,0,3,0,0,74
COLQUECHACA,atencion odontologica,consulta nueva,2023-02-01,15,8,23,44,12,23,34,102,9,22,0,1,0,0,293
COLQUENCHA,atencion odontologica,consulta nueva,2023-02-01,38,59,87,58,41,89,63,146,4,9,0,5,0,1,600
COLQUIRI,atencion odontologica,consulta nueva,2023-02-01,54,33,90,122,80,87,108,213,24,36,0,15,0,10,872
COMANCHE,atencion odontologica,consulta nueva,2023-02-01,0,1,2,6,1,10,8,5,0,0,0,0,0,0,33
COMARAPA,atencion odontologica,consulta nueva,2023-02-01,30,24,84,78,5,81,49,215,38,20,0,6,0,17,647
COMBAYA,atencion odontologica,consulta nueva,2023-02-01,0,0,10,3,3,8,5,5,13,3,0,1,0,0,51
CONCEPCION,atencion odontologica,consulta nueva,2023-02-01,10,2,10,2,3,1,5,3,9,0,0,4,0,0,49
COPACABANA,atencion odontologica,consulta nueva,2023-02-01,11,4,17,29,21,8,14,58,14,5,0,2,0,0,183
CORIPATA,atencion odontologica,consulta nueva,2023-02-01,28,21,51,16,17,15,16,48,6,0,0,0,0,0,218
CORO CORO,atencion odontologica,consulta nueva,2023-02-01,14,13,48,67,34,34,35,76,10,3,0,0,0,0,334
COROICO,atencion odontologica,consulta nueva,2023-02-01,16,16,61,51,15,83,93,185,14,23,0,22,0,0,579
CORQUE,atencion odontologica,consulta nueva,2023-02-01,7,5,32,44,4,30,25,39,7,6,0,5,0,0,204
COTAGAITA,atencion odontologica,consulta nueva,2023-02-01,52,46,124,90,41,91,169,375,79,46,0,51,0,6,1170
COTOCA,atencion odontologica,consulta nueva,2023-02-01,96,61,87,107,36,86,82,314,25,20,0,27,0,9,950
CRUZ DE MACHACAMARCA,atencion odontologica,consulta nueva,2023-02-01,0,0,0,0,0,0,9,1,7,0,0,0,0,0,17
CUATRO CAÑADAS,atencion odontologica,consulta nueva,2023-02-01,69,81,121,180,23,50,54,255,24,13,0,7,0,2,879
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta nueva,2023-02-01,4,2,15,24,17,5,23,47,0,0,0,2,0,0,139
CUEVO,atencion odontologica,consulta nueva,2023-02-01,1,0,4,8,2,7,4,36,6,0,0,1,0,0,69
CULPINA,atencion odontologica,consulta nueva,2023-02-01,10,16,31,53,13,20,39,105,5,13,0,6,0,0,311
CURAHUARA DE CARANGAS,atencion odontologica,consulta nueva,2023-02-01,6,39,52,69,20,23,24,93,6,6,0,4,0,1,343
CURVA,atencion odontologica,consulta nueva,2023-02-01,40,36,17,13,0,7,7,15,16,18,0,2,0,0,171
DESAGUADERO,atencion odontologica,consulta nueva,2023-02-01,7,5,16,21,8,29,12,44,4,18,0,2,0,0,166
EL ALTO,atencion odontologica,consulta nueva,2023-02-01,806,910,1268,1571,452,854,1079,3075,313,218,0,720,0,56,11322
EL CHORO,atencion odontologica,consulta nueva,2023-02-01,9,10,21,15,13,7,10,47,10,10,0,7,0,1,160
EL PUENTE(STC),atencion odontologica,consulta nueva,2023-02-01,30,7,79,54,33,56,99,144,15,11,0,3,0,8,539
EL PUENTE(TJA),atencion odontologica,consulta nueva,2023-02-01,9,10,78,69,21,38,58,181,12,40,0,4,0,0,520
EL TORNO,atencion odontologica,consulta nueva,2023-02-01,124,131,43,56,31,53,66,225,64,99,0,79,0,52,1023
EL VILLAR,atencion odontologica,consulta nueva,2023-02-01,13,14,27,104,27,34,26,65,9,5,0,1,0,0,325
ENTRE RIOS TRJ,atencion odontologica,consulta nueva,2023-02-01,27,16,102,133,62,80,72,249,10,11,0,5,0,0,767
ENTRE RIOS CBBA,atencion odontologica,consulta nueva,2023-02-01,64,73,197,224,60,133,74,334,26,13,0,24,0,26,1248
ESCARA,atencion odontologica,consulta nueva,2023-02-01,0,0,16,51,0,0,20,11,14,22,0,0,0,0,134
ESCOMA,atencion odontologica,consulta nueva,2023-02-01,20,11,33,25,10,19,16,57,18,4,0,0,0,1,214
ESMERALDA,atencion odontologica,consulta nueva,2023-02-01,2,0,0,11,0,0,6,11,3,18,0,0,0,0,51
EUCALIPTUS,atencion odontologica,consulta nueva,2023-02-01,27,8,17,16,17,26,36,76,14,7,0,6,0,0,250
