,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
SAN CARLOS,atencion odontologica,restauraciones,2023-01-01,5,11,58,63,39,48,19,87,5,5,0,0,0,0,340
SAN IGNACIO,atencion odontologica,restauraciones,2023-01-01,7,23,71,98,62,65,38,145,4,5,0,0,0,0,518
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2023-01-01,3,0,21,13,7,8,9,55,2,4,0,0,0,0,122
SAN JAVIER(STC),atencion odontologica,restauraciones,2023-01-01,4,3,5,8,10,1,8,10,0,1,0,0,0,0,50
SAN JOAQUIN,atencion odontologica,restauraciones,2023-01-01,7,10,16,41,18,23,12,59,1,0,0,0,0,0,187
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2023-01-01,0,0,12,7,5,4,12,16,0,1,0,0,0,0,57
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2023-01-01,12,10,54,79,32,24,17,56,1,1,0,0,0,0,286
SAN JULIAN,atencion odontologica,restauraciones,2023-01-01,29,30,85,130,50,83,86,143,13,2,0,0,0,0,651
SAN LORENZO(PND),atencion odontologica,restauraciones,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,restauraciones,2023-01-01,8,12,67,84,31,75,31,76,3,6,0,0,0,0,393
SAN LUCAS,atencion odontologica,restauraciones,2023-01-01,5,12,40,101,64,88,48,108,5,2,0,0,0,0,473
SAN MATIAS,atencion odontologica,restauraciones,2023-01-01,0,5,11,18,12,11,7,17,7,0,0,0,0,0,88
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2023-01-01,1,1,32,45,19,72,50,95,5,3,0,0,0,0,323
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2023-01-01,0,2,13,16,0,2,4,11,5,0,0,0,0,0,53
SAN PEDRO,atencion odontologica,restauraciones,2023-01-01,7,14,38,82,58,55,45,110,6,0,0,0,0,0,415
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2023-01-01,0,3,9,26,10,31,32,50,0,7,0,0,0,0,168
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2023-01-01,1,4,7,19,11,8,8,47,7,0,0,0,0,0,112
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2023-01-01,4,5,35,39,47,25,27,88,8,13,0,0,0,0,291
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2023-01-01,2,0,6,10,11,13,14,17,0,0,0,0,0,0,73
SAN RAFAEL,atencion odontologica,restauraciones,2023-01-01,0,0,2,0,3,1,3,0,0,0,0,0,0,0,9
SAN RAMON BENI,atencion odontologica,restauraciones,2023-01-01,0,0,1,14,10,17,10,21,0,0,0,0,0,0,73
SAN RAMON SCZ,atencion odontologica,restauraciones,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ANA,atencion odontologica,restauraciones,2023-01-01,8,6,29,54,44,74,45,61,19,16,0,0,0,0,356
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2023-01-01,353,388,1601,1977,665,1135,1672,3780,469,380,0,0,0,0,12420
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2023-01-01,2,8,36,53,27,69,30,44,0,17,0,0,0,0,286
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2023-01-01,2,2,7,6,5,0,4,14,1,1,0,0,0,0,42
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2023-01-01,13,17,37,23,31,27,46,80,18,13,0,0,0,0,305
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2023-01-01,0,4,12,26,18,10,12,15,0,0,0,0,0,0,97
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2023-01-01,3,9,0,5,0,0,0,0,0,0,0,0,0,0,17
SANTIVAÑES,atencion odontologica,restauraciones,2023-01-01,7,6,24,42,23,9,26,49,6,5,0,0,0,0,197
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2023-01-01,0,8,7,28,33,24,6,22,0,2,0,0,0,0,130
SAPAHAQUI,atencion odontologica,restauraciones,2023-01-01,12,7,22,33,26,17,22,28,1,0,0,0,0,0,168
SENA,atencion odontologica,restauraciones,2023-01-01,0,3,9,8,3,11,6,22,3,1,0,0,0,0,66
SHINAOTA,atencion odontologica,restauraciones,2023-01-01,5,5,14,13,16,11,52,35,1,1,0,0,0,0,153
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2023-01-01,0,3,6,16,15,19,7,25,0,0,0,0,0,0,91
SICAYA,atencion odontologica,restauraciones,2023-01-01,0,0,0,2,2,5,1,3,0,2,0,0,0,0,15
SIPE SIPE,atencion odontologica,restauraciones,2023-01-01,39,51,151,152,93,67,69,176,1,9,0,0,0,0,808
SOPACHUY,atencion odontologica,restauraciones,2023-01-01,4,2,9,20,8,15,6,30,0,9,0,0,0,0,103
SORACACHI,atencion odontologica,restauraciones,2023-01-01,11,11,19,30,50,22,47,59,10,12,0,0,0,0,271
SORATA,atencion odontologica,restauraciones,2023-01-01,20,11,37,39,31,20,14,45,0,0,0,0,0,0,217
SUCRE,atencion odontologica,restauraciones,2023-01-01,202,218,1068,1159,610,879,1332,1542,126,84,0,0,0,0,7220
TACACHI,atencion odontologica,restauraciones,2023-01-01,1,0,2,13,2,8,16,9,3,3,0,0,0,0,57
TACACOMA,atencion odontologica,restauraciones,2023-01-01,1,2,12,12,23,7,14,27,0,0,0,0,0,0,98
TACOBAMBA,atencion odontologica,restauraciones,2023-01-01,0,0,3,9,1,2,2,13,0,0,0,0,0,0,30
TACOPAYA,atencion odontologica,restauraciones,2023-01-01,0,0,10,1,2,7,10,8,3,2,0,0,0,0,43
TAHUA,atencion odontologica,restauraciones,2023-01-01,0,0,0,0,0,2,0,0,3,2,0,0,0,0,7
TAPACARI,atencion odontologica,restauraciones,2023-01-01,10,4,20,29,27,24,25,75,11,10,0,0,0,0,235
TARABUCO,atencion odontologica,restauraciones,2023-01-01,1,4,14,22,9,27,16,44,0,6,0,0,0,0,143
TARACO,atencion odontologica,restauraciones,2023-01-01,5,1,7,9,41,16,17,20,5,3,0,0,0,0,124
TARATA,atencion odontologica,restauraciones,2023-01-01,0,1,18,8,31,31,22,52,3,4,0,0,0,0,170
TARIJA,atencion odontologica,restauraciones,2023-01-01,77,118,469,615,288,460,564,1089,150,80,0,0,0,0,3910
TARVITA,atencion odontologica,restauraciones,2023-01-01,2,5,20,61,19,44,38,109,7,6,0,0,0,0,311
TEOPONTE,atencion odontologica,restauraciones,2023-01-01,9,4,6,24,19,3,10,17,0,0,0,0,0,0,92
TIAHUANACU,atencion odontologica,restauraciones,2023-01-01,6,5,3,12,7,22,15,33,1,2,0,0,0,0,106
TINGUIPAYA,atencion odontologica,restauraciones,2023-01-01,5,3,9,7,5,17,8,47,1,0,0,0,0,0,102
TIPUANI,atencion odontologica,restauraciones,2023-01-01,1,1,10,6,12,2,7,16,1,1,0,0,0,0,57
TIQUIPAYA,atencion odontologica,restauraciones,2023-01-01,72,110,233,319,96,137,85,269,20,9,0,0,0,0,1350
TIRAQUE (CBBA),atencion odontologica,restauraciones,2023-01-01,14,10,46,67,36,63,27,52,2,1,0,0,0,0,318
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2023-01-01,1,3,7,22,14,21,8,19,0,1,0,0,0,0,96
TOCO,atencion odontologica,restauraciones,2023-01-01,3,3,32,32,13,41,19,42,0,0,0,0,0,0,185
TODOS SANTOS,atencion odontologica,restauraciones,2023-01-01,0,0,4,1,0,0,6,7,0,0,0,0,0,0,18
TOLATA,atencion odontologica,restauraciones,2023-01-01,2,1,16,19,0,20,5,27,0,2,0,0,0,0,92
TOLEDO,atencion odontologica,restauraciones,2023-01-01,1,10,14,25,11,17,21,48,1,3,0,0,0,0,151
TOMAVE,atencion odontologica,restauraciones,2023-01-01,2,4,13,15,18,14,2,12,3,0,0,0,0,0,83
TOMINA,atencion odontologica,restauraciones,2023-01-01,9,10,32,37,22,57,42,87,4,3,0,0,0,0,303
TORO TORO,atencion odontologica,restauraciones,2023-01-01,6,4,23,5,4,27,15,55,0,2,0,0,0,0,141
TOTORA(CBBA),atencion odontologica,restauraciones,2023-01-01,15,10,26,56,28,71,21,78,2,3,0,0,0,0,310
TOTORA(ORR),atencion odontologica,restauraciones,2023-01-01,7,6,7,11,4,7,6,18,0,4,0,0,0,0,70
TRIGAL,atencion odontologica,restauraciones,2023-01-01,0,0,4,10,3,4,7,10,0,1,0,0,0,0,39
TRINIDAD,atencion odontologica,restauraciones,2023-01-01,19,33,143,168,56,99,158,283,27,13,0,0,0,0,999
TUPIZA,atencion odontologica,restauraciones,2023-01-01,4,1,23,22,12,21,13,33,2,2,0,0,0,0,133
TURCO,atencion odontologica,restauraciones,2023-01-01,10,6,20,32,28,10,11,28,8,2,0,0,0,0,155
UMALA,atencion odontologica,restauraciones,2023-01-01,0,7,6,5,2,8,13,14,0,3,0,0,0,0,58
UNCIA,atencion odontologica,restauraciones,2023-01-01,1,6,34,50,80,50,45,63,5,10,0,0,0,0,344
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2023-01-01,3,5,46,49,44,90,66,166,1,5,0,0,0,0,475
URUBICHA,atencion odontologica,restauraciones,2023-01-01,1,0,0,3,0,3,1,4,0,0,0,0,0,0,12
UYUNI,atencion odontologica,restauraciones,2023-01-01,8,15,66,125,115,142,119,257,17,10,0,0,0,0,874
VACAS,atencion odontologica,restauraciones,2023-01-01,2,10,8,15,39,23,29,46,2,2,0,0,0,0,176
VALLEGRANDE,atencion odontologica,restauraciones,2023-01-01,5,9,95,71,25,115,47,226,10,8,0,0,0,0,611
VIACHA,atencion odontologica,restauraciones,2023-01-01,50,23,135,120,78,123,51,119,18,2,0,0,0,0,719
VILA VILA,atencion odontologica,restauraciones,2023-01-01,2,0,3,10,0,6,1,5,0,1,0,0,0,0,28
VILLA CHARCAS,atencion odontologica,restauraciones,2023-01-01,3,9,25,51,10,45,30,45,0,0,0,0,0,0,218
VILLA MONTES,atencion odontologica,restauraciones,2023-01-01,17,26,124,173,156,194,175,330,22,5,0,0,0,0,1222
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2023-01-01,0,0,0,1,0,3,1,1,0,0,0,0,0,0,6
VILLA RIVERO,atencion odontologica,restauraciones,2023-01-01,3,18,21,7,13,12,18,24,1,1,0,0,0,0,118
VILLA SERRANO,atencion odontologica,restauraciones,2023-01-01,5,11,39,34,12,34,24,87,0,0,0,0,0,0,246
VILLA TUNARI,atencion odontologica,restauraciones,2023-01-01,60,59,234,316,159,165,218,435,30,15,0,0,0,0,1691
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2023-01-01,11,12,80,113,47,50,21,100,0,0,0,0,0,0,434
VILLAZON,atencion odontologica,restauraciones,2023-01-01,9,9,60,87,38,92,30,125,5,11,0,0,0,0,466
VINTO,atencion odontologica,restauraciones,2023-01-01,38,32,177,196,104,143,96,239,6,4,0,0,0,0,1035
VITICHI,atencion odontologica,restauraciones,2023-01-01,0,3,8,9,2,11,11,15,0,1,0,0,0,0,60
WALDO BALLIVIAN,atencion odontologica,restauraciones,2023-01-01,7,10,14,12,14,11,5,33,0,0,0,0,0,0,106
WARNES,atencion odontologica,restauraciones,2023-01-01,9,7,71,87,14,38,40,119,2,1,0,0,0,0,388
YACO,atencion odontologica,restauraciones,2023-01-01,4,2,10,5,41,13,10,17,0,1,0,0,0,0,103
YACUIBA,atencion odontologica,restauraciones,2023-01-01,8,56,292,228,146,186,247,302,17,20,0,0,0,0,1502
YAMPARAEZ,atencion odontologica,restauraciones,2023-01-01,3,6,21,47,22,38,30,73,0,0,0,0,0,0,240
YANACACHI,atencion odontologica,restauraciones,2023-01-01,2,4,19,18,0,4,2,7,0,0,0,0,0,0,56
YAPACANI,atencion odontologica,restauraciones,2023-01-01,14,22,112,190,158,168,93,137,7,4,0,0,0,0,905
YOCALLA,atencion odontologica,restauraciones,2023-01-01,6,3,27,43,30,21,4,40,0,1,0,0,0,0,175
YOTALA,atencion odontologica,restauraciones,2023-01-01,3,2,4,15,0,12,5,10,0,0,0,0,0,0,51
YUNCHARA,atencion odontologica,restauraciones,2023-01-01,0,1,10,20,9,9,15,45,1,4,0,0,0,0,114
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2023-01-01,0,2,11,14,11,0,0,10,0,0,0,0,0,0,48
ZUDAÑEZ,atencion odontologica,restauraciones,2023-01-01,4,0,19,14,3,17,16,35,0,0,0,0,0,0,108
ACACIO,atencion odontologica,restauraciones,2023-02-01,9,0,8,6,0,4,19,5,0,1,0,0,0,0,52
ACHACACHI,atencion odontologica,restauraciones,2023-02-01,51,37,77,71,64,121,112,215,18,6,0,0,0,0,772
ACHOCALLA,atencion odontologica,restauraciones,2023-02-01,13,41,67,64,19,49,24,93,6,0,0,0,0,0,376
AIQUILE,atencion odontologica,restauraciones,2023-02-01,0,3,29,37,13,25,34,100,18,7,0,0,0,0,266
ALALAY,atencion odontologica,restauraciones,2023-02-01,0,1,3,4,1,7,4,5,0,3,0,0,0,0,28
ALCALA,atencion odontologica,restauraciones,2023-02-01,0,2,2,10,3,14,29,60,0,0,0,0,0,0,120
ALTO BENI,atencion odontologica,restauraciones,2023-02-01,4,6,13,36,22,32,36,65,2,0,0,0,0,0,216
ANCORAIMES,atencion odontologica,restauraciones,2023-02-01,1,11,2,10,10,17,33,39,14,10,0,0,0,0,147
ANDAMARCA,atencion odontologica,restauraciones,2023-02-01,3,0,0,4,2,13,20,37,1,3,0,0,0,0,83
ANTEQUERA,atencion odontologica,restauraciones,2023-02-01,0,2,4,9,7,9,22,41,11,4,0,0,0,0,109
ANZALDO,atencion odontologica,restauraciones,2023-02-01,0,1,13,8,2,6,6,15,0,6,0,0,0,0,57
APOLO,atencion odontologica,restauraciones,2023-02-01,2,0,1,2,0,0,0,0,0,0,0,0,0,0,5
ARAMPAMPA,atencion odontologica,restauraciones,2023-02-01,1,0,3,6,0,0,4,11,0,3,0,0,0,0,28
ARANI,atencion odontologica,restauraciones,2023-02-01,2,6,11,18,18,10,53,82,5,11,0,0,0,0,216
ARBIETO,atencion odontologica,restauraciones,2023-02-01,12,24,51,59,17,49,27,123,5,7,0,0,0,0,374
ARQUE,atencion odontologica,restauraciones,2023-02-01,0,1,8,12,4,16,15,32,1,1,0,0,0,0,90
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2023-02-01,4,6,28,41,37,26,19,56,1,0,0,0,0,0,218
ATOCHA,atencion odontologica,restauraciones,2023-02-01,4,7,23,29,30,30,53,90,13,15,0,0,0,0,294
AUCAPATA,atencion odontologica,restauraciones,2023-02-01,0,2,3,4,9,8,23,26,0,0,0,0,0,0,75
AYATA,atencion odontologica,restauraciones,2023-02-01,1,4,12,19,13,19,28,39,2,0,0,0,0,0,137
AYO AYO,atencion odontologica,restauraciones,2023-02-01,0,0,14,6,10,34,15,47,4,7,0,0,0,0,137
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2023-02-01,11,22,70,86,24,119,177,218,3,4,0,0,0,0,734
AZURDUY,atencion odontologica,restauraciones,2023-02-01,4,9,1,24,17,33,10,56,0,0,0,0,0,0,154
BATALLAS,atencion odontologica,restauraciones,2023-02-01,2,5,10,23,8,25,8,30,0,0,0,0,0,0,111
BAURES,atencion odontologica,restauraciones,2023-02-01,1,0,11,0,2,5,9,8,3,0,0,0,0,0,39
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2023-02-01,8,0,0,5,0,5,5,2,1,0,0,0,0,0,26
BELLA FLOR,atencion odontologica,restauraciones,2023-02-01,0,0,0,0,3,1,2,7,0,0,0,0,0,0,13
BERMEJO,atencion odontologica,restauraciones,2023-02-01,20,28,61,46,49,64,61,195,12,9,0,0,0,0,545
BETANZOS,atencion odontologica,restauraciones,2023-02-01,5,22,39,68,13,48,63,163,7,3,0,0,0,0,431
BOLIVAR,atencion odontologica,restauraciones,2023-02-01,0,0,0,1,0,8,3,11,0,2,0,0,0,0,25
BOLPEBRA,atencion odontologica,restauraciones,2023-02-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,restauraciones,2023-02-01,1,0,0,15,2,3,10,32,0,3,0,0,0,0,66
BUENA VISTA,atencion odontologica,restauraciones,2023-02-01,11,15,20,24,10,15,13,34,3,1,0,0,0,0,146
CABEZAS,atencion odontologica,restauraciones,2023-02-01,10,8,12,28,6,12,16,51,1,2,0,0,0,0,146
CAIROMA,atencion odontologica,restauraciones,2023-02-01,3,0,9,6,1,3,5,32,0,1,0,0,0,0,60
"CAIZA ""D""",atencion odontologica,restauraciones,2023-02-01,8,2,13,21,2,16,11,53,1,6,0,0,0,0,133
CAJUATA,atencion odontologica,restauraciones,2023-02-01,6,14,27,18,10,28,27,59,0,1,0,0,0,0,190
CALACOTO,atencion odontologica,restauraciones,2023-02-01,0,2,0,0,0,0,1,2,0,1,0,0,0,0,6
CALAMARCA,atencion odontologica,restauraciones,2023-02-01,14,11,48,52,26,53,17,73,5,4,0,0,0,0,303
CAMARGO,atencion odontologica,restauraciones,2023-02-01,3,12,28,42,18,43,34,71,3,5,0,0,0,0,259
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2023-02-01,10,0,5,3,5,8,9,21,3,0,0,0,0,0,64
CAMIRI,atencion odontologica,restauraciones,2023-02-01,12,16,50,24,14,34,32,126,20,6,0,0,0,0,334
CAPINOTA,atencion odontologica,restauraciones,2023-02-01,5,15,11,29,14,29,62,78,20,10,0,0,0,0,273
CAQUIAVIRI,atencion odontologica,restauraciones,2023-02-01,12,14,13,19,4,2,8,17,0,3,0,0,0,0,92
CARACOLLO,atencion odontologica,restauraciones,2023-02-01,25,32,25,33,31,54,69,54,16,4,0,0,0,0,343
CARANAVI,atencion odontologica,restauraciones,2023-02-01,19,34,27,65,66,33,60,147,12,5,0,0,0,0,468
CARANGAS,atencion odontologica,restauraciones,2023-02-01,0,0,0,0,0,2,2,0,2,4,0,0,0,0,10
CARAPARI,atencion odontologica,restauraciones,2023-02-01,1,8,40,69,32,31,83,177,4,3,0,0,0,0,448
CARIPUYO,atencion odontologica,restauraciones,2023-02-01,0,2,8,5,9,7,5,12,0,0,0,0,0,0,48
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2023-02-01,0,1,4,2,2,2,2,8,1,0,0,0,0,0,22
CATACORA,atencion odontologica,restauraciones,2023-02-01,0,0,1,0,2,8,1,1,0,0,0,0,0,0,13
CHACARILLA,atencion odontologica,restauraciones,2023-02-01,3,0,2,2,0,0,2,0,0,3,0,0,0,0,12
CHALLAPATA,atencion odontologica,restauraciones,2023-02-01,20,19,42,43,30,58,67,129,23,11,0,0,0,0,442
CHAQUI,atencion odontologica,restauraciones,2023-02-01,1,1,11,26,3,13,10,23,6,2,0,0,0,0,96
CHARAGUA,atencion odontologica,restauraciones,2023-02-01,2,3,4,12,2,17,34,36,3,0,0,0,0,0,113
CHARAÑA,atencion odontologica,restauraciones,2023-02-01,0,0,2,9,0,13,9,20,2,0,0,0,0,0,55
CHAYANTA,atencion odontologica,restauraciones,2023-02-01,5,14,15,17,8,14,16,32,0,2,0,0,0,0,123
CHIMORE,atencion odontologica,restauraciones,2023-02-01,2,9,27,41,24,48,49,85,3,2,0,0,0,0,290
CHIPAYA,atencion odontologica,restauraciones,2023-02-01,0,0,9,5,0,5,2,14,2,0,0,0,0,0,37
CHUA COCANI,atencion odontologica,restauraciones,2023-02-01,1,4,0,5,1,7,0,2,2,0,0,0,0,0,22
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,restauraciones,2023-02-01,1,0,9,6,6,9,13,11,0,0,0,0,0,0,55
CHUMA,atencion odontologica,restauraciones,2023-02-01,1,7,10,18,3,23,21,56,3,3,0,0,0,0,145
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,restauraciones,2023-02-01,0,2,3,7,4,3,9,33,0,4,0,0,0,0,65
CKOCHAS,atencion odontologica,restauraciones,2023-02-01,5,3,6,7,3,3,7,28,4,5,0,0,0,0,71
CLIZA,atencion odontologica,restauraciones,2023-02-01,18,20,26,27,17,21,31,96,6,15,0,0,0,0,277
COBIJA,atencion odontologica,restauraciones,2023-02-01,36,41,124,132,103,136,202,344,24,6,0,0,0,0,1148
COCAPATA,atencion odontologica,restauraciones,2023-02-01,3,2,12,17,18,5,8,11,0,0,0,0,0,0,76
COCHABAMBA,atencion odontologica,restauraciones,2023-02-01,361,463,808,1006,457,651,1861,3313,831,495,0,0,0,0,10246
COIPASA,atencion odontologica,restauraciones,2023-02-01,2,3,4,3,1,1,2,0,3,0,0,0,0,0,19
COLCAPIRHUA,atencion odontologica,restauraciones,2023-02-01,21,19,24,50,31,16,86,141,13,13,0,0,0,0,414
"COLCHA ""K""",atencion odontologica,restauraciones,2023-02-01,3,6,9,16,11,7,14,37,0,4,0,0,0,0,107
COLLANA,atencion odontologica,restauraciones,2023-02-01,1,5,18,11,6,17,12,27,0,0,0,0,0,0,97
COLOMI,atencion odontologica,restauraciones,2023-02-01,13,12,63,72,8,30,29,83,0,4,0,0,0,0,314
COLPA BELGICA,atencion odontologica,restauraciones,2023-02-01,3,0,19,53,0,22,107,47,23,15,0,0,0,0,289
COLQUECHACA,atencion odontologica,restauraciones,2023-02-01,2,2,4,13,7,7,4,39,0,3,0,0,0,0,81
COLQUENCHA,atencion odontologica,restauraciones,2023-02-01,14,23,38,20,22,40,39,61,1,1,0,0,0,0,259
COLQUIRI,atencion odontologica,restauraciones,2023-02-01,25,32,49,71,55,68,97,142,21,15,0,0,0,0,575
COMANCHE,atencion odontologica,restauraciones,2023-02-01,0,0,0,4,0,6,5,3,0,0,0,0,0,0,18
COMARAPA,atencion odontologica,restauraciones,2023-02-01,10,13,32,53,5,47,22,85,14,4,0,0,0,0,285
COMBAYA,atencion odontologica,restauraciones,2023-02-01,0,0,7,0,0,4,3,1,0,0,0,0,0,0,15
CONCEPCION,atencion odontologica,restauraciones,2023-02-01,11,2,8,2,5,6,4,8,0,0,0,0,0,0,46
COPACABANA,atencion odontologica,restauraciones,2023-02-01,1,1,9,12,9,3,7,28,4,0,0,0,0,0,74
CORIPATA,atencion odontologica,restauraciones,2023-02-01,11,5,24,10,9,10,5,17,0,0,0,0,0,0,91
CORO CORO,atencion odontologica,restauraciones,2023-02-01,3,12,35,61,38,39,36,75,3,0,0,0,0,0,302
COROICO,atencion odontologica,restauraciones,2023-02-01,4,12,30,27,3,64,54,114,3,0,0,0,0,0,311
CORQUE,atencion odontologica,restauraciones,2023-02-01,4,2,12,18,2,21,9,17,3,2,0,0,0,0,90
COTAGAITA,atencion odontologica,restauraciones,2023-02-01,18,17,36,21,15,46,87,165,27,10,0,0,0,0,442
COTOCA,atencion odontologica,restauraciones,2023-02-01,4,3,9,21,15,31,16,67,2,0,0,0,0,0,168
CRUZ DE MACHACAMARCA,atencion odontologica,restauraciones,2023-02-01,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,restauraciones,2023-02-01,10,8,39,62,17,37,29,159,4,6,0,0,0,0,371
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,restauraciones,2023-02-01,0,0,4,7,14,3,14,24,0,0,0,0,0,0,66
CUEVO,atencion odontologica,restauraciones,2023-02-01,0,0,2,3,3,1,1,13,2,0,0,0,0,0,25
CULPINA,atencion odontologica,restauraciones,2023-02-01,0,1,7,26,4,16,20,44,5,8,0,0,0,0,131
CURAHUARA DE CARANGAS,atencion odontologica,restauraciones,2023-02-01,4,16,19,19,12,14,17,45,4,3,0,0,0,0,153
CURVA,atencion odontologica,restauraciones,2023-02-01,0,0,1,0,0,6,7,5,2,0,0,0,0,0,21
DESAGUADERO,atencion odontologica,restauraciones,2023-02-01,6,1,4,3,0,21,3,3,0,4,0,0,0,0,45
EL ALTO,atencion odontologica,restauraciones,2023-02-01,357,364,593,827,406,597,851,2073,211,133,0,0,0,0,6412
EL CHORO,atencion odontologica,restauraciones,2023-02-01,0,1,1,6,7,3,2,18,0,1,0,0,0,0,39
EL PUENTE(STC),atencion odontologica,restauraciones,2023-02-01,5,3,12,11,10,23,45,41,2,0,0,0,0,0,152
EL PUENTE(TJA),atencion odontologica,restauraciones,2023-02-01,2,2,21,24,14,26,28,94,1,7,0,0,0,0,219
EL TORNO,atencion odontologica,restauraciones,2023-02-01,42,67,16,19,13,27,32,119,18,36,0,0,0,0,389
EL VILLAR,atencion odontologica,restauraciones,2023-02-01,2,4,20,57,12,26,26,49,3,4,0,0,0,0,203
ENTRE RIOS TRJ,atencion odontologica,restauraciones,2023-02-01,6,4,18,38,47,30,25,101,2,5,0,0,0,0,276
ENTRE RIOS CBBA,atencion odontologica,restauraciones,2023-02-01,13,16,63,70,22,50,34,128,7,5,0,0,0,0,408
ESCARA,atencion odontologica,restauraciones,2023-02-01,0,0,6,18,0,0,12,6,3,9,0,0,0,0,54
ESCOMA,atencion odontologica,restauraciones,2023-02-01,2,3,9,8,2,10,4,35,9,0,0,0,0,0,82
ESMERALDA,atencion odontologica,restauraciones,2023-02-01,0,0,0,0,0,0,0,4,0,8,0,0,0,0,12
EUCALIPTUS,atencion odontologica,restauraciones,2023-02-01,12,2,5,2,8,14,11,30,5,5,0,0,0,0,94
FERNANDEZ ALONSO,atencion odontologica,restauraciones,2023-02-01,3,9,14,28,25,21,27,173,6,0,0,0,0,0,306
FILADELFIA,atencion odontologica,restauraciones,2023-02-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
GAIOC JATUN AYLLU YURA,atencion odontologica,restauraciones,2023-02-01,0,1,3,3,1,7,3,20,0,1,0,0,0,0,39
GENERAL SAAVEDRA,atencion odontologica,restauraciones,2023-02-01,2,1,2,8,8,9,14,42,0,1,0,0,0,0,87
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,restauraciones,2023-02-01,7,5,18,14,12,37,27,54,5,5,0,0,0,0,184
GUANAY,atencion odontologica,restauraciones,2023-02-01,8,0,5,4,7,17,9,18,4,0,0,0,0,0,72
GUAQUI,atencion odontologica,restauraciones,2023-02-01,1,0,3,3,11,3,19,35,4,4,0,0,0,0,83
GUAYARAMERIN,atencion odontologica,restauraciones,2023-02-01,7,6,30,45,19,31,30,67,0,3,0,0,0,0,238
GUTIERREZ,atencion odontologica,restauraciones,2023-02-01,0,1,10,13,11,13,14,41,3,0,0,0,0,0,106
HUACARAJE,atencion odontologica,restauraciones,2023-02-01,0,2,15,14,6,3,5,24,1,2,0,0,0,0,72
HUACARETA,atencion odontologica,restauraciones,2023-02-01,1,2,11,28,10,54,10,47,9,4,0,0,0,0,176
HUACAYA (VILLA DE HUACAYA),atencion odontologica,restauraciones,2023-02-01,0,0,0,0,1,0,7,7,0,0,0,0,0,0,15
HUACHACALLA,atencion odontologica,restauraciones,2023-02-01,0,0,6,3,2,1,2,18,0,1,0,0,0,0,33
HUANUNI,atencion odontologica,restauraciones,2023-02-01,23,14,48,90,19,51,96,114,14,7,0,0,0,0,476
