,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
SACABAMBA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,3,2,2,1,4,7,6,4,0,0,0,0,29
SACACA,atencion odontologica,cirugia bucal menor,2023-01-01,0,3,15,12,4,8,27,33,11,32,0,0,0,0,145
SAIPINA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,8,10,1,0,2,8,0,0,0,0,0,0,29
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2023-01-01,3,0,22,24,4,9,13,22,3,10,0,0,0,0,110
SAMAIPATA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,4,8,1,3,2,19,1,1,0,0,0,0,39
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,0,0,1,3,1,0,0,0,0,0,0,5
SAN ANDRES,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,16,16,5,4,11,17,10,19,0,0,0,0,99
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,2,5,1,4,0,8,1,0,0,0,0,0,22
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,2,7,0,5,1,8,3,2,0,0,0,0,29
SAN BENITO,atencion odontologica,cirugia bucal menor,2023-01-01,2,1,7,14,3,9,5,7,1,9,0,0,0,0,58
SAN BORJA,atencion odontologica,cirugia bucal menor,2023-01-01,0,2,31,23,19,23,25,65,8,4,0,0,0,0,200
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,9,5,4,3,1,7,4,0,0,0,0,0,33
SAN CARLOS,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,4,18,6,4,2,14,12,1,0,0,0,0,61
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2023-01-01,1,2,38,48,11,10,26,43,1,5,0,0,0,0,185
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,19,11,1,6,5,27,5,2,0,0,0,0,76
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,0,0,0,4,6,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,5,3,4,2,8,5,1,0,0,0,0,29
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,17,6,0,0,0,0,0,0,0,0,0,0,23
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,3,6,4,5,1,6,1,0,0,0,0,0,26
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,16,14,7,6,5,22,1,0,0,0,0,0,72
SAN JULIAN,atencion odontologica,cirugia bucal menor,2023-01-01,6,5,47,43,7,7,24,36,17,9,0,0,0,0,201
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,0,1,0,3,3,1,0,0,0,0,0,9
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2023-01-01,1,0,33,20,4,14,14,26,5,4,0,0,0,0,121
SAN LUCAS,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,25,19,6,21,19,55,8,7,0,0,0,0,161
SAN MATIAS,atencion odontologica,cirugia bucal menor,2023-01-01,0,2,11,11,5,2,4,14,2,2,0,0,0,0,53
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,19,9,6,4,6,28,11,4,0,0,0,0,88
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,5,4,1,7,11,1,0,0,0,0,0,29
SAN PEDRO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,13,15,7,22,8,39,3,13,0,0,0,0,120
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,6,10,1,3,10,26,1,2,0,0,0,0,60
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,8,11,5,3,9,15,5,4,0,0,0,0,60
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2023-01-01,3,1,16,11,11,11,15,61,10,33,0,0,0,0,172
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,10,10,19,6,6,9,1,2,0,0,0,0,64
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2023-01-01,2,0,8,3,1,3,2,5,0,0,0,0,0,0,24
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,3,8,14,9,0,8,0,4,0,0,0,0,46
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2023-01-01,1,3,3,10,6,3,3,9,3,1,0,0,0,0,42
SANTA ANA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,9,14,7,7,6,11,0,0,0,0,0,0,54
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2023-01-01,48,34,441,489,93,187,403,820,224,163,0,0,0,0,2902
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2023-01-01,3,3,27,21,7,3,9,40,0,5,0,0,0,0,118
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,2,3,4,2,3,6,5,3,0,0,0,0,29
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,10,8,6,7,6,22,8,8,0,0,0,0,76
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2023-01-01,1,2,4,3,8,3,6,17,9,10,0,0,0,0,63
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,5,6,4,3,6,18,6,16,0,0,0,0,64
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,5,7,1,1,6,8,2,4,0,0,0,0,34
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,3,11,13,2,3,5,2,0,0,0,0,0,39
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,9,11,6,11,8,24,7,1,0,0,0,0,78
SENA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,15,9,6,9,6,36,5,5,0,0,0,0,91
SHINAOTA,atencion odontologica,cirugia bucal menor,2023-01-01,1,3,4,6,1,0,1,3,0,1,0,0,0,0,20
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,3,13,11,4,2,14,5,5,0,0,0,0,57
SICAYA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,1,1,2,0,2,0,1,0,0,0,0,8
SIPE SIPE,atencion odontologica,cirugia bucal menor,2023-01-01,3,3,37,42,9,5,4,22,6,9,0,0,0,0,140
SOPACHUY,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,3,5,2,2,8,13,1,2,0,0,0,0,37
SORACACHI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,15,13,3,6,13,11,3,7,0,0,0,0,71
SORATA,atencion odontologica,cirugia bucal menor,2023-01-01,4,4,14,30,7,2,14,19,5,6,0,0,0,0,105
SUCRE,atencion odontologica,cirugia bucal menor,2023-01-01,13,15,169,183,26,64,80,222,46,20,0,0,0,0,838
TACACHI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,2,4,0,0,1,3,3,0,0,0,0,0,13
TACACOMA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,16,8,4,5,7,19,3,1,0,0,0,0,64
TACOBAMBA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,3,0,4,1,3,2,1,0,0,0,0,14
TACOPAYA,atencion odontologica,cirugia bucal menor,2023-01-01,1,2,0,4,5,5,10,12,6,8,0,0,0,0,53
TAHUA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4
TAPACARI,atencion odontologica,cirugia bucal menor,2023-01-01,2,0,22,17,6,8,12,32,18,13,0,0,0,0,130
TARABUCO,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,12,21,4,5,15,42,4,17,0,0,0,0,121
TARACO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,16,9,13,14,8,19,6,6,0,0,0,0,91
TARATA,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,18,7,4,3,2,5,2,2,0,0,0,0,44
TARIJA,atencion odontologica,cirugia bucal menor,2023-01-01,4,12,109,133,42,49,154,234,56,26,0,0,0,0,819
TARVITA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,18,18,6,8,18,25,7,3,0,0,0,0,103
TEOPONTE,atencion odontologica,cirugia bucal menor,2023-01-01,3,0,2,9,9,3,8,7,4,0,0,0,0,0,45
TIAHUANACU,atencion odontologica,cirugia bucal menor,2023-01-01,3,2,7,15,16,11,8,33,8,4,0,0,0,0,107
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2023-01-01,2,2,9,8,7,15,13,38,13,29,0,0,0,0,136
TIPUANI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,3,0,1,0,2,0,0,0,0,0,0,6
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2023-01-01,5,3,60,46,7,17,11,28,4,10,0,0,0,0,191
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2023-01-01,1,1,29,15,5,11,9,28,7,6,0,0,0,0,112
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2023-01-01,1,0,7,8,1,2,4,12,0,2,0,0,0,0,37
TOCO,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,7,9,0,4,2,5,0,0,0,0,0,0,28
TOLATA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,6,5,0,3,8,6,1,2,0,0,0,0,31
TOLEDO,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,3,4,6,6,2,11,2,5,0,0,0,0,40
TOMAVE,atencion odontologica,cirugia bucal menor,2023-01-01,2,2,3,18,11,6,14,16,8,8,0,0,0,0,88
TOMINA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,6,7,2,5,9,25,5,4,0,0,0,0,64
TORO TORO,atencion odontologica,cirugia bucal menor,2023-01-01,2,1,7,2,2,2,3,23,1,1,0,0,0,0,44
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2023-01-01,2,2,21,27,5,7,12,29,4,3,0,0,0,0,112
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,9,7,3,3,0,10,0,8,0,0,0,0,40
TRIGAL,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,4,1,1,4,9,0,0,0,0,0,0,19
TRINIDAD,atencion odontologica,cirugia bucal menor,2023-01-01,4,4,68,76,27,48,72,129,20,8,0,0,0,0,456
TUPIZA,atencion odontologica,cirugia bucal menor,2023-01-01,0,3,13,17,4,14,10,36,8,5,0,0,0,0,110
TURCO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,9,8,7,4,9,5,7,1,0,0,0,0,50
UMALA,atencion odontologica,cirugia bucal menor,2023-01-01,0,2,5,10,3,5,6,7,1,8,0,0,0,0,47
UNCIA,atencion odontologica,cirugia bucal menor,2023-01-01,2,3,28,29,21,19,22,36,7,7,0,0,0,0,174
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2023-01-01,2,1,19,27,3,16,19,86,10,8,0,0,0,0,191
URUBICHA,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,1,8,3,3,6,16,3,3,0,0,0,0,43
UYUNI,atencion odontologica,cirugia bucal menor,2023-01-01,5,3,68,73,27,23,33,77,7,16,0,0,0,0,332
VACAS,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,13,17,11,3,3,10,1,4,0,0,0,0,63
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,23,20,3,13,17,37,9,8,0,0,0,0,131
VIACHA,atencion odontologica,cirugia bucal menor,2023-01-01,6,6,69,71,32,24,17,52,7,8,0,0,0,0,292
VILA VILA,atencion odontologica,cirugia bucal menor,2023-01-01,2,0,3,5,0,4,4,12,0,0,0,0,0,0,30
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2023-01-01,3,2,15,30,2,8,12,27,0,4,0,0,0,0,103
VILLA MONTES,atencion odontologica,cirugia bucal menor,2023-01-01,1,6,51,55,30,39,44,130,14,8,0,0,0,0,378
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2023-01-01,0,1,6,3,1,3,0,2,0,0,0,0,0,0,16
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,12,7,0,2,0,2,1,3,0,0,0,0,27
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,7,4,1,6,0,19,2,0,0,0,0,0,39
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2023-01-01,6,5,82,73,27,17,28,109,9,10,0,0,0,0,366
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2023-01-01,0,0,10,20,7,13,3,57,3,5,0,0,0,0,118
VILLAZON,atencion odontologica,cirugia bucal menor,2023-01-01,4,1,41,45,11,17,16,82,12,31,0,0,0,0,260
VINTO,atencion odontologica,cirugia bucal menor,2023-01-01,10,4,65,48,11,23,23,28,2,5,0,0,0,0,219
VITICHI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,5,2,1,6,6,20,3,10,0,0,0,0,53
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2023-01-01,1,0,16,8,5,9,8,10,2,0,0,0,0,0,59
WARNES,atencion odontologica,cirugia bucal menor,2023-01-01,1,3,22,43,12,8,12,30,17,1,0,0,0,0,149
YACO,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,7,10,11,5,6,16,2,4,0,0,0,0,61
YACUIBA,atencion odontologica,cirugia bucal menor,2023-01-01,3,2,93,86,26,40,59,180,41,24,0,0,0,0,554
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2023-01-01,1,1,9,7,2,7,17,27,2,19,0,0,0,0,92
YANACACHI,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,7,3,0,3,4,3,2,1,0,0,0,0,23
YAPACANI,atencion odontologica,cirugia bucal menor,2023-01-01,7,5,40,53,32,20,29,49,6,10,0,0,0,0,251
YOCALLA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,5,4,0,2,2,7,0,0,0,0,0,0,21
YOTALA,atencion odontologica,cirugia bucal menor,2023-01-01,0,1,1,5,1,1,1,3,1,2,0,0,0,0,16
YUNCHARA,atencion odontologica,cirugia bucal menor,2023-01-01,2,0,14,14,4,5,3,36,3,5,0,0,0,0,86
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2023-01-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2023-01-01,1,1,5,5,3,1,3,10,12,1,0,0,0,0,42
ACACIO,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,2,3,0,3,1,17,2,2,0,0,0,0,30
ACHACACHI,atencion odontologica,cirugia bucal menor,2023-02-01,3,4,23,31,13,25,23,68,16,28,0,0,0,0,234
ACHOCALLA,atencion odontologica,cirugia bucal menor,2023-02-01,7,5,32,27,15,17,16,34,9,11,0,0,0,0,173
AIQUILE,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,2,3,0,1,0,0,2,0,0,0,0,0,9
ALALAY,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,1,0,0,1,2,2,0,2,0,0,0,0,8
ALCALA,atencion odontologica,cirugia bucal menor,2023-02-01,3,0,9,8,1,5,6,23,8,1,0,0,0,0,64
ALTO BENI,atencion odontologica,cirugia bucal menor,2023-02-01,2,1,13,5,4,5,12,18,0,0,0,0,0,0,60
ANCORAIMES,atencion odontologica,cirugia bucal menor,2023-02-01,1,1,5,7,5,5,12,23,14,25,0,0,0,0,98
ANDAMARCA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,4,4,1,3,3,6,3,5,0,0,0,0,29
ANTEQUERA,atencion odontologica,cirugia bucal menor,2023-02-01,1,1,7,5,0,0,5,5,2,3,0,0,0,0,29
ANZALDO,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,3,3,0,1,9,2,0,0,0,0,0,0,18
APOLO,atencion odontologica,cirugia bucal menor,2023-02-01,2,1,8,9,2,5,7,21,3,1,0,0,0,0,59
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,2,1,0,0,1,1,2,1,0,0,0,0,8
ARANI,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,6,3,2,1,6,7,6,9,0,0,0,0,41
ARBIETO,atencion odontologica,cirugia bucal menor,2023-02-01,5,2,26,22,2,1,9,30,4,8,0,0,0,0,109
ARQUE,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,9,16,6,2,15,17,5,4,0,0,0,0,75
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,4,1,2,2,0,10,3,0,0,0,0,0,23
ATOCHA,atencion odontologica,cirugia bucal menor,2023-02-01,2,1,24,15,14,6,38,53,7,12,0,0,0,0,172
AUCAPATA,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,4,2,1,5,13,10,0,2,0,0,0,0,38
AYATA,atencion odontologica,cirugia bucal menor,2023-02-01,4,1,11,7,6,12,19,33,10,16,0,0,0,0,119
AYO AYO,atencion odontologica,cirugia bucal menor,2023-02-01,4,2,19,17,11,9,6,31,8,2,0,0,0,0,109
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2023-02-01,0,2,23,25,4,10,13,30,4,3,0,0,0,0,114
AZURDUY,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,2,5,7,1,1,7,1,5,0,0,0,0,30
BATALLAS,atencion odontologica,cirugia bucal menor,2023-02-01,5,4,38,23,8,17,11,39,18,7,0,0,0,0,170
BAURES,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,4,7,0,2,1,18,2,0,0,0,0,0,34
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
BELLA FLOR,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,0,3,1,1,3,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,23,17,3,2,22,41,17,8,0,0,0,0,134
BETANZOS,atencion odontologica,cirugia bucal menor,2023-02-01,1,2,39,36,7,19,35,89,22,31,0,0,0,0,281
BOLIVAR,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,8,5,0,1,5,3,2,0,0,0,0,0,24
BOLPEBRA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,5,4,4,2,4,13,0,1,0,0,0,0,33
BUENA VISTA,atencion odontologica,cirugia bucal menor,2023-02-01,2,0,6,8,3,5,2,10,1,0,0,0,0,0,37
CABEZAS,atencion odontologica,cirugia bucal menor,2023-02-01,0,4,19,22,2,11,16,38,5,2,0,0,0,0,119
CAIROMA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,9,2,1,7,5,10,5,2,0,0,0,0,41
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2023-02-01,1,0,15,19,5,3,11,20,5,4,0,0,0,0,83
CAJUATA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,8,5,3,7,7,19,4,1,0,0,0,0,54
CALACOTO,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,6,0,0,1,0,0,4,2,0,0,0,0,14
CALAMARCA,atencion odontologica,cirugia bucal menor,2023-02-01,1,2,17,37,10,21,13,39,2,5,0,0,0,0,147
CAMARGO,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,8,7,1,4,3,24,7,1,0,0,0,0,55
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2023-02-01,0,1,3,1,1,1,8,5,0,2,0,0,0,0,22
CAMIRI,atencion odontologica,cirugia bucal menor,2023-02-01,4,1,20,32,34,36,38,44,10,9,0,0,0,0,228
CAPINOTA,atencion odontologica,cirugia bucal menor,2023-02-01,2,4,8,19,1,4,8,11,1,4,0,0,0,0,62
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,10,4,7,5,10,14,9,3,0,0,0,0,63
CARACOLLO,atencion odontologica,cirugia bucal menor,2023-02-01,3,2,20,15,3,15,11,23,8,8,0,0,0,0,108
CARANAVI,atencion odontologica,cirugia bucal menor,2023-02-01,2,2,13,17,7,9,24,55,3,8,0,0,0,0,140
CARANGAS,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
CARAPARI,atencion odontologica,cirugia bucal menor,2023-02-01,4,1,21,29,7,9,12,72,16,1,0,0,0,0,172
CARIPUYO,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,7,4,1,10,5,19,1,11,0,0,0,0,58
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,13,1,3,1,10,19,5,3,0,0,0,0,55
CATACORA,atencion odontologica,cirugia bucal menor,2023-02-01,1,0,0,0,2,2,1,2,0,1,0,0,0,0,9
CHACARILLA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,4,1,0,0,1,4,0,0,0,0,0,0,10
CHALLAPATA,atencion odontologica,cirugia bucal menor,2023-02-01,4,12,33,35,2,14,7,26,20,20,0,0,0,0,173
CHAQUI,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,6,9,7,2,8,7,5,12,0,0,0,0,56
CHARAGUA,atencion odontologica,cirugia bucal menor,2023-02-01,2,3,13,15,13,21,29,115,4,1,0,0,0,0,216
CHARAÑA,atencion odontologica,cirugia bucal menor,2023-02-01,0,2,2,3,0,0,2,4,1,1,0,0,0,0,15
CHAYANTA,atencion odontologica,cirugia bucal menor,2023-02-01,1,2,11,26,4,19,16,27,7,3,0,0,0,0,116
CHIMORE,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,23,15,3,6,14,35,4,3,0,0,0,0,104
CHIPAYA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,2,0,1,0,5,1,0,0,0,0,0,9
CHUA COCANI,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,2,2,3,1,4,10,0,3,0,0,0,0,25
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2023-02-01,0,0,1,2,0,1,2,3,0,2,0,0,0,0,11
CHUMA,atencion odontologica,cirugia bucal menor,2023-02-01,2,1,15,14,2,16,20,39,9,19,0,0,0,0,137
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2023-02-01,3,2,2,7,1,0,1,6,0,2,0,0,0,0,24
CKOCHAS,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,11,3,2,3,8,17,2,8,0,0,0,0,55
CLIZA,atencion odontologica,cirugia bucal menor,2023-02-01,2,0,16,18,3,4,7,12,9,6,0,0,0,0,77
COBIJA,atencion odontologica,cirugia bucal menor,2023-02-01,10,9,54,61,17,8,50,92,18,11,0,0,0,0,330
COCAPATA,atencion odontologica,cirugia bucal menor,2023-02-01,6,1,24,26,9,15,22,54,8,16,0,0,0,0,181
COCHABAMBA,atencion odontologica,cirugia bucal menor,2023-02-01,22,23,159,196,89,103,195,341,171,114,0,0,0,0,1413
COIPASA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,4,0,1,1,2,0,0,0,0,0,0,8
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2023-02-01,1,2,11,6,4,0,11,19,1,4,0,0,0,0,59
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2023-02-01,0,0,9,5,1,4,4,8,0,1,0,0,0,0,32
COLLANA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,3,17,0,6,1,11,0,0,0,0,0,0,38
COLOMI,atencion odontologica,cirugia bucal menor,2023-02-01,4,2,23,19,0,4,7,28,8,5,0,0,0,0,100
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,2,0,0,1,1,1,1,0,0,0,0,6
COLQUECHACA,atencion odontologica,cirugia bucal menor,2023-02-01,2,2,5,16,2,6,18,29,6,15,0,0,0,0,101
COLQUENCHA,atencion odontologica,cirugia bucal menor,2023-02-01,2,0,20,20,4,12,10,32,3,8,0,0,0,0,111
COLQUIRI,atencion odontologica,cirugia bucal menor,2023-02-01,14,4,28,36,28,28,33,85,10,29,0,0,0,0,295
COMANCHE,atencion odontologica,cirugia bucal menor,2023-02-01,0,1,2,2,0,3,3,2,0,0,0,0,0,0,13
COMARAPA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,18,7,0,6,11,26,14,9,0,0,0,0,91
COMBAYA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,2,2,1,2,2,4,12,3,0,0,0,0,28
CONCEPCION,atencion odontologica,cirugia bucal menor,2023-02-01,1,1,1,2,2,1,1,2,1,0,0,0,0,0,12
COPACABANA,atencion odontologica,cirugia bucal menor,2023-02-01,1,1,4,5,6,3,1,16,6,1,0,0,0,0,44
CORIPATA,atencion odontologica,cirugia bucal menor,2023-02-01,3,2,16,5,1,5,13,21,6,0,0,0,0,0,72
CORO CORO,atencion odontologica,cirugia bucal menor,2023-02-01,1,1,19,17,2,7,19,24,9,3,0,0,0,0,102
COROICO,atencion odontologica,cirugia bucal menor,2023-02-01,0,3,19,14,11,13,33,58,8,20,0,0,0,0,179
CORQUE,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,4,1,0,2,6,3,2,1,0,0,0,0,19
COTAGAITA,atencion odontologica,cirugia bucal menor,2023-02-01,6,0,20,28,6,8,25,40,12,8,0,0,0,0,153
COTOCA,atencion odontologica,cirugia bucal menor,2023-02-01,0,2,34,36,7,8,17,61,11,10,0,0,0,0,186
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2023-02-01,1,2,12,20,7,1,9,24,8,5,0,0,0,0,89
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,2,0,0,0,3,0,0,0,0,0,0,5
CUEVO,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,0,2,0,0,1,3,2,0,0,0,0,0,8
CULPINA,atencion odontologica,cirugia bucal menor,2023-02-01,0,0,12,5,2,2,12,20,4,5,0,0,0,0,62
