,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
SENA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,2,0,5,0,0,0,0,0,7
SHINAOTA,atencion odontologica,consulta repetida,2023-01-01,0,1,5,3,0,3,43,5,0,0,0,0,0,0,60
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2023-01-01,0,0,0,1,0,1,0,8,0,1,0,1,0,0,12
SICAYA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,consulta repetida,2023-01-01,29,35,117,149,45,54,51,187,13,20,0,0,0,0,700
SOPACHUY,atencion odontologica,consulta repetida,2023-01-01,3,1,1,8,3,2,0,8,0,0,0,0,0,0,26
SORACACHI,atencion odontologica,consulta repetida,2023-01-01,3,4,2,7,7,1,8,8,5,3,0,0,0,0,48
SORATA,atencion odontologica,consulta repetida,2023-01-01,7,5,6,5,10,8,5,21,0,1,0,0,0,0,68
SUCRE,atencion odontologica,consulta repetida,2023-01-01,32,74,297,321,119,266,269,547,53,36,0,7,0,0,2021
TACACHI,atencion odontologica,consulta repetida,2023-01-01,0,0,2,2,2,9,16,9,4,3,0,0,0,0,47
TACACOMA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,1,0,2,0,2,0,0,0,1,0,0,6
TACOBAMBA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,1,0,1,0,5,0,0,0,0,0,0,7
TACOPAYA,atencion odontologica,consulta repetida,2023-01-01,0,0,3,0,2,0,2,2,0,1,0,0,0,0,10
TAHUA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
TAPACARI,atencion odontologica,consulta repetida,2023-01-01,1,0,0,4,7,2,10,32,5,2,0,3,0,0,66
TARABUCO,atencion odontologica,consulta repetida,2023-01-01,4,0,16,26,6,13,15,44,1,10,0,2,0,0,137
TARACO,atencion odontologica,consulta repetida,2023-01-01,1,0,4,10,13,15,4,29,1,4,0,0,0,0,81
TARATA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,consulta repetida,2023-01-01,20,55,196,243,114,168,366,531,114,80,0,8,0,0,1895
TARVITA,atencion odontologica,consulta repetida,2023-01-01,1,4,20,38,2,20,12,29,0,0,0,0,0,0,126
TEOPONTE,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,4,1,1,0,0,0,0,0,0,0,6
TIAHUANACU,atencion odontologica,consulta repetida,2023-01-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
TINGUIPAYA,atencion odontologica,consulta repetida,2023-01-01,1,0,4,2,0,4,4,24,4,6,0,3,0,3,55
TIPUANI,atencion odontologica,consulta repetida,2023-01-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,consulta repetida,2023-01-01,3,8,5,7,3,8,8,12,4,0,0,1,0,0,59
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2023-01-01,2,0,5,5,3,6,6,13,0,3,0,0,0,0,43
TOCO,atencion odontologica,consulta repetida,2023-01-01,0,2,3,0,4,8,4,5,1,0,0,0,0,0,27
TODOS SANTOS,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOLATA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5
TOLEDO,atencion odontologica,consulta repetida,2023-01-01,0,0,0,6,4,5,9,8,0,1,0,0,0,0,33
TOMAVE,atencion odontologica,consulta repetida,2023-01-01,0,4,5,10,0,3,4,12,3,0,0,0,0,0,41
TOMINA,atencion odontologica,consulta repetida,2023-01-01,0,0,5,8,3,12,7,16,1,0,0,2,0,0,54
TORO TORO,atencion odontologica,consulta repetida,2023-01-01,2,0,3,7,1,17,0,13,0,3,0,5,0,0,51
TOTORA(CBBA),atencion odontologica,consulta repetida,2023-01-01,1,0,1,4,1,5,1,14,0,0,0,0,0,1,28
TOTORA(ORR),atencion odontologica,consulta repetida,2023-01-01,1,2,0,0,1,0,1,2,0,0,0,0,0,0,7
TRIGAL,atencion odontologica,consulta repetida,2023-01-01,0,0,2,10,0,1,6,5,0,0,0,0,0,0,24
TRINIDAD,atencion odontologica,consulta repetida,2023-01-01,10,15,60,52,20,18,57,80,9,8,0,0,0,0,329
TUPIZA,atencion odontologica,consulta repetida,2023-01-01,1,4,37,46,18,33,12,88,6,5,0,0,0,0,250
TURCO,atencion odontologica,consulta repetida,2023-01-01,8,0,2,6,9,1,6,14,3,0,0,2,0,0,51
UNCIA,atencion odontologica,consulta repetida,2023-01-01,0,0,21,9,15,18,11,19,5,2,0,2,0,1,103
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2023-01-01,2,0,13,11,9,30,16,51,1,0,0,0,0,0,133
UYUNI,atencion odontologica,consulta repetida,2023-01-01,1,7,6,22,11,11,15,31,1,2,0,0,0,0,107
VACAS,atencion odontologica,consulta repetida,2023-01-01,2,1,1,1,0,5,2,12,0,0,0,0,0,0,24
VALLEGRANDE,atencion odontologica,consulta repetida,2023-01-01,0,4,8,9,2,12,5,31,4,4,0,2,0,1,82
VIACHA,atencion odontologica,consulta repetida,2023-01-01,12,11,15,14,7,19,8,19,4,0,0,0,0,1,110
VILA VILA,atencion odontologica,consulta repetida,2023-01-01,4,0,0,2,0,2,1,2,0,0,0,0,0,0,11
VILLA CHARCAS,atencion odontologica,consulta repetida,2023-01-01,0,2,9,7,1,6,1,20,0,2,0,0,0,0,48
VILLA MONTES,atencion odontologica,consulta repetida,2023-01-01,7,3,12,23,15,22,32,51,9,1,0,0,0,0,175
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,consulta repetida,2023-01-01,0,0,2,3,1,2,6,4,2,2,0,0,0,0,22
VILLA SERRANO,atencion odontologica,consulta repetida,2023-01-01,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5
VILLA TUNARI,atencion odontologica,consulta repetida,2023-01-01,0,0,2,1,6,2,7,19,3,0,0,0,0,0,40
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2023-01-01,4,9,19,30,8,8,4,24,2,0,0,3,0,3,114
VILLAZON,atencion odontologica,consulta repetida,2023-01-01,4,5,21,37,13,33,9,68,10,4,0,3,0,4,211
VITICHI,atencion odontologica,consulta repetida,2023-01-01,3,3,6,5,2,9,17,19,1,3,0,1,0,0,69
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2023-01-01,0,0,2,1,0,6,0,3,0,0,0,0,0,0,12
WARNES,atencion odontologica,consulta repetida,2023-01-01,12,6,12,9,7,3,13,18,0,0,0,0,0,0,80
YACUIBA,atencion odontologica,consulta repetida,2023-01-01,2,6,37,33,11,43,62,88,11,3,0,0,0,0,296
YAMPARAEZ,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,5,3,12,0,0,0,0,0,0,20
YANACACHI,atencion odontologica,consulta repetida,2023-01-01,2,1,1,1,0,3,1,1,0,0,0,0,0,0,10
YAPACANI,atencion odontologica,consulta repetida,2023-01-01,3,3,9,31,33,27,21,29,7,0,0,4,0,0,167
YOCALLA,atencion odontologica,consulta repetida,2023-01-01,1,1,16,25,15,2,1,12,0,2,0,0,0,0,75
YOTALA,atencion odontologica,consulta repetida,2023-01-01,0,0,0,5,2,1,0,1,0,0,0,0,0,0,9
YUNCHARA,atencion odontologica,consulta repetida,2023-01-01,0,0,6,5,3,1,2,3,0,0,0,0,0,0,20
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2023-01-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,consulta repetida,2023-01-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACACIO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,0,3,5,6,0,0,0,0,0,0,15
ACHACACHI,atencion odontologica,consulta repetida,2023-02-01,5,7,15,16,10,32,22,64,1,6,0,1,0,0,179
ACHOCALLA,atencion odontologica,consulta repetida,2023-02-01,0,3,2,5,5,8,7,26,0,0,0,0,0,0,56
AIQUILE,atencion odontologica,consulta repetida,2023-02-01,0,0,2,3,1,2,4,6,0,5,0,1,0,0,24
ALALAY,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
ALCALA,atencion odontologica,consulta repetida,2023-02-01,3,0,0,9,5,8,5,27,4,0,0,0,0,0,61
ANCORAIMES,atencion odontologica,consulta repetida,2023-02-01,1,5,0,3,3,7,12,7,8,6,0,0,0,2,54
ANDAMARCA,atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,0,0,0,6,1,0,0,0,0,0,8
ANTEQUERA,atencion odontologica,consulta repetida,2023-02-01,0,0,2,4,0,0,10,3,1,0,0,0,0,0,20
ANZALDO,atencion odontologica,consulta repetida,2023-02-01,0,0,11,2,1,5,6,13,0,2,0,0,0,0,40
ARAMPAMPA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
ARANI,atencion odontologica,consulta repetida,2023-02-01,0,1,1,3,3,10,6,10,1,3,0,0,0,0,38
ARBIETO,atencion odontologica,consulta repetida,2023-02-01,3,1,1,1,0,1,2,11,0,0,0,0,0,0,20
ARQUE,atencion odontologica,consulta repetida,2023-02-01,0,1,3,7,5,8,10,13,1,0,0,4,0,0,52
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2023-02-01,0,0,3,1,1,1,2,5,0,0,0,0,0,0,13
ATOCHA,atencion odontologica,consulta repetida,2023-02-01,6,4,19,12,16,18,71,78,11,10,0,0,0,0,245
AYO AYO,atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,0,4,0,5,0,1,0,0,0,0,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2023-02-01,6,6,13,18,2,7,32,51,1,0,0,4,0,0,140
AZURDUY,atencion odontologica,consulta repetida,2023-02-01,0,3,0,0,3,0,1,3,0,0,0,0,0,0,10
BATALLAS,atencion odontologica,consulta repetida,2023-02-01,0,5,0,0,0,3,5,6,0,0,0,0,0,0,19
BAURES,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,2,0,2,1,1,1,0,0,0,0,7
BELEN DE ANDAMARCA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7
BELLA FLOR,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,consulta repetida,2023-02-01,12,6,14,20,5,14,23,47,8,1,0,1,0,0,151
BETANZOS,atencion odontologica,consulta repetida,2023-02-01,0,0,1,6,3,33,33,55,2,0,0,2,0,10,145
BOYUIBE,atencion odontologica,consulta repetida,2023-02-01,0,0,0,5,0,0,0,5,0,0,0,0,0,0,10
BUENA VISTA,atencion odontologica,consulta repetida,2023-02-01,0,0,3,0,2,6,0,5,0,0,0,0,0,0,16
CABEZAS,atencion odontologica,consulta repetida,2023-02-01,2,2,5,7,0,5,7,16,1,0,0,0,0,0,45
CAIROMA,atencion odontologica,consulta repetida,2023-02-01,0,0,2,2,2,8,4,5,0,0,0,0,0,0,23
"CAIZA ""D""",atencion odontologica,consulta repetida,2023-02-01,4,0,5,5,3,3,3,5,0,0,0,0,0,0,28
CAJUATA,atencion odontologica,consulta repetida,2023-02-01,0,3,0,0,1,2,5,2,0,0,0,0,0,0,13
CALACOTO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CALAMARCA,atencion odontologica,consulta repetida,2023-02-01,0,0,6,18,10,20,4,27,0,0,0,0,0,0,85
CAMARGO,atencion odontologica,consulta repetida,2023-02-01,2,18,18,30,8,15,30,51,3,7,0,1,0,0,183
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,consulta repetida,2023-02-01,6,7,20,16,13,22,31,73,24,5,0,2,0,0,219
CAPINOTA,atencion odontologica,consulta repetida,2023-02-01,0,1,0,1,3,2,19,11,7,3,0,2,0,0,49
CARACOLLO,atencion odontologica,consulta repetida,2023-02-01,4,5,10,8,1,12,5,11,2,5,0,1,0,0,64
CARANAVI,atencion odontologica,consulta repetida,2023-02-01,0,0,1,3,9,7,6,9,0,1,0,0,0,0,36
CARANGAS,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,2,0,1,1,4,0,0,0,0,8
CARAPARI,atencion odontologica,consulta repetida,2023-02-01,0,4,8,5,6,4,14,39,2,0,0,1,0,4,87
CARIPUYO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,8,0,0,7,0,0,0,0,0,0,15
CARMEN RIVERO TORREZ,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,consulta repetida,2023-02-01,1,2,0,2,0,3,4,11,2,0,0,0,0,0,25
CHAQUI,atencion odontologica,consulta repetida,2023-02-01,0,0,1,5,3,0,11,10,1,2,0,0,0,0,33
CHARAGUA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,consulta repetida,2023-02-01,0,2,5,8,1,7,3,6,0,2,0,0,0,0,34
CHIMORE,atencion odontologica,consulta repetida,2023-02-01,0,0,0,5,3,1,9,7,0,0,0,0,0,0,25
CHIPAYA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CHUA COCANI,atencion odontologica,consulta repetida,2023-02-01,0,1,0,3,1,8,3,1,1,0,0,0,0,0,18
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2023-02-01,2,6,4,11,2,1,9,41,0,7,0,0,0,0,83
CKOCHAS,atencion odontologica,consulta repetida,2023-02-01,0,1,0,1,0,0,1,9,0,0,0,0,0,0,12
CLIZA,atencion odontologica,consulta repetida,2023-02-01,2,2,14,6,4,10,10,28,12,5,0,0,0,0,93
COBIJA,atencion odontologica,consulta repetida,2023-02-01,8,8,26,27,25,16,70,133,10,12,0,1,0,0,336
COCAPATA,atencion odontologica,consulta repetida,2023-02-01,11,8,17,10,5,7,9,15,8,13,0,2,0,2,107
COCHABAMBA,atencion odontologica,consulta repetida,2023-02-01,179,193,550,600,336,385,1181,1839,450,327,0,11,0,2,6053
COIPASA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,0,0,39,126,0,2,0,0,0,0,168
"COLCHA ""K""",atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4
COLLANA,atencion odontologica,consulta repetida,2023-02-01,0,1,5,1,0,14,2,4,0,0,0,0,0,0,27
COLPA BELGICA,atencion odontologica,consulta repetida,2023-02-01,1,0,8,20,0,13,43,25,10,10,0,1,0,0,131
COLQUECHACA,atencion odontologica,consulta repetida,2023-02-01,1,0,4,9,0,4,2,13,2,0,0,0,0,0,35
COLQUENCHA,atencion odontologica,consulta repetida,2023-02-01,0,0,4,2,2,6,0,21,1,1,0,0,0,0,37
COLQUIRI,atencion odontologica,consulta repetida,2023-02-01,9,10,16,26,33,42,50,106,9,18,0,0,0,0,319
COMARAPA,atencion odontologica,consulta repetida,2023-02-01,3,0,9,7,4,7,2,18,8,4,0,1,0,1,64
CONCEPCION,atencion odontologica,consulta repetida,2023-02-01,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,consulta repetida,2023-02-01,4,9,14,2,3,3,12,19,0,0,0,1,0,0,67
CORO CORO,atencion odontologica,consulta repetida,2023-02-01,3,2,8,21,7,12,21,23,0,1,0,0,0,0,98
COROICO,atencion odontologica,consulta repetida,2023-02-01,0,0,3,1,1,7,15,21,1,2,0,0,0,0,51
CORQUE,atencion odontologica,consulta repetida,2023-02-01,2,0,0,0,0,2,0,2,0,0,0,0,0,0,6
COTAGAITA,atencion odontologica,consulta repetida,2023-02-01,6,1,28,7,8,36,47,89,4,6,0,5,0,2,239
COTOCA,atencion odontologica,consulta repetida,2023-02-01,24,0,0,0,0,0,0,1,0,0,0,0,0,0,25
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2023-02-01,13,26,6,12,3,5,2,8,1,0,0,0,0,0,76
CUEVO,atencion odontologica,consulta repetida,2023-02-01,0,0,3,3,6,9,1,23,2,0,0,0,0,0,47
CULPINA,atencion odontologica,consulta repetida,2023-02-01,2,0,6,3,3,5,5,15,0,3,0,0,0,0,42
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2023-02-01,0,1,4,0,2,6,1,5,0,0,0,0,0,0,19
DESAGUADERO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,2,0,3,0,5,0,0,0,0,0,0,10
EL ALTO,atencion odontologica,consulta repetida,2023-02-01,63,68,161,169,102,134,221,487,82,60,0,83,0,3,1633
EL CHORO,atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4
EL PUENTE(TJA),atencion odontologica,consulta repetida,2023-02-01,0,0,2,1,1,3,9,28,2,4,0,0,0,0,50
EL TORNO,atencion odontologica,consulta repetida,2023-02-01,19,2,5,4,2,9,6,30,11,5,0,6,0,7,106
EL VILLAR,atencion odontologica,consulta repetida,2023-02-01,1,0,5,6,6,12,16,24,1,0,0,0,0,0,71
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2023-02-01,0,1,4,4,8,15,8,17,0,0,0,0,0,0,57
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2023-02-01,0,2,2,8,0,4,1,5,2,0,0,1,0,0,25
ESCOMA,atencion odontologica,consulta repetida,2023-02-01,0,0,3,1,4,4,0,12,4,0,0,0,0,0,28
EUCALIPTUS,atencion odontologica,consulta repetida,2023-02-01,0,0,3,0,0,5,1,5,3,2,0,0,0,0,19
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2023-02-01,1,3,4,4,5,4,2,39,5,2,0,0,0,0,69
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,2,7,0,0,0,0,0,0,9
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2023-02-01,0,0,1,0,1,6,3,2,0,0,0,0,0,0,13
GUANAY,atencion odontologica,consulta repetida,2023-02-01,7,5,0,3,5,10,8,22,4,1,0,0,0,0,65
GUAQUI,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,1,1,0,3,0,1,0,0,0,0,7
GUAYARAMERIN,atencion odontologica,consulta repetida,2023-02-01,0,0,2,0,2,0,2,0,1,0,0,0,0,0,7
GUTIERREZ,atencion odontologica,consulta repetida,2023-02-01,0,3,0,5,0,1,2,17,0,1,0,1,0,0,30
HUACARAJE,atencion odontologica,consulta repetida,2023-02-01,0,0,5,1,3,0,0,2,6,0,0,0,0,0,17
HUACARETA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,7,2,0,0,0,0,0,0,0,9
HUACHACALLA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,2,0,1,5,0,0,0,0,0,0,9
HUANUNI,atencion odontologica,consulta repetida,2023-02-01,1,1,15,18,11,15,16,37,3,0,0,1,0,0,118
HUATAJATA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,2,0,3,0,1,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,4,2,6,0,0,0,0,12
HUMANATA,atencion odontologica,consulta repetida,2023-02-01,3,2,5,5,2,11,27,14,11,21,0,1,0,0,102
ICLA,atencion odontologica,consulta repetida,2023-02-01,2,0,4,5,2,0,4,10,0,0,0,0,0,0,27
INCAHUASI,atencion odontologica,consulta repetida,2023-02-01,1,0,2,1,1,10,11,16,0,0,0,0,0,0,42
INQUISIVI,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,11,1,7,6,0,1,0,0,0,0,26
IXIAMAS,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,consulta repetida,2023-02-01,0,0,7,3,3,9,17,24,2,1,0,0,0,0,66
LA ASUNTA,atencion odontologica,consulta repetida,2023-02-01,0,0,4,7,4,20,20,33,0,0,0,0,0,1,89
LA GUARDIA,atencion odontologica,consulta repetida,2023-02-01,93,86,57,54,2,7,8,19,3,0,0,0,0,0,329
LA PAZ,atencion odontologica,consulta repetida,2023-02-01,300,228,544,691,317,427,1209,1952,380,370,0,18,0,4,6440
LAGUNILLAS,atencion odontologica,consulta repetida,2023-02-01,0,0,0,4,3,3,1,23,1,0,0,0,0,0,35
LAJA,atencion odontologica,consulta repetida,2023-02-01,4,3,5,15,3,2,4,19,3,2,0,2,0,0,62
LAS CARRERAS,atencion odontologica,consulta repetida,2023-02-01,0,0,4,3,4,2,6,21,1,0,0,0,0,3,44
LICOMA PAMPA,atencion odontologica,consulta repetida,2023-02-01,0,6,8,19,0,2,11,5,0,1,0,0,0,0,52
LLALLAGUA,atencion odontologica,consulta repetida,2023-02-01,3,3,6,18,14,21,20,42,11,6,0,0,0,0,144
LLICA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
LURIBAY,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,3,1,1,0,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,consulta repetida,2023-02-01,0,0,9,7,2,7,7,24,2,7,0,0,0,0,65
MACHARETI,atencion odontologica,consulta repetida,2023-02-01,2,10,2,5,0,5,4,4,0,0,0,3,0,0,35
MAGDALENA,atencion odontologica,consulta repetida,2023-02-01,0,0,2,0,1,5,5,11,4,0,0,0,0,0,28
MAIRANA,atencion odontologica,consulta repetida,2023-02-01,1,0,1,1,3,3,3,16,0,0,0,0,0,0,28
MALLA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,5,2,2,1,0,1,0,0,0,0,12
MAPIRI,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,consulta repetida,2023-02-01,0,0,3,2,1,4,5,10,0,0,0,0,0,0,25
MINEROS,atencion odontologica,consulta repetida,2023-02-01,0,0,2,2,0,0,1,3,0,0,0,0,0,0,8
MIZQUE,atencion odontologica,consulta repetida,2023-02-01,18,14,35,31,16,34,26,86,5,7,0,0,0,0,272
MOCOMOCO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,1,1,1,8,0,0,0,0,0,0,11
MOJINETE,atencion odontologica,consulta repetida,2023-02-01,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
MOJOCOYA,atencion odontologica,consulta repetida,2023-02-01,1,2,11,24,5,13,17,59,1,3,0,0,0,0,136
MONTEAGUDO,atencion odontologica,consulta repetida,2023-02-01,0,21,6,14,4,11,21,25,0,0,0,0,0,0,102
MONTERO,atencion odontologica,consulta repetida,2023-02-01,1,1,5,1,4,8,4,20,2,4,0,0,0,0,50
MORO MORO,atencion odontologica,consulta repetida,2023-02-01,0,1,1,0,0,1,5,5,0,0,0,0,0,0,13
MOROCHATA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2023-02-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
OCURI,atencion odontologica,consulta repetida,2023-02-01,1,4,1,3,2,3,3,6,0,0,0,4,0,0,27
ORURO,atencion odontologica,consulta repetida,2023-02-01,129,55,170,258,113,217,441,720,111,99,0,22,0,5,2340
PADCAYA,atencion odontologica,consulta repetida,2023-02-01,0,0,3,1,4,6,29,46,2,0,0,0,0,0,91
PADILLA,atencion odontologica,consulta repetida,2023-02-01,0,0,7,4,0,14,10,28,0,1,0,0,0,0,64
PAILON,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PALCA,atencion odontologica,consulta repetida,2023-02-01,0,0,6,8,4,7,13,19,0,0,0,0,0,0,57
PALOS BLANCOS,atencion odontologica,consulta repetida,2023-02-01,0,0,3,0,4,4,13,9,0,0,0,0,0,0,33
PAMPA GRANDE,atencion odontologica,consulta repetida,2023-02-01,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5
PASORAPA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PATACAMAYA,atencion odontologica,consulta repetida,2023-02-01,1,4,1,8,4,0,0,6,0,0,0,0,0,0,24
PAZÑA,atencion odontologica,consulta repetida,2023-02-01,0,1,3,4,4,1,0,13,2,0,0,0,0,0,28
POCOATA,atencion odontologica,consulta repetida,2023-02-01,1,3,1,6,16,4,24,49,3,1,0,7,0,1,116
POCONA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5
POJO (CBBA),atencion odontologica,consulta repetida,2023-02-01,1,1,4,16,16,11,8,49,0,0,0,7,0,4,117
POOPO,atencion odontologica,consulta repetida,2023-02-01,2,6,5,3,4,9,12,28,4,3,0,0,0,0,76
PORCO,atencion odontologica,consulta repetida,2023-02-01,9,2,4,7,2,0,2,14,0,1,0,1,0,1,43
POROMA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PORTACHUELO,atencion odontologica,consulta repetida,2023-02-01,2,1,25,16,11,16,6,13,2,2,0,0,0,0,94
PORVENIR,atencion odontologica,consulta repetida,2023-02-01,0,1,0,1,3,4,2,10,1,0,0,1,0,1,24
POSTRER VALLE,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,consulta repetida,2023-02-01,91,86,215,223,95,145,329,642,61,48,0,23,0,2,1960
PRESTO,atencion odontologica,consulta repetida,2023-02-01,0,0,0,4,0,3,2,2,0,0,0,0,0,0,11
PUCARANI,atencion odontologica,consulta repetida,2023-02-01,0,0,0,1,0,4,3,8,0,2,0,0,0,0,18
PUERTO ACOSTA,atencion odontologica,consulta repetida,2023-02-01,0,0,0,0,0,6,3,5,0,1,0,0,0,0,15
PUERTO CARABUCO,atencion odontologica,consulta repetida,2023-02-01,1,3,9,8,2,5,6,16,1,4,0,1,0,0,56
