,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
MAGDALENA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MAIRANA,atencion odontologica,rayos x dental,2023-02-01,0,0,1,1,1,3,2,19,0,0,0,0,0,0,27
MAPIRI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,0,1,5,0,0,0,0,0,0,7
MINEROS,atencion odontologica,rayos x dental,2023-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
MONTEAGUDO,atencion odontologica,rayos x dental,2023-02-01,0,1,1,3,0,2,0,2,0,0,0,0,0,0,9
MORO MORO,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,0,1,3,0,0,0,0,0,0,5
OCURI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
ORURO,atencion odontologica,rayos x dental,2023-02-01,12,8,46,62,35,97,130,238,30,24,0,0,0,0,682
PADCAYA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
PADILLA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,8,2,15,0,0,0,0,0,0,26
PAILON,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PAZÑA,atencion odontologica,rayos x dental,2023-02-01,0,0,1,2,2,0,1,4,0,0,0,0,0,0,10
POOPO,atencion odontologica,rayos x dental,2023-02-01,0,0,3,1,2,0,2,6,0,0,0,0,0,0,14
PORCO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
PORONGO,atencion odontologica,rayos x dental,2023-02-01,0,1,0,3,0,0,1,3,0,0,0,0,0,0,8
PORVENIR,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
POTOSI,atencion odontologica,rayos x dental,2023-02-01,1,2,9,6,7,13,33,50,9,1,0,0,0,0,131
PUCARANI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,0,1,3,1,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,6,5,0,39,0,0,0,0,0,0,50
PUERTO QUIJARRO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
PUERTO SUAREZ,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,1,0,3,5,0,0,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUNA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,2,4,5,0,1,0,0,0,0,13
PUNATA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,2,1,0,0,1,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,rayos x dental,2023-02-01,0,0,6,4,4,1,16,36,5,5,0,0,0,0,77
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-02-01,0,0,2,0,0,0,2,6,1,0,0,0,0,0,11
RIBERALTA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,1,1,13,1,0,0,0,0,0,17
SACABA,atencion odontologica,rayos x dental,2023-02-01,0,0,5,9,10,7,23,42,23,7,0,0,0,0,126
SACACA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,0,2,4,0,0,0,0,0,0,7
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-02-01,0,0,1,4,4,3,3,9,2,2,0,0,0,0,28
SAMAIPATA,atencion odontologica,rayos x dental,2023-02-01,0,0,1,1,0,2,2,0,0,0,0,0,0,0,6
SAN BENITO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
SAN BORJA,atencion odontologica,rayos x dental,2023-02-01,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,rayos x dental,2023-02-01,0,1,0,0,1,2,3,6,0,0,0,0,0,0,13
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-02-01,0,0,3,3,2,1,9,7,0,1,0,0,0,0,26
SAN LUCAS,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,1,0,2,12,0,0,0,0,0,0,16
SAN MATIAS,atencion odontologica,rayos x dental,2023-02-01,2,0,5,4,2,3,1,10,0,2,0,0,0,0,29
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-02-01,0,0,2,0,1,0,1,3,0,0,0,0,0,0,7
SAN PEDRO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,2,2,1,0,0,0,0,0,0,6
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,2,0,2,0,2,0,0,0,0,0,0,6
SAN PEDRO DE CURAHUARA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,2,0,2,2,6,1,1,0,0,0,0,14
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-02-01,37,36,106,87,67,82,440,572,143,116,0,0,0,0,1686
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-02-01,0,1,2,4,2,1,6,4,0,0,0,0,0,0,20
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,3,8,0,8,0,1,0,0,0,0,20
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
SANTIVAÑES,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,0,1,3,1,1,0,0,0,0,7
SAPAHAQUI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,3,1,2,0,0,0,0,0,0,6
SICA SICA (VILLA AROMA),atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,1,3,11,1,1,0,0,0,0,18
SORACACHI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,1,3,5,1,5,0,0,0,0,16
SORATA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,3,1,0,2,3,0,0,0,0,0,0,9
SUCRE,atencion odontologica,rayos x dental,2023-02-01,1,0,15,8,5,9,20,48,16,4,0,0,0,0,126
TACACHI,atencion odontologica,rayos x dental,2023-02-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
TARABUCO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
TARATA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TARIJA,atencion odontologica,rayos x dental,2023-02-01,0,0,5,8,1,5,17,31,3,2,0,0,0,0,72
TARVITA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
TOCO,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
TORO TORO,atencion odontologica,rayos x dental,2023-02-01,0,0,0,1,0,1,1,2,1,0,0,0,0,0,6
TRIGAL,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,5,7,0,0,0,0,0,0,12
TRINIDAD,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TUPIZA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,3,3,4,2,1,0,0,0,0,13
TURCO,atencion odontologica,rayos x dental,2023-02-01,0,1,0,2,1,1,1,4,0,0,0,0,0,0,10
UNCIA,atencion odontologica,rayos x dental,2023-02-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,1,2,11,1,0,0,0,0,0,16
UYUNI,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,0,1,9,0,0,0,0,0,0,11
VALLEGRANDE,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,4,1,4,2,0,0,0,0,0,12
VILLA MONTES,atencion odontologica,rayos x dental,2023-02-01,0,2,3,1,2,0,8,10,5,2,0,0,0,0,33
VILLA TUNARI,atencion odontologica,rayos x dental,2023-02-01,0,0,1,0,0,1,4,6,1,2,0,0,0,0,15
VILLAZON,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
VINTO,atencion odontologica,rayos x dental,2023-02-01,1,0,2,2,0,4,3,3,0,1,0,0,0,0,16
WARNES,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
YACUIBA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
YAMPARAEZ,atencion odontologica,rayos x dental,2023-02-01,0,0,0,2,1,3,0,1,0,0,0,0,0,0,7
YOCALLA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,2,3,1,0,4,1,0,0,0,0,0,11
YOTALA,atencion odontologica,rayos x dental,2023-02-01,0,0,0,3,1,5,7,14,2,0,0,0,0,0,32
YUNCHARA,atencion odontologica,rayos x dental,2023-02-01,0,0,3,0,0,1,0,4,0,0,0,0,0,0,8
ACHACACHI,atencion odontologica,rayos x dental,2023-03-01,0,0,2,6,3,6,4,27,3,5,0,0,0,0,56
ACHOCALLA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
AIQUILE,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,2,1,9,1,3,0,0,0,0,18
ANDAMARCA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,2,1,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,3,0,0,0,3,1,0,0,0,0,0,7
ANZALDO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,1,0,1,0,0,0,0,0,0,4
ARANI,atencion odontologica,rayos x dental,2023-03-01,0,0,2,1,3,3,5,10,3,3,0,0,0,0,30
ATOCHA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,3,1,14,12,2,0,0,0,0,0,32
AYO AYO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,1,1,0,1,0,0,0,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,2,0,9,0,3,0,0,0,0,16
BATALLAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,3,2,6,14,1,1,0,0,0,0,27
BETANZOS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,1,0,3,2,1,1,0,0,0,0,10
CABEZAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,1,1,2,2,1,3,0,0,0,0,11
CAJUATA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CAMARGO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,1,2,6,13,2,1,0,0,0,0,25
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
CAPINOTA,atencion odontologica,rayos x dental,2023-03-01,0,2,1,0,1,8,9,3,3,2,0,0,0,0,29
CARACOLLO,atencion odontologica,rayos x dental,2023-03-01,1,0,0,1,0,0,0,4,0,0,0,0,0,0,6
CARANGAS,atencion odontologica,rayos x dental,2023-03-01,0,0,3,1,0,1,0,2,0,0,0,0,0,0,7
CARIPUYO,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,2,2,1,1,0,0,0,0,0,0,7
CHALLAPATA,atencion odontologica,rayos x dental,2023-03-01,2,0,0,1,0,1,1,7,0,3,0,0,0,0,15
CHAQUI,atencion odontologica,rayos x dental,2023-03-01,0,1,0,0,3,4,4,12,3,8,0,0,0,0,35
CHARAGUA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,rayos x dental,2023-03-01,1,0,2,2,0,2,0,8,0,0,0,0,0,0,15
CHIMORE,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,3,7,9,2,0,0,0,0,0,22
CHUMA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
CKOCHAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
COBIJA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,1,2,2,13,1,0,0,0,0,0,20
COCHABAMBA,atencion odontologica,rayos x dental,2023-03-01,11,8,69,94,49,70,254,505,171,185,0,0,0,0,1416
COIPASA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-03-01,0,1,3,1,2,3,7,26,2,4,0,0,0,0,49
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
COLLANA,atencion odontologica,rayos x dental,2023-03-01,0,0,3,1,2,1,2,10,0,0,0,0,0,0,19
COLPA BELGICA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,0,2,1,1,1,0,0,0,0,6
COLQUECHACA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,2,5,6,12,3,0,0,0,0,0,29
COLQUENCHA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COLQUIRI,atencion odontologica,rayos x dental,2023-03-01,0,1,5,4,8,12,16,17,0,0,0,0,0,0,63
COMARAPA,atencion odontologica,rayos x dental,2023-03-01,1,0,1,0,0,1,2,7,0,0,0,0,0,0,12
CORO CORO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CORQUE,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
COTAGAITA,atencion odontologica,rayos x dental,2023-03-01,0,1,1,1,2,1,4,16,0,2,0,0,0,0,28
COTOCA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
CULPINA,atencion odontologica,rayos x dental,2023-03-01,0,1,9,7,4,18,28,30,5,11,0,0,0,0,113
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-03-01,1,0,1,2,1,1,1,7,0,1,0,0,0,0,15
DESAGUADERO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,rayos x dental,2023-03-01,0,0,2,7,10,7,12,12,0,2,0,0,0,0,52
EL CHORO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
EL TORNO,atencion odontologica,rayos x dental,2023-03-01,1,0,1,0,2,1,5,21,2,2,0,0,0,0,35
EL VILLAR,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,0,3,9,0,0,0,0,0,0,13
ESCARA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,0,5,4,0,0,0,0,0,0,10
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-03-01,0,0,2,3,0,2,3,9,0,1,0,0,0,0,20
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
GUANAY,atencion odontologica,rayos x dental,2023-03-01,0,0,1,1,1,3,5,8,1,0,0,0,0,0,20
GUTIERREZ,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,5,5,0,0,0,0,0,0,11
HUACARETA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,1,1,3,1,0,0,0,0,0,0,7
HUACHACALLA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,3,0,3,1,0,0,0,0,0,8
HUANUNI,atencion odontologica,rayos x dental,2023-03-01,3,0,7,7,12,15,21,34,8,3,0,0,0,0,110
HUATAJATA,atencion odontologica,rayos x dental,2023-03-01,0,0,2,0,2,0,0,1,0,2,0,0,0,0,7
INCAHUASI,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,3,8,14,1,0,0,0,0,0,27
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
IXIAMAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,1,3,3,0,4,0,0,0,0,0,13
LA ASUNTA,atencion odontologica,rayos x dental,2023-03-01,0,1,1,1,1,0,2,7,1,0,0,0,0,0,14
LA PAZ,atencion odontologica,rayos x dental,2023-03-01,17,18,68,66,48,71,173,324,75,70,0,0,0,0,930
LA RIVERA,atencion odontologica,rayos x dental,2023-03-01,0,0,3,1,0,1,0,4,0,0,0,0,0,0,9
LAGUNILLAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5
LAS CARRERAS,atencion odontologica,rayos x dental,2023-03-01,0,0,1,2,3,0,1,4,1,0,0,0,0,0,12
LLALLAGUA,atencion odontologica,rayos x dental,2023-03-01,2,0,1,1,4,0,3,0,0,0,0,0,0,0,11
MACHACAMARCA,atencion odontologica,rayos x dental,2023-03-01,1,0,4,2,1,1,1,10,3,0,0,0,0,0,23
MAIRANA,atencion odontologica,rayos x dental,2023-03-01,0,1,3,11,8,5,1,16,4,0,0,0,0,0,49
MAPIRI,atencion odontologica,rayos x dental,2023-03-01,0,0,3,0,0,2,2,0,0,0,0,0,0,0,7
MECAPACA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
MINEROS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MOJINETE,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,0,0,2,1,0,0,0,0,0,0,5
MONTEAGUDO,atencion odontologica,rayos x dental,2023-03-01,0,2,2,1,0,1,3,8,2,0,0,0,0,0,19
MONTERO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MORO MORO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
OCURI,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,3,0,0,3,0,1,0,0,0,0,7
ORURO,atencion odontologica,rayos x dental,2023-03-01,15,8,58,70,42,73,157,243,55,43,0,0,0,0,764
PADILLA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,1,0,3,7,9,1,0,0,0,0,0,22
PAILON,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PALCA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
PAZÑA,atencion odontologica,rayos x dental,2023-03-01,0,0,3,2,0,4,5,12,0,3,0,0,0,0,29
POCOATA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POOPO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,3,0,5,3,19,3,4,0,0,0,0,37
PORCO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
PORONGO,atencion odontologica,rayos x dental,2023-03-01,0,1,3,5,0,2,4,7,1,2,0,0,0,0,25
PORVENIR,atencion odontologica,rayos x dental,2023-03-01,0,1,0,1,0,2,0,6,0,0,0,0,0,0,10
POSTRER VALLE,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,rayos x dental,2023-03-01,0,0,12,10,6,22,47,75,5,4,0,0,0,0,181
PUCARANI,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PUERTO RICO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,2,0,2,3,2,0,0,0,0,0,9
PUERTO SUAREZ,atencion odontologica,rayos x dental,2023-03-01,0,2,0,0,4,4,3,15,0,0,0,0,0,0,28
PUERTO VILLARROEL,atencion odontologica,rayos x dental,2023-03-01,0,0,1,1,0,3,2,1,0,0,0,0,0,0,8
PUNA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,1,2,2,0,1,0,0,0,0,7
PUNATA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
QUIABAYA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,rayos x dental,2023-03-01,1,1,14,13,3,5,32,52,25,7,0,0,0,0,153
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,1,0,0,6,0,0,0,0,0,0,7
RAVELO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,3,1,0,1,0,0,0,0,0,0,5
RIBERALTA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,3,12,1,0,0,0,0,0,16
SABAYA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
SACABA,atencion odontologica,rayos x dental,2023-03-01,1,3,12,5,5,4,33,44,20,18,0,0,0,0,145
SACACA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,1,0,4,1,6,1,0,0,0,0,0,14
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-03-01,0,0,1,2,1,4,3,11,2,1,0,0,0,0,25
SAMAIPATA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,1,0,5,0,1,0,0,0,0,8
SAN ANTONIO DE LOMERIO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAN BORJA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,rayos x dental,2023-03-01,0,0,3,2,1,1,0,2,1,0,0,0,0,0,10
SAN JOAQUIN,atencion odontologica,rayos x dental,2023-03-01,0,0,7,0,0,1,3,7,0,0,0,0,0,0,18
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-03-01,0,0,2,2,0,2,5,8,0,1,0,0,0,0,20
SAN LUCAS,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,1,6,13,0,0,0,0,0,0,20
SAN MATIAS,atencion odontologica,rayos x dental,2023-03-01,1,0,3,4,3,2,5,6,0,3,0,0,0,0,27
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,rayos x dental,2023-03-01,0,0,1,1,3,0,0,5,0,0,0,0,0,0,10
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,1,0,6,4,9,0,7,0,0,0,0,27
SAN PEDRO DE CURAHUARA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,4,0,4,1,11,1,0,0,0,0,0,21
SAN PEDRO DE QUEMES,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-03-01,20,19,150,116,91,90,457,828,159,171,0,0,0,0,2101
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-03-01,0,0,1,9,1,0,5,15,1,0,0,0,0,0,32
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-03-01,0,0,0,2,1,4,1,7,5,2,0,0,0,0,22
