,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2023-01-01,2,5,4,4,0,1,0,0,0,0,0,0,0,0,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2023-01-01,14,1,1,1,0,2,0,2,0,1,0,0,0,0,22
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2023-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,medidas preventivas,2023-01-01,5,5,22,31,13,26,15,27,2,1,0,0,0,0,147
SAN BORJA,atencion odontologica,medidas preventivas,2023-01-01,17,12,43,54,15,38,19,46,3,1,0,0,0,0,248
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2023-01-01,0,1,2,10,0,1,1,5,0,0,0,0,0,0,20
SAN CARLOS,atencion odontologica,medidas preventivas,2023-01-01,3,0,15,8,2,0,2,8,0,0,0,0,0,0,38
SAN IGNACIO,atencion odontologica,medidas preventivas,2023-01-01,9,8,47,64,21,29,16,30,0,2,0,0,0,0,226
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2023-01-01,3,4,4,0,2,2,1,5,2,0,0,0,0,0,23
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2023-01-01,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2023-01-01,31,33,34,31,1,2,0,14,0,2,0,0,0,0,148
SAN JOAQUIN,atencion odontologica,medidas preventivas,2023-01-01,0,1,6,7,0,0,0,4,0,0,0,0,0,0,18
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2023-01-01,7,5,25,9,1,8,0,12,0,1,0,0,0,0,68
SAN JULIAN,atencion odontologica,medidas preventivas,2023-01-01,69,52,44,42,18,29,20,74,13,3,0,0,0,0,364
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2023-01-01,18,10,28,36,0,2,0,8,0,0,0,0,0,0,102
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2023-01-01,3,10,39,36,3,5,3,11,2,0,0,0,0,0,112
SAN LUCAS,atencion odontologica,medidas preventivas,2023-01-01,8,9,19,5,3,5,3,11,0,0,0,0,0,0,63
SAN MATIAS,atencion odontologica,medidas preventivas,2023-01-01,16,22,19,27,1,4,14,36,2,0,0,0,0,0,141
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2023-01-01,0,0,45,50,25,85,65,83,4,12,0,0,0,0,369
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2023-01-01,0,2,9,12,0,4,4,5,0,0,0,0,0,0,36
SAN PEDRO,atencion odontologica,medidas preventivas,2023-01-01,2,5,26,36,24,14,11,27,1,0,0,0,0,0,146
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2023-01-01,3,16,14,1,1,16,0,19,1,5,0,0,0,0,76
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2023-01-01,7,4,9,8,2,2,5,9,5,6,0,0,0,0,57
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2023-01-01,11,13,23,28,11,14,18,43,8,13,0,0,0,0,182
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2023-01-01,1,0,3,1,0,0,0,0,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2023-01-01,3,0,1,0,0,2,2,3,0,0,0,0,0,0,11
SAN RAFAEL,atencion odontologica,medidas preventivas,2023-01-01,9,4,19,8,12,9,13,12,0,1,0,0,0,0,87
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2023-01-01,6,8,1,2,1,1,0,0,0,0,0,0,0,0,19
SANTA ANA,atencion odontologica,medidas preventivas,2023-01-01,0,4,19,26,10,25,7,22,0,5,0,0,0,0,118
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2023-01-01,1169,1129,2160,2332,644,994,1350,3455,538,411,0,0,0,0,14182
SANTA ROSA,atencion odontologica,medidas preventivas,2023-01-01,0,2,9,20,6,7,39,21,1,0,0,0,0,0,105
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2023-01-01,1,7,15,7,13,21,7,21,2,2,0,0,0,0,96
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2023-01-01,5,2,2,3,3,3,3,6,2,4,0,0,0,0,33
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2023-01-01,31,23,37,33,10,9,23,20,7,3,0,0,0,0,196
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2023-01-01,2,9,17,29,0,11,3,3,1,0,0,0,0,0,75
SANTIAGO DE MACHACA,atencion odontologica,medidas preventivas,2023-01-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
SANTIVAÑES,atencion odontologica,medidas preventivas,2023-01-01,5,9,29,49,20,10,12,28,6,5,0,0,0,0,173
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2023-01-01,9,6,13,36,14,17,0,3,1,0,0,0,0,0,99
SAPAHAQUI,atencion odontologica,medidas preventivas,2023-01-01,7,3,5,10,2,1,1,5,0,0,0,0,0,0,34
SENA,atencion odontologica,medidas preventivas,2023-01-01,12,13,7,0,0,11,2,10,1,0,0,0,0,0,56
SHINAOTA,atencion odontologica,medidas preventivas,2023-01-01,5,9,30,35,19,17,9,39,2,4,0,0,0,0,169
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2023-01-01,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5
SICAYA,atencion odontologica,medidas preventivas,2023-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,medidas preventivas,2023-01-01,27,47,145,176,49,57,32,121,10,17,0,0,0,0,681
SOPACHUY,atencion odontologica,medidas preventivas,2023-01-01,7,0,7,7,5,0,0,3,0,0,0,0,0,0,29
SORACACHI,atencion odontologica,medidas preventivas,2023-01-01,11,7,12,23,20,11,3,9,5,5,0,0,0,0,106
SORATA,atencion odontologica,medidas preventivas,2023-01-01,25,8,27,61,12,3,5,14,1,2,0,0,0,0,158
SUCRE,atencion odontologica,medidas preventivas,2023-01-01,239,193,448,408,124,153,103,273,13,12,0,0,0,0,1966
TACACHI,atencion odontologica,medidas preventivas,2023-01-01,0,0,5,3,6,18,0,6,0,2,0,0,0,0,40
TACACOMA,atencion odontologica,medidas preventivas,2023-01-01,2,1,2,2,0,0,0,0,0,0,0,0,0,0,7
TACOBAMBA,atencion odontologica,medidas preventivas,2023-01-01,0,0,4,6,1,3,3,7,0,1,0,0,0,0,25
TACOPAYA,atencion odontologica,medidas preventivas,2023-01-01,0,0,0,0,1,1,1,1,2,0,0,0,0,0,6
TAHUA,atencion odontologica,medidas preventivas,2023-01-01,0,0,0,2,0,1,0,4,2,0,0,0,0,0,9
TAPACARI,atencion odontologica,medidas preventivas,2023-01-01,3,8,62,48,16,12,17,48,8,6,0,0,0,0,228
TARABUCO,atencion odontologica,medidas preventivas,2023-01-01,13,10,6,0,0,0,0,0,0,0,0,0,0,0,29
TARACO,atencion odontologica,medidas preventivas,2023-01-01,9,4,6,13,11,10,5,17,12,9,0,0,0,0,96
TARATA,atencion odontologica,medidas preventivas,2023-01-01,0,1,3,1,1,6,4,7,1,1,0,0,0,0,25
TARIJA,atencion odontologica,medidas preventivas,2023-01-01,60,78,343,428,126,208,111,225,43,27,0,0,0,0,1649
TARVITA,atencion odontologica,medidas preventivas,2023-01-01,42,37,7,38,0,9,0,5,0,0,0,0,0,0,138
TEOPONTE,atencion odontologica,medidas preventivas,2023-01-01,5,2,12,22,43,17,15,13,0,4,0,0,0,0,133
TIAHUANACU,atencion odontologica,medidas preventivas,2023-01-01,5,7,17,16,3,6,0,6,0,0,0,0,0,0,60
TINGUIPAYA,atencion odontologica,medidas preventivas,2023-01-01,22,13,18,11,5,14,9,11,3,3,0,0,0,0,109
TIPUANI,atencion odontologica,medidas preventivas,2023-01-01,5,2,25,5,3,0,0,1,1,0,0,0,0,0,42
TIQUIPAYA,atencion odontologica,medidas preventivas,2023-01-01,63,62,289,374,91,128,49,124,4,9,0,0,0,0,1193
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2023-01-01,13,2,66,48,21,39,24,38,3,5,0,0,0,0,259
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2023-01-01,2,0,22,3,2,7,0,0,0,0,0,0,0,0,36
TOCO,atencion odontologica,medidas preventivas,2023-01-01,11,16,11,36,7,2,2,3,0,0,0,0,0,0,88
TOLATA,atencion odontologica,medidas preventivas,2023-01-01,7,5,15,43,2,11,1,11,1,0,0,0,0,0,96
TOLEDO,atencion odontologica,medidas preventivas,2023-01-01,2,0,4,11,0,3,5,5,1,1,0,0,0,0,32
TOMAVE,atencion odontologica,medidas preventivas,2023-01-01,5,5,3,10,0,2,2,6,1,0,0,0,0,0,34
TOMINA,atencion odontologica,medidas preventivas,2023-01-01,16,12,13,24,2,4,4,12,0,0,0,0,0,0,87
TORO TORO,atencion odontologica,medidas preventivas,2023-01-01,0,0,7,0,0,2,0,0,0,0,0,0,0,0,9
TOTORA(CBBA),atencion odontologica,medidas preventivas,2023-01-01,3,0,2,14,3,25,3,9,1,2,0,0,0,0,62
TOTORA(ORR),atencion odontologica,medidas preventivas,2023-01-01,13,7,4,6,5,4,0,4,0,0,0,0,0,0,43
TRIGAL,atencion odontologica,medidas preventivas,2023-01-01,0,2,5,10,0,0,0,0,0,0,0,0,0,0,17
TRINIDAD,atencion odontologica,medidas preventivas,2023-01-01,46,56,173,218,55,98,58,136,18,15,0,0,0,0,873
TUPIZA,atencion odontologica,medidas preventivas,2023-01-01,14,8,100,82,43,91,72,207,28,39,0,0,0,0,684
TURCO,atencion odontologica,medidas preventivas,2023-01-01,5,1,13,17,4,2,0,2,0,2,0,0,0,0,46
UMALA,atencion odontologica,medidas preventivas,2023-01-01,13,14,17,18,6,8,7,25,3,5,0,0,0,0,116
UNCIA,atencion odontologica,medidas preventivas,2023-01-01,7,2,47,32,25,15,8,18,6,7,0,0,0,0,167
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2023-01-01,4,0,13,25,7,3,9,18,3,1,0,0,0,0,83
URUBICHA,atencion odontologica,medidas preventivas,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UYUNI,atencion odontologica,medidas preventivas,2023-01-01,30,28,100,92,37,44,46,70,11,14,0,0,0,0,472
VACAS,atencion odontologica,medidas preventivas,2023-01-01,3,1,13,5,5,7,0,4,0,0,0,0,0,0,38
VALLEGRANDE,atencion odontologica,medidas preventivas,2023-01-01,41,40,77,52,35,73,24,206,14,12,0,0,0,0,574
VIACHA,atencion odontologica,medidas preventivas,2023-01-01,70,96,225,250,104,157,28,66,5,3,0,0,0,0,1004
VILA VILA,atencion odontologica,medidas preventivas,2023-01-01,3,2,10,20,10,9,4,11,0,1,0,0,0,0,70
VILLA CHARCAS,atencion odontologica,medidas preventivas,2023-01-01,2,14,15,41,4,23,12,19,0,1,0,0,0,0,131
VILLA MONTES,atencion odontologica,medidas preventivas,2023-01-01,18,10,135,194,132,97,159,213,25,5,0,0,0,0,988
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2023-01-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,medidas preventivas,2023-01-01,3,9,29,11,16,20,10,17,1,1,0,0,0,0,117
VILLA SERRANO,atencion odontologica,medidas preventivas,2023-01-01,16,14,34,5,0,5,2,32,0,0,0,0,0,0,108
VILLA TUNARI,atencion odontologica,medidas preventivas,2023-01-01,29,20,110,151,45,50,57,115,13,4,0,0,0,0,594
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2023-01-01,13,12,41,66,15,8,6,33,2,1,0,0,0,0,197
VILLAZON,atencion odontologica,medidas preventivas,2023-01-01,40,24,24,51,3,8,2,13,1,3,0,0,0,0,169
VINTO,atencion odontologica,medidas preventivas,2023-01-01,48,51,141,203,79,102,33,66,7,4,0,0,0,0,734
VITICHI,atencion odontologica,medidas preventivas,2023-01-01,6,3,6,5,0,3,1,2,1,0,0,0,0,0,27
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2023-01-01,4,1,0,0,1,0,0,1,0,0,0,0,0,0,7
WARNES,atencion odontologica,medidas preventivas,2023-01-01,32,24,22,27,5,4,7,1,0,0,0,0,0,0,122
YACO,atencion odontologica,medidas preventivas,2023-01-01,12,9,5,7,0,0,1,2,0,0,0,0,0,0,36
YACUIBA,atencion odontologica,medidas preventivas,2023-01-01,5,34,224,293,107,129,105,151,28,7,0,0,0,0,1083
YAMPARAEZ,atencion odontologica,medidas preventivas,2023-01-01,13,13,22,15,0,0,0,1,0,0,0,0,0,0,64
YANACACHI,atencion odontologica,medidas preventivas,2023-01-01,2,1,6,5,0,0,0,1,0,0,0,0,0,0,15
YAPACANI,atencion odontologica,medidas preventivas,2023-01-01,21,29,52,126,43,81,53,90,20,15,0,0,0,0,530
YOCALLA,atencion odontologica,medidas preventivas,2023-01-01,15,7,32,35,19,8,4,18,0,4,0,0,0,0,142
YOTALA,atencion odontologica,medidas preventivas,2023-01-01,1,0,5,12,1,0,0,2,0,0,0,0,0,0,21
YUNCHARA,atencion odontologica,medidas preventivas,2023-01-01,1,4,11,7,3,1,3,4,0,0,0,0,0,0,34
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2023-01-01,0,5,4,6,2,0,0,3,0,0,0,0,0,0,20
ZUDAÑEZ,atencion odontologica,medidas preventivas,2023-01-01,2,0,17,14,0,4,0,1,0,0,0,0,0,0,38
ACACIO,atencion odontologica,medidas preventivas,2023-02-01,12,0,0,8,0,1,2,3,0,0,0,0,0,0,26
ACHACACHI,atencion odontologica,medidas preventivas,2023-02-01,27,29,66,59,31,12,11,40,6,6,0,0,0,0,287
ACHOCALLA,atencion odontologica,medidas preventivas,2023-02-01,38,44,44,45,4,22,3,45,1,3,0,0,0,0,249
AIQUILE,atencion odontologica,medidas preventivas,2023-02-01,6,3,94,80,31,39,32,97,23,13,0,0,0,0,418
ALALAY,atencion odontologica,medidas preventivas,2023-02-01,7,3,2,2,0,0,1,2,1,3,0,0,0,0,21
ALCALA,atencion odontologica,medidas preventivas,2023-02-01,17,13,4,1,0,1,3,2,0,0,0,0,0,0,41
ALTO BENI,atencion odontologica,medidas preventivas,2023-02-01,18,16,20,16,4,7,7,11,0,0,0,0,0,0,99
ANCORAIMES,atencion odontologica,medidas preventivas,2023-02-01,1,2,1,0,2,0,0,0,1,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,medidas preventivas,2023-02-01,2,6,15,26,23,31,1,6,11,6,0,0,0,0,127
ANTEQUERA,atencion odontologica,medidas preventivas,2023-02-01,10,17,57,14,3,11,2,4,0,0,0,0,0,0,118
ANZALDO,atencion odontologica,medidas preventivas,2023-02-01,1,2,12,15,0,8,0,1,0,2,0,0,0,0,41
APOLO,atencion odontologica,medidas preventivas,2023-02-01,18,13,33,46,4,22,3,23,2,1,0,0,0,0,165
ARAMPAMPA,atencion odontologica,medidas preventivas,2023-02-01,1,5,4,10,2,0,3,5,1,2,0,0,0,0,33
ARANI,atencion odontologica,medidas preventivas,2023-02-01,0,5,8,39,0,4,2,5,2,0,0,0,0,0,65
ARBIETO,atencion odontologica,medidas preventivas,2023-02-01,44,32,46,50,12,17,15,51,4,6,0,0,0,0,277
ARQUE,atencion odontologica,medidas preventivas,2023-02-01,5,7,20,4,6,9,8,10,1,1,0,0,0,0,71
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2023-02-01,21,19,30,23,12,15,2,2,0,0,0,0,0,0,124
ATOCHA,atencion odontologica,medidas preventivas,2023-02-01,7,8,55,51,31,25,95,97,10,25,0,0,0,0,404
AUCAPATA,atencion odontologica,medidas preventivas,2023-02-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8
AYATA,atencion odontologica,medidas preventivas,2023-02-01,14,6,13,17,3,2,3,6,2,4,0,0,0,0,70
AYO AYO,atencion odontologica,medidas preventivas,2023-02-01,0,0,1,0,0,0,0,2,0,2,0,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2023-02-01,16,20,107,121,18,53,98,132,7,4,0,0,0,0,576
AZURDUY,atencion odontologica,medidas preventivas,2023-02-01,9,52,4,22,4,6,1,9,0,0,0,0,0,0,107
BATALLAS,atencion odontologica,medidas preventivas,2023-02-01,7,20,14,12,0,1,1,4,1,0,0,0,0,0,60
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2023-02-01,2,0,2,8,2,0,4,10,0,2,0,0,0,0,30
BELLA FLOR,atencion odontologica,medidas preventivas,2023-02-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
BERMEJO,atencion odontologica,medidas preventivas,2023-02-01,24,29,59,48,33,24,37,72,3,4,0,0,0,0,333
BETANZOS,atencion odontologica,medidas preventivas,2023-02-01,18,31,14,24,7,12,12,31,1,4,0,0,0,0,154
BOLIVAR,atencion odontologica,medidas preventivas,2023-02-01,0,0,6,5,0,4,3,6,1,0,0,0,0,0,25
BOLPEBRA,atencion odontologica,medidas preventivas,2023-02-01,7,0,9,11,0,0,0,0,0,0,0,0,0,0,27
BOYUIBE,atencion odontologica,medidas preventivas,2023-02-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,medidas preventivas,2023-02-01,9,4,6,10,0,3,0,2,0,0,0,0,0,0,34
CABEZAS,atencion odontologica,medidas preventivas,2023-02-01,61,50,49,54,8,21,0,22,0,0,0,0,0,0,265
CAIROMA,atencion odontologica,medidas preventivas,2023-02-01,2,6,40,21,5,18,18,40,6,4,0,0,0,0,160
"CAIZA ""D""",atencion odontologica,medidas preventivas,2023-02-01,11,9,30,32,0,2,4,9,0,6,0,0,0,0,103
CAJUATA,atencion odontologica,medidas preventivas,2023-02-01,13,14,20,12,2,11,8,20,1,0,0,0,0,0,101
CALACOTO,atencion odontologica,medidas preventivas,2023-02-01,2,0,0,0,0,0,2,1,0,0,0,0,0,0,5
CALAMARCA,atencion odontologica,medidas preventivas,2023-02-01,14,18,10,11,0,5,1,14,0,0,0,0,0,0,73
CAMARGO,atencion odontologica,medidas preventivas,2023-02-01,2,1,15,20,3,14,0,4,0,3,0,0,0,0,62
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2023-02-01,1,0,1,0,9,4,0,2,0,0,0,0,0,0,17
CAMIRI,atencion odontologica,medidas preventivas,2023-02-01,54,52,53,39,5,6,26,44,20,16,0,0,0,0,315
CAPINOTA,atencion odontologica,medidas preventivas,2023-02-01,8,28,27,59,20,29,76,104,16,24,0,0,0,0,391
CAQUIAVIRI,atencion odontologica,medidas preventivas,2023-02-01,10,7,26,8,0,8,1,1,0,0,0,0,0,0,61
CARACOLLO,atencion odontologica,medidas preventivas,2023-02-01,11,16,17,29,2,25,11,38,3,4,0,0,0,0,156
CARANAVI,atencion odontologica,medidas preventivas,2023-02-01,32,27,29,51,24,17,28,47,4,2,0,0,0,0,261
CARANGAS,atencion odontologica,medidas preventivas,2023-02-01,0,0,0,0,0,1,1,3,1,2,0,0,0,0,8
CARAPARI,atencion odontologica,medidas preventivas,2023-02-01,6,4,45,39,12,12,38,58,5,1,0,0,0,0,220
CARIPUYO,atencion odontologica,medidas preventivas,2023-02-01,8,4,0,0,0,0,0,0,0,0,0,0,0,0,12
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2023-02-01,7,8,16,6,0,2,0,0,0,0,0,0,0,0,39
CATACORA,atencion odontologica,medidas preventivas,2023-02-01,4,3,1,1,0,1,0,1,1,0,0,0,0,0,12
CHACARILLA,atencion odontologica,medidas preventivas,2023-02-01,4,0,6,0,0,0,6,7,2,2,0,0,0,0,27
CHALLAPATA,atencion odontologica,medidas preventivas,2023-02-01,24,25,40,54,8,11,4,11,0,0,0,0,0,0,177
CHAQUI,atencion odontologica,medidas preventivas,2023-02-01,24,7,6,13,4,5,1,3,0,0,0,0,0,0,63
CHARAGUA,atencion odontologica,medidas preventivas,2023-02-01,25,21,6,16,0,9,10,12,3,0,0,0,0,0,102
CHARAÑA,atencion odontologica,medidas preventivas,2023-02-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CHAYANTA,atencion odontologica,medidas preventivas,2023-02-01,16,16,11,21,0,2,4,15,0,1,0,0,0,0,86
CHIMORE,atencion odontologica,medidas preventivas,2023-02-01,10,5,42,35,12,39,13,28,0,2,0,0,0,0,186
CHIPAYA,atencion odontologica,medidas preventivas,2023-02-01,4,3,11,5,2,2,1,7,0,0,0,0,0,0,35
CHOQUE COTA,atencion odontologica,medidas preventivas,2023-02-01,14,5,5,20,0,6,0,14,2,0,0,0,0,0,66
CHUA COCANI,atencion odontologica,medidas preventivas,2023-02-01,7,8,32,38,0,0,0,0,0,0,0,0,0,0,85
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2023-02-01,5,1,60,60,1,3,5,4,0,0,0,0,0,0,139
CHUMA,atencion odontologica,medidas preventivas,2023-02-01,13,7,18,13,1,6,6,8,1,1,0,0,0,0,74
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2023-02-01,0,1,4,12,6,8,11,28,0,5,0,0,0,0,75
CKOCHAS,atencion odontologica,medidas preventivas,2023-02-01,18,11,10,8,5,4,3,15,5,10,0,0,0,0,89
CLIZA,atencion odontologica,medidas preventivas,2023-02-01,8,8,20,19,1,11,1,5,0,0,0,0,0,0,73
COBIJA,atencion odontologica,medidas preventivas,2023-02-01,243,219,125,105,38,44,91,246,5,4,0,0,0,0,1120
COCAPATA,atencion odontologica,medidas preventivas,2023-02-01,13,8,11,12,2,2,1,13,5,4,0,0,0,0,71
COCHABAMBA,atencion odontologica,medidas preventivas,2023-02-01,612,675,1248,1430,640,796,2015,3203,954,734,0,0,0,0,12307
COIPASA,atencion odontologica,medidas preventivas,2023-02-01,2,2,0,6,0,2,2,3,2,0,0,0,0,0,19
COLCAPIRHUA,atencion odontologica,medidas preventivas,2023-02-01,20,15,44,32,28,7,58,186,2,2,0,0,0,0,394
"COLCHA ""K""",atencion odontologica,medidas preventivas,2023-02-01,1,3,8,5,1,0,1,6,0,0,0,0,0,0,25
COLLANA,atencion odontologica,medidas preventivas,2023-02-01,8,3,8,7,6,7,1,3,0,0,0,0,0,0,43
COLOMI,atencion odontologica,medidas preventivas,2023-02-01,41,33,69,124,9,33,26,66,10,12,0,0,0,0,423
COLPA BELGICA,atencion odontologica,medidas preventivas,2023-02-01,4,4,2,6,0,6,12,9,0,2,0,0,0,0,45
COLQUECHACA,atencion odontologica,medidas preventivas,2023-02-01,6,4,7,9,2,6,8,10,1,2,0,0,0,0,55
COLQUENCHA,atencion odontologica,medidas preventivas,2023-02-01,19,36,28,17,9,32,12,36,0,0,0,0,0,0,189
COLQUIRI,atencion odontologica,medidas preventivas,2023-02-01,17,16,30,34,20,15,7,18,3,4,0,0,0,0,164
COMANCHE,atencion odontologica,medidas preventivas,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,medidas preventivas,2023-02-01,15,10,23,17,3,10,5,30,1,4,0,0,0,0,118
COMBAYA,atencion odontologica,medidas preventivas,2023-02-01,0,0,1,1,1,2,0,0,1,0,0,0,0,0,6
CONCEPCION,atencion odontologica,medidas preventivas,2023-02-01,5,5,4,1,1,1,0,5,0,0,0,0,0,0,22
COPACABANA,atencion odontologica,medidas preventivas,2023-02-01,10,5,6,17,14,4,8,23,5,3,0,0,0,0,95
CORIPATA,atencion odontologica,medidas preventivas,2023-02-01,15,18,19,3,5,1,2,10,0,0,0,0,0,0,73
CORO CORO,atencion odontologica,medidas preventivas,2023-02-01,28,11,72,116,36,29,39,64,4,1,0,0,0,0,400
COROICO,atencion odontologica,medidas preventivas,2023-02-01,10,1,10,11,0,1,1,5,1,1,0,0,0,0,41
CORQUE,atencion odontologica,medidas preventivas,2023-02-01,3,1,14,24,1,6,8,14,2,2,0,0,0,0,75
COTAGAITA,atencion odontologica,medidas preventivas,2023-02-01,12,8,48,38,11,30,42,86,19,6,0,0,0,0,300
COTOCA,atencion odontologica,medidas preventivas,2023-02-01,58,8,8,13,1,7,0,12,0,1,0,0,0,0,108
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2023-02-01,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2023-02-01,62,86,37,61,9,14,10,29,0,0,0,0,0,0,308
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2023-02-01,4,2,11,15,3,2,6,14,0,0,0,0,0,0,57
CUEVO,atencion odontologica,medidas preventivas,2023-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,medidas preventivas,2023-02-01,8,13,6,2,1,2,0,7,0,0,0,0,0,0,39
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2023-02-01,2,21,16,39,1,5,1,6,0,0,0,0,0,0,91
CURVA,atencion odontologica,medidas preventivas,2023-02-01,40,36,12,12,0,1,0,4,12,18,0,0,0,0,135
DESAGUADERO,atencion odontologica,medidas preventivas,2023-02-01,1,2,1,4,0,2,0,2,2,2,0,0,0,0,16
EL ALTO,atencion odontologica,medidas preventivas,2023-02-01,467,554,642,860,237,401,541,1358,159,101,0,0,0,0,5320
EL CHORO,atencion odontologica,medidas preventivas,2023-02-01,4,4,8,1,1,0,1,4,2,2,0,0,0,0,27
EL PUENTE(STC),atencion odontologica,medidas preventivas,2023-02-01,21,2,42,27,12,20,28,46,2,4,0,0,0,0,204
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2023-02-01,0,4,4,5,3,4,1,6,0,2,0,0,0,0,29
EL TORNO,atencion odontologica,medidas preventivas,2023-02-01,93,76,6,15,5,9,7,36,8,7,0,0,0,0,262
EL VILLAR,atencion odontologica,medidas preventivas,2023-02-01,6,3,4,36,5,5,2,4,1,0,0,0,0,0,66
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2023-02-01,12,9,14,31,1,5,2,8,0,0,0,0,0,0,82
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2023-02-01,37,57,100,123,22,52,22,97,7,5,0,0,0,0,522
ESCARA,atencion odontologica,medidas preventivas,2023-02-01,0,0,7,30,0,0,1,1,1,1,0,0,0,0,41
ESCOMA,atencion odontologica,medidas preventivas,2023-02-01,17,8,20,8,1,1,3,5,0,1,0,0,0,0,64
ESMERALDA,atencion odontologica,medidas preventivas,2023-02-01,2,0,0,11,0,0,3,3,0,4,0,0,0,0,23
