,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
SAN BORJA,atencion odontologica,primera consulta,2023-01-01,26,21,81,88,36,62,66,146,8,3,0,8,0,3,548
SAN BUENA VENTURA,atencion odontologica,primera consulta,2023-01-01,4,19,19,18,10,11,5,26,2,1,0,3,0,0,118
SAN CARLOS,atencion odontologica,primera consulta,2023-01-01,7,7,39,42,17,17,11,57,8,6,0,2,0,2,215
SAN IGNACIO,atencion odontologica,primera consulta,2023-01-01,6,19,49,65,28,36,33,76,3,4,0,3,0,2,324
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2023-01-01,9,14,37,27,14,17,18,70,10,8,0,4,0,1,229
SAN JAVIER(BNI),atencion odontologica,primera consulta,2023-01-01,4,4,5,3,0,0,4,11,0,0,0,2,0,0,33
SAN JAVIER(STC),atencion odontologica,primera consulta,2023-01-01,15,10,7,11,5,6,12,33,6,4,0,27,0,2,138
SAN JOAQUIN,atencion odontologica,primera consulta,2023-01-01,5,5,21,18,6,10,7,29,1,0,0,0,0,2,104
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2023-01-01,3,0,10,9,9,6,7,18,1,2,0,0,0,0,65
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2023-01-01,24,19,24,43,8,14,8,46,5,4,0,6,0,1,202
SAN JULIAN,atencion odontologica,primera consulta,2023-01-01,41,36,82,104,26,47,53,111,17,7,0,32,0,6,562
SAN LORENZO(PND),atencion odontologica,primera consulta,2023-01-01,9,5,13,20,1,1,4,5,1,0,0,5,0,0,64
SAN LORENZO(TJA),atencion odontologica,primera consulta,2023-01-01,8,17,61,65,23,46,38,106,8,8,0,3,0,0,383
SAN LUCAS,atencion odontologica,primera consulta,2023-01-01,10,10,26,38,20,50,33,76,10,5,0,13,0,0,291
SAN MATIAS,atencion odontologica,primera consulta,2023-01-01,14,16,24,30,9,11,14,35,7,1,0,12,0,4,177
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2023-01-01,13,14,33,27,16,46,29,103,9,8,0,38,0,0,336
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2023-01-01,1,3,6,13,2,4,9,12,7,2,0,1,0,0,60
SAN PEDRO,atencion odontologica,primera consulta,2023-01-01,16,31,45,73,40,62,42,129,10,16,0,21,0,0,485
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2023-01-01,11,22,29,32,7,26,37,68,11,13,0,12,0,4,272
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2023-01-01,13,9,17,24,9,9,17,41,13,9,0,4,0,0,165
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2023-01-01,37,38,107,104,37,47,80,176,47,75,0,5,0,7,760
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2023-01-01,1,0,3,1,0,0,2,2,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2023-01-01,3,0,6,13,19,12,19,19,1,2,0,1,0,0,95
SAN RAFAEL,atencion odontologica,primera consulta,2023-01-01,3,2,8,4,4,4,5,6,0,1,0,0,0,0,37
SAN RAMON BENI,atencion odontologica,primera consulta,2023-01-01,0,0,14,20,14,21,12,17,0,3,0,20,0,0,121
SAN RAMON SCZ,atencion odontologica,primera consulta,2023-01-01,10,11,9,11,5,3,3,9,2,2,0,10,0,0,75
SANTA ANA,atencion odontologica,primera consulta,2023-01-01,1,5,19,25,2,22,18,29,1,3,0,4,0,2,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2023-01-01,924,933,1652,1773,445,883,1132,3549,475,442,0,1059,0,56,13323
SANTA ROSA,atencion odontologica,primera consulta,2023-01-01,0,2,9,20,6,7,39,21,1,0,0,1,0,0,106
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2023-01-01,3,9,33,38,15,25,24,50,2,12,0,2,0,2,215
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2023-01-01,3,3,3,5,4,2,3,12,2,4,0,1,0,0,42
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2023-01-01,12,15,40,28,18,23,43,67,46,28,0,8,0,0,328
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2023-01-01,1,7,15,17,6,8,10,21,5,5,0,1,0,0,96
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2023-01-01,1,4,4,6,2,3,4,11,3,8,0,0,0,0,46
SANTIVAÑES,atencion odontologica,primera consulta,2023-01-01,4,6,18,28,8,8,16,33,6,5,0,2,0,0,134
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2023-01-01,5,7,9,30,14,15,8,21,2,3,0,2,0,1,117
SAPAHAQUI,atencion odontologica,primera consulta,2023-01-01,10,7,16,29,19,23,18,41,8,1,0,6,0,0,178
SENA,atencion odontologica,primera consulta,2023-01-01,7,7,18,13,8,22,10,36,8,3,0,11,0,3,146
SHINAOTA,atencion odontologica,primera consulta,2023-01-01,5,9,16,19,16,17,5,37,2,4,0,4,0,1,135
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2023-01-01,2,2,10,20,22,19,10,36,4,5,0,1,0,1,132
SICAYA,atencion odontologica,primera consulta,2023-01-01,0,1,1,3,3,6,1,5,0,2,0,0,0,0,22
SIPE SIPE,atencion odontologica,primera consulta,2023-01-01,27,34,112,140,42,42,51,168,14,20,0,0,0,0,650
SOPACHUY,atencion odontologica,primera consulta,2023-01-01,3,3,10,22,7,10,13,38,2,3,0,10,0,0,121
SORACACHI,atencion odontologica,primera consulta,2023-01-01,10,11,27,37,18,24,33,51,13,17,0,3,0,0,244
SORATA,atencion odontologica,primera consulta,2023-01-01,21,11,27,30,15,18,18,49,5,4,0,5,0,0,203
SUCRE,atencion odontologica,primera consulta,2023-01-01,310,300,434,524,175,357,417,955,88,40,0,203,0,15,3818
TACACHI,atencion odontologica,primera consulta,2023-01-01,0,0,1,3,2,4,0,8,0,2,0,0,0,0,20
TACACOMA,atencion odontologica,primera consulta,2023-01-01,3,5,19,16,8,13,15,39,2,1,0,2,0,0,123
TACOBAMBA,atencion odontologica,primera consulta,2023-01-01,1,0,4,6,1,6,4,12,5,2,0,1,0,0,42
TACOPAYA,atencion odontologica,primera consulta,2023-01-01,1,2,3,4,4,7,8,18,5,5,0,2,0,0,59
TAHUA,atencion odontologica,primera consulta,2023-01-01,0,0,0,1,0,1,0,3,2,0,0,7,0,3,17
TAPACARI,atencion odontologica,primera consulta,2023-01-01,5,3,26,27,10,15,20,55,8,8,0,6,0,1,184
TARABUCO,atencion odontologica,primera consulta,2023-01-01,9,7,13,20,3,7,14,36,2,10,0,7,0,1,129
TARACO,atencion odontologica,primera consulta,2023-01-01,8,5,21,21,25,21,21,47,18,13,0,2,0,4,206
TARATA,atencion odontologica,primera consulta,2023-01-01,1,1,23,11,16,20,13,34,3,6,0,0,0,0,128
TARIJA,atencion odontologica,primera consulta,2023-01-01,86,108,382,429,170,322,403,1004,113,100,0,169,0,2,3288
TARVITA,atencion odontologica,primera consulta,2023-01-01,29,36,31,44,16,29,32,94,8,3,0,15,0,3,340
TEOPONTE,atencion odontologica,primera consulta,2023-01-01,3,5,9,15,7,4,13,16,3,2,0,1,0,0,78
TIAHUANACU,atencion odontologica,primera consulta,2023-01-01,10,8,15,22,11,22,14,50,7,5,0,5,0,5,174
TINGUIPAYA,atencion odontologica,primera consulta,2023-01-01,13,14,17,19,4,27,17,59,23,24,0,17,0,2,236
TIPUANI,atencion odontologica,primera consulta,2023-01-01,3,2,17,10,8,3,8,21,2,2,0,1,0,0,77
TIQUIPAYA,atencion odontologica,primera consulta,2023-01-01,30,46,125,141,48,65,57,152,6,10,0,2,0,3,685
TIRAQUE (CBBA),atencion odontologica,primera consulta,2023-01-01,10,6,44,39,21,31,31,56,6,7,0,0,0,0,251
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2023-01-01,3,1,12,16,2,11,12,25,0,3,0,1,0,0,86
TOCO,atencion odontologica,primera consulta,2023-01-01,3,4,13,11,3,8,6,13,1,0,0,3,0,0,65
TODOS SANTOS,atencion odontologica,primera consulta,2023-01-01,0,0,1,1,0,0,4,6,0,1,0,0,0,0,13
TOLATA,atencion odontologica,primera consulta,2023-01-01,2,4,8,13,1,8,9,18,2,1,0,0,0,0,66
TOLEDO,atencion odontologica,primera consulta,2023-01-01,5,5,11,18,7,16,14,37,12,27,0,4,0,0,156
TOMAVE,atencion odontologica,primera consulta,2023-01-01,4,6,11,19,13,13,16,28,7,5,0,2,0,1,125
TOMINA,atencion odontologica,primera consulta,2023-01-01,1,2,18,21,6,21,21,59,7,6,0,10,0,0,172
TORO TORO,atencion odontologica,primera consulta,2023-01-01,3,3,18,12,6,21,14,59,1,3,0,16,0,1,157
TOTORA(CBBA),atencion odontologica,primera consulta,2023-01-01,10,8,37,49,18,38,15,86,5,5,0,5,0,3,279
TOTORA(ORR),atencion odontologica,primera consulta,2023-01-01,3,3,8,7,0,9,3,25,1,4,0,3,0,3,69
TRIGAL,atencion odontologica,primera consulta,2023-01-01,1,2,2,11,4,3,9,19,0,1,0,1,0,0,53
TRINIDAD,atencion odontologica,primera consulta,2023-01-01,58,62,186,222,68,119,168,363,47,20,0,40,0,1,1354
TUPIZA,atencion odontologica,primera consulta,2023-01-01,12,13,46,43,22,34,33,109,33,31,0,29,0,1,406
TURCO,atencion odontologica,primera consulta,2023-01-01,6,4,19,15,12,11,15,29,10,3,0,3,0,1,128
UMALA,atencion odontologica,primera consulta,2023-01-01,6,10,12,13,5,9,13,21,3,7,0,3,0,0,102
UNCIA,atencion odontologica,primera consulta,2023-01-01,8,8,50,51,58,46,44,102,12,17,0,30,0,11,437
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2023-01-01,10,4,48,53,40,56,58,172,8,8,0,0,0,1,458
URUBICHA,atencion odontologica,primera consulta,2023-01-01,1,0,1,9,4,5,7,20,3,3,0,8,0,0,61
UYUNI,atencion odontologica,primera consulta,2023-01-01,21,22,90,88,40,47,53,103,16,18,0,5,0,0,503
VACAS,atencion odontologica,primera consulta,2023-01-01,2,2,14,10,10,9,10,23,2,1,0,0,0,0,83
VALLEGRANDE,atencion odontologica,primera consulta,2023-01-01,37,29,64,54,24,35,32,173,11,11,0,19,0,2,491
VIACHA,atencion odontologica,primera consulta,2023-01-01,39,40,103,114,50,70,34,121,11,12,0,10,0,2,606
VILA VILA,atencion odontologica,primera consulta,2023-01-01,3,2,4,6,2,5,4,11,0,1,0,0,0,0,38
VILLA CHARCAS,atencion odontologica,primera consulta,2023-01-01,10,17,19,40,7,3,21,51,0,6,0,7,0,0,181
VILLA MONTES,atencion odontologica,primera consulta,2023-01-01,17,21,123,157,79,97,106,317,28,10,0,54,0,1,1010
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2023-01-01,0,1,3,4,1,6,1,5,0,0,0,4,0,0,25
VILLA RIVERO,atencion odontologica,primera consulta,2023-01-01,3,5,18,13,9,10,11,19,1,2,0,0,0,0,91
VILLA SERRANO,atencion odontologica,primera consulta,2023-01-01,4,4,9,8,1,5,3,31,0,0,0,5,0,0,70
VILLA TUNARI,atencion odontologica,primera consulta,2023-01-01,37,34,152,167,73,84,103,228,13,12,0,13,0,5,921
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,primera consulta,2023-01-01,8,12,34,46,13,19,14,62,3,5,0,6,0,3,225
VILLAZON,atencion odontologica,primera consulta,2023-01-01,20,20,63,88,19,50,37,120,16,22,0,26,0,6,487
VINTO,atencion odontologica,primera consulta,2023-01-01,20,10,70,84,27,44,32,69,7,5,0,1,0,0,369
VITICHI,atencion odontologica,primera consulta,2023-01-01,4,4,15,14,3,13,20,31,3,7,0,1,0,0,115
WALDO BALLIVIAN,atencion odontologica,primera consulta,2023-01-01,4,7,15,11,7,10,10,23,2,0,0,0,0,0,89
WARNES,atencion odontologica,primera consulta,2023-01-01,29,26,62,76,12,30,37,67,8,3,0,1,0,1,352
YACO,atencion odontologica,primera consulta,2023-01-01,7,6,9,13,17,11,7,29,3,3,0,5,0,0,110
YACUIBA,atencion odontologica,primera consulta,2023-01-01,23,35,158,172,77,120,149,375,42,24,0,40,0,0,1215
YAMPARAEZ,atencion odontologica,primera consulta,2023-01-01,24,15,17,20,6,15,16,43,2,4,0,12,0,0,174
YANACACHI,atencion odontologica,primera consulta,2023-01-01,4,4,12,13,0,10,6,16,1,1,0,1,0,0,68
YAPACANI,atencion odontologica,primera consulta,2023-01-01,17,20,69,107,51,67,64,104,16,13,0,10,0,2,540
YOCALLA,atencion odontologica,primera consulta,2023-01-01,4,4,13,18,8,5,4,17,0,4,0,3,0,0,80
YOTALA,atencion odontologica,primera consulta,2023-01-01,16,13,20,32,7,8,17,42,2,0,0,7,0,1,165
YUNCHARA,atencion odontologica,primera consulta,2023-01-01,5,4,30,34,10,13,16,77,4,8,0,0,0,3,204
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2023-01-01,0,3,3,6,3,0,1,4,0,0,0,0,0,0,20
ZUDAÑEZ,atencion odontologica,primera consulta,2023-01-01,4,0,8,8,1,5,0,10,0,0,0,9,0,0,45
ACACIO,atencion odontologica,primera consulta,2023-02-01,6,2,9,6,2,8,13,24,1,5,0,2,0,2,80
ACHACACHI,atencion odontologica,primera consulta,2023-02-01,33,24,48,54,27,44,54,147,10,14,0,30,0,2,487
ACHOCALLA,atencion odontologica,primera consulta,2023-02-01,40,54,33,26,7,13,14,90,6,11,0,42,0,24,360
AIQUILE,atencion odontologica,primera consulta,2023-02-01,2,5,11,11,2,9,11,28,4,2,0,7,0,1,93
ALALAY,atencion odontologica,primera consulta,2023-02-01,6,4,5,6,1,1,6,10,1,7,0,3,0,1,51
ALCALA,atencion odontologica,primera consulta,2023-02-01,18,13,3,5,3,7,16,34,5,2,0,1,0,1,108
ALTO BENI,atencion odontologica,primera consulta,2023-02-01,17,15,18,19,14,18,33,49,3,1,0,3,0,0,190
ANCORAIMES,atencion odontologica,primera consulta,2023-02-01,2,4,3,7,5,8,14,33,13,12,0,1,0,1,103
ANDAMARCA,atencion odontologica,primera consulta,2023-02-01,1,5,11,14,12,18,14,17,19,25,0,2,0,1,139
ANTEQUERA,atencion odontologica,primera consulta,2023-02-01,6,7,13,9,3,5,15,20,10,8,0,6,0,0,102
ANZALDO,atencion odontologica,primera consulta,2023-02-01,1,1,19,20,1,8,13,16,1,6,0,0,0,0,86
APOLO,atencion odontologica,primera consulta,2023-02-01,16,15,38,49,5,21,6,35,3,2,0,54,0,2,246
ARAMPAMPA,atencion odontologica,primera consulta,2023-02-01,2,1,2,2,0,0,7,7,1,3,0,0,0,2,27
ARANI,atencion odontologica,primera consulta,2023-02-01,1,1,10,10,0,5,11,11,2,4,0,0,0,0,55
ARBIETO,atencion odontologica,primera consulta,2023-02-01,32,29,40,42,8,14,24,95,11,16,0,3,0,2,316
ARQUE,atencion odontologica,primera consulta,2023-02-01,2,3,14,12,8,10,26,35,7,5,0,9,0,0,131
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2023-02-01,21,14,32,27,12,15,14,62,6,0,0,9,0,5,217
ATOCHA,atencion odontologica,primera consulta,2023-02-01,11,14,39,32,28,19,80,85,5,4,0,2,0,1,320
AUCAPATA,atencion odontologica,primera consulta,2023-02-01,3,3,7,4,3,4,14,15,0,2,0,2,0,0,57
AYATA,atencion odontologica,primera consulta,2023-02-01,10,9,19,15,4,17,27,41,8,11,0,6,0,8,175
AYO AYO,atencion odontologica,primera consulta,2023-02-01,5,2,13,12,10,21,16,49,7,6,0,0,0,1,142
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2023-02-01,9,13,35,30,7,22,39,68,5,5,0,0,0,11,244
AZURDUY,atencion odontologica,primera consulta,2023-02-01,3,6,3,9,5,3,6,30,1,1,0,6,0,0,73
BATALLAS,atencion odontologica,primera consulta,2023-02-01,7,19,40,38,14,26,15,53,12,7,0,6,0,0,237
BAURES,atencion odontologica,primera consulta,2023-02-01,0,0,6,5,2,6,11,26,3,0,0,1,0,0,60
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2023-02-01,4,0,2,5,1,2,2,6,1,0,0,3,0,0,26
BELLA FLOR,atencion odontologica,primera consulta,2023-02-01,1,3,2,0,1,5,3,9,0,0,0,4,0,4,32
BERMEJO,atencion odontologica,primera consulta,2023-02-01,16,17,61,39,29,29,64,123,26,12,0,7,0,1,424
BETANZOS,atencion odontologica,primera consulta,2023-02-01,16,21,38,58,11,42,49,115,15,18,0,25,0,7,415
BOLIVAR,atencion odontologica,primera consulta,2023-02-01,0,0,7,7,0,9,6,13,1,3,0,0,0,0,46
BOLPEBRA,atencion odontologica,primera consulta,2023-02-01,4,0,6,7,0,2,4,2,0,0,0,0,0,1,26
BOYUIBE,atencion odontologica,primera consulta,2023-02-01,2,1,5,7,3,3,8,26,1,4,0,1,0,0,61
BUENA VISTA,atencion odontologica,primera consulta,2023-02-01,15,11,23,20,8,12,16,46,5,2,0,5,0,0,163
CABEZAS,atencion odontologica,primera consulta,2023-02-01,35,26,47,44,10,23,17,109,5,8,0,27,0,7,358
CAIROMA,atencion odontologica,primera consulta,2023-02-01,3,8,26,14,4,12,10,29,7,7,0,6,0,0,126
"CAIZA ""D""",atencion odontologica,primera consulta,2023-02-01,34,34,26,23,7,6,20,52,31,52,0,11,0,7,303
CAJUATA,atencion odontologica,primera consulta,2023-02-01,6,13,10,13,6,12,14,37,2,1,0,6,0,0,120
CALACOTO,atencion odontologica,primera consulta,2023-02-01,1,1,2,0,0,1,2,2,3,1,0,0,0,0,13
CALAMARCA,atencion odontologica,primera consulta,2023-02-01,13,12,22,35,11,26,15,64,2,8,0,6,0,4,218
CAMARGO,atencion odontologica,primera consulta,2023-02-01,2,6,15,9,7,13,12,42,3,7,0,9,0,0,125
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2023-02-01,1,1,4,3,0,6,6,19,2,1,0,2,0,0,45
CAMIRI,atencion odontologica,primera consulta,2023-02-01,43,41,44,48,43,65,67,140,29,16,0,20,0,0,556
CAPINOTA,atencion odontologica,primera consulta,2023-02-01,7,20,16,25,4,15,19,62,5,7,0,2,0,0,182
CAQUIAVIRI,atencion odontologica,primera consulta,2023-02-01,9,8,21,14,6,8,7,16,4,4,0,4,0,0,101
CARACOLLO,atencion odontologica,primera consulta,2023-02-01,12,15,14,18,6,22,26,49,8,6,0,18,0,1,195
CARANAVI,atencion odontologica,primera consulta,2023-02-01,30,27,35,55,27,33,54,127,10,7,0,14,0,8,427
CARANGAS,atencion odontologica,primera consulta,2023-02-01,0,0,1,0,0,1,3,3,3,2,0,1,0,1,15
CARAPARI,atencion odontologica,primera consulta,2023-02-01,9,8,48,45,16,38,58,114,9,5,0,14,0,0,364
CARIPUYO,atencion odontologica,primera consulta,2023-02-01,6,5,8,8,3,11,12,34,3,9,0,2,0,3,104
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2023-02-01,2,4,20,5,5,2,8,25,3,2,0,3,0,1,80
CATACORA,atencion odontologica,primera consulta,2023-02-01,4,3,2,1,3,4,2,4,1,1,0,2,0,0,27
CHACARILLA,atencion odontologica,primera consulta,2023-02-01,2,0,3,1,0,0,3,4,1,1,0,0,0,4,19
CHALLAPATA,atencion odontologica,primera consulta,2023-02-01,25,36,54,70,11,36,42,119,58,63,0,44,0,2,560
CHAQUI,atencion odontologica,primera consulta,2023-02-01,7,3,10,12,1,4,13,21,7,5,0,4,0,2,89
CHARAGUA,atencion odontologica,primera consulta,2023-02-01,10,12,12,19,7,32,34,74,7,1,0,4,0,0,212
CHARAÑA,atencion odontologica,primera consulta,2023-02-01,0,2,2,4,0,2,4,6,1,1,0,0,0,0,22
CHAYANTA,atencion odontologica,primera consulta,2023-02-01,18,23,22,29,5,22,22,56,10,8,0,6,0,4,225
CHIMORE,atencion odontologica,primera consulta,2023-02-01,6,7,32,29,17,24,36,62,2,6,0,5,0,0,226
CHIPAYA,atencion odontologica,primera consulta,2023-02-01,5,4,3,4,2,4,4,9,6,4,0,3,0,1,49
CHOQUE COTA,atencion odontologica,primera consulta,2023-02-01,0,0,0,0,0,0,0,2,0,0,0,2,0,0,4
CHUA COCANI,atencion odontologica,primera consulta,2023-02-01,8,12,35,34,2,6,3,12,1,2,0,2,0,0,117
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2023-02-01,4,3,39,33,4,3,8,15,2,1,0,1,0,0,113
CHUMA,atencion odontologica,primera consulta,2023-02-01,8,7,33,21,6,22,36,56,6,8,0,7,0,3,213
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2023-02-01,2,3,1,13,5,2,9,18,1,3,0,2,0,1,60
CKOCHAS,atencion odontologica,primera consulta,2023-02-01,20,23,27,18,9,13,16,49,13,28,0,7,0,1,224
CLIZA,atencion odontologica,primera consulta,2023-02-01,9,9,18,23,7,16,22,65,12,16,0,2,0,0,199
COBIJA,atencion odontologica,primera consulta,2023-02-01,133,127,93,75,40,51,116,261,12,8,0,68,0,35,1019
COCAPATA,atencion odontologica,primera consulta,2023-02-01,21,16,22,21,8,16,15,52,7,13,0,11,0,5,207
COCHABAMBA,atencion odontologica,primera consulta,2023-02-01,172,181,221,251,90,146,466,961,152,171,0,112,0,38,2961
COIPASA,atencion odontologica,primera consulta,2023-02-01,1,2,1,3,1,3,2,3,1,0,0,0,0,0,17
COLCAPIRHUA,atencion odontologica,primera consulta,2023-02-01,14,15,24,21,10,3,41,80,6,7,0,14,0,3,238
"COLCHA ""K""",atencion odontologica,primera consulta,2023-02-01,0,2,10,3,5,2,6,14,0,2,0,0,0,0,44
COLLANA,atencion odontologica,primera consulta,2023-02-01,7,3,4,9,5,5,11,15,0,0,0,1,0,0,60
COLOMI,atencion odontologica,primera consulta,2023-02-01,31,22,52,75,9,26,29,73,10,12,0,14,0,8,361
COLPA BELGICA,atencion odontologica,primera consulta,2023-02-01,2,2,3,5,0,2,14,13,5,2,0,1,0,0,49
COLQUECHACA,atencion odontologica,primera consulta,2023-02-01,17,19,33,42,10,16,42,69,20,26,0,1,0,2,297
COLQUENCHA,atencion odontologica,primera consulta,2023-02-01,13,19,28,27,7,21,18,49,2,5,0,5,0,1,195
COLQUIRI,atencion odontologica,primera consulta,2023-02-01,26,26,33,44,27,19,52,79,16,19,0,14,0,8,363
COMANCHE,atencion odontologica,primera consulta,2023-02-01,0,0,1,2,0,4,3,2,0,0,0,0,0,0,12
COMARAPA,atencion odontologica,primera consulta,2023-02-01,11,11,38,23,4,20,18,88,8,11,0,6,0,13,251
COMBAYA,atencion odontologica,primera consulta,2023-02-01,0,0,4,3,2,5,4,5,6,2,0,1,0,0,32
CONCEPCION,atencion odontologica,primera consulta,2023-02-01,14,14,12,9,3,4,12,17,10,2,0,10,0,1,108
COPACABANA,atencion odontologica,primera consulta,2023-02-01,4,3,6,10,9,4,6,26,6,3,0,2,0,0,79
CORIPATA,atencion odontologica,primera consulta,2023-02-01,8,9,17,9,4,6,12,26,3,0,0,1,0,0,95
CORO CORO,atencion odontologica,primera consulta,2023-02-01,3,8,21,25,11,8,16,28,7,2,0,0,0,0,129
COROICO,atencion odontologica,primera consulta,2023-02-01,1,0,5,9,4,7,12,12,0,2,0,1,0,0,53
CORQUE,atencion odontologica,primera consulta,2023-02-01,2,2,12,16,2,8,9,13,3,3,0,3,0,0,73
COTAGAITA,atencion odontologica,primera consulta,2023-02-01,17,24,32,31,11,24,61,97,23,26,0,37,0,9,392
COTOCA,atencion odontologica,primera consulta,2023-02-01,52,41,30,31,10,24,21,95,7,5,0,17,0,5,338
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2023-02-01,0,0,0,0,0,0,2,1,2,0,0,0,0,0,5
CUATRO CAÑADAS,atencion odontologica,primera consulta,2023-02-01,21,23,29,46,12,18,18,75,8,7,0,6,0,3,266
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2023-02-01,3,2,12,16,3,2,7,11,0,0,0,3,0,0,59
CUEVO,atencion odontologica,primera consulta,2023-02-01,1,0,3,3,1,4,3,19,1,0,0,1,0,0,36
CULPINA,atencion odontologica,primera consulta,2023-02-01,8,13,20,26,13,17,33,86,8,7,0,13,0,0,244
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2023-02-01,2,6,18,11,6,6,11,26,3,4,0,4,0,3,100
CURVA,atencion odontologica,primera consulta,2023-02-01,21,19,8,6,0,4,4,11,10,18,0,2,0,0,103
DESAGUADERO,atencion odontologica,primera consulta,2023-02-01,1,4,6,11,1,6,7,22,2,6,0,1,0,0,67
EL ALTO,atencion odontologica,primera consulta,2023-02-01,365,364,332,414,162,237,359,1144,130,104,0,530,0,33,4174
EL CHORO,atencion odontologica,primera consulta,2023-02-01,4,6,8,7,4,2,6,13,5,6,0,3,0,0,64
EL PUENTE(STC),atencion odontologica,primera consulta,2023-02-01,15,2,21,17,7,13,31,49,5,4,0,2,0,2,168
EL PUENTE(TJA),atencion odontologica,primera consulta,2023-02-01,8,7,56,40,10,20,40,117,12,31,0,4,0,0,345
EL TORNO,atencion odontologica,primera consulta,2023-02-01,49,59,30,31,18,28,46,104,36,32,0,40,0,38,511
EL VILLAR,atencion odontologica,primera consulta,2023-02-01,0,3,10,15,4,12,9,28,2,4,0,3,0,1,91
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2023-02-01,15,11,58,76,23,30,44,137,6,9,0,4,0,0,413
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2023-02-01,24,23,47,56,16,34,29,96,7,5,0,3,0,7,347
ESCARA,atencion odontologica,primera consulta,2023-02-01,0,0,1,2,0,0,1,1,1,1,0,0,0,0,7
ESCOMA,atencion odontologica,primera consulta,2023-02-01,19,9,30,19,7,13,9,27,7,3,0,0,0,1,144
ESMERALDA,atencion odontologica,primera consulta,2023-02-01,1,0,0,3,0,0,2,4,1,7,0,0,0,0,18
EUCALIPTUS,atencion odontologica,primera consulta,2023-02-01,5,2,6,5,4,5,13,24,3,1,0,4,0,0,72
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2023-02-01,14,9,17,29,10,18,17,87,15,7,0,33,0,0,256
FILADELFIA,atencion odontologica,primera consulta,2023-02-01,17,22,12,6,4,7,2,12,4,0,0,7,0,2,95
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2023-02-01,4,5,4,9,2,8,9,37,1,3,0,3,0,0,85
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2023-02-01,11,12,15,15,9,18,15,63,2,4,0,23,0,1,188
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2023-02-01,14,13,25,18,13,32,30,60,5,3,0,13,0,3,229
GUANAY,atencion odontologica,primera consulta,2023-02-01,7,4,16,19,3,16,15,33,4,2,0,13,0,3,135
GUAQUI,atencion odontologica,primera consulta,2023-02-01,13,9,14,11,9,10,35,55,31,47,0,10,0,1,245
GUAYARAMERIN,atencion odontologica,primera consulta,2023-02-01,29,15,53,51,20,36,26,89,10,3,0,26,0,5,363
