,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,5,14
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,5,11
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,13,8,21
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,3,8
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,3,5
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,9,11
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,23,19,42
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,4,6
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,123,104,227
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,11,10,21
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
COLLANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,8,10
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,1,7
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,4,10
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,8,17
CORO CORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,3,5
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,12,12,24
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,2,6
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,25,23,48
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,10,9,19
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,3,3
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,5,7
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,136,137,273
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,6,7
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,50,49,99
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,4,9
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,15,17,32
ESCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,2,9
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,0,5
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,14,14,28
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,36,6,42
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,0,3
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,8,9
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,5,6
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,18,12,30
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,36,50,86
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,208,190,398
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
LICOMA PAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,35,9,44
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,4,7
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,6,13
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,2,6
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,6,9
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,3,9
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,13,13,26
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,66,60,126
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,3,8
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,97,78,175
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,2,7
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,5,11
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,20,10,30
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,4,6
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,2,9
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,4,7
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,3,7
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,6,11
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,115,15,130
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,2,7
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,3,3
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,17,0,17
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,43,29,72
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,10,18,28
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,49,39,88
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,0,3
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,23,16,39
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,0,5
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,1,5
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,40,46,86
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,3,4
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,3,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,13,13,26
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,9,15
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,9,16
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,10,19
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,3,7
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,8,13
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,3,4
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,8,17
SAN LORENZO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,6,8
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,2,9
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,2,6
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,3,6
SAN PABLO DE LIPEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,2,7
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,3,8
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,6,9
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,4,6
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,381,350,731
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,5,12
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,0,3
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,12,10,22
SICAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,10,8,18
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,4,6
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,2,2
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,8,5,13
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,104,122,226
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,0,5
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,1,4
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,5,5
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,2,8
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,8,2,10
TARACO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,1,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,33,34,67
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,9,11
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,6,4,10
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,6,9
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,7,16
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,7,11,18
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,3,5
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,0,1
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,6,11
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,1,5
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,46,22,68
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,14,10,24
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,1,2
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,8,5,13
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,2,3
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,5,10
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,0,3
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,2,6
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,9,14,23
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,2,4
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,24,16,40
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,7,10
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,29,17,46
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,4,0,4
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,11,11,22
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,20,25,45
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,5,6
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,36,39,75
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,67,52,119
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,5,8
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,3,2,5
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,41,47,88
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,5,4,9
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,1,3,4
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-02-01,2,0,2
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,1,1,2
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,5,1,6
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,3,1,4
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,1,12,13
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,1,3
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,8,9,17
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,3,4,7
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,5,5,10
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,0,3,3
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,5,3,8
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,0,2
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,0,2
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,3,2,5
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,3,4,7
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,7,9
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,6,4,10
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,18,0,18
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,1,3
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,3,5,8
AYO AYO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,12,8,20
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,6,8
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,0,2
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,2,1,3
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,10,11,21
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,5,7,12
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,1,1,2
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-03-01,0,1,1
