,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,1,3
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,2,3
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,5,6,11
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,4,3,7
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,4,5
AIQUILE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,11,9,20
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,8,1,9
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,16,8,24
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
COPACABANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,2,3
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,6,2,8
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
CURAHUARA DE CARANGAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,18,15,33
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,2,3
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,0,3
HUATAJATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
ICLA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,3,7
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,24,20,44
LICOMA PAMPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,11,3,14
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,4,8
PADCAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,0,4
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,0,3
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,3,7
QUIABAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,7,2,9
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,3,4
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,1,4
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,2,2
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,4,6
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
SAN MATIAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,2,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
SANTA ANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,62,48,110
SANTA ROSA DEL SARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,1,3
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,4,7
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,3,7
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,0,1,1
UMALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,2,5
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,4,1,5
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,6,6,12
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,3,0,3
YOTALA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-12-01,1,0,1
