municipality,group,variable,month,Vacunaciones dentro de servicio,TOTAL
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,3,3
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,3,3
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,31,31
MORO MORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,4,4
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,102,102
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,12,12
PADILLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,4,4
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,20,20
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,8,8
PORCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,19,19
POSTRER VALLE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,48,48
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,37,37
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,13,13
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,5,5
PUERTO SUAREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,38,38
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,12,12
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,80,80
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,62,62
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,6,6
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,35,35
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
SAN ANDRES DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,5,5
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,71,71
SAN CARLOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,6,6
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,31,31
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,111,111
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,8,8
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,16,16
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,160,160
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,5,5
SAN PEDRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,13,13
SAN RAFAEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,55,55
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,10,10
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1358,1358
SANTA ROSA DEL SARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,25,25
SANTIVAÑES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,3,3
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,12,12
SIPE SIPE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,16,16
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,20,20
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,126,126
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,6,6
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,13,13
TARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,51,51
TARACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,3,3
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,101,101
TARVITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,15,15
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,10,10
TIPUANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,14,14
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,39,39
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,4,4
TOMINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,15,15
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,74,74
URIONDO (A. CONCEPCION),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,10,10
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,29,29
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,12,12
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,21,21
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,81,81
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,14,14
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,960,960
YACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,7,7
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
YANACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,10,10
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-11-01,2,2
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
ALALAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
ALCALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
ASCENCION DE GUARAYOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,7,7
AYO AYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,15,15
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
CARMEN RIVERO TORREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
CHAYANTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,189,189
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,304,304
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,42,42
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,34,34
HUACHACALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,22,22
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,20,20
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,14,14
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,131,131
LAGUNILLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
MACHARETI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,7,7
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,11,11
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,6,6
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,5,5
PORCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,7,7
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,22,22
PRESTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,6,6
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,5,5
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,9,9
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,122,122
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SABAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,19,19
SAMAIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN ANDRES DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,36,36
SAN CARLOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,39,39
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,13,13
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,4,4
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAN MIGUEL DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,10,10
SAN PEDRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
SAN RAFAEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,8,8
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,384,384
SANTA ROSA DEL SARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SAPAHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,29,29
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
TARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,6,6
TARACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,71,71
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,3,3
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,8,8
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,59,59
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,6,6
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,2,2
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,36,36
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,1,1
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,5,5
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2007-12-01,7,7
