municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,29,29
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,15,15
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
BOLPEBRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
BOYUIBE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
CAQUIAVIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,78,78
CARIPUYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,11,11
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
CHARAÑA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
CHAYANTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,24,24
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,20,20
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,28,28
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
COMANCHE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,14,14
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
CORIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
CORO CORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,13,13
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,21,21
CORQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,7,7
CULPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
CURVA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,49,49
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,42,42
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
EUCALIPTUS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
GENERAL SAAVEDRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,18,18
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,13,13
IXIAMAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,51,51
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,58,58
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
LAS CARRERAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,33,33
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
MAIRANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
MALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,8,8
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,22,22
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,57,57
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,44,44
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,7,7
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,50,50
PAMPA GRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
POCONA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
PORVENIR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
PRESTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,11,11
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,32,32
PUERTO CARABUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,19,19
PUERTO GONZALO MORENO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,30,30
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,45,45
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,13,13
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
SACACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
SAIPINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
SALINAS DE GARCI MENDOZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,7,7
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,11,11
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,7,7
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,80,80
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,20,20
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,13,13
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
SAN LUCAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,16,16
SAN PEDRO DE BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,42,42
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,854,854
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,16,16
SANTIAGO DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
SENA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,49,49
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,34,34
TACACOMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,8,8
TACOBAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,60,60
TARVITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
TIAWANACU,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
TIPUANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,5,5
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,28,28
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,2,2
UMALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,9,9
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,18,18
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
VITICHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,6,6
WALDO BALLIVIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,1,1
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,10,10
YAMPARAEZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,4,4
YANACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,37,37
YOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-03-01,3,3
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,56,56
ACHOCALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,30,30
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,28,28
ALALAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,5,5
ANTEQUERA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
ANZALDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,4,4
APOLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,14,14
ARAMPAMPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,2,2
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,5,5
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,8,8
ARQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,8,8
ASCENCION DE GUARAYOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,26,26
ATOCHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,2,2
AYO AYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,58,58
AZURDUY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
BAURES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,24,24
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,4,4
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,7,7
BOLPEBRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,7,7
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,26,26
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,14,14
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-04-01,1,1
