municipality,group,variable,month,Vacunaciones dentro de servicio,TOTAL
COLLANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,9,9
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
CURAHUARA DE CARANGAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,139,139
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,11,11
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,3,3
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,3,3
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,9,9
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,5,5
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,16,16
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,11,11
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,254,254
LAS CARRERAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,19,19
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,53,53
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,11,11
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
PORONGO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
PORTACHUELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,18,18
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,7,7
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,55,55
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,12,12
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,6,6
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,45,45
SAMAIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,6,6
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,5,5
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,14,14
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
SAN MIGUEL DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
SAN PABLO DE LIPEZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
SAN PEDRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,468,468
SANTA ROSA DEL SARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,19,19
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,6,6
TOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,51,51
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,3,3
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,15,15
TUPIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
UNCIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,10,10
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,2,2
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,5,5
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,3,3
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,5,5
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,1,1
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,8,8
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,14,14
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,53,53
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-10-01,4,4
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
ALALAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
ANCORAIMES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
ARQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
BELEN DE URMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
BELLA FLOR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,10,10
CAPINOTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,9,9
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,149,149
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,6,6
CURAHUARA DE CARANGAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,262,262
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,14,14
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
EUCALIPTUS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,24,24
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,10,10
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,196,196
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
MALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,8,8
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,36,36
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,58,58
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,9,9
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,8,8
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
PUERTO SUAREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,11,11
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,37,37
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,9,9
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,59,59
SACACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
SAN CARLOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
SAN JAVIER(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
SAN JOSE DE CHIQUITOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,11,11
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,6,6
SAN MIGUEL DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,494,494
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,14,14
TARACO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,95,95
TIAWANACU,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
TIPUANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,1,1
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
TRINIDAD,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,17,17
UYUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
VALLEGRANDE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,2,2
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,4,4
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,3,3
YOTALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-11-01,5,5
ANTEQUERA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,7,7
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,10,10
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,140,140
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,5,5
CONCEPCION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
CURAHUARA DE CARANGAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,110,110
EL PUENTE(STC),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,14,14
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,10,10
EXALTACION,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
GENERAL SAAVEDRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,36,36
ICLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,5,5
IXIAMAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,172,172
LORETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,5,5
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
MAGDALENA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,4,4
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,31,31
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,11,11
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,32,32
PADCAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
PORONGO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,14,14
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,6,6
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,2,2
PUERTO SUAREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,3,3
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones dentro de servicio,2005-12-01,1,1
