,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,3,0,3,3
SENA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
SHINAOTA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-12-01,3,3,3,3,6
SORATA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
SUCRE,rabia,no de personas con vacuna antirrabica,2022-12-01,138,121,138,121,259
TARATA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
TARIJA,rabia,no de personas con vacuna antirrabica,2022-12-01,23,17,23,17,40
TIPUANI,rabia,no de personas con vacuna antirrabica,2022-12-01,3,1,3,1,4
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-12-01,4,4,4,4,8
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
TOLEDO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
TORO TORO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
TOTORA(ORR),rabia,no de personas con vacuna antirrabica,2022-12-01,2,0,2,0,2
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-12-01,28,31,28,31,59
UNCIA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
UYUNI,rabia,no de personas con vacuna antirrabica,2022-12-01,4,3,4,3,7
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-12-01,8,2,8,2,10
VIACHA,rabia,no de personas con vacuna antirrabica,2022-12-01,4,10,4,10,14
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,2,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2022-12-01,6,4,6,4,10
WARNES,rabia,no de personas con vacuna antirrabica,2022-12-01,15,17,15,17,32
YACUIBA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-12-01,2,0,2,0,2
