municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,25,25
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,3,3
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,7,7
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,6,6
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,3,3
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,20,20
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,3,3
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,27,27
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,14,14
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,11,11
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,11,11
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,2,2
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-02-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,67,67
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,8,8
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,192,192
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,9,9
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,11,11
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,19,19
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,23,23
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,174,174
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,12,12
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,24,24
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,220,220
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,21,21
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,8,8
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,7,7
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,24,24
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,15,15
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,40,40
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,12,12
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,8,8
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,10,10
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,140,140
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,10,10
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,8,8
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,60,60
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,13,13
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,51,51
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,16,16
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,7,7
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,13,13
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,6,6
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,4,4
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,11,11
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,3,3
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,5,5
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,8,8
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,10,10
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,7,7
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-03-01,1,1
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,4,4
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,4,4
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,22,22
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,9,9
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,7,7
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,54,54
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,13,13
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,6,6
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,20,20
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,5,5
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,30,30
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,18,18
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,4,4
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,31,31
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,6,6
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,51,51
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,5,5
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,16,16
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,10,10
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,27,27
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,335,335
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,18,18
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,17,17
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,12,12
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,33,33
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,13,13
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,24,24
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,4,4
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,29,29
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,72,72
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,20,20
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,7,7
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,434,434
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,6,6
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,7,7
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,24,24
EL VILLAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,13,13
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,24,24
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,35,35
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,10,10
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,32,32
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,9,9
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,29,29
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,5,5
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,7,7
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,12,12
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,5,5
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,8,8
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,3,3
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,31,31
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,23,23
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,2,2
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,92,92
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,384,384
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,13,13
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-04-01,7,7
