municipality,group,variable,month,Antirrábica canina,TOTAL
EUCALIPTUS,otras vacunaciones,antirrabica canina,2009-11-01,147,147
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2009-11-01,834,834
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2009-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2009-11-01,474,474
GUANAY,otras vacunaciones,antirrabica canina,2009-11-01,803,803
GUAQUI,otras vacunaciones,antirrabica canina,2009-11-01,376,376
HUACARETA,otras vacunaciones,antirrabica canina,2009-11-01,718,718
HUANUNI,otras vacunaciones,antirrabica canina,2009-11-01,17,17
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2009-11-01,62,62
ICHOCA,otras vacunaciones,antirrabica canina,2009-11-01,437,437
ICLA,otras vacunaciones,antirrabica canina,2009-11-01,134,134
INCAHUASI,otras vacunaciones,antirrabica canina,2009-11-01,25,25
INQUISIVI,otras vacunaciones,antirrabica canina,2009-11-01,283,283
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica canina,2009-11-01,1072,1072
IXIAMAS,otras vacunaciones,antirrabica canina,2009-11-01,280,280
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2009-11-01,454,454
LA ASUNTA,otras vacunaciones,antirrabica canina,2009-11-01,269,269
LA GUARDIA,otras vacunaciones,antirrabica canina,2009-11-01,5545,5545
LA PAZ,otras vacunaciones,antirrabica canina,2009-11-01,2339,2339
LAJA,otras vacunaciones,antirrabica canina,2009-11-01,582,582
LICOMA PAMPA,otras vacunaciones,antirrabica canina,2009-11-01,266,266
LURIBAY,otras vacunaciones,antirrabica canina,2009-11-01,555,555
MACHARETI,otras vacunaciones,antirrabica canina,2009-11-01,445,445
MECAPACA,otras vacunaciones,antirrabica canina,2009-11-01,562,562
MINEROS,otras vacunaciones,antirrabica canina,2009-11-01,700,700
MIZQUE,otras vacunaciones,antirrabica canina,2009-11-01,1057,1057
MOCOMOCO,otras vacunaciones,antirrabica canina,2009-11-01,400,400
MOJOCOYA,otras vacunaciones,antirrabica canina,2009-11-01,170,170
MONTEAGUDO,otras vacunaciones,antirrabica canina,2009-11-01,188,188
MONTERO,otras vacunaciones,antirrabica canina,2009-11-01,4553,4553
MORO MORO,otras vacunaciones,antirrabica canina,2009-11-01,38,38
MOROCHATA,otras vacunaciones,antirrabica canina,2009-11-01,146,146
NAZACARA DE PACAJES,otras vacunaciones,antirrabica canina,2009-11-01,56,56
OCURI,otras vacunaciones,antirrabica canina,2009-11-01,268,268
OKINAWA,otras vacunaciones,antirrabica canina,2009-11-01,4543,4543
OMEREQUE,otras vacunaciones,antirrabica canina,2009-11-01,60,60
ORURO,otras vacunaciones,antirrabica canina,2009-11-01,12,12
PADCAYA,otras vacunaciones,antirrabica canina,2009-11-01,161,161
PADILLA,otras vacunaciones,antirrabica canina,2009-11-01,109,109
PAILON,otras vacunaciones,antirrabica canina,2009-11-01,158,158
PALCA,otras vacunaciones,antirrabica canina,2009-11-01,100,100
PAMPA AULLAGAS,otras vacunaciones,antirrabica canina,2009-11-01,13,13
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2009-11-01,26,26
PATACAMAYA,otras vacunaciones,antirrabica canina,2009-11-01,842,842
PAZÑA,otras vacunaciones,antirrabica canina,2009-11-01,241,241
PELECHUCO,otras vacunaciones,antirrabica canina,2009-11-01,93,93
POCONA,otras vacunaciones,antirrabica canina,2009-11-01,1331,1331
POJO (CBBA),otras vacunaciones,antirrabica canina,2009-11-01,1002,1002
POROMA,otras vacunaciones,antirrabica canina,2009-11-01,25,25
PORONGO,otras vacunaciones,antirrabica canina,2009-11-01,572,572
PRESTO,otras vacunaciones,antirrabica canina,2009-11-01,78,78
PUCARANI,otras vacunaciones,antirrabica canina,2009-11-01,1943,1943
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2009-11-01,120,120
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2009-11-01,246,246
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2009-11-01,378,378
PUERTO QUIJARRO,otras vacunaciones,antirrabica canina,2009-11-01,1482,1482
PUERTO SUAREZ,otras vacunaciones,antirrabica canina,2009-11-01,1474,1474
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2009-11-01,80,80
PUNATA,otras vacunaciones,antirrabica canina,2009-11-01,527,527
QUIABAYA,otras vacunaciones,antirrabica canina,2009-11-01,181,181
QUILLACOLLO,otras vacunaciones,antirrabica canina,2009-11-01,3029,3029
QUIME,otras vacunaciones,antirrabica canina,2009-11-01,494,494
RAVELO,otras vacunaciones,antirrabica canina,2009-11-01,659,659
RIBERALTA,otras vacunaciones,antirrabica canina,2009-11-01,521,521
ROBORE,otras vacunaciones,antirrabica canina,2009-11-01,1029,1029
SABAYA,otras vacunaciones,antirrabica canina,2009-11-01,241,241
SACABA,otras vacunaciones,antirrabica canina,2009-11-01,28891,28891
SACABAMBA,otras vacunaciones,antirrabica canina,2009-11-01,12,12
SACACA,otras vacunaciones,antirrabica canina,2009-11-01,20,20
SAIPINA,otras vacunaciones,antirrabica canina,2009-11-01,456,456
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2009-11-01,25,25
SAN AGUSTIN,otras vacunaciones,antirrabica canina,2009-11-01,17,17
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2009-11-01,164,164
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica canina,2009-11-01,193,193
SAN BENITO,otras vacunaciones,antirrabica canina,2009-11-01,55,55
SAN BUENA VENTURA,otras vacunaciones,antirrabica canina,2009-11-01,654,654
SAN CARLOS,otras vacunaciones,antirrabica canina,2009-11-01,7,7
SAN IGNACIO,otras vacunaciones,antirrabica canina,2009-11-01,50,50
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2009-11-01,10,10
SAN JAVIER(STC),otras vacunaciones,antirrabica canina,2009-11-01,59,59
SAN JOAQUIN,otras vacunaciones,antirrabica canina,2009-11-01,1087,1087
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica canina,2009-11-01,615,615
SAN JULIAN,otras vacunaciones,antirrabica canina,2009-11-01,2056,2056
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2009-11-01,78,78
SAN LUCAS,otras vacunaciones,antirrabica canina,2009-11-01,713,713
SAN MATIAS,otras vacunaciones,antirrabica canina,2009-11-01,2046,2046
SAN PEDRO,otras vacunaciones,antirrabica canina,2009-11-01,23,23
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2009-11-01,63,63
SAN PEDRO DE CURAHUARA,otras vacunaciones,antirrabica canina,2009-11-01,65,65
SAN PEDRO DE QUEMES,otras vacunaciones,antirrabica canina,2009-11-01,15,15
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2009-11-01,116,116
SANTA ANA,otras vacunaciones,antirrabica canina,2009-11-01,57,57
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2009-11-01,18696,18696
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2009-11-01,6,6
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2009-11-01,18,18
SANTIAGO DE MACHACA,otras vacunaciones,antirrabica canina,2009-11-01,388,388
SANTIVAÑES,otras vacunaciones,antirrabica canina,2009-11-01,128,128
SANTUARIO DE QUILLACAS,otras vacunaciones,antirrabica canina,2009-11-01,190,190
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2009-11-01,1181,1181
SICAYA,otras vacunaciones,antirrabica canina,2009-11-01,22,22
SIPE SIPE,otras vacunaciones,antirrabica canina,2009-11-01,1293,1293
SORACACHI,otras vacunaciones,antirrabica canina,2009-11-01,75,75
SORATA,otras vacunaciones,antirrabica canina,2009-11-01,1310,1310
SUCRE,otras vacunaciones,antirrabica canina,2009-11-01,1,1
TACACOMA,otras vacunaciones,antirrabica canina,2009-11-01,115,115
TAHUA,otras vacunaciones,antirrabica canina,2009-11-01,13,13
TAPACARI,otras vacunaciones,antirrabica canina,2009-11-01,644,644
TARABUCO,otras vacunaciones,antirrabica canina,2009-11-01,120,120
TARACO,otras vacunaciones,antirrabica canina,2009-11-01,123,123
TARATA,otras vacunaciones,antirrabica canina,2009-11-01,75,75
TARIJA,otras vacunaciones,antirrabica canina,2009-11-01,28359,28359
TARVITA,otras vacunaciones,antirrabica canina,2009-11-01,876,876
TEOPONTE,otras vacunaciones,antirrabica canina,2009-11-01,295,295
TIAWANACU,otras vacunaciones,antirrabica canina,2009-11-01,539,539
TINGUIPAYA,otras vacunaciones,antirrabica canina,2009-11-01,50,50
TIQUIPAYA,otras vacunaciones,antirrabica canina,2009-11-01,1490,1490
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2009-11-01,369,369
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2009-11-01,30,30
TOCO,otras vacunaciones,antirrabica canina,2009-11-01,132,132
TOLATA,otras vacunaciones,antirrabica canina,2009-11-01,169,169
TOLEDO,otras vacunaciones,antirrabica canina,2009-11-01,89,89
TOMINA,otras vacunaciones,antirrabica canina,2009-11-01,205,205
TORO TORO,otras vacunaciones,antirrabica canina,2009-11-01,90,90
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2009-11-01,459,459
TOTORA(ORR),otras vacunaciones,antirrabica canina,2009-11-01,215,215
TUPIZA,otras vacunaciones,antirrabica canina,2009-11-01,649,649
TURCO,otras vacunaciones,antirrabica canina,2009-11-01,16,16
UMALA,otras vacunaciones,antirrabica canina,2009-11-01,411,411
UNCIA,otras vacunaciones,antirrabica canina,2009-11-01,70,70
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2009-11-01,909,909
UYUNI,otras vacunaciones,antirrabica canina,2009-11-01,32,32
VACAS,otras vacunaciones,antirrabica canina,2009-11-01,85,85
VALLEGRANDE,otras vacunaciones,antirrabica canina,2009-11-01,1341,1341
VILLA MONTES,otras vacunaciones,antirrabica canina,2009-11-01,40,40
VILLA RIVERO,otras vacunaciones,antirrabica canina,2009-11-01,2,2
VILLA SERRANO,otras vacunaciones,antirrabica canina,2009-11-01,20,20
VILLA TUNARI,otras vacunaciones,antirrabica canina,2009-11-01,383,383
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica canina,2009-11-01,3,3
VILLAZON,otras vacunaciones,antirrabica canina,2009-11-01,807,807
VINTO,otras vacunaciones,antirrabica canina,2009-11-01,784,784
WARNES,otras vacunaciones,antirrabica canina,2009-11-01,1090,1090
YACO,otras vacunaciones,antirrabica canina,2009-11-01,927,927
YAMPARAEZ,otras vacunaciones,antirrabica canina,2009-11-01,50,50
YANACACHI,otras vacunaciones,antirrabica canina,2009-11-01,32,32
YAPACANI,otras vacunaciones,antirrabica canina,2009-11-01,20,20
YOTALA,otras vacunaciones,antirrabica canina,2009-11-01,10,10
YUNCHARA,otras vacunaciones,antirrabica canina,2009-11-01,170,170
ACACIO,otras vacunaciones,antirrabica canina,2009-12-01,71,71
ACHACACHI,otras vacunaciones,antirrabica canina,2009-12-01,1702,1702
ACHOCALLA,otras vacunaciones,antirrabica canina,2009-12-01,372,372
AIQUILE,otras vacunaciones,antirrabica canina,2009-12-01,270,270
ALCALA,otras vacunaciones,antirrabica canina,2009-12-01,10,10
ANCORAIMES,otras vacunaciones,antirrabica canina,2009-12-01,240,240
ANDAMARCA,otras vacunaciones,antirrabica canina,2009-12-01,53,53
ANZALDO,otras vacunaciones,antirrabica canina,2009-12-01,30,30
APOLO,otras vacunaciones,antirrabica canina,2009-12-01,40,40
ARBIETO,otras vacunaciones,antirrabica canina,2009-12-01,70,70
ARQUE,otras vacunaciones,antirrabica canina,2009-12-01,112,112
AYATA,otras vacunaciones,antirrabica canina,2009-12-01,89,89
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,antirrabica canina,2009-12-01,149,149
AZURDUY,otras vacunaciones,antirrabica canina,2009-12-01,39,39
BATALLAS,otras vacunaciones,antirrabica canina,2009-12-01,19,19
BERMEJO,otras vacunaciones,antirrabica canina,2009-12-01,592,592
BETANZOS,otras vacunaciones,antirrabica canina,2009-12-01,10,10
BOLIVAR,otras vacunaciones,antirrabica canina,2009-12-01,308,308
BUENA VISTA,otras vacunaciones,antirrabica canina,2009-12-01,326,326
CABEZAS,otras vacunaciones,antirrabica canina,2009-12-01,34,34
CALACOTO,otras vacunaciones,antirrabica canina,2009-12-01,121,121
CALAMARCA,otras vacunaciones,antirrabica canina,2009-12-01,20,20
CAMIRI,otras vacunaciones,antirrabica canina,2009-12-01,390,390
CAPINOTA,otras vacunaciones,antirrabica canina,2009-12-01,442,442
CAQUIAVIRI,otras vacunaciones,antirrabica canina,2009-12-01,72,72
CARACOLLO,otras vacunaciones,antirrabica canina,2009-12-01,673,673
CARANAVI,otras vacunaciones,antirrabica canina,2009-12-01,354,354
CARAPARI,otras vacunaciones,antirrabica canina,2009-12-01,130,130
CARMEN RIVERO TORREZ,otras vacunaciones,antirrabica canina,2009-12-01,9,9
CATACORA,otras vacunaciones,antirrabica canina,2009-12-01,17,17
CHACARILLA,otras vacunaciones,antirrabica canina,2009-12-01,38,38
CHALLAPATA,otras vacunaciones,antirrabica canina,2009-12-01,7,7
CHAQUI,otras vacunaciones,antirrabica canina,2009-12-01,5,5
CHARAGUA,otras vacunaciones,antirrabica canina,2009-12-01,270,270
CHARAÑA,otras vacunaciones,antirrabica canina,2009-12-01,18,18
CHAYANTA,otras vacunaciones,antirrabica canina,2009-12-01,249,249
CHIMORE,otras vacunaciones,antirrabica canina,2009-12-01,73,73
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica canina,2009-12-01,244,244
CLIZA,otras vacunaciones,antirrabica canina,2009-12-01,106,106
COCHABAMBA,otras vacunaciones,antirrabica canina,2009-12-01,3085,3085
COIPASA,otras vacunaciones,antirrabica canina,2009-12-01,10,10
COLCAPIRHUA,otras vacunaciones,antirrabica canina,2009-12-01,373,373
"COLCHA ""K""",otras vacunaciones,antirrabica canina,2009-12-01,6,6
COLOMI,otras vacunaciones,antirrabica canina,2009-12-01,1088,1088
COLQUENCHA,otras vacunaciones,antirrabica canina,2009-12-01,24,24
COLQUIRI,otras vacunaciones,antirrabica canina,2009-12-01,715,715
COMANCHE,otras vacunaciones,antirrabica canina,2009-12-01,75,75
COMARAPA,otras vacunaciones,antirrabica canina,2009-12-01,153,153
CORO CORO,otras vacunaciones,antirrabica canina,2009-12-01,442,442
CORQUE,otras vacunaciones,antirrabica canina,2009-12-01,13,13
COTOCA,otras vacunaciones,antirrabica canina,2009-12-01,792,792
CUEVO,otras vacunaciones,antirrabica canina,2009-12-01,70,70
CULPINA,otras vacunaciones,antirrabica canina,2009-12-01,73,73
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica canina,2009-12-01,10,10
CURVA,otras vacunaciones,antirrabica canina,2009-12-01,20,20
DESAGUADERO,otras vacunaciones,antirrabica canina,2009-12-01,167,167
EL ALTO,otras vacunaciones,antirrabica canina,2009-12-01,568,568
EL PUENTE(STC),otras vacunaciones,antirrabica canina,2009-12-01,79,79
EL TORNO,otras vacunaciones,antirrabica canina,2009-12-01,175,175
ENTRE RIOS,otras vacunaciones,antirrabica canina,2009-12-01,205,205
ENTRE RIOS,otras vacunaciones,antirrabica canina,2009-12-01,800,800
FERNANDEZ ALONSO,otras vacunaciones,antirrabica canina,2009-12-01,120,120
GENERAL SAAVEDRA,otras vacunaciones,antirrabica canina,2009-12-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,antirrabica canina,2009-12-01,166,166
GUANAY,otras vacunaciones,antirrabica canina,2009-12-01,169,169
GUAQUI,otras vacunaciones,antirrabica canina,2009-12-01,349,349
GUAYARAMERIN,otras vacunaciones,antirrabica canina,2009-12-01,219,219
HUACARETA,otras vacunaciones,antirrabica canina,2009-12-01,160,160
HUAYLLAMARCA,otras vacunaciones,antirrabica canina,2009-12-01,26,26
ICHOCA,otras vacunaciones,antirrabica canina,2009-12-01,248,248
INQUISIVI,otras vacunaciones,antirrabica canina,2009-12-01,685,685
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica canina,2009-12-01,149,149
IXIAMAS,otras vacunaciones,antirrabica canina,2009-12-01,535,535
JESUS DE MACHACA,otras vacunaciones,antirrabica canina,2009-12-01,290,290
LA ASUNTA,otras vacunaciones,antirrabica canina,2009-12-01,158,158
LA GUARDIA,otras vacunaciones,antirrabica canina,2009-12-01,2510,2510
LA PAZ,otras vacunaciones,antirrabica canina,2009-12-01,1007,1007
LAGUNILLAS,otras vacunaciones,antirrabica canina,2009-12-01,228,228
LAJA,otras vacunaciones,antirrabica canina,2009-12-01,60,60
LORETO,otras vacunaciones,antirrabica canina,2009-12-01,250,250
LURIBAY,otras vacunaciones,antirrabica canina,2009-12-01,32,32
MACHACAMARCA,otras vacunaciones,antirrabica canina,2009-12-01,10,10
MAPIRI,otras vacunaciones,antirrabica canina,2009-12-01,648,648
MECAPACA,otras vacunaciones,antirrabica canina,2009-12-01,180,180
MIZQUE,otras vacunaciones,antirrabica canina,2009-12-01,879,879
MOCOMOCO,otras vacunaciones,antirrabica canina,2009-12-01,200,200
MOJOCOYA,otras vacunaciones,antirrabica canina,2009-12-01,20,20
MONTEAGUDO,otras vacunaciones,antirrabica canina,2009-12-01,1126,1126
MONTERO,otras vacunaciones,antirrabica canina,2009-12-01,12640,12640
MOROCHATA,otras vacunaciones,antirrabica canina,2009-12-01,82,82
OCURI,otras vacunaciones,antirrabica canina,2009-12-01,39,39
OMEREQUE,otras vacunaciones,antirrabica canina,2009-12-01,25,25
ORURO,otras vacunaciones,antirrabica canina,2009-12-01,1,1
PADILLA,otras vacunaciones,antirrabica canina,2009-12-01,324,324
PAILON,otras vacunaciones,antirrabica canina,2009-12-01,91,91
PALCA,otras vacunaciones,antirrabica canina,2009-12-01,149,149
PALOS BLANCOS,otras vacunaciones,antirrabica canina,2009-12-01,1569,1569
PAMPA AULLAGAS,otras vacunaciones,antirrabica canina,2009-12-01,10,10
PAPEL PAMPA,otras vacunaciones,antirrabica canina,2009-12-01,496,496
PATACAMAYA,otras vacunaciones,antirrabica canina,2009-12-01,1047,1047
POCONA,otras vacunaciones,antirrabica canina,2009-12-01,248,248
POJO (CBBA),otras vacunaciones,antirrabica canina,2009-12-01,199,199
POROMA,otras vacunaciones,antirrabica canina,2009-12-01,4,4
PORONGO,otras vacunaciones,antirrabica canina,2009-12-01,46,46
PORTACHUELO,otras vacunaciones,antirrabica canina,2009-12-01,35,35
POSTRER VALLE,otras vacunaciones,antirrabica canina,2009-12-01,253,253
POTOSI,otras vacunaciones,antirrabica canina,2009-12-01,6,6
PUCARANI,otras vacunaciones,antirrabica canina,2009-12-01,169,169
PUERTO ACOSTA,otras vacunaciones,antirrabica canina,2009-12-01,193,193
PUERTO CARABUCO,otras vacunaciones,antirrabica canina,2009-12-01,510,510
PUERTO PEREZ,otras vacunaciones,antirrabica canina,2009-12-01,24,24
PUERTO VILLARROEL,otras vacunaciones,antirrabica canina,2009-12-01,202,202
PUNATA,otras vacunaciones,antirrabica canina,2009-12-01,102,102
QUIABAYA,otras vacunaciones,antirrabica canina,2009-12-01,10,10
QUILLACOLLO,otras vacunaciones,antirrabica canina,2009-12-01,1252,1252
QUIME,otras vacunaciones,antirrabica canina,2009-12-01,103,103
RAVELO,otras vacunaciones,antirrabica canina,2009-12-01,91,91
SABAYA,otras vacunaciones,antirrabica canina,2009-12-01,3,3
SACABA,otras vacunaciones,antirrabica canina,2009-12-01,473,473
SACACA,otras vacunaciones,antirrabica canina,2009-12-01,4,4
SAIPINA,otras vacunaciones,antirrabica canina,2009-12-01,70,70
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica canina,2009-12-01,35,35
SAMAIPATA,otras vacunaciones,antirrabica canina,2009-12-01,230,230
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica canina,2009-12-01,101,101
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica canina,2009-12-01,10,10
SAN BENITO,otras vacunaciones,antirrabica canina,2009-12-01,41,41
SAN BORJA,otras vacunaciones,antirrabica canina,2009-12-01,2973,2973
SAN IGNACIO,otras vacunaciones,antirrabica canina,2009-12-01,2294,2294
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica canina,2009-12-01,245,245
SAN JOSE DE CHIQUITOS,otras vacunaciones,antirrabica canina,2009-12-01,1723,1723
SAN JULIAN,otras vacunaciones,antirrabica canina,2009-12-01,172,172
SAN LORENZO(TJA),otras vacunaciones,antirrabica canina,2009-12-01,36,36
SAN LUCAS,otras vacunaciones,antirrabica canina,2009-12-01,256,256
SAN PEDRO,otras vacunaciones,antirrabica canina,2009-12-01,110,110
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica canina,2009-12-01,14,14
SAN PEDRO DE CURAHUARA,otras vacunaciones,antirrabica canina,2009-12-01,882,882
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica canina,2009-12-01,270,270
SAN RAFAEL,otras vacunaciones,antirrabica canina,2009-12-01,14,14
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica canina,2009-12-01,11584,11584
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica canina,2009-12-01,3,3
SANTIAGO DE CALLAPA,otras vacunaciones,antirrabica canina,2009-12-01,999,999
SANTIAGO DE MACHACA,otras vacunaciones,antirrabica canina,2009-12-01,22,22
SANTIVAÑES,otras vacunaciones,antirrabica canina,2009-12-01,279,279
SANTUARIO DE QUILLACAS,otras vacunaciones,antirrabica canina,2009-12-01,32,32
SICA SICA (VILLA AROMA),otras vacunaciones,antirrabica canina,2009-12-01,1451,1451
SICAYA,otras vacunaciones,antirrabica canina,2009-12-01,10,10
SIPE SIPE,otras vacunaciones,antirrabica canina,2009-12-01,649,649
SORACACHI,otras vacunaciones,antirrabica canina,2009-12-01,10,10
SORATA,otras vacunaciones,antirrabica canina,2009-12-01,327,327
SUCRE,otras vacunaciones,antirrabica canina,2009-12-01,25,25
TACACOMA,otras vacunaciones,antirrabica canina,2009-12-01,16,16
TAPACARI,otras vacunaciones,antirrabica canina,2009-12-01,341,341
TARABUCO,otras vacunaciones,antirrabica canina,2009-12-01,150,150
TARACO,otras vacunaciones,antirrabica canina,2009-12-01,60,60
TARATA,otras vacunaciones,antirrabica canina,2009-12-01,42,42
TARIJA,otras vacunaciones,antirrabica canina,2009-12-01,439,439
TARVITA,otras vacunaciones,antirrabica canina,2009-12-01,114,114
TEOPONTE,otras vacunaciones,antirrabica canina,2009-12-01,207,207
TIAWANACU,otras vacunaciones,antirrabica canina,2009-12-01,380,380
TIPUANI,otras vacunaciones,antirrabica canina,2009-12-01,100,100
TIQUIPAYA,otras vacunaciones,antirrabica canina,2009-12-01,346,346
TIRAQUE (CBBA),otras vacunaciones,antirrabica canina,2009-12-01,2145,2145
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica canina,2009-12-01,10,10
TOCO,otras vacunaciones,antirrabica canina,2009-12-01,41,41
TOLATA,otras vacunaciones,antirrabica canina,2009-12-01,80,80
TOLEDO,otras vacunaciones,antirrabica canina,2009-12-01,24,24
TOMINA,otras vacunaciones,antirrabica canina,2009-12-01,83,83
TOTORA(CBBA),otras vacunaciones,antirrabica canina,2009-12-01,140,140
TRIGAL,otras vacunaciones,antirrabica canina,2009-12-01,10,10
TUPIZA,otras vacunaciones,antirrabica canina,2009-12-01,198,198
TURCO,otras vacunaciones,antirrabica canina,2009-12-01,3,3
UMALA,otras vacunaciones,antirrabica canina,2009-12-01,973,973
URIONDO (A. CONCEPCION),otras vacunaciones,antirrabica canina,2009-12-01,3716,3716
UYUNI,otras vacunaciones,antirrabica canina,2009-12-01,58,58
VACAS,otras vacunaciones,antirrabica canina,2009-12-01,117,117
VILLA MONTES,otras vacunaciones,antirrabica canina,2009-12-01,96,96
VILLA RIVERO,otras vacunaciones,antirrabica canina,2009-12-01,2,2
VILLA TUNARI,otras vacunaciones,antirrabica canina,2009-12-01,453,453
VILLAZON,otras vacunaciones,antirrabica canina,2009-12-01,658,658
VINTO,otras vacunaciones,antirrabica canina,2009-12-01,2196,2196
WALDO BALLIVIAN,otras vacunaciones,antirrabica canina,2009-12-01,71,71
WARNES,otras vacunaciones,antirrabica canina,2009-12-01,114,114
YACO,otras vacunaciones,antirrabica canina,2009-12-01,28,28
YAMPARAEZ,otras vacunaciones,antirrabica canina,2009-12-01,12,12
YANACACHI,otras vacunaciones,antirrabica canina,2009-12-01,152,152
YAPACANI,otras vacunaciones,antirrabica canina,2009-12-01,2,2
YOTALA,otras vacunaciones,antirrabica canina,2009-12-01,62,62
