municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,73,73
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,3,3
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,2,2
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,42,42
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,17,17
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,7,7
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,18,18
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,9,9
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,20,20
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,297,297
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,64,64
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,3,3
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,7,7
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,5,5
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,166,166
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,3,3
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,109,109
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,226,226
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,44,44
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,89,89
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,20,20
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,116,116
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,14,14
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,1,1
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,15,15
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,7,7
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,22,22
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-01-01,2,2
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,29,29
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,270,270
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,40,40
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,112,112
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,16,16
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,7,7
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,52,52
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,42,42
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,7,7
AYATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,97,97
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,14,14
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,20,20
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,49,49
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,25,25
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,7,7
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,25,25
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,18,18
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,13,13
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,14,14
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,25,25
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,251,251
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
CATACORA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,12,12
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,13,13
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,37,37
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,48,48
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,72,72
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,29,29
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,32,32
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,102,102
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,582,582
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,21,21
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,44,44
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,60,60
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,21,21
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,81,81
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,21,21
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,32,32
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,39,39
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,30,30
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,58,58
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,13,13
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1571,1571
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,71,71
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,42,42
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,48,48
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,7,7
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,18,18
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,67,67
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,110,110
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,26,26
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,46,46
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,26,26
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,39,39
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,145,145
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1420,1420
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,75,75
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,11,11
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,50,50
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,83,83
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,34,34
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,27,27
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,56,56
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,12,12
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,30,30
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,95,95
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,58,58
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,33,33
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,71,71
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,11,11
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,33,33
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,59,59
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,12,12
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,46,46
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,432,432
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,19,19
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,31,31
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,38,38
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,38,38
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,11,11
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,63,63
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,103,103
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,59,59
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,30,30
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,51,51
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,13,13
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,15,15
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,147,147
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,30,30
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,242,242
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,28,28
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,33,33
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,14,14
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,77,77
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,19,19
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,37,37
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,9,9
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,3,3
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,44,44
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,12,12
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,32,32
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,36,36
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,7,7
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,35,35
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,12,12
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,46,46
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1283,1283
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,27,27
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,8,8
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,16,16
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,37,37
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,4,4
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,41,41
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,5,5
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,14,14
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,19,19
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,497,497
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,90,90
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,1,1
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,6,6
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,48,48
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,22,22
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,2,2
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,10,10
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-02-01,470,470
