,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,4,0,4,4
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,4,0,4,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,23,2,23,25
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,2,0,2,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,7,6,7,6,13
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,528,696,528,696,1224
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,5,7,5,7,12
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,4,0,4,4
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,2,0,2,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,4,2,4,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,5,12,5,12,17
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,65,45,65,45,110
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,52,223,52,223,275
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,15,22,15,22,37
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,4,0,4,4
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,1,1,1,2
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,13,5,13,5,18
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,13,1,13,14
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,1,1,1,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,7,32,7,32,39
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,17,38,17,38,55
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,35,65,35,65,100
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,17,2,17,19
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,50,82,50,82,132
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,8,11,8,11,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,8,27,8,27,35
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,4,2,4,6
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,8,2,8,10
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,3,0,3,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,12,19,12,19,31
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,4,6,4,6,10
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,5,2,5,7
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,3,2,3,5
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,144,914,144,914,1058
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,3,0,3,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,2,1,2,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,4,0,4,4
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,78,205,78,205,283
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,15,2,15,17
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,93,156,93,156,249
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,6,3,6,3,9
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,4,1,4,5
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,5,1,5,6
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,2,0,2,2
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,46,24,46,24,70
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,17,40,17,40,57
UMALA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,0,1,0,1,1
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,31,69,31,69,100
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,8,16,8,16,24
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,7,14,7,14,21
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,9,12,9,12,21
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,2,1,2,1,3
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,1,1,1,1,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,3,14,3,14,17
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,11,11,11,11,22
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2016-12-01,4,3,4,3,7
