,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
VACAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,4,0,4
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,20,5,25
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,6,0,6
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,30,6,36
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,3,1,4
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,31,8,39
VITICHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,4,0,4
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,39,3,42
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,21,21,42
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,2,2,4
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-07-01,2,2,4
ACACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,16,17
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,0,2
ANZALDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
ARBIETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,10,13
ARQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,7,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,47,2,49
ATOCHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,11,14
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
BATALLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
BAURES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,0,4
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
BELLA FLOR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,2,4
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,7,10
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
BOLPEBRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,3,9
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,0,3
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,0,2
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,0,2
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,22,4,26
CARANAVI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
CARAPARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,2,5
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,4,7
CHAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,11,16
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,13,15
CLIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,8,9
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,27,5,32
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,8,36,44
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,187,4,191
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,4,8
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,9,19,28
COMARAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,0,4
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,21,24
COPACABANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,4,9
COROICO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,8,8
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,1,3
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,14,19
CUEVO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,0,2
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,240,155,395
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,2,3
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,1,2
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,19,24,43
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,11,14
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,13,2,15
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,8,2,10
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,3,6
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,19,5,24
HUACARETA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,1,4
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,21,3,24
ICLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,28,28
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,31,0,31
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,135,6,141
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,2,4
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,19,22
LORETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,0,4
LURIBAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,3,3
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,7,0,7
MINEROS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,10,16
MIZQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,7,15,22
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,59,6,65
MORO MORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,12,12,24
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,9,11
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,11,6,17
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,3,3
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,79,8,87
PADILLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,38,41
PAMPA GRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,7,1,8
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,7,9
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,11,13
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,8,4,12
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,24,3,27
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,64,4,68
PRESTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,9,0,9
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,37,15,52
PUNA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
PUNATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,7,13
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,34,73,107
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,6,11
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,4,7
ROBORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,12,10,22
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,48,39,87
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,9,9
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,8,3,11
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,8,12
SAN BENITO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,6,9
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,25,38,63
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,20,0,20
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,2,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,8,0,8
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,13,12,25
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,6,9
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,2,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,3,7
SAN PEDRO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,8,8
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,5,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,6,10
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,5,0,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,475,100,575
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,10,0,10
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,22,41,63
SORACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,121,55,176
TACACHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,6,6
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,1,7
TACOPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
TARABUCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,1,1
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,9,10,19
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,39,16,55
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,2,3
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,54,14,68
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,0,3
TOCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
TOLATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,1,4
TORO TORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,7,10
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,18,6,24
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,3,9
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,1,2
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,4,10
VILA VILA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,4,5
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,6,4,10
VILLA RIVERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,4,0,4
VILLA SERRANO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,2,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,68,25,93
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,4,4
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,41,11,52
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,54,4,58
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,29,57,86
YAMPARAEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,3,0,3
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-08-01,0,3,3
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,8,17,25
ALALAY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,1,2
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
ANZALDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,10,10
ARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,13,2,15
ARBIETO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,3,6
ARQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,58,3,61
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,11,15
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,13,15
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
BOLPEBRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
BOYUIBE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
CABEZAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,2,6
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,2,3
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,0,3
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,1,7
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,8,2,10
CARAPARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,8,2,10
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,60,4,64
CHARAÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,0,3
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,0,6
CHOQUE COTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,0,5
CLIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,9,16,25
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,39,42,81
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,9,21,30
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,265,98,363
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,0,6
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,10,16
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,35,38
COMARAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,7,17,24
COPACABANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
CORQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,8,18
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,1,5
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,12,16
CUEVO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,3,3
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,284,195,479
EL PUENTE(STC),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,1,3
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,1,2
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,0,10
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,0,6
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,0,5
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,0,5
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,8,8
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,35,12,47
HUACARETA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,3,3
HUANUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,10,4,14
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,1,4
HUATAJATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,1,4
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,22,0,22
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,107,10,117
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,27,28
MACHACAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,2,2
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,2,3
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,0,2
MALLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
MINEROS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,21,5,26
MIZQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,10,14
MOJOCOYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,0,4
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,49,15,64
MORO MORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,0,1,1
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,3,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,4,2,6
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,6,0,6
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,6,8
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,86,1,87
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
PADILLA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,12,3,15
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,13,16,29
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,5,1,6
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,0,1
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,1,13,14
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,2,11,13
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,7,4,11
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,3,3,6
PORTACHUELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2013-09-01,12,1,13
