,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS CANTIDAD,ANTIPOLIOMIELÍTICA 1RA DOSIS CANTIDAD,TOTALES
COLOMI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
COLPA BELGICA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,13,8,21
COMANCHE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
COROICO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,5,14,19
COTOCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,56,70,126
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,8,2,10
GUANAY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,10,23,33
GUAQUI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,21,23
GUTIERREZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
HUACARETA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,11,11
HUANUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,9,0,9
HUATAJATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,7,0,7
ICHOCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,2,2
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
IXIAMAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,13,1,14
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,0,3
LA PAZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,85,21,106
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,2,2
LLICA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
MINEROS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
MOJOCOYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
MONTERO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,29,10,39
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
ORURO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,9,2,11
PAILON,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,13,0,13
PASORAPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
PELECHUCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,2,2
POCOATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,10,10
POTOSI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,4,2,6
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,6,2,8
PUERTO RICO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,0,2
PUNA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,12,27,39
RAVELO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,3,3
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,8,2,10
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
SACABA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,14,1,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,4,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,0,3
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,14,2,16
SAN CARLOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,4,9,13
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,20,20
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,6,1,7
SAN MATIAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,10,2,12
SAN PEDRO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,4,0,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,11,3,14
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,201,63,264
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,1,1
SANTIVAÑES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,2,4
SORATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,9,11
SUCRE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,16,1,17
TACOBAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,3,3
TARACO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,6,7
TARIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,6,7,13
TINGUIPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,0,22,22
TIPUANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,31,9,40
TORO TORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,6,7
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,0,2
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,13,0,13
TUPIZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,3,15,18
URUBICHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,4,8,12
VIACHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,2,1,3
VINTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,32,2,34
VITICHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
WARNES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,2,3
YACUIBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,11,12
YAPACANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-10-01,5,0,5
ACACIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
ACHACACHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,15,15
ACHOCALLA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
AIQUILE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,6,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,4,0,4
ATOCHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,8,25,33
AZURDUY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
BATALLAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,7,3,10
BAURES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
BOLIVAR,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
BOYUIBE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,1,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,11,11
CAMIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,16,0,16
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,3,5
CAQUIAVIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
CARANAVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,6,8
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,7,7
CHIMORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,2,3
CHUMA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,7,7
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,116,4,120
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,5,11,16
COLOMI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,3,6
COLPA BELGICA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,2,3
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,8,16,24
COLQUIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
COROICO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
COTOCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,50,54,104
ESCOMA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,0,2
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,14,14
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,5,2,7
GUANAY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,4,7,11
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,3,4
HUACARETA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,6,9,15
HUATAJATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
ICHOCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,4,7
IXIAMAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,19,1,20
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,10,0,10
LA PAZ,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,90,28,118
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,3,3
LORETO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,7,7
MINEROS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
MOCOMOCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,3,3
MOJOCOYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,1,3
MONTERO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,19,28,47
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
ORURO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,12,0,12
PADCAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,1,2
PAILON,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,28,29
PALOS BLANCOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
PASORAPA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,9,86,95
PAZÑA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
PELECHUCO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
POCOATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,7,7
POTOSI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,6,2,8
PUERTO ACOSTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,4,0,4
PUNA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,10,13,23
RAVELO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,18,18
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,8,3,11
ROBORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,1,4
SACABA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,16,0,16
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,12,0,12
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,5,8,13
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,7,1,8
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,3,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,6,6,12
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,214,74,288
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,4,4
SANTIVAÑES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,4,7
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,2,4
SOPACHUY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,1,2
SUCRE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,26,54,80
TACOPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,1,2
TAPACARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,7,11,18
TARIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,15,1,16
TIPUANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,10,9,19
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,2,2
TOMINA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
TORO TORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,5,6
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,3,1,4
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,11,8,19
TUPIZA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,7,0,7
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
URUBICHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,18,6,24
UYUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,2,0,2
VIACHA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,9,2,11
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,7,7
VINTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,21,1,22
VITICHI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
WARNES,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
YACUIBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,0,1,1
YAPACANI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-11-01,1,0,1
ACACIO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,2,4,6
ANZALDO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,8,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,4,5
BATALLAS,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,0,1
CAIROMA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,4,4
CALACOTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,2,2
CAMIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,9,0,9
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,1,2
CAQUIAVIRI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,2,1,3
CARANAVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,2,5,7
CHALLAPATA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,2,3
CHIMORE,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,6,0,6
CHUMA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,4,5,9
COBIJA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,8,8
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,110,1,111
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,4,0,4
COLOMI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,2,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,6,0,6
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,8,6,14
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,5,5
COROICO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,6,0,6
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,1,1
CUEVO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,39,15,54
EL CHORO,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,6,7
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,3,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,1,0,1
GUANAY,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,4,9,13
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,5,5
HUACARETA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,4,0,4
HUANUNI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,3,3,6
HUAYLLAMARCA,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,0,4,4
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,antipoliomielitica 1ra dosis,2013-12-01,2,0,2
