municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,18,18
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,98,98
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,12,12
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,51,51
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,92,92
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,15,15
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,84,84
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,47,47
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,31,31
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,39,39
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
YACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,10,10
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,39,39
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,12,12
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,21,21
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,17,17
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,38,38
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,9,9
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,14,14
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,9,9
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,21,21
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,18,18
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CHARAÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,20,20
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,21,21
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,14,14
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,14,14
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,13,13
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
COMARAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,33,33
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,14,14
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,137,137
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,38,38
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,23,23
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,11,11
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,30,30
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,24,24
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,26,26
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,11,11
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,9,9
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,21,21
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,26,26
PAMPA GRANDE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,13,13
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,16,16
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,9,9
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,144,144
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,12,12
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,9,9
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,30,30
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,14,14
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,10,10
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,213,213
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,22,22
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,10,10
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,13,13
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
SAN BUENA VENTURA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,59,59
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,45,45
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,25,25
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,27,27
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,117,117
SANTA ROSA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,10,10
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,46,46
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,78,78
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,12,12
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,10,10
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,8,8
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,51,51
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,6,6
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,48,48
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,2,2
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,26,26
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,36,36
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
WARNES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,3,3
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,7,7
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
YUNCHARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-11-01,4,4
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,51,51
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,8,8
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,23,23
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,19,19
ARAMPAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,37,37
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,5,5
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,10,10
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,12,12
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,1,1
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,3,3
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,6,6
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-12-01,11,11
