,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2017-01-01,0,0,1,1,11,3,7,0,0,0,23
SAPAHAQUI,consultas prenatales,repetidas,2017-01-01,0,0,11,0,27,5,1,0,0,0,44
SENA,consultas prenatales,repetidas,2017-01-01,0,0,12,3,31,3,3,1,0,0,53
SHINAOTA,consultas prenatales,repetidas,2017-01-01,2,0,70,0,190,3,36,0,0,0,301
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2017-01-01,1,0,25,1,70,0,13,0,0,0,110
SICAYA,consultas prenatales,repetidas,2017-01-01,0,0,3,1,17,0,0,0,0,0,21
SIPE SIPE,consultas prenatales,repetidas,2017-01-01,0,0,137,1,364,1,67,2,0,0,572
SOPACHUY,consultas prenatales,repetidas,2017-01-01,0,0,11,2,13,2,5,1,0,0,34
SORACACHI,consultas prenatales,repetidas,2017-01-01,0,0,6,0,28,3,3,0,0,0,40
SORATA,consultas prenatales,repetidas,2017-01-01,1,0,43,4,77,7,10,3,0,0,145
SUCRE,consultas prenatales,repetidas,2017-01-01,4,0,392,1,2072,10,480,1,0,0,2960
TACACOMA,consultas prenatales,repetidas,2017-01-01,0,0,10,0,24,0,4,0,0,0,38
TACOBAMBA,consultas prenatales,repetidas,2017-01-01,0,0,5,1,17,3,5,2,0,0,33
TACOPAYA,consultas prenatales,repetidas,2017-01-01,0,0,6,2,15,1,6,0,0,0,30
TAHUA,consultas prenatales,repetidas,2017-01-01,0,0,0,0,4,1,0,0,0,0,5
TAPACARI,consultas prenatales,repetidas,2017-01-01,1,0,23,3,60,2,25,2,0,0,116
TARABUCO,consultas prenatales,repetidas,2017-01-01,2,1,16,0,47,5,8,4,0,0,83
TARACO,consultas prenatales,repetidas,2017-01-01,0,0,5,0,5,0,1,0,0,0,11
TARATA,consultas prenatales,repetidas,2017-01-01,0,0,20,0,54,3,12,1,0,0,90
TARIJA,consultas prenatales,repetidas,2017-01-01,13,0,224,13,1518,41,306,8,0,0,2123
TARVITA,consultas prenatales,repetidas,2017-01-01,0,0,11,4,25,8,16,4,0,0,68
TEOPONTE,consultas prenatales,repetidas,2017-01-01,0,2,23,0,55,3,3,0,0,0,86
TIAWANACU,consultas prenatales,repetidas,2017-01-01,0,0,10,1,36,4,10,0,0,0,61
TINGUIPAYA,consultas prenatales,repetidas,2017-01-01,0,0,2,2,19,25,6,7,0,0,61
TIPUANI,consultas prenatales,repetidas,2017-01-01,0,0,7,0,39,0,4,0,0,0,50
TIQUIPAYA,consultas prenatales,repetidas,2017-01-01,0,0,68,5,279,21,33,3,0,0,409
TIRAQUE (CBBA),consultas prenatales,repetidas,2017-01-01,1,0,18,1,71,1,22,1,0,0,115
TOCO,consultas prenatales,repetidas,2017-01-01,0,0,6,0,32,0,6,0,0,0,44
TODOS SANTOS,consultas prenatales,repetidas,2017-01-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2017-01-01,1,0,22,0,36,2,5,0,0,0,66
TOLEDO,consultas prenatales,repetidas,2017-01-01,0,0,1,0,7,1,0,0,0,0,9
TOMAVE,consultas prenatales,repetidas,2017-01-01,0,0,11,0,17,5,7,4,0,0,44
TOMINA,consultas prenatales,repetidas,2017-01-01,1,0,12,0,26,0,4,0,0,0,43
TORO TORO,consultas prenatales,repetidas,2017-01-01,0,0,8,3,15,2,8,2,0,0,38
TOTORA(CBBA),consultas prenatales,repetidas,2017-01-01,1,0,41,1,71,3,12,1,0,0,130
TOTORA(ORR),consultas prenatales,repetidas,2017-01-01,0,0,10,0,12,1,1,1,0,0,25
TRIGAL,consultas prenatales,repetidas,2017-01-01,0,0,2,0,4,0,2,0,0,0,8
TRINIDAD,consultas prenatales,repetidas,2017-01-01,8,0,206,0,846,1,141,0,0,0,1202
TUPIZA,consultas prenatales,repetidas,2017-01-01,1,0,66,2,239,18,54,5,0,0,385
TURCO,consultas prenatales,repetidas,2017-01-01,0,0,0,0,11,0,0,0,0,0,11
UMALA,consultas prenatales,repetidas,2017-01-01,0,0,4,2,11,3,4,2,0,0,26
UNCIA,consultas prenatales,repetidas,2017-01-01,0,0,24,5,127,9,53,7,0,0,225
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2017-01-01,0,0,14,2,43,1,7,2,0,0,69
URUBICHA,consultas prenatales,repetidas,2017-01-01,0,0,10,0,25,0,2,0,0,0,37
UYUNI,consultas prenatales,repetidas,2017-01-01,0,0,50,3,153,2,28,0,0,0,236
VACAS,consultas prenatales,repetidas,2017-01-01,1,0,8,0,18,1,5,0,0,0,33
VALLEGRANDE,consultas prenatales,repetidas,2017-01-01,3,0,25,0,70,1,15,0,0,0,114
VIACHA,consultas prenatales,repetidas,2017-01-01,0,21,73,122,234,25,33,0,0,0,508
VILA VILA,consultas prenatales,repetidas,2017-01-01,0,0,4,2,7,2,2,0,0,0,17
VILLA CHARCAS,consultas prenatales,repetidas,2017-01-01,0,0,17,3,43,7,13,3,0,0,86
VILLA MONTES,consultas prenatales,repetidas,2017-01-01,5,0,96,0,202,6,55,2,0,0,366
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2017-01-01,1,0,8,0,8,0,1,0,0,0,18
VILLA RIVERO,consultas prenatales,repetidas,2017-01-01,1,0,21,0,44,0,2,0,0,0,68
VILLA SERRANO,consultas prenatales,repetidas,2017-01-01,0,0,8,5,18,7,2,6,0,0,46
VILLA TUNARI,consultas prenatales,repetidas,2017-01-01,8,0,158,6,402,15,50,10,1,0,650
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2017-01-01,0,0,13,0,58,4,14,0,0,0,89
VILLAZON,consultas prenatales,repetidas,2017-01-01,2,0,59,1,206,5,31,1,0,0,305
VINTO,consultas prenatales,repetidas,2017-01-01,3,0,43,9,240,23,53,6,0,0,377
VITICHI,consultas prenatales,repetidas,2017-01-01,0,0,8,1,12,1,5,0,0,0,27
WALDO BALLIVIAN,consultas prenatales,repetidas,2017-01-01,0,0,4,0,7,0,1,0,0,0,12
WARNES,consultas prenatales,repetidas,2017-01-01,8,0,172,2,515,10,82,1,0,0,790
YACO,consultas prenatales,repetidas,2017-01-01,1,0,6,1,10,6,0,0,0,0,24
YACUIBA,consultas prenatales,repetidas,2017-01-01,1,0,124,0,552,11,88,4,1,0,781
YAMPARAEZ,consultas prenatales,repetidas,2017-01-01,0,0,10,0,10,2,3,0,0,0,25
YANACACHI,consultas prenatales,repetidas,2017-01-01,0,0,2,0,26,0,2,0,0,0,30
YAPACANI,consultas prenatales,repetidas,2017-01-01,2,0,96,4,302,33,25,5,0,0,467
YOCALLA,consultas prenatales,repetidas,2017-01-01,0,0,0,2,22,0,7,0,0,0,31
YOTALA,consultas prenatales,repetidas,2017-01-01,0,0,11,0,36,0,10,0,1,0,58
YUNCHARA,consultas prenatales,repetidas,2017-01-01,0,0,3,5,3,20,2,10,0,0,43
ZUDAÑEZ,consultas prenatales,repetidas,2017-01-01,1,0,12,4,29,1,9,2,0,0,58
ACACIO,consultas prenatales,repetidas,2017-02-01,0,0,9,0,11,4,3,0,0,0,27
ACHACACHI,consultas prenatales,repetidas,2017-02-01,0,0,43,0,106,6,9,2,0,0,166
ACHOCALLA,consultas prenatales,repetidas,2017-02-01,0,1,11,4,64,37,9,5,0,0,131
AIQUILE,consultas prenatales,repetidas,2017-02-01,0,0,36,0,106,1,28,0,0,0,171
ALALAY,consultas prenatales,repetidas,2017-02-01,0,0,1,1,2,4,0,0,0,0,8
ALCALA,consultas prenatales,repetidas,2017-02-01,0,0,3,0,3,4,2,0,0,0,12
ALTO BENI,consultas prenatales,repetidas,2017-02-01,0,0,15,0,29,0,2,0,0,0,46
ANCORAIMES,consultas prenatales,repetidas,2017-02-01,1,0,15,0,17,2,6,0,0,0,41
ANDAMARCA,consultas prenatales,repetidas,2017-02-01,0,0,1,0,6,1,3,1,0,0,12
ANTEQUERA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,8,2,1,1,0,0,14
ANZALDO,consultas prenatales,repetidas,2017-02-01,0,0,7,2,17,5,3,3,0,0,37
APOLO,consultas prenatales,repetidas,2017-02-01,1,0,28,0,78,9,10,4,0,0,130
ARAMPAMPA,consultas prenatales,repetidas,2017-02-01,0,0,4,1,5,3,2,10,0,0,25
ARANI,consultas prenatales,repetidas,2017-02-01,1,0,15,0,67,0,6,0,0,0,89
ARBIETO,consultas prenatales,repetidas,2017-02-01,0,0,22,2,100,1,11,0,0,0,136
ARQUE,consultas prenatales,repetidas,2017-02-01,0,0,6,0,30,1,5,1,0,0,43
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2017-02-01,3,0,76,0,178,0,21,0,0,0,278
ATOCHA,consultas prenatales,repetidas,2017-02-01,1,0,7,0,43,0,5,0,0,0,56
AUCAPATA,consultas prenatales,repetidas,2017-02-01,0,0,5,0,16,0,6,0,0,0,27
AYATA,consultas prenatales,repetidas,2017-02-01,1,0,4,0,13,0,8,0,0,0,26
AYO AYO,consultas prenatales,repetidas,2017-02-01,0,0,4,0,29,0,7,0,0,0,40
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2017-02-01,0,0,18,0,60,0,22,5,0,0,105
AZURDUY,consultas prenatales,repetidas,2017-02-01,1,0,4,2,26,12,12,1,0,0,58
BATALLAS,consultas prenatales,repetidas,2017-02-01,0,0,11,0,55,3,9,2,0,0,80
BAURES,consultas prenatales,repetidas,2017-02-01,1,0,7,0,31,4,0,0,0,0,43
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2017-02-01,0,0,1,0,2,1,0,0,0,0,4
BELEN DE URMIRI,consultas prenatales,repetidas,2017-02-01,0,0,0,0,1,1,0,0,0,0,2
BELLA FLOR,consultas prenatales,repetidas,2017-02-01,0,0,11,0,18,0,0,0,0,0,29
BERMEJO,consultas prenatales,repetidas,2017-02-01,2,0,52,1,158,2,34,0,0,0,249
BETANZOS,consultas prenatales,repetidas,2017-02-01,3,0,34,3,78,11,24,7,0,0,160
BOLIVAR,consultas prenatales,repetidas,2017-02-01,0,0,3,0,6,2,2,0,0,0,13
BOLPEBRA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,3,1,0,0,0,0,4
BOYUIBE,consultas prenatales,repetidas,2017-02-01,1,0,6,1,14,0,1,3,0,0,26
BUENA VISTA,consultas prenatales,repetidas,2017-02-01,0,0,17,0,43,1,5,0,0,0,66
CABEZAS,consultas prenatales,repetidas,2017-02-01,0,0,33,7,62,23,10,1,0,0,136
CAIROMA,consultas prenatales,repetidas,2017-02-01,0,0,7,3,35,3,5,1,0,0,54
"CAIZA ""D""",consultas prenatales,repetidas,2017-02-01,0,0,1,2,27,1,9,0,0,0,40
CAJUATA,consultas prenatales,repetidas,2017-02-01,1,0,16,0,44,0,5,0,0,0,66
CALACOTO,consultas prenatales,repetidas,2017-02-01,0,0,1,1,3,7,3,1,0,0,16
CALAMARCA,consultas prenatales,repetidas,2017-02-01,2,0,16,1,55,4,9,2,0,0,89
CAMARGO,consultas prenatales,repetidas,2017-02-01,1,0,14,1,69,1,10,0,0,0,96
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2017-02-01,0,0,0,3,7,3,2,0,0,0,15
CAMIRI,consultas prenatales,repetidas,2017-02-01,7,0,69,0,249,2,64,1,0,0,392
CAPINOTA,consultas prenatales,repetidas,2017-02-01,1,0,47,0,96,0,16,0,0,0,160
CAQUIAVIRI,consultas prenatales,repetidas,2017-02-01,0,0,11,0,15,0,6,0,0,0,32
CARACOLLO,consultas prenatales,repetidas,2017-02-01,0,0,27,1,86,2,9,3,0,0,128
CARANAVI,consultas prenatales,repetidas,2017-02-01,3,0,77,0,288,1,36,0,0,0,405
CARAPARI,consultas prenatales,repetidas,2017-02-01,2,0,12,0,68,0,13,0,0,0,95
CARIPUYO,consultas prenatales,repetidas,2017-02-01,0,0,11,3,7,7,1,1,0,0,30
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2017-02-01,0,0,12,0,29,0,5,0,0,0,46
CATACORA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,1,2,0,0,0,0,3
CHACARILLA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,4,1,0,0,0,0,7
CHALLAPATA,consultas prenatales,repetidas,2017-02-01,0,0,30,1,111,17,26,3,0,0,188
CHAQUI,consultas prenatales,repetidas,2017-02-01,0,0,5,0,23,3,9,1,0,0,41
CHARAGUA,consultas prenatales,repetidas,2017-02-01,2,0,27,0,90,3,22,0,0,0,144
CHARAÑA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,6,2,0,1,0,0,11
CHAYANTA,consultas prenatales,repetidas,2017-02-01,0,0,14,1,36,8,8,1,0,0,68
CHIMORE,consultas prenatales,repetidas,2017-02-01,1,0,42,2,124,10,20,1,0,0,200
CHIPAYA,consultas prenatales,repetidas,2017-02-01,0,0,3,0,9,0,0,0,0,0,12
CHOQUE COTA,consultas prenatales,repetidas,2017-02-01,0,0,1,0,0,0,1,0,0,0,2
CHUA COCANI,consultas prenatales,repetidas,2017-02-01,0,0,1,0,11,0,0,0,0,0,12
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2017-02-01,0,0,18,1,79,1,14,0,0,0,113
CHUMA,consultas prenatales,repetidas,2017-02-01,0,0,5,2,14,2,3,0,0,0,26
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2017-02-01,1,0,3,0,26,2,3,0,0,0,35
CKOCHAS,consultas prenatales,repetidas,2017-02-01,1,0,7,2,22,8,16,5,0,0,61
CLIZA,consultas prenatales,repetidas,2017-02-01,3,0,29,0,151,0,18,0,0,0,201
COBIJA,consultas prenatales,repetidas,2017-02-01,10,0,121,0,399,1,73,0,1,0,605
COCAPATA,consultas prenatales,repetidas,2017-02-01,1,0,18,11,29,20,11,8,0,0,98
COCHABAMBA,consultas prenatales,repetidas,2017-02-01,8,0,582,1,4365,4,1017,3,0,0,5980
COIPASA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,1,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,repetidas,2017-02-01,1,0,41,1,219,10,21,1,0,0,294
"COLCHA ""K""",consultas prenatales,repetidas,2017-02-01,0,0,8,3,38,7,9,1,0,0,66
COLLANA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,5,0,1,0,0,0,8
COLOMI,consultas prenatales,repetidas,2017-02-01,5,0,48,0,97,1,14,0,0,0,165
COLPA BELGICA,consultas prenatales,repetidas,2017-02-01,1,0,10,0,28,0,2,0,0,0,41
COLQUECHACA,consultas prenatales,repetidas,2017-02-01,0,0,31,8,82,21,34,12,0,0,188
COLQUENCHA,consultas prenatales,repetidas,2017-02-01,0,0,17,0,45,1,8,1,0,0,72
COLQUIRI,consultas prenatales,repetidas,2017-02-01,0,0,14,3,34,7,2,3,0,0,63
COMANCHE,consultas prenatales,repetidas,2017-02-01,0,0,3,0,4,0,0,0,0,0,7
COMARAPA,consultas prenatales,repetidas,2017-02-01,6,0,38,0,112,0,25,0,0,0,181
COMBAYA,consultas prenatales,repetidas,2017-02-01,0,0,1,0,0,3,0,0,0,0,4
CONCEPCION,consultas prenatales,repetidas,2017-02-01,2,0,15,4,71,3,2,4,0,0,101
COPACABANA,consultas prenatales,repetidas,2017-02-01,0,0,14,0,38,3,6,1,0,0,62
CORIPATA,consultas prenatales,repetidas,2017-02-01,0,0,20,0,86,0,16,0,0,0,122
CORO CORO,consultas prenatales,repetidas,2017-02-01,0,1,6,2,16,0,2,1,0,0,28
COROICO,consultas prenatales,repetidas,2017-02-01,0,0,14,0,57,1,12,0,0,0,84
CORQUE,consultas prenatales,repetidas,2017-02-01,0,1,2,1,11,4,2,2,0,0,23
COTAGAITA,consultas prenatales,repetidas,2017-02-01,0,0,25,1,61,4,7,1,0,0,99
COTOCA,consultas prenatales,repetidas,2017-02-01,8,0,117,0,300,0,40,0,0,0,465
CUATRO CAÑADAS,consultas prenatales,repetidas,2017-02-01,2,0,29,0,95,21,10,0,0,0,157
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2017-02-01,0,0,2,1,4,1,0,0,0,0,8
CUEVO,consultas prenatales,repetidas,2017-02-01,0,1,3,0,11,0,1,1,0,0,17
CULPINA,consultas prenatales,repetidas,2017-02-01,2,0,23,3,40,6,16,3,0,0,93
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2017-02-01,0,0,4,0,12,0,5,0,0,0,21
CURVA,consultas prenatales,repetidas,2017-02-01,0,0,2,2,3,3,0,1,0,0,11
DESAGUADERO,consultas prenatales,repetidas,2017-02-01,0,0,5,0,16,0,3,0,0,0,24
EL ALTO,consultas prenatales,repetidas,2017-02-01,16,13,1014,73,4318,513,910,97,5,0,6959
EL CHORO,consultas prenatales,repetidas,2017-02-01,0,0,2,0,4,2,2,0,0,0,10
EL PUENTE(STC),consultas prenatales,repetidas,2017-02-01,1,0,14,0,37,0,3,1,0,0,56
EL PUENTE(TJA),consultas prenatales,repetidas,2017-02-01,0,0,15,1,24,3,11,0,0,0,54
EL TORNO,consultas prenatales,repetidas,2017-02-01,25,0,96,3,270,8,82,3,0,0,487
EL VILLAR,consultas prenatales,repetidas,2017-02-01,0,0,6,0,7,0,3,3,0,0,19
ENTRE RIOS TRJ,consultas prenatales,repetidas,2017-02-01,1,0,29,9,67,7,19,3,0,0,135
ENTRE RIOS CBBA,consultas prenatales,repetidas,2017-02-01,7,0,111,0,238,0,38,0,0,0,394
ESCARA,consultas prenatales,repetidas,2017-02-01,1,0,0,0,0,0,1,0,0,0,2
ESCOMA,consultas prenatales,repetidas,2017-02-01,0,0,7,0,23,0,0,0,0,0,30
ESMERALDA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,repetidas,2017-02-01,0,0,4,0,11,1,3,0,0,0,19
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2017-02-01,0,0,4,0,7,0,1,0,0,0,12
EXALTACION,consultas prenatales,repetidas,2017-02-01,0,0,3,0,2,0,0,0,0,0,5
FERNANDEZ ALONSO,consultas prenatales,repetidas,2017-02-01,0,0,20,0,42,0,5,0,0,0,67
FILADELFIA,consultas prenatales,repetidas,2017-02-01,0,0,10,1,17,0,2,1,0,0,31
GENERAL SAAVEDRA,consultas prenatales,repetidas,2017-02-01,0,0,21,0,66,0,5,0,0,0,92
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2017-02-01,0,0,7,0,28,0,2,0,0,0,37
GUANAY,consultas prenatales,repetidas,2017-02-01,0,0,23,3,80,8,9,3,0,0,126
GUAQUI,consultas prenatales,repetidas,2017-02-01,1,0,9,0,18,1,4,0,0,0,33
GUAYARAMERIN,consultas prenatales,repetidas,2017-02-01,12,0,106,0,270,3,43,0,0,0,434
GUTIERREZ,consultas prenatales,repetidas,2017-02-01,1,0,30,0,47,1,10,0,0,0,89
HUACARETA,consultas prenatales,repetidas,2017-02-01,0,0,10,0,25,4,6,4,0,0,49
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2017-02-01,0,0,0,0,2,4,1,1,0,0,8
HUACHACALLA,consultas prenatales,repetidas,2017-02-01,0,0,3,0,3,0,0,0,0,0,6
HUANUNI,consultas prenatales,repetidas,2017-02-01,1,0,19,0,80,0,9,0,0,0,109
HUARACAJE,consultas prenatales,repetidas,2017-02-01,0,0,1,0,17,0,4,0,0,0,22
HUARINA,consultas prenatales,repetidas,2017-02-01,1,0,5,0,14,3,2,0,0,0,25
HUATAJATA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,9,0,3,0,0,0,12
HUAYLLAMARCA,consultas prenatales,repetidas,2017-02-01,0,0,3,0,4,0,2,0,0,0,9
HUMANATA,consultas prenatales,repetidas,2017-02-01,1,0,2,0,2,0,0,0,0,0,5
ICHOCA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,7,8,0,2,0,0,19
ICLA,consultas prenatales,repetidas,2017-02-01,0,0,11,1,16,2,9,0,0,0,39
INCAHUASI,consultas prenatales,repetidas,2017-02-01,0,0,1,3,20,12,1,7,0,0,44
INGAVI (HUMAITA),consultas prenatales,repetidas,2017-02-01,0,0,2,0,16,0,1,0,0,0,19
INQUISIVI,consultas prenatales,repetidas,2017-02-01,1,0,9,5,10,6,7,2,0,0,40
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2017-02-01,0,1,14,0,72,2,13,0,0,0,102
IXIAMAS,consultas prenatales,repetidas,2017-02-01,1,0,22,0,37,0,0,0,0,0,60
JESUS DE MACHACA,consultas prenatales,repetidas,2017-02-01,1,0,14,2,24,1,3,0,0,0,45
LA ASUNTA,consultas prenatales,repetidas,2017-02-01,7,0,64,3,202,6,33,0,0,0,315
LA GUARDIA,consultas prenatales,repetidas,2017-02-01,5,0,178,1,480,2,75,0,0,0,741
LA PAZ,consultas prenatales,repetidas,2017-02-01,10,1,635,1,4243,10,868,0,0,0,5768
LA RIVERA,consultas prenatales,repetidas,2017-02-01,0,0,0,0,4,0,0,0,0,0,4
LAGUNILLAS,consultas prenatales,repetidas,2017-02-01,1,0,13,0,24,4,0,0,0,0,42
LAJA,consultas prenatales,repetidas,2017-02-01,1,0,20,1,64,0,7,1,0,0,94
LAS CARRERAS,consultas prenatales,repetidas,2017-02-01,0,0,1,0,8,2,0,0,0,0,11
LICOMA PAMPA,consultas prenatales,repetidas,2017-02-01,0,0,4,0,7,0,2,0,0,0,13
LLALLAGUA,consultas prenatales,repetidas,2017-02-01,1,0,51,1,210,7,45,0,0,0,315
LLICA,consultas prenatales,repetidas,2017-02-01,0,0,4,0,6,1,1,0,0,0,12
LORETO,consultas prenatales,repetidas,2017-02-01,0,0,1,0,5,2,1,0,0,0,9
LURIBAY,consultas prenatales,repetidas,2017-02-01,0,0,5,1,21,1,5,0,0,0,33
MACHACAMARCA,consultas prenatales,repetidas,2017-02-01,0,0,4,1,7,0,5,0,0,0,17
MACHARETI,consultas prenatales,repetidas,2017-02-01,1,0,12,0,33,0,8,2,0,0,56
MAGDALENA,consultas prenatales,repetidas,2017-02-01,5,0,27,0,58,0,6,0,0,0,96
MAIRANA,consultas prenatales,repetidas,2017-02-01,0,0,25,0,72,0,8,0,0,0,105
MALLA,consultas prenatales,repetidas,2017-02-01,0,0,4,0,9,0,1,0,0,0,14
MAPIRI,consultas prenatales,repetidas,2017-02-01,0,0,34,3,78,3,9,2,0,0,129
MECAPACA,consultas prenatales,repetidas,2017-02-01,0,0,7,1,43,2,9,1,0,0,63
MINEROS,consultas prenatales,repetidas,2017-02-01,4,0,48,1,109,0,16,0,0,0,178
MIZQUE,consultas prenatales,repetidas,2017-02-01,1,0,34,1,98,2,24,1,0,0,161
MOCOMOCO,consultas prenatales,repetidas,2017-02-01,0,0,6,1,15,2,2,0,0,0,26
MOJINETE,consultas prenatales,repetidas,2017-02-01,1,0,0,0,0,1,1,0,0,0,3
MOJOCOYA,consultas prenatales,repetidas,2017-02-01,1,1,6,3,15,4,3,0,0,0,33
MONTEAGUDO,consultas prenatales,repetidas,2017-02-01,2,0,58,0,126,3,49,0,0,0,238
MONTERO,consultas prenatales,repetidas,2017-02-01,12,0,226,3,607,28,103,5,1,0,985
MORO MORO,consultas prenatales,repetidas,2017-02-01,0,0,6,0,6,1,1,0,0,0,14
MOROCHATA,consultas prenatales,repetidas,2017-02-01,0,0,11,3,18,9,7,0,0,0,48
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2017-02-01,0,0,6,0,10,0,0,0,0,0,16
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2017-02-01,1,0,3,1,6,0,1,0,0,0,12
OCURI,consultas prenatales,repetidas,2017-02-01,0,0,6,1,15,2,10,6,0,0,40
OKINAWA,consultas prenatales,repetidas,2017-02-01,0,0,15,1,59,3,5,0,0,0,83
OMEREQUE,consultas prenatales,repetidas,2017-02-01,0,0,11,1,16,2,3,1,0,0,34
ORURO,consultas prenatales,repetidas,2017-02-01,1,0,349,31,1951,32,393,0,0,0,2757
PADCAYA,consultas prenatales,repetidas,2017-02-01,1,0,18,1,63,0,18,1,0,0,102
PADILLA,consultas prenatales,repetidas,2017-02-01,0,0,11,2,34,4,10,1,0,0,62
PAILON,consultas prenatales,repetidas,2017-02-01,1,0,29,0,134,1,13,0,0,0,178
PALCA,consultas prenatales,repetidas,2017-02-01,0,0,28,0,63,2,12,0,0,0,105
PALOS BLANCOS,consultas prenatales,repetidas,2017-02-01,0,0,64,0,169,2,24,1,0,0,260
PAMPA AULLAGAS,consultas prenatales,repetidas,2017-02-01,0,0,3,0,6,0,3,0,0,0,12
PAMPA GRANDE,consultas prenatales,repetidas,2017-02-01,0,0,15,0,37,0,6,0,0,0,58
PAPEL PAMPA,consultas prenatales,repetidas,2017-02-01,0,0,7,0,9,0,4,0,0,0,20
PASORAPA,consultas prenatales,repetidas,2017-02-01,0,0,2,0,3,0,0,0,0,0,5
PATACAMAYA,consultas prenatales,repetidas,2017-02-01,2,0,26,0,96,1,14,0,0,0,139
PAZÑA,consultas prenatales,repetidas,2017-02-01,0,0,4,0,19,2,8,3,0,0,36
PELECHUCO,consultas prenatales,repetidas,2017-02-01,0,0,4,0,29,2,5,1,0,0,41
POCOATA,consultas prenatales,repetidas,2017-02-01,0,0,13,6,28,23,13,14,0,0,97
POCONA,consultas prenatales,repetidas,2017-02-01,1,0,12,0,25,0,4,0,0,0,42
POJO (CBBA),consultas prenatales,repetidas,2017-02-01,0,0,11,0,47,0,9,0,0,0,67
POOPO,consultas prenatales,repetidas,2017-02-01,0,0,4,0,32,3,2,0,0,0,41
PORCO,consultas prenatales,repetidas,2017-02-01,0,0,17,1,47,2,3,0,0,0,70
POROMA,consultas prenatales,repetidas,2017-02-01,1,0,8,1,12,9,16,4,0,0,51
PORONGO,consultas prenatales,repetidas,2017-02-01,0,0,3,4,19,9,2,0,0,0,37
PORTACHUELO,consultas prenatales,repetidas,2017-02-01,3,0,34,0,90,0,6,0,0,0,133
PORVENIR,consultas prenatales,repetidas,2017-02-01,2,0,13,0,30,0,5,0,0,0,50
POSTRER VALLE,consultas prenatales,repetidas,2017-02-01,0,0,2,0,8,0,0,0,0,0,10
POTOSI,consultas prenatales,repetidas,2017-02-01,9,1,217,13,938,29,170,8,0,0,1385
PRESTO,consultas prenatales,repetidas,2017-02-01,0,0,7,4,14,5,8,3,0,0,41
PUCARA,consultas prenatales,repetidas,2017-02-01,0,0,1,0,1,1,0,0,0,0,3
PUCARANI,consultas prenatales,repetidas,2017-02-01,1,0,27,1,68,3,13,0,0,0,113
PUERTO ACOSTA,consultas prenatales,repetidas,2017-02-01,0,0,5,7,21,5,3,4,0,0,45
PUERTO CARABUCO,consultas prenatales,repetidas,2017-02-01,0,0,8,3,19,3,6,1,0,0,40
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2017-02-01,1,0,11,4,16,6,4,1,0,0,43
PUERTO PEREZ,consultas prenatales,repetidas,2017-02-01,0,0,3,0,6,1,1,0,0,0,11
PUERTO QUIJARRO,consultas prenatales,repetidas,2017-02-01,0,0,7,0,25,0,2,0,0,0,34
PUERTO RICO,consultas prenatales,repetidas,2017-02-01,2,0,18,1,32,1,6,1,0,0,61
PUERTO SILES,consultas prenatales,repetidas,2017-02-01,0,0,3,0,0,0,0,0,0,0,3
