,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
TRIGAL,consulta externa,menores de 6 meses,2017-01-01,3,3,1,0,4,3,7
TRINIDAD,consulta externa,menores de 6 meses,2017-01-01,667,536,150,122,817,658,1475
TUPIZA,consulta externa,menores de 6 meses,2017-01-01,200,192,45,34,245,226,471
TURCO,consulta externa,menores de 6 meses,2017-01-01,6,3,0,1,6,4,10
UMALA,consulta externa,menores de 6 meses,2017-01-01,19,8,0,1,19,9,28
UNCIA,consulta externa,menores de 6 meses,2017-01-01,60,65,6,2,66,67,133
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2017-01-01,37,49,2,3,39,52,91
URUBICHA,consulta externa,menores de 6 meses,2017-01-01,27,21,1,0,28,21,49
UYUNI,consulta externa,menores de 6 meses,2017-01-01,70,66,4,7,74,73,147
VACAS,consulta externa,menores de 6 meses,2017-01-01,22,21,3,6,25,27,52
VALLEGRANDE,consulta externa,menores de 6 meses,2017-01-01,52,39,5,6,57,45,102
VIACHA,consulta externa,menores de 6 meses,2017-01-01,273,228,105,84,378,312,690
VILA VILA,consulta externa,menores de 6 meses,2017-01-01,10,16,0,0,10,16,26
VILLA CHARCAS,consulta externa,menores de 6 meses,2017-01-01,36,20,1,0,37,20,57
VILLA MONTES,consulta externa,menores de 6 meses,2017-01-01,191,171,1,2,192,173,365
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2017-01-01,16,14,0,0,16,14,30
VILLA RIVERO,consulta externa,menores de 6 meses,2017-01-01,26,20,7,8,33,28,61
VILLA SERRANO,consulta externa,menores de 6 meses,2017-01-01,38,36,11,2,49,38,87
VILLA TUNARI,consulta externa,menores de 6 meses,2017-01-01,479,439,20,24,499,463,962
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2017-01-01,18,17,2,2,20,19,39
VILLAZON,consulta externa,menores de 6 meses,2017-01-01,136,123,13,17,149,140,289
VINTO,consulta externa,menores de 6 meses,2017-01-01,131,131,67,60,198,191,389
VITICHI,consulta externa,menores de 6 meses,2017-01-01,18,11,0,0,18,11,29
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2017-01-01,1,2,0,0,1,2,3
WARNES,consulta externa,menores de 6 meses,2017-01-01,293,251,24,17,317,268,585
YACO,consulta externa,menores de 6 meses,2017-01-01,25,26,1,0,26,26,52
YACUIBA,consulta externa,menores de 6 meses,2017-01-01,351,351,34,38,385,389,774
YAMPARAEZ,consulta externa,menores de 6 meses,2017-01-01,9,7,0,1,9,8,17
YANACACHI,consulta externa,menores de 6 meses,2017-01-01,9,15,0,0,9,15,24
YAPACANI,consulta externa,menores de 6 meses,2017-01-01,206,155,17,9,223,164,387
YOCALLA,consulta externa,menores de 6 meses,2017-01-01,15,21,0,0,15,21,36
YOTALA,consulta externa,menores de 6 meses,2017-01-01,12,11,1,1,13,12,25
YUNCHARA,consulta externa,menores de 6 meses,2017-01-01,33,26,0,0,33,26,59
YUNGUYO DE LITORAL,consulta externa,menores de 6 meses,2017-01-01,1,0,0,0,1,0,1
ZUDAÑEZ,consulta externa,menores de 6 meses,2017-01-01,19,10,0,0,19,10,29
ACACIO,consulta externa,menores de 6 meses,2017-02-01,8,8,0,0,8,8,16
ACHACACHI,consulta externa,menores de 6 meses,2017-02-01,64,51,21,15,85,66,151
ACHOCALLA,consulta externa,menores de 6 meses,2017-02-01,15,21,0,0,15,21,36
AIQUILE,consulta externa,menores de 6 meses,2017-02-01,56,57,5,5,61,62,123
ALALAY,consulta externa,menores de 6 meses,2017-02-01,9,3,0,0,9,3,12
ALCALA,consulta externa,menores de 6 meses,2017-02-01,8,12,0,1,8,13,21
ALTO BENI,consulta externa,menores de 6 meses,2017-02-01,64,59,4,1,68,60,128
ANCORAIMES,consulta externa,menores de 6 meses,2017-02-01,7,12,1,1,8,13,21
ANDAMARCA,consulta externa,menores de 6 meses,2017-02-01,5,7,0,0,5,7,12
ANTEQUERA,consulta externa,menores de 6 meses,2017-02-01,0,4,0,0,0,4,4
ANZALDO,consulta externa,menores de 6 meses,2017-02-01,10,18,0,0,10,18,28
APOLO,consulta externa,menores de 6 meses,2017-02-01,32,44,29,24,61,68,129
ARAMPAMPA,consulta externa,menores de 6 meses,2017-02-01,4,3,0,0,4,3,7
ARANI,consulta externa,menores de 6 meses,2017-02-01,20,13,5,4,25,17,42
ARBIETO,consulta externa,menores de 6 meses,2017-02-01,47,33,6,1,53,34,87
ARQUE,consulta externa,menores de 6 meses,2017-02-01,15,16,0,0,15,16,31
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2017-02-01,86,91,4,4,90,95,185
ATOCHA,consulta externa,menores de 6 meses,2017-02-01,16,25,2,4,18,29,47
AUCAPATA,consulta externa,menores de 6 meses,2017-02-01,5,1,0,1,5,2,7
AYATA,consulta externa,menores de 6 meses,2017-02-01,10,7,0,1,10,8,18
AYO AYO,consulta externa,menores de 6 meses,2017-02-01,9,13,0,0,9,13,22
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2017-02-01,61,47,3,3,64,50,114
AZURDUY,consulta externa,menores de 6 meses,2017-02-01,40,35,1,0,41,35,76
BATALLAS,consulta externa,menores de 6 meses,2017-02-01,22,19,0,2,22,21,43
BAURES,consulta externa,menores de 6 meses,2017-02-01,12,10,0,0,12,10,22
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2017-02-01,0,2,0,0,0,2,2
BELEN DE URMIRI,consulta externa,menores de 6 meses,2017-02-01,0,3,0,0,0,3,3
BELLA FLOR,consulta externa,menores de 6 meses,2017-02-01,13,2,1,0,14,2,16
BERMEJO,consulta externa,menores de 6 meses,2017-02-01,187,171,13,9,200,180,380
BETANZOS,consulta externa,menores de 6 meses,2017-02-01,54,37,2,1,56,38,94
BOLIVAR,consulta externa,menores de 6 meses,2017-02-01,6,3,0,0,6,3,9
BOLPEBRA,consulta externa,menores de 6 meses,2017-02-01,6,3,0,0,6,3,9
BOYUIBE,consulta externa,menores de 6 meses,2017-02-01,11,15,0,0,11,15,26
BUENA VISTA,consulta externa,menores de 6 meses,2017-02-01,43,20,4,4,47,24,71
CABEZAS,consulta externa,menores de 6 meses,2017-02-01,147,127,4,3,151,130,281
CAIROMA,consulta externa,menores de 6 meses,2017-02-01,16,16,5,3,21,19,40
"CAIZA ""D""",consulta externa,menores de 6 meses,2017-02-01,10,12,0,1,10,13,23
CAJUATA,consulta externa,menores de 6 meses,2017-02-01,35,29,0,0,35,29,64
CALACOTO,consulta externa,menores de 6 meses,2017-02-01,3,5,0,0,3,5,8
CALAMARCA,consulta externa,menores de 6 meses,2017-02-01,22,18,0,0,22,18,40
CAMARGO,consulta externa,menores de 6 meses,2017-02-01,28,20,5,1,33,21,54
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2017-02-01,2,5,0,0,2,5,7
CAMIRI,consulta externa,menores de 6 meses,2017-02-01,166,137,19,25,185,162,347
CAPINOTA,consulta externa,menores de 6 meses,2017-02-01,49,33,11,14,60,47,107
CAQUIAVIRI,consulta externa,menores de 6 meses,2017-02-01,2,9,0,0,2,9,11
CARACOLLO,consulta externa,menores de 6 meses,2017-02-01,51,25,1,1,52,26,78
CARANAVI,consulta externa,menores de 6 meses,2017-02-01,173,131,4,3,177,134,311
CARAPARI,consulta externa,menores de 6 meses,2017-02-01,36,35,0,0,36,35,71
CARIPUYO,consulta externa,menores de 6 meses,2017-02-01,2,2,0,0,2,2,4
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2017-02-01,8,8,2,0,10,8,18
CATACORA,consulta externa,menores de 6 meses,2017-02-01,6,2,2,0,8,2,10
CHACARILLA,consulta externa,menores de 6 meses,2017-02-01,3,2,0,0,3,2,5
CHALLAPATA,consulta externa,menores de 6 meses,2017-02-01,276,234,10,5,286,239,525
CHAQUI,consulta externa,menores de 6 meses,2017-02-01,22,14,1,0,23,14,37
CHARAGUA,consulta externa,menores de 6 meses,2017-02-01,95,97,7,6,102,103,205
CHARAÑA,consulta externa,menores de 6 meses,2017-02-01,0,4,0,0,0,4,4
CHAYANTA,consulta externa,menores de 6 meses,2017-02-01,20,21,1,0,21,21,42
CHIMORE,consulta externa,menores de 6 meses,2017-02-01,168,104,0,1,168,105,273
CHIPAYA,consulta externa,menores de 6 meses,2017-02-01,1,3,0,0,1,3,4
CHOQUE COTA,consulta externa,menores de 6 meses,2017-02-01,1,0,0,0,1,0,1
CHUA COCANI,consulta externa,menores de 6 meses,2017-02-01,2,0,1,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2017-02-01,57,57,1,1,58,58,116
CHUMA,consulta externa,menores de 6 meses,2017-02-01,4,5,0,0,4,5,9
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2017-02-01,11,15,0,0,11,15,26
CKOCHAS,consulta externa,menores de 6 meses,2017-02-01,11,13,1,0,12,13,25
CLIZA,consulta externa,menores de 6 meses,2017-02-01,53,26,1,2,54,28,82
COBIJA,consulta externa,menores de 6 meses,2017-02-01,203,151,10,2,213,153,366
COCAPATA,consulta externa,menores de 6 meses,2017-02-01,53,63,1,1,54,64,118
COCHABAMBA,consulta externa,menores de 6 meses,2017-02-01,2353,2270,952,912,3305,3182,6487
COIPASA,consulta externa,menores de 6 meses,2017-02-01,4,0,0,0,4,0,4
COLCAPIRHUA,consulta externa,menores de 6 meses,2017-02-01,157,138,65,81,222,219,441
"COLCHA ""K""",consulta externa,menores de 6 meses,2017-02-01,30,27,0,4,30,31,61
COLLANA,consulta externa,menores de 6 meses,2017-02-01,2,11,0,0,2,11,13
COLOMI,consulta externa,menores de 6 meses,2017-02-01,40,29,1,1,41,30,71
COLPA BELGICA,consulta externa,menores de 6 meses,2017-02-01,21,17,14,11,35,28,63
COLQUECHACA,consulta externa,menores de 6 meses,2017-02-01,59,34,2,0,61,34,95
COLQUENCHA,consulta externa,menores de 6 meses,2017-02-01,19,8,2,5,21,13,34
COLQUIRI,consulta externa,menores de 6 meses,2017-02-01,24,22,0,1,24,23,47
COMANCHE,consulta externa,menores de 6 meses,2017-02-01,3,0,0,0,3,0,3
COMARAPA,consulta externa,menores de 6 meses,2017-02-01,43,31,9,9,52,40,92
COMBAYA,consulta externa,menores de 6 meses,2017-02-01,1,4,0,0,1,4,5
CONCEPCION,consulta externa,menores de 6 meses,2017-02-01,58,64,18,17,76,81,157
COPACABANA,consulta externa,menores de 6 meses,2017-02-01,9,10,2,0,11,10,21
CORIPATA,consulta externa,menores de 6 meses,2017-02-01,54,67,15,15,69,82,151
CORO CORO,consulta externa,menores de 6 meses,2017-02-01,9,8,1,0,10,8,18
COROICO,consulta externa,menores de 6 meses,2017-02-01,41,33,2,2,43,35,78
CORQUE,consulta externa,menores de 6 meses,2017-02-01,4,10,0,2,4,12,16
COTAGAITA,consulta externa,menores de 6 meses,2017-02-01,28,34,5,4,33,38,71
COTOCA,consulta externa,menores de 6 meses,2017-02-01,171,165,11,9,182,174,356
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2017-02-01,64,51,3,4,67,55,122
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2017-02-01,5,0,1,0,6,0,6
CUEVO,consulta externa,menores de 6 meses,2017-02-01,5,11,4,8,9,19,28
CULPINA,consulta externa,menores de 6 meses,2017-02-01,15,22,0,0,15,22,37
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2017-02-01,3,1,0,0,3,1,4
CURVA,consulta externa,menores de 6 meses,2017-02-01,7,1,0,0,7,1,8
DESAGUADERO,consulta externa,menores de 6 meses,2017-02-01,4,5,2,0,6,5,11
EL ALTO,consulta externa,menores de 6 meses,2017-02-01,3155,2858,950,873,4105,3731,7836
EL CHORO,consulta externa,menores de 6 meses,2017-02-01,4,6,0,0,4,6,10
EL PUENTE(STC),consulta externa,menores de 6 meses,2017-02-01,47,28,1,1,48,29,77
EL PUENTE(TJA),consulta externa,menores de 6 meses,2017-02-01,20,8,0,1,20,9,29
EL TORNO,consulta externa,menores de 6 meses,2017-02-01,213,171,79,57,292,228,520
EL VILLAR,consulta externa,menores de 6 meses,2017-02-01,5,9,0,0,5,9,14
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2017-02-01,39,24,2,1,41,25,66
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2017-02-01,181,121,11,10,192,131,323
ESCARA,consulta externa,menores de 6 meses,2017-02-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,menores de 6 meses,2017-02-01,9,13,3,1,12,14,26
ESMERALDA,consulta externa,menores de 6 meses,2017-02-01,2,0,0,0,2,0,2
EUCALIPTUS,consulta externa,menores de 6 meses,2017-02-01,11,7,1,0,12,7,19
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2017-02-01,1,2,0,0,1,2,3
EXALTACION,consulta externa,menores de 6 meses,2017-02-01,7,11,2,2,9,13,22
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2017-02-01,34,34,13,6,47,40,87
FILADELFIA,consulta externa,menores de 6 meses,2017-02-01,29,21,0,0,29,21,50
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2017-02-01,50,37,6,7,56,44,100
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2017-02-01,19,13,3,1,22,14,36
GUANAY,consulta externa,menores de 6 meses,2017-02-01,70,68,0,6,70,74,144
GUAQUI,consulta externa,menores de 6 meses,2017-02-01,2,7,0,0,2,7,9
GUAYARAMERIN,consulta externa,menores de 6 meses,2017-02-01,146,119,7,8,153,127,280
GUTIERREZ,consulta externa,menores de 6 meses,2017-02-01,86,71,2,3,88,74,162
HUACARETA,consulta externa,menores de 6 meses,2017-02-01,22,22,0,0,22,22,44
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2017-02-01,3,7,1,1,4,8,12
HUACHACALLA,consulta externa,menores de 6 meses,2017-02-01,5,3,0,0,5,3,8
HUANUNI,consulta externa,menores de 6 meses,2017-02-01,61,47,7,2,68,49,117
HUARACAJE,consulta externa,menores de 6 meses,2017-02-01,13,6,0,0,13,6,19
HUARINA,consulta externa,menores de 6 meses,2017-02-01,6,5,6,9,12,14,26
HUATAJATA,consulta externa,menores de 6 meses,2017-02-01,3,1,3,3,6,4,10
HUAYLLAMARCA,consulta externa,menores de 6 meses,2017-02-01,5,6,0,1,5,7,12
HUMANATA,consulta externa,menores de 6 meses,2017-02-01,3,5,0,0,3,5,8
ICHOCA,consulta externa,menores de 6 meses,2017-02-01,5,9,0,1,5,10,15
ICLA,consulta externa,menores de 6 meses,2017-02-01,22,35,0,0,22,35,57
INCAHUASI,consulta externa,menores de 6 meses,2017-02-01,34,33,0,0,34,33,67
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2017-02-01,6,3,0,0,6,3,9
INQUISIVI,consulta externa,menores de 6 meses,2017-02-01,16,18,3,1,19,19,38
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2017-02-01,50,49,11,10,61,59,120
IXIAMAS,consulta externa,menores de 6 meses,2017-02-01,35,33,0,0,35,33,68
JESUS DE MACHACA,consulta externa,menores de 6 meses,2017-02-01,24,16,9,11,33,27,60
LA ASUNTA,consulta externa,menores de 6 meses,2017-02-01,103,107,4,1,107,108,215
LA GUARDIA,consulta externa,menores de 6 meses,2017-02-01,436,311,50,41,486,352,838
LA PAZ,consulta externa,menores de 6 meses,2017-02-01,3363,2853,926,1016,4289,3869,8158
LAGUNILLAS,consulta externa,menores de 6 meses,2017-02-01,27,30,0,0,27,30,57
LAJA,consulta externa,menores de 6 meses,2017-02-01,22,24,0,1,22,25,47
LAS CARRERAS,consulta externa,menores de 6 meses,2017-02-01,11,10,0,0,11,10,21
LICOMA PAMPA,consulta externa,menores de 6 meses,2017-02-01,5,3,3,1,8,4,12
LLALLAGUA,consulta externa,menores de 6 meses,2017-02-01,125,127,5,1,130,128,258
LLICA,consulta externa,menores de 6 meses,2017-02-01,8,1,1,0,9,1,10
LORETO,consulta externa,menores de 6 meses,2017-02-01,15,9,1,1,16,10,26
LURIBAY,consulta externa,menores de 6 meses,2017-02-01,23,12,3,1,26,13,39
MACHACAMARCA,consulta externa,menores de 6 meses,2017-02-01,9,8,0,0,9,8,17
MACHARETI,consulta externa,menores de 6 meses,2017-02-01,19,11,1,0,20,11,31
MAGDALENA,consulta externa,menores de 6 meses,2017-02-01,38,25,0,0,38,25,63
MAIRANA,consulta externa,menores de 6 meses,2017-02-01,58,43,7,2,65,45,110
MALLA,consulta externa,menores de 6 meses,2017-02-01,2,1,0,0,2,1,3
MAPIRI,consulta externa,menores de 6 meses,2017-02-01,47,38,5,0,52,38,90
MECAPACA,consulta externa,menores de 6 meses,2017-02-01,21,26,4,5,25,31,56
MINEROS,consulta externa,menores de 6 meses,2017-02-01,54,57,20,15,74,72,146
MIZQUE,consulta externa,menores de 6 meses,2017-02-01,60,47,7,2,67,49,116
MOCOMOCO,consulta externa,menores de 6 meses,2017-02-01,9,2,2,1,11,3,14
MOJINETE,consulta externa,menores de 6 meses,2017-02-01,1,5,1,0,2,5,7
MOJOCOYA,consulta externa,menores de 6 meses,2017-02-01,4,3,7,9,11,12,23
MONTEAGUDO,consulta externa,menores de 6 meses,2017-02-01,84,96,7,14,91,110,201
MONTERO,consulta externa,menores de 6 meses,2017-02-01,560,547,331,317,891,864,1755
MORO MORO,consulta externa,menores de 6 meses,2017-02-01,7,3,0,0,7,3,10
MOROCHATA,consulta externa,menores de 6 meses,2017-02-01,26,14,0,0,26,14,40
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2017-02-01,4,2,1,0,5,2,7
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2017-02-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2017-02-01,2,7,1,0,3,7,10
OCURI,consulta externa,menores de 6 meses,2017-02-01,24,26,0,0,24,26,50
OKINAWA,consulta externa,menores de 6 meses,2017-02-01,30,26,4,3,34,29,63
OMEREQUE,consulta externa,menores de 6 meses,2017-02-01,20,20,1,1,21,21,42
ORURO,consulta externa,menores de 6 meses,2017-02-01,971,1035,188,172,1159,1207,2366
PADCAYA,consulta externa,menores de 6 meses,2017-02-01,46,43,2,3,48,46,94
PADILLA,consulta externa,menores de 6 meses,2017-02-01,25,42,0,5,25,47,72
PAILON,consulta externa,menores de 6 meses,2017-02-01,75,56,3,1,78,57,135
PALCA,consulta externa,menores de 6 meses,2017-02-01,28,25,1,0,29,25,54
PALOS BLANCOS,consulta externa,menores de 6 meses,2017-02-01,68,100,12,13,80,113,193
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2017-02-01,4,1,0,0,4,1,5
PAMPA GRANDE,consulta externa,menores de 6 meses,2017-02-01,19,21,0,1,19,22,41
PAPEL PAMPA,consulta externa,menores de 6 meses,2017-02-01,24,13,0,0,24,13,37
PASORAPA,consulta externa,menores de 6 meses,2017-02-01,2,2,0,2,2,4,6
PATACAMAYA,consulta externa,menores de 6 meses,2017-02-01,82,81,27,21,109,102,211
PAZÑA,consulta externa,menores de 6 meses,2017-02-01,16,10,3,1,19,11,30
PELECHUCO,consulta externa,menores de 6 meses,2017-02-01,29,30,1,1,30,31,61
POCOATA,consulta externa,menores de 6 meses,2017-02-01,25,24,0,0,25,24,49
POCONA,consulta externa,menores de 6 meses,2017-02-01,25,19,7,2,32,21,53
POJO (CBBA),consulta externa,menores de 6 meses,2017-02-01,24,33,2,7,26,40,66
POOPO,consulta externa,menores de 6 meses,2017-02-01,3,7,0,0,3,7,10
PORCO,consulta externa,menores de 6 meses,2017-02-01,10,11,0,0,10,11,21
POROMA,consulta externa,menores de 6 meses,2017-02-01,40,30,0,0,40,30,70
PORONGO,consulta externa,menores de 6 meses,2017-02-01,24,15,1,1,25,16,41
PORTACHUELO,consulta externa,menores de 6 meses,2017-02-01,78,94,1,1,79,95,174
PORVENIR,consulta externa,menores de 6 meses,2017-02-01,16,13,2,0,18,13,31
POSTRER VALLE,consulta externa,menores de 6 meses,2017-02-01,3,0,0,0,3,0,3
POTOSI,consulta externa,menores de 6 meses,2017-02-01,734,633,53,39,787,672,1459
PRESTO,consulta externa,menores de 6 meses,2017-02-01,7,10,0,0,7,10,17
PUCARA,consulta externa,menores de 6 meses,2017-02-01,5,2,1,0,6,2,8
PUCARANI,consulta externa,menores de 6 meses,2017-02-01,33,32,1,0,34,32,66
PUERTO ACOSTA,consulta externa,menores de 6 meses,2017-02-01,17,10,1,0,18,10,28
PUERTO CARABUCO,consulta externa,menores de 6 meses,2017-02-01,18,12,1,1,19,13,32
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2017-02-01,33,29,1,0,34,29,63
PUERTO PEREZ,consulta externa,menores de 6 meses,2017-02-01,8,6,0,0,8,6,14
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2017-02-01,35,19,2,1,37,20,57
PUERTO RICO,consulta externa,menores de 6 meses,2017-02-01,21,11,1,1,22,12,34
PUERTO SILES,consulta externa,menores de 6 meses,2017-02-01,2,5,0,0,2,5,7
PUERTO SUAREZ,consulta externa,menores de 6 meses,2017-02-01,63,52,7,6,70,58,128
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2017-02-01,228,230,21,14,249,244,493
PUNA,consulta externa,menores de 6 meses,2017-02-01,15,10,0,0,15,10,25
PUNATA,consulta externa,menores de 6 meses,2017-02-01,88,70,4,9,92,79,171
QUIABAYA,consulta externa,menores de 6 meses,2017-02-01,7,5,5,1,12,6,18
QUILLACOLLO,consulta externa,menores de 6 meses,2017-02-01,403,377,322,343,725,720,1445
QUIME,consulta externa,menores de 6 meses,2017-02-01,14,9,0,0,14,9,23
QUIRUSILLAS,consulta externa,menores de 6 meses,2017-02-01,2,1,0,1,2,2,4
RAVELO,consulta externa,menores de 6 meses,2017-02-01,26,18,3,2,29,20,49
REYES,consulta externa,menores de 6 meses,2017-02-01,55,48,6,2,61,50,111
RIBERALTA,consulta externa,menores de 6 meses,2017-02-01,351,322,32,31,383,353,736
ROBORE,consulta externa,menores de 6 meses,2017-02-01,39,21,4,4,43,25,68
RURRENABAQUE,consulta externa,menores de 6 meses,2017-02-01,61,65,0,0,61,65,126
SABAYA,consulta externa,menores de 6 meses,2017-02-01,6,5,0,0,6,5,11
SACABA,consulta externa,menores de 6 meses,2017-02-01,460,457,97,74,557,531,1088
SACABAMBA,consulta externa,menores de 6 meses,2017-02-01,5,15,0,0,5,15,20
SACACA,consulta externa,menores de 6 meses,2017-02-01,35,34,0,0,35,34,69
SAIPINA,consulta externa,menores de 6 meses,2017-02-01,10,16,4,0,14,16,30
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2017-02-01,15,10,1,1,16,11,27
SAMAIPATA,consulta externa,menores de 6 meses,2017-02-01,17,23,1,0,18,23,41
SAN AGUSTIN,consulta externa,menores de 6 meses,2017-02-01,5,5,0,0,5,5,10
SAN ANDRES,consulta externa,menores de 6 meses,2017-02-01,59,34,9,4,68,38,106
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2017-02-01,2,6,0,5,2,11,13
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2017-02-01,2,1,0,0,2,1,3
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2017-02-01,29,11,0,0,29,11,40
SAN BENITO,consulta externa,menores de 6 meses,2017-02-01,26,24,5,9,31,33,64
SAN BORJA,consulta externa,menores de 6 meses,2017-02-01,160,134,9,3,169,137,306
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2017-02-01,43,31,8,0,51,31,82
SAN CARLOS,consulta externa,menores de 6 meses,2017-02-01,68,58,9,4,77,62,139
SAN IGNACIO,consulta externa,menores de 6 meses,2017-02-01,73,78,6,11,79,89,168
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2017-02-01,154,120,5,9,159,129,288
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2017-02-01,6,3,2,3,8,6,14
SAN JAVIER(STC),consulta externa,menores de 6 meses,2017-02-01,24,24,0,0,24,24,48
SAN JOAQUIN,consulta externa,menores de 6 meses,2017-02-01,20,24,2,2,22,26,48
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2017-02-01,65,40,10,10,75,50,125
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2017-02-01,27,33,0,0,27,33,60
SAN JULIAN,consulta externa,menores de 6 meses,2017-02-01,161,119,64,35,225,154,379
SAN LORENZO(PND),consulta externa,menores de 6 meses,2017-02-01,21,24,1,0,22,24,46
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2017-02-01,49,38,12,5,61,43,104
SAN LUCAS,consulta externa,menores de 6 meses,2017-02-01,79,51,1,1,80,52,132
