municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-01-01,95,95
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-01-01,238,238
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-01-01,27,27
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-01-01,158,158
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,285,285
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,58,58
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,107,107
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,28,28
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,61,61
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,50,50
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,70,70
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,40,40
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,271,271
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,68,68
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,69,69
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,153,153
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,122,122
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,183,183
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,30,30
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,391,391
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,5,5
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,16,16
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,123,123
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,155,155
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,196,196
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,41,41
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,62,62
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,29,29
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,12,12
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,109,109
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,395,395
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,105,105
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,56,56
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,132,132
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,29,29
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,61,61
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,176,176
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,15,15
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,269,269
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,152,152
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,75,75
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,195,195
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,5,5
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,165,165
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,254,254
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,13,13
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,44,44
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,10,10
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,45,45
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,482,482
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,105,105
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,91,91
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,21,21
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,21,21
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,260,260
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,204,204
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,137,137
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,104,104
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,173,173
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,95,95
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,15,15
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,270,270
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,35,35
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,26,26
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,20,20
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,138,138
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,71,71
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,20,20
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,15,15
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,414,414
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,133,133
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,40,40
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,50,50
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,130,130
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,33,33
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,121,121
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,78,78
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,917,917
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,54,54
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,159,159
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,32,32
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,44,44
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,248,248
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,99,99
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,19,19
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,14,14
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,1372,1372
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,12,12
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,68,68
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,203,203
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,306,306
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,188,188
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,450,450
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,128,128
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,11,11
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,118,118
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,46,46
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,43,43
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,103,103
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,5,5
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,159,159
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,88,88
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,10,10
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-02-01,10,10
