municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,65,65
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,222,222
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,54,54
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,95,95
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,97,97
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,144,144
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,66,66
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,578,578
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,100,100
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,89,89
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,36,36
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,191,191
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,53,53
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,126,126
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,129,129
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,285,285
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,272,272
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,136,136
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,541,541
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,471,471
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,242,242
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,318,318
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,600,600
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,84,84
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,930,930
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,349,349
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,251,251
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,24,24
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,82,82
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,193,193
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,388,388
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,515,515
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,235,235
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,824,824
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,82,82
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,238,238
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,112,112
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-01-01,126,126
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,143,143
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,355,355
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,62,62
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,124,124
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,58,58
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,61,61
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,54,54
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,129,129
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,168,168
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,99,99
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,378,378
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,63,63
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,84,84
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,158,158
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,172,172
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,213,213
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,39,39
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,436,436
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,5,5
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,18,18
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,111,111
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,140,140
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,196,196
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,63,63
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,139,139
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,59,59
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,174,174
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,255,255
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,411,411
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,133,133
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,30,30
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,161,161
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,107,107
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,40,40
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,96,96
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,289,289
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,16,16
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,46,46
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,345,345
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,152,152
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,75,75
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,153,153
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,80,80
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,184,184
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,270,270
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,123,123
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,178,178
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,135,135
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,11,11
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,147,147
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,587,587
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,323,323
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,173,173
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,55,55
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,158,158
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,274,274
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,16,16
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,239,239
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,46,46
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,230,230
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,103,103
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,690,690
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,20,20
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,325,325
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,50,50
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,493,493
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,322,322
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,30,30
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,60,60
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,15,15
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-02-01,138,138
