municipality,group,variable,month,N° de auditorias internas en salud en aplicación de norma técnica,TOTAL
CORIPATA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
CORO CORO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
COROICO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,6,6
COTAGAITA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
CULPINA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
CURVA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
DESAGUADERO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,25,25
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,11,11
EL VILLAR,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,30,30
ESCOMA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
ICLA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,13,13
INCAHUASI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,11,11
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,14,14
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,32,32
LAJA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,7,7
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,6,6
LLALLAGUA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,10,10
MALLA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
MOCOMOCO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,10,10
MOJOCOYA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,15,15
PADILLA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
POROMA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
POTOSI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PRESTO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
PUCARANI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
PUNA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,6,6
PUNATA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
QUIME,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,8,8
SAN MATIAS,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,6,6
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,175,175
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
SOPACHUY,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,40,40
TACACOMA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,14,14
TARACO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,35,35
TIAHUANACU,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,6,6
UYUNI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,2,2
VILLA MONTES,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,28,28
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
YACO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,9,9
YACUIBA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,11,11
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,10,10
YANACACHI,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,5,5
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-03-01,7,7
ACACIO,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-04-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-04-01,9,9
ALALAY,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-04-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de auditorias internas en salud en aplicacion de norma tecnica,2022-04-01,3,3
