municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,134,134
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,11,11
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,34,34
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,10,10
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,128,128
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,132,132
VACAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,12,12
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,78,78
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,16,16
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,8,8
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,6,6
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
