municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,222,222
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,13,13
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,55,55
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,5,5
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,7,7
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,129,129
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,40,40
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,8,8
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,8,8
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,9,9
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,40,40
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,8,8
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,5,5
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,6805,6805
SANTA ROSA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,7,7
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,22,22
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,5,5
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,6,6
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2210,2210
TACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TAPACARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,42,42
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,614,614
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,13,13
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,13,13
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1144,1144
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,283,283
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,5,5
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,16,16
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,59,59
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,50,50
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,41,41
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,4,4
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,95,95
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,5,5
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,123,123
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,127,127
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,481,481
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-02-01,2,2
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,30,30
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,16,16
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,21,21
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,5,5
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,3,3
BELEN DE ANDAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,23,23
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
CALAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,53,53
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,265,265
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,73,73
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,8,8
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,68,68
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,32,32
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,60,60
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,12,12
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,75,75
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,55,55
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,305,305
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,3549,3549
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,113,113
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,6,6
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,3,3
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,27,27
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,88,88
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,13,13
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,18,18
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,49,49
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,15,15
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2581,2581
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,182,182
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,6,6
FILADELFIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,11,11
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,8,8
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,13,13
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-03-01,9,9
