,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,14,11,2,2,16,13,29
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,8,0,2,2,10,12
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,9,11,4,3,13,14,27
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,1,2,1,6,2,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,33,31,2,6,35,37,72
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,1,0,1,2,2,4
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,11,18,2,5,13,23,36
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,12,10,5,5,17,15,32
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,6,4,3,9,9,18
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,12,4,1,9,13,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,4,4,3,10,7,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,7,6,3,9,10,15,25
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,2,1,1,4,3,7
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,7,9,13,15,20,35
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,6,1,0,3,6,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,0,0,2,0,2,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,1,2,5,2,6,8
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,1,3,3,5,4,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,7,0,0,5,7,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,9,8,0,0,9,8,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1044,1036,13,12,1057,1048,2105
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,11,16,0,0,11,16,27
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,9,1,2,3,11,4,15
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,3,4,1,8,4,12
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,0,1,0,6,0,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,0,2,2,2,2,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,4,0,0,3,4,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,1,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,5,2,2,5,7,12
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,7,6,4,12,11,23
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,26,33,5,1,31,34,65
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,13,1,5,7,18,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,3,4,3,4,6,10
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,44,34,4,2,48,36,84
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,7,4,2,1,9,5,14
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,7,8,3,6,10,14,24
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,190,148,6,10,196,158,354
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,2,0,0,0,2,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,3,1,2,2,5,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,3,1,1,4,4,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,3,5,3,5,6,11
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,10,14,7,5,17,19,36
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,4,0,3,5,7,12
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,2,2,1,6,3,9
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,7,1,1,6,8,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,156,130,2,2,158,132,290
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,8,2,2,4,10,14
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,6,0,0,5,6,11
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,3,6,6,12,9,21
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,4,4,4,7,8,15
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,5,1,2,5,7,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,33,36,9,12,42,48,90
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,8,9,3,1,11,10,21
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,2,1,0,2,2,4
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,3,2,4,7,7,14
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,4,2,0,5,4,9
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,4,1,0,2,4,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,3,6,7,9,10,19
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,8,10,3,1,11,11,22
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,1,0,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,76,99,65,58,141,157,298
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,21,29,1,1,22,30,52
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,0,0,1,2,1,3
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,9,0,0,0,9,0,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,13,11,6,10,19,21,40
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,11,0,3,5,14,19
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,5,0,0,3,5,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,22,27,0,2,22,29,51
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,9,8,0,1,9,9,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,60,38,3,11,63,49,112
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,5,1,6,1,11,12
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,6,4,7,3,13,7,20
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,27,22,9,3,36,25,61
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,0,0,3,3,3,3,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,3,5,2,6,5,11
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,3,1,0,4,3,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,68,71,14,7,82,78,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,5,3,5,3,10,6,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,23,15,5,5,28,20,48
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,11,9,14,18,25,27,52
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,2,0,0,1,2,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,1,0,0,2,1,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,118,94,1,1,119,95,214
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,3,2,1,6,4,8,12
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,39,57,17,9,56,66,122
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,0,0,0,2,0,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,1,0,0,4,1,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,15,24,29,34,44,58,102
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,6,0,0,2,6,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,2,2,0,0,2,2,4
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,1,0,2,0,3,0,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-01-01,4,3,2,4,6,7,13
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,1,3,1,7,2,9
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,17,6,4,16,21,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,11,10,0,0,11,10,21
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,13,9,6,7,19,16,35
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,1,3,1,3,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,3,0,0,4,3,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,2,3,3,7,5,12
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,1,0,0,3,1,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,1,3,4,6,5,11
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,13,11,7,10,20,21,41
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,1,2,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,6,3,0,0,6,3,9
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,24,9,4,3,28,12,40
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,8,4,1,5,9,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,22,24,1,0,23,24,47
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,3,1,1,5,4,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,1,0,0,1,1,2
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,1,2,4,6,5,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,12,5,5,9,17,26
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,9,3,1,7,10,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,6,10,0,0,6,10,16
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,6,5,0,9,6,15
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,2,0,2,0,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,1,0,2,0,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,2,3,2,3,5
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,9,6,1,0,10,6,16
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,11,10,3,5,14,15,29
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,6,0,1,2,7,9
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,0,1,2,5,2,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,9,4,1,4,10,8,18
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,11,15,8,13,19,28,47
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,4,1,0,8,4,12
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,4,3,6,6,10,16
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,7,0,0,4,7,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,1,0,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,11,1,1,5,12,17
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,7,1,0,8,7,15
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,2,0,0,2,2,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,15,18,2,4,17,22,39
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,25,0,0,10,25,35
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,3,1,1,4,4,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,6,12,1,0,7,12,19
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,23,20,0,1,23,21,44
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,5,13,5,15,10,25
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,4,4,0,9,4,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,2,6,10,8,12,20
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,13,9,4,7,17,16,33
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,1,1,2,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,7,12,7,22,14,36
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,6,6,4,2,10,8,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,15,17,14,17,29,34,63
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,1,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,3,0,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,13,6,8,2,21,8,29
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,9,6,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,2,2,3,7,5,12
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,4,3,3,5,7,12
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,9,5,3,4,12,9,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,22,14,25,17,47,31,78
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,11,14,22,21,33,54
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,344,355,3,6,347,361,708
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,22,14,2,1,24,15,39
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,6,1,0,11,6,17
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,0,1,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,9,3,3,10,12,13,25
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,9,4,1,2,10,6,16
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,1,3,4,4,5,9
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,5,0,0,3,5,8
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,7,3,4,10,11,21
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,2,3,2,4,6
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,11,8,3,2,14,10,24
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,2,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,17,9,2,6,19,15,34
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,3,0,0,4,3,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,6,3,4,10,10,20
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,3,3,2,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,12,8,1,13,13,26
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,4,0,1,2,5,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,9,1,1,11,10,21
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,47,42,12,9,59,51,110
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,16,14,5,4,21,18,39
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,3,1,3,2,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,3,0,3,0,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,6,6,3,6,9,12,21
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,1,0,0,2,1,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,2,6,2,6,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,5,1,0,5,5,10
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,309,315,120,92,429,407,836
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,0,1,1,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,2,1,2,6,4,10
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,5,4,1,5,6,11
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,50,29,0,0,50,29,79
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,1,1,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,10,13,1,0,11,13,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,36,30,1,1,37,31,68
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,0,1,0,3,0,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,0,1,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,2,15,4,16,6,22
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,3,3,5,5,8,13
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,8,0,0,3,8,3,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,15,8,0,0,15,8,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,4,4,6,9,10,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,3,3,3,7,6,13
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,3,0,0,3,3,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,13,38,6,10,19,48,67
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,8,6,3,3,11,9,20
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,4,0,0,4,4,8
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,4,1,4,8,8,16
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,1,2,0,1,1,3,4
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,8,8,5,5,13,13,26
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,2,0,0,2,2,4
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,1,0,0,0,1,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,2,0,1,5,3,8
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,1,3,1,3,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,0,0,4,3,4,3,7
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,2,1,0,0,2,1,3
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,3,2,2,3,5,5,10
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,3,3,3,7,6,13
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,7,2,4,6,11,8,19
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,4,1,7,6,11,7,18
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-02-01,5,4,2,0,7,4,11
