,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,6,5,0,1,6,6,12
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,1,0,0,3,1,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,2,0,0,1,2,1,3
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,41,45,4,3,45,48,93
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,0,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,0,1,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,84,94,0,2,84,96,180
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,6,1,14,8,20,9,29
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,0,5,6,8,6,14
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,1,2,0,2,1,3
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,2,0,0,4,2,6
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,6,1,0,0,6,1,7
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,1,2,0,5,1,6
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,2,1,0,1,2,3
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,4,0,0,4,4,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,140,132,7,2,147,134,281
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,2,5,2,0,4,5,9
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,2,2,2,2,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,0,0,0,1,0,1
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,2,0,0,0,2,2
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,3,0,0,0,3,3
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,2,1,2,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,8,15,0,0,8,15,23
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,2,1,2,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,2,0,11,10,13,10,23
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,2,3,0,7,2,9
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,6,0,0,4,6,10
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,28,20,5,3,33,23,56
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,8,8,0,0,8,8,16
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,4,4,4,4,8
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,2,2,2,2,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,2,0,1,3,3,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,4,3,1,4,5,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,12,15,22,19,34,34,68
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,3,0,2,0,5,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,3,0,0,0,3,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,15,24,2,6,17,30,47
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,4,1,4,1,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,16,18,9,12,25,30,55
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,0,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,7,0,0,4,7,11
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,12,20,14,11,26,31,57
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,3,0,1,4,4,8
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,6,3,3,2,9,5,14
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,3,2,0,6,3,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,1,1,0,1,1,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,0,0,1,3,1,4
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,5,0,0,4,5,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,9,7,5,4,14,11,25
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,465,510,9,8,474,518,992
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,1,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,1,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,2,1,0,0,2,1,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,1,0,0,0,1,1
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,1,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,87,103,0,0,87,103,190
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,7,4,1,2,8,6,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,16,21,0,0,16,21,37
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,19,16,13,7,32,23,55
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,0,1,0,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,3,1,0,1,3,2,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,26,29,10,7,36,36,72
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,10,6,0,0,10,6,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,4,0,0,4,4,8
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,9,11,0,0,9,11,20
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,2,3,0,0,2,3,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,1,0,0,0,1,1
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,3,1,3,4
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,9,7,0,0,9,7,16
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,28,27,8,4,36,31,67
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,5,0,0,4,5,9
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,0,0,1,0,1,0,1
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-02-01,4,2,1,5,5,7,12
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,2,0,1,1,3,4
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,1,0,0,1,1,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,0,0,2,1,3
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,1,0,2,0,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,2,1,0,5,2,7
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,1,0,1,0,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,12,11,12,11,23
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,1,1,1,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,8,1,0,4,8,12
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,5,7,8,10,13,17,30
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,2,0,2,0,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,2,0,0,3,2,5
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,9,8,0,0,9,8,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,3,0,0,3,3,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,8,0,2,3,10,13
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,1,0,0,4,1,5
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,4,2,5,5,9,14
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,0,0,2,1,3
CATACORA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,1,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,5,2,1,6,6,8,14
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,2,0,1,2,3,5
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,7,9,1,2,8,11,19
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,3,1,1,3,4,7
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,0,0,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,1,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,2,0,3,0,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,4,6,1,9,5,14
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,11,11,0,0,11,11,22
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,68,52,1,3,69,55,124
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,2,0,2,0,2
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,5,1,0,5,5,10
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,2,0,2,0,2
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,2,0,0,0,2,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,6,2,1,6,7,13
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,0,2,0,3,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,9,0,0,1,9,10
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,25,28,0,0,25,28,53
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,0,1,0,1
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,1,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,13,14,0,1,13,15,28
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,3,4,1,8,4,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,3,3,4,7,7,14
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,4,0,0,4,4,8
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,0,0,0,2,0,2
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,2,0,3,0,3
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,7,3,3,6,10,16
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,21,15,1,2,22,17,39
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,6,2,1,1,7,3,10
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,2,0,0,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,0,1,0,2,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,2,0,0,1,2,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,7,5,2,1,9,6,15
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,0,0,2,1,3
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,8,2,0,0,8,2,10
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,4,0,0,2,4,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,278,258,28,32,306,290,596
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,12,7,0,0,12,7,19
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,16,10,0,1,16,11,27
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,1,0,0,1,1,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,15,14,7,4,22,18,40
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,21,18,5,7,26,25,51
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,1,3,3,4,7
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,0,4,0,4,4
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,93,85,6,5,99,90,189
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,5,4,3,1,8,5,13
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,1,0,0,1,1,2
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,1,2,3,5,4,9
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,6,4,0,0,6,4,10
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,2,1,0,2,2,4
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,3,0,0,1,3,4
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,114,95,9,4,123,99,222
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,1,0,1,4,2,6
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,4,0,0,0,4,0,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,5,0,0,0,5,5
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,1,0,0,2,1,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,2,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,20,13,0,4,20,17,37
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,1,2,6,5,7,12
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,5,0,0,3,5,8
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,51,37,9,8,60,45,105
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,9,7,1,2,10,9,19
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,1,1,1,1,2
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,0,5,0,5,5
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,23,20,2,0,25,20,45
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,2,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,2,4,2,5,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,16,15,0,0,16,15,31
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,1,1,1,4,2,6
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,2,6,6,8,8,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,17,11,10,8,27,19,46
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,2,0,0,0,2,2
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,8,5,5,5,13,10,23
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,3,6,0,0,3,6,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,3,1,3,4
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,4,8,4,9,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,5,5,2,0,7,5,12
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,534,563,29,27,563,590,1153
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,1,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,2,0,0,1,2,1,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,83,77,0,0,83,77,160
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,10,6,22,20,32,26,58
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,6,6,0,0,6,6,12
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,12,16,2,4,14,20,34
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,2,1,2,2,4,6
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,0,0,2,0,2,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,9,15,13,10,22,25,47
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,14,20,14,17,28,37,65
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,17,14,5,4,22,18,40
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-03-01,0,1,0,3,0,4,4
